id,vehicle_number,position,occupant_number,age,sex,condition
2006031306-4263,1,01,1,31,M,  
2006031306-6959,1,01,1,46,F,  
2006031306-8227,1,01,1,40,M,02
200603132006-22066,1,01,1,17,F,  
200603152006-0134,1,01,1,36,M,02
200603152006-2033,1,01,1,29,M,02
200603152006-2033,1,03,2,40,M,02
200603152006-2033,2,01,3,23,M,03
200603152006-2477,1,01,1,57,M,  
200603152006-2691,1,01,1,51,F,02
200603152006-2691,1,03,2,24,F,03
200603152006-2691,2,01,3,62,F,04
200603152006-2691,3,01,4,26,F,  
200603152006-2691,3,04,5,,F,  
200603152006-2691,3,06,6,3,F,  
200603152006-3120,1,01,1,18,F,  
200603152006-3120,2,01,2,50,M,02
200603152006-7207,1,01,1,18,F,04
200603152006-7207,1,03,2,16,M,  
20060315C020-2006-00469A,1,01,1,30,F,02
20060315C020-2006-00469A,1,03,2,37,M,03
20060315C020-2006-00469A,1,04,3,31,F,03
20060315C020-2006-00469A,1,06,4,46,M,03
20060315D020200600408A,1,01,1,41,M,02
20060315D020200600408A,2,01,2,21,M,  
20060315D020200600408A,2,03,3,28,M,  
20060315D020200600408A,2,07,4,30,M,  
20060315D020200600408A,2,09,5,35,M,  
2006031706-1160-06,1,01,1,21,M,03
2006031706-1160-06,1,03,2,20,M,02
2006031706-1160-06,2,01,3,43,M,03
2006031706-1160-06,2,03,4,12,M,  
2006031706-1160-06,3,01,5,46,M,  
2006031760024223,1,01,1,71,F,02
20060317C080200600517A,1,01,1,51,M,02
20060317C080200600517A,2,01,2,60,M,  
20060318C020-2006-00380A,1,01,1,47,M,02
20060318C020-2006-00380A,1,03,2,11,F,02
20060318C020-2006-00380A,1,07,3,13,F,02
20060318C020-2006-00380A,2,01,4,20,M,04
20060318C020-2006-00380A,2,03,5,18,F,04
20060318C020-2006-00380A,2,09,6,48,F,03
20060318D020-2006-00118A,1,01,1,33,F,  
20060318D020-2006-00118A,1,03,2,39,M,03
20060318D020-2006-00118A,1,04,3,1,F,03
20060318D020-2006-00118A,1,05,4,7,M,03
20060318D020-2006-00118A,1,05,5,11,F,02
20060318D020-2006-00118A,1,06,6,12,M,03
20060318D020-2006-00118A,2,01,7,38,M,04
2006031906-10955,1,01,1,30,M,02
2006031906-12738,1,01,1,42,M,02
2006031906-12738,2,01,2,24,M,  
2006031906-12738,2,03,3,17,M,  
2006031906-14316,1,01,1,73,F,  
20060319MVA-06-7195,1,01,1,14,M,04
20060319MVA-06-7195,1,04,2,12,M,  
20060319MVA-06-7195,2,01,3,22,M,02
2006032006-14575,1,01,1,23,F,02
2006032006-14575,2,01,2,17,F,04
2006032006-14575,2,03,3,16,F,04
200603202006-10430,1,01,1,44,F,02
200603202006-11437,1,01,1,39,M,02
200603202006-11437,2,01,2,25,M,03
200603202006-11437,2,03,3,22,M,03
200603202006-1395,1,01,1,19,M,03
200603202006-1395,1,03,2,54,M,02
200603202006-15816,1,01,1,49,M,  
200603202006-15816,1,02,2,19,M,  
200603202006-15816,1,03,3,19,M,  
200603202006-15816,2,01,5,60,M,  
200603202006-15816,3,01,4,69,F,02
200603202006-4285,1,01,1,62,M,  
200603202006-4285,2,01,3,22,M,  
200603202006-4285,2,03,4,22,M,  
200603202006-4285,3,01,2,18,F,02
200603202006-4664,1,01,1,55,M,04
200603202006-4664,1,03,2,35,M,04
200603202006-4664,2,01,3,68,M,02
200603202006-540,1,01,1,48,M,  
200603202006-540,1,03,2,42,F,  
200603202006-5713,1,01,1,18,F,02
200603202006-5805,1,01,1,38,M,02
200603202006-8084,1,01,1,75,F,02
200603202006-8084,2,01,2,51,M,02
200603202006-8106,1,01,1,58,M,02
200603202006-8106,2,01,2,18,F,02
200603202006-8106,2,03,3,56,F,  
200603202006-8485,1,01,1,17,F,02
200603202006-8485,1,03,2,16,M,03
200603202006-9500,1,01,1,22,M,02
200603202006-9500,1,04,2,41,F,03
2006032106-1702,1,01,1,66,M,02
200603212006-13662,1,01,1,44,F,02
2006032306-11219,1,01,1,53,M,  
2006032306-6934,1,01,1,59,M,  
2006032306-6934,2,01,2,56,M,02
200603242006-28442,1,01,1,59,M,  
200603242006-8972,1,01,1,22,M,  
200603242006-8972,2,01,3,43,M,  
200603242006-8972,2,03,4,44,F,  
200603242006-8972,3,01,2,40,F,02
20060324C020-2006-00247A,1,01,1,52,M,02
20060324C020-2006-00322A,1,01,1,22,M,04
20060324C020-2006-00322A,1,03,2,20,F,02
20060324C020-2006-00322A,1,04,3,26,F,02
20060324C020-2006-00322A,1,06,4,35,M,02
20060324C020-2006-00322A,2,01,5,35,M,  
20060324D020200600321A,1,01,1,45,M,02
20060324D020200600321A,1,10,2,21,F,04
20060324D020200600321A,2,01,3,43,M,03
20060324D020200600321A,3,01,4,54,M,03
20060324D020200600321A,4,01,5,41,M,03
20060324D020200600321A,5,01,6,31,M,03
20060324D020200600321A,5,03,7,26,F,02
20060324D020200600321A,6,01,8,43,F,03
20060324D020200600321A,7,01,9,20,M,  
20060324D020200600321A,7,03,10,20,M,  
20060324D020200600321A,7,04,11,54,M,03
20060324D020200600321A,7,06,12,51,M,  
20060324D020200600321A,8,01,13,28,M,  
2006032606-54,1,01,1,23,M,02
200603275459-06,1,01,1,30,M,02
200603275459-06,2,  ,2,, ,  
200603275459-06,3,  ,3,, ,  
200603275459-06,4,  ,4,, ,  
200603282006-2171,1,01,1,59,M,  
200603282006-2171,2,01,2,74,M,02
200603290329,1,01,1,27,M,02
200603292006-10327,1,01,1,35,M,02
200603292006-19992,1,01,1,30,M,02
200603292006-19992,1,03,2,18,F,02
200603292006-23761,1,01,1,18,F,02
200603292006-6296,1,01,1,34,F,  
20060332C080/2006/00586A,1,01,1,19,M,02
20060332C080200600254A,1,01,1,37,M,02
20060332C080200600254A,1,03,2,37,F,02
20060332C080200600341A,1,01,1,20,F,02
20060333C080-2006-00520A,1,01,1,42,M,02
20060333C080-2006-00520A,2,01,2,39,M,03
20060333C080200600234A,1,01,1,26,M,02
20060333C080200600260A,1,01,1,19,M,03
20060333C080200600260A,1,02,2,22,F,02
20060333C080200600260A,1,03,3,24,M,02
20060333C080200600260A,1,04,4,18,M,02
20060333C080200600260A,1,06,5,19,M,02
20060333C080200600260A,1,07,6,35,M,02
20060333C080200600260A,1,09,7,20,M,02
20060333C080200600675A,1,01,1,73,F,04
20060333C080200600675A,1,03,2,69,F,02
20060333C080200600675A,2,01,3,41,F,04
20060334C020-2006-00442A,1,01,1,31,M,02
20060334C020200600225A,1,01,1,21,F,03
20060334C020200600225A,1,02,2,21,M,03
20060334C020200600225A,2,01,3,87,F,02
20060334D020200600453A,1,01,1,62,M,02
20060336C120-2006-00077A,1,01,1,62,M,04
20060336C120-2006-00077A,1,04,2,61,F,04
20060336C120-2006-00077A,2,01,3,53,M,02
200603372006-2166,1,01,1,31,M,02
200603372006-6375,1,01,1,40,M,02
200603372006-6375,2,01,2,62,F,  
200603372006-6375,2,02,3,89,F,  
200603372006-7229,1,01,1,51,F,02
200603372006-7229,2,01,2,50,M,03
200603372006-7229,2,03,3,16,M,  
200603372006-8836,1,01,1,49,M,02
200603372006-8836,2,01,2,50,M,03
200603372006-8836,3,01,3,42,M,04
200603372006-8836,4,01,4,56,M,  
20060337C020-2006-00601A,1,01,1,32,M,  
20060337C020-2006-00601A,2,01,2,28,M,02
2006033860003093,1,01,1,54,M,02
2006033860007011,1,01,1,46,F,02
2006033860007011,2,01,2,50,M,  
2006033860007132,1,01,1,41,M,02
2006033860007132,1,03,2,39,M,  
2006033860007132,2,  ,3,, ,  
2006033860010438,1,01,1,22,M,02
2006033860014887,1,01,1,19,M,  
2006033860017179,1,01,1,20,F,02
2006033860017179,2,01,2,63,F,04
2006033860017179,2,03,3,46,F,04
2006033860017179,2,04,4,7,F,  
2006033860017179,2,05,5,7,F,  
20060339C080200600315A,1,01,1,25,M,02
20060339C080200600315A,2,  ,2,, ,  
20060339C1202006179A,1,01,1,26,M,02
2006040106-0101,1,01,1,35,M,02
2006040106-185,1,01,1,48,M,02
20060404206003429,1,01,1,49,M,02
20060404206006595,1,01,1,43,M,02
20060404206006770,1,01,1,22,M,02
20060404206006770,1,04,2,21,M,03
20060404206009778,1,01,1,21,M,  
20060404206009778,2,01,2,53,F,02
20060404206009778,3,01,3,58,M,04
20060404A310200601370A,1,01,1,31,F,02
20060404A310200601370A,2,01,2,44,M,04
20060404A310200601370A,2,03,3,43,F,  
20060404A310200601370A,2,04,4,10,M,03
20060404A310200601370A,2,06,5,39,F,  
2006040706-0513,1,01,1,52,M,02
20060407200600651,1,01,1,61,M,  
2006040806-04-28-173,1,01,1,25,F,  
2006040806-04-28-173,1,06,2,3,M,  
2006040806-04-28-173,2,01,3,25,M,02
2006040806-05-05-359,1,01,1,, ,  
2006040806-08-17-291,1,01,1,41,F,03
2006040806-08-17-291,1,03,2,15,F,  
2006040806-08-17-291,2,  ,3,, ,  
2006040806-08-17-291,3,  ,4,, ,  
2006040806-08-19-306,1,  ,1,, ,  
2006040806-08-19-306,2,01,2,25,M,02
2006040806-11-11-081,1,01,1,55,M,  
2006040806-11-11-081,2,01,2,26,F,02
2006040806-11065,1,01,1,28,M,02
2006040806-11065,2,01,2,47,F,  
2006040806-11065,2,04,3,86,M,  
2006040806-11065,2,06,4,3,F,  
2006040806-11065,3,01,5,46,M,  
2006040806-11065,3,03,6,49,F,04
20060408060106264,1,01,1,53,M,  
20060408060106264,1,03,2,11,F,  
20060408060211-056,1,01,1,28,M,04
20060408060211-056,2,01,2,53,M,02
20060408060211-056,2,03,3,,M,04
20060408060211-056,2,05,4,40,F,04
20060408060211-056,2,07,5,64,F,04
20060408060211-056,2,08,6,45,F,04
20060408060211-056,2,09,7,71,F,04
20060408060215121,1,01,1,50,M,02
20060408060313-156,1,01,1,, ,  
20060408060313-156,2,01,2,,M,  
20060408060517214,1,01,1,68,F,  
20060408060517214,2,01,2,16,M,02
20060408060520-024,1,01,1,30,M,02
20060408060520-024,1,03,2,22,M,03
20060408060520-024,2,01,3,, ,  
20060408060531123,1,01,1,27,M,  
20060408060620174,1,01,1,37,M,  
20060408060706-282,1,01,1,37,M,  
20060408060706-282,2,01,2,22,M,02
20060408060706-282,2,03,3,9,F,02
20060408060711-351,1,01,1,24,M,02
20060408060714265,1,01,1,44,F,02
20060408060714265,2,01,2,27,M,03
20060408060724-230,1,01,1,58,M,02
20060408060724F03887A,1,01,1,28,M,02
20060408060729-269,1,01,1,27,M,02
20060408060729-269,2,01,2,27,M,  
20060408060729-269,3,01,3,25,M,  
20060408060782064,1,01,1,,M,02
20060408060807-172,1,01,1,, ,  
20060408060807200,1,01,1,35,M,  
20060408060807200,1,04,2,,F,  
20060408060818250,1,01,1,22,M,  
20060408060818250,1,03,2,20,M,  
20060408060818250,1,04,3,26,M,  
20060408060818250,1,06,4,20,M,  
20060408060818250,2,01,5,43,M,04
20060408060818250,3,01,6,32,F,  
20060408060818250,4,01,7,75,M,02
20060408060822-308,1,01,1,, ,  
20060408060830090,1,01,1,39,F,02
20060408060830090,1,03,2,1,M,03
20060408060830090,2,01,3,64,M,03
20060408060904138,1,01,1,45,M,02
20060408060904138,2,01,2,36,M,  
20060408060904138,2,03,3,,F,  
20060408060904138,3,  ,4,, ,  
20060408060904138,4,  ,5,, ,  
20060408060923-314,1,01,1,33,M,03
20060408060923-314,1,03,2,18,F,03
20060408060923-314,2,01,3,29,M,02
20060408060924-300,1,01,1,47,M,02
20060408060924-300,1,03,2,25,M,04
20060408060925-263,1,01,1,39,M,  
20060408060925-263,1,03,2,40,F,  
20060408060925-263,2,01,3,26,M,02
20060408061010-298,1,01,1,36,M,  
20060408061010-298,1,03,2,16,M,  
20060408061222184,1,01,1,33,F,02
20060408065-20-240,1,  ,1,, ,  
2006040820060325-279,1,01,1,26,M,02
2006040820060916320,1,01,1,30,M,  
2006040820060916320,1,03,2,32,F,  
2006040820060916320,1,06,3,24,M,  
20060408A310-2006-1640A,1,01,1,22,F,02
20060408A310200602156A,1,01,1,33,M,02
20060408A310200602156A,2,01,2,18,M,  
20060408A310200602156A,3,01,3,47,M,  
20060408A310200602524A,1,01,1,25,M,02
2006040906-17653,1,01,1,55,F,  
2006040906-21299,1,01,1,19,M,02
2006040906-21299,1,03,2,19,M,02
2006040906-21299,2,  ,3,, ,  
2006040906-21299,3,  ,4,, ,  
2006040906-26951,1,01,1,34,M,  
2006040906-26951,1,02,2,34,M,  
2006040906-26951,2,01,3,17,M,02
2006040906-26951,2,02,4,16,F,02
2006040906-27544,2,01,2,61,M,03
2006040906-27544,2,03,3,54,F,02
2006040906-30938,1,01,1,20,F,02
2006040906-30938,2,01,2,49,F,04
2006040906-31752,1,01,1,22,M,02
2006040906-33347,1,01,1,29,M,02
2006040906-36710,1,01,1,36,F,03
2006040906-39147,1,01,1,29,M,02
2006040906-48886,1,01,1,32,F,03
2006040906-48886,2,01,2,18,F,02
2006040906-48886,2,03,3,17,M,03
2006040906-48886,2,04,4,17,F,02
2006040906-49341,1,04,1,22,M,02
2006040906-50710,1,01,1,44,F,00
2006040906-50710,2,01,2,54,F,02
2006040906-50710,3,01,3,31,M,04
2006040906-54352,1,01,1,35,M,  
2006040906-58272,1,01,1,47,F,03
2006040906-58272,2,01,2,85,M,02
2006040906-63578,1,01,1,27,M,02
2006040906-66498,1,01,1,39,M,  
2006040906-85293,1,01,1,71,M,  
2006040906-85293,2,01,2,23,M,02
2006040906-97228,1,01,1,35,M,02
2006040906-97228,1,03,2,25,M,04
200604092006-056623,1,01,1,22,F,02
200604092006-056623,1,03,2,22,F,03
200604092006-056623,2,01,3,51,M,04
200604092006-056623,3,01,4,61,M,  
20060409A310-2006-00707A,1,01,1,43,M,02
20060409A310-2006-00707A,2,01,2,46,F,02
20060409A310-2006-00707A,3,01,3,30,M,04
20060409A310-2006-00707A,4,01,4,27,F,03
200604112006-036,1,01,1,82,M,  
200604112006-247,1,01,1,18,F,04
200604112006-247,1,03,2,17,M,04
200604112006-247,2,01,3,62,M,02
200604112006-265,1,01,1,25,M,  
200604112006-265,1,03,2,25,M,  
200604112006-265,1,06,3,22,F,  
200604112006-272,1,01,1,35,M,  
200604112006-272,2,01,2,19,M,02
200604112006-282,1,01,1,39,F,  
200604112006-282,1,02,2,, ,  
200604112006-282,2,01,3,32,F,02
200604112006-282,2,03,4,11,F,  
2006041206-54937,1,01,1,48,M,02
200604122006-08926,1,01,1,56,F,  
200604122006-3280,1,01,1,34,F,02
20060413A-06-114,1,01,1,63,M,  
20060413A-06-114,1,02,2,62,F,  
20060413A-06-114,1,06,3,60,F,02
20060413A-06-114,2,01,4,34,M,  
20060413A-06-114,2,03,5,23,F,04
20060413A-06-147,1,01,1,14,M,02
20060413A-06-147,1,04,2,13,M,  
20060414060196914,1,01,1,18,M,  
20060414A310200600042A,1,01,1,24,F,02
20060414A3102006000714A,1,01,1,59,M,02
2006041506-33008,1,01,1,26,M,02
2006041506-44416,1,01,1,44,M,03
2006041506-44416,2,01,2,58,M,02
2006041506-48650,1,01,1,26,F,02
2006041506-6502,1,01,1,45,M,  
200604150631559,1,01,1,, ,  
200604152006-13684,1,01,1,26,M,02
200604152006-27303,1,01,1,23,M,02
200604152006-27303,2,01,2,19,F,04
200604152006-35259,1,01,1,61,M,02
200604152006-35259,2,01,2,82,F,  
200604152006-35259,3,01,3,39,M,  
200604152006-35564,1,01,1,66,F,  
200604152006-35564,2,01,3,38,M,  
200604152006-39826,1,01,1,64,F,  
200604152006-39826,2,01,2,39,F,02
200604152006-7908,1,01,1,49,M,02
20060415A160200600324A,1,01,1,46,M,02
20060415A160200600324A,1,03,2,31,F,03
20060415A310-2006-1154A,1,01,1,26,M,02
20060415A310-2006-1154A,1,03,2,7,F,03
20060415A31020061424A,1,01,1,53,F,  
20060415A31020061424A,1,01,2,53,F,  
20060415A31020061424A,2,01,3,24,F,  
20060415A31020061424A,2,01,4,24,F,  
20060415A31020061424A,3,01,5,22,M,04
20060415A31020061424A,3,01,6,22,M,04
20060415A31020061424A,4,01,7,20,F,02
20060415A31020061424A,4,01,8,20,F,02
2006041606-273-A,1,01,1,30,F,  
2006041606-273-A,1,03,2,30,F,  
2006041606-273-A,1,06,3,35,F,  
2006041606-436-A,1,01,1,75,F,  
2006041706-189,1,01,1,63,F,  
2006042006-0020,1,01,1,51,M,02
2006042006-0020,2,01,2,27,M,  
2006042006-0020,2,03,3,25,M,04
2006042006-0032,1,01,1,42,M,04
2006042006-0032,1,03,2,6,F,  
2006042006-0032,1,06,3,3,F,  
2006042006-0032,2,01,4,25,F,02
2006042006-0032,2,03,5,30,M,02
2006042006-0032,2,04,6,8,M,03
2006042206-001699,1,01,1,61,M,  
2006042206-005028,1,01,1,47,M,02
2006042206-005028,2,01,2,18,F,  
2006042206-005028,2,03,3,26,F,  
2006042206-005028,2,06,4,25,M,  
2006042206-006313,1,01,1,18,F,  
2006042206-006313,1,03,2,18,M,  
2006042206-006313,1,04,3,15,F,  
2006042306-1223-01,1,01,1,48,M,  
2006042306-1223-01,2,01,2,37,M,02
2006042306-1223-01,2,04,3,32,F,02
200604252006-00349,1,01,1,29,F,04
200604252006-00349,2,01,2,69,F,  
200604252006-00349,2,03,3,52,F,02
200604252006-00349,3,01,4,32,F,  
2006042706-20399,1,01,1,35,M,03
2006042706-20399,1,03,2,38,M,  
2006042706-20399,1,04,3,40,M,02
2006042706-26452,1,01,1,39,M,  
2006042706-26452,2,01,2,45,F,02
2006042706-3739,1,01,1,41,M,  
2006042706-39527,1,01,1,22,F,04
2006042706-39527,1,03,2,32,M,04
2006042706-39527,1,06,3,22,F,03
2006042706-39527,2,  ,5,, ,  
2006042706-57873,1,01,1,24,F,04
2006042706-57873,1,03,2,30,F,02
2006042706-57873,1,06,3,17,M,04
200604272006-23620,1,01,1,66,M,02
2006042806-0213,1,01,1,19,M,02
2006042806-0213,1,05,2,18,M,02
2006042806-0213,1,06,3,15,F,03
200604282006003038,1,01,1,19,M,  
200604282006003038,1,03,2,19,M,  
200604282006003765,1,01,1,, ,  
20060431212-06A,1,01,1,23,M,02
20060431212-06A,1,03,2,31,F,02
20060431279-06A,1,01,1,32,F,02
20060431279-06A,1,06,2,7,F,04
20060431279-06A,2,  ,3,, ,  
20060431279-06A,3,  ,4,, ,  
200604322006-364,1,01,1,65,M,02
200604352130-06,1,01,1,81,M,02
20060435249-06,1,01,1,19,M,04
20060435249-06,1,01,2,28,M,02
200604354308-06,1,01,1,76,M,02
200604355661-06,1,01,1,83,F,  
200604355661-06,2,01,2,31,M,02
20060435618-06,1,01,1,59,M,  
200604358789-06,1,01,1,84,M,  
200604358789-06,2,01,2,22,M,  
200604358789-06,2,03,3,22,F,02
200604359119-06,1,01,1,18,M,04
200604359119-06,1,03,2,15,M,02
200604362006-00016,1,01,1,32,M,02
200604362006-11901,1,01,1,28,F,  
200604362006-11901,1,04,2,2,M,  
200604362006-11901,1,05,3,1,M,  
200604362006-12349,1,01,1,18,F,04
200604362006-12349,2,01,2,24,F,04
200604362006-12349,2,03,3,24,M,02
200604362006-12349,2,04,4,3,F,  
200604362006-22687,1,01,1,37,M,02
200604362006-23546,1,01,1,21,M,04
200604362006-23546,1,03,2,24,M,03
200604362006-23546,1,04,3,5,M,02
200604362006-23546,1,06,4,25,F,03
200604362006-23546,2,01,5,36,M,04
200604362006-23546,2,03,6,47,F,04
200604362006-3038,1,01,1,74,M,  
200604362006-33472,1,01,1,45,M,  
200604362006-34744,1,01,1,14,M,02
200604362006-35419,1,01,1,21,M,02
200604362006-36672,1,01,1,58,M,02
200604362006-9325,1,01,1,52,M,02
200604362006-9765,1,01,1,17,M,  
200604362006-9765,1,03,2,18,F,02
200604362006-9765,2,01,3,37,M,  
20060436200613629,1,01,1,19,M,02
20060436A160-2006-00787A,1,01,1,32,M,02
20060436A160200600135A,1,01,1,54,M,02
20060501A-72-06,1,01,1,18,M,  
20060501A-72-06,1,03,2,17,F,  
20060504A050-2006-00350A,1,01,1,18,F,02
20060504A050-2006-00350A,1,03,2,18,F,02
20060504A050-2006-00350A,1,04,3,17,M,04
20060504A050-2006-00350A,1,05,4,17,M,02
20060504A050-2006-00350A,1,06,5,17,M,02
20060504A050-2006-00374A,1,01,1,45,M,  
20060504A050-2006-00374A,1,04,2,10,M,03
20060504A050-2006-00374A,2,01,3,22,F,02
20060504A050-2006-217A,1,01,1,17,F,03
20060504A050-2006-217A,1,03,2,16,F,04
20060504A050-2006-217A,2,01,3,18,F,02
20060504A050-2006-217A,2,03,4,18,F,03
20060504A050-2006-325A,1,11,1,13,M,02
20060504A0502006-300A,1,01,1,17,M,03
20060504A0502006-300A,1,03,2,14,F,02
200605052006-000176,1,01,1,23,F,  
200605052006-000176,1,03,2,20,M,  
200605052006-000176,2,01,3,17,M,  
200605052006-000176,2,03,4,16,M,  
200605052006-004016,1,01,1,45,M,02
200605052006-006816,1,01,1,24,M,02
200605052006-006816,1,03,2,27,F,02
200605052006-006816,1,06,3,21,M,04
200605052006-008671,1,01,1,18,M,02
200605052006-014520,1,01,1,38,M,04
200605052006-014520,2,01,2,46,M,02
200605052006-020845,1,01,1,78,F,  
200605052006-020845,2,01,2,43,M,02
200605052006-020845,2,03,3,4,M,04
200605052006-020845,2,06,4,2,F,04
200605052006-021312,1,01,1,36,F,02
200605052006-021392,1,01,1,25,M,04
200605052006-021392,2,01,2,43,F,02
200605052006-024417,1,01,1,27,F,02
200605052006-024697,1,01,1,27,M,02
200605052006-18922,1,01,1,43,M,02
200605052006-18922,1,03,2,39,F,04
200605052006-18922,1,04,3,19,M,  
200605062006-00307,1,01,1,13,M,02
200605062006-05292,1,01,1,22,F,  
200605062006-05292,2,01,2,55,M,02
200605062006-11654,1,01,1,19,M,02
200605062006-15844,1,01,1,54,F,  
200605062006-22093,1,01,1,19,M,  
200605062006-22093,2,01,2,47,M,02
200605062006-25863,1,01,1,59,M,  
200605062006-25863,1,03,2,61,F,02
200605062006-25863,2,01,3,37,M,04
200605062006-25863,3,01,4,24,F,  
200605062006-25863,3,05,5,4,M,  
200605062006-28134,1,01,1,54,M,  
200605062006-28460,1,01,1,37,M,02
200605062006-29844,1,01,1,35,F,02
200605062006-29844,1,03,2,18,M,03
200605062006-29844,1,04,3,20,M,03
200605062006-29844,1,06,4,15,M,02
200605062006-30474,1,01,1,18,F,  
200605062006-30474,1,03,2,23,F,02
200605062006-30474,1,04,3,16,M,  
200605062006-30474,1,06,4,18,F,03
200605062006-31172,1,01,1,53,F,02
200605062006-38845,1,01,1,75,M,  
200605062006-38845,2,01,2,18,M,02
200605062006-38845,2,03,3,19,F,02
20060506E030-2006-1391A,1,01,1,35,M,04
20060506E030-2006-1391A,2,01,2,27,F,02
20060508PD-06-18064,1,01,1,40,M,  
20060508PD-06-8398,1,01,1,40,M,02
20060508PD-06-8398,2,  ,2,, ,  
20060508PD-06-8398,3,  ,3,, ,  
20060508PD06-00019,1,01,1,43,F,02
2006050920609106,2,01,1,38,F,  
2006050920609106,2,03,2,35,F,  
20060511A050-2006-00156A,1,01,1,20,M,02
20060511A050-2006-00338A,1,01,1,41,M,02
20060511A050-2006-00338A,1,04,2,43,F,04
20060511A050-2006-00338A,2,01,3,45,M,02
20060511A050-2006-00338A,2,04,4,39,F,02
20060511A050-2006-358A,1,01,1,44,M,02
20060511A050-2006-358A,2,01,2,37,F,  
20060511A050-2006-358A,2,03,3,32,M,  
200605122006-011555,1,01,1,43,F,  
2006051406-37904,1,01,1,40,M,02
2006051406-37904,1,01,2,80,M,  
200605142006-37918,1,01,1,47,M,02
200605152006-001644,1,01,1,35,F,  
20060516A050-2006-411A,1,01,1,38,M,02
20060516A050-2006-411A,2,01,2,25,M,04
20060516A050200600420A,1,01,1,17,M,03
20060516A050200600420A,1,03,2,44,M,02
2006060106-04973,1,01,1,27,M,02
2006060106-04973,1,03,2,24,M,02
2006060106-04973,1,06,3,28,M,03
2006060106-12759,1,01,1,60,F,  
2006060106-12888,1,01,1,22,M,02
2006060106-16510,1,01,1,22,F,  
2006060106-19762,1,01,1,23,M,02
2006060106-25356,1,  ,1,, ,  
2006060119119-06,1,01,1,22,M,02
200606012006-27458,1,01,1,66,M,  
200606012006-27458,1,03,2,55,F,04
200606012006-27458,2,01,3,28,F,02
200606012006-27458,2,03,4,50,M,03
200606012006-27458,2,04,5,7,M,  
2006060122569-06,1,01,1,11,F,02
20060601BR-17905-06,1,01,1,19,M,02
20060601BR-17905-06,1,03,2,16,F,03
20060601BR-17905-06,2,01,3,18,M,04
20060601BR-19727-06,1,01,1,58,M,  
20060602A100-2006-514A,1,01,1,46,M,02
20060603A040-2006-00801A,1,01,1,67,F,02
20060603A040-2006-00801A,2,01,2,42,M,04
20060604A100-2006-00425-A,1,01,1,18,F,  
20060604A100-2006-00425-A,1,11,2,17,M,02
20060605A040200600306A,1,01,1,26,M,02
20060605A040200600306A,2,01,2,27,F,  
20060606A040200600291A,1,01,1,40,M,02
20060607A040-2006-00506A,1,01,1,37,F,  
20060607A040-2006-213A,1,01,1,23,M,02
20060607A040-2006-213A,2,01,2,42,M,  
20060609A100-2006-00106A,1,01,1,51,M,02
20060609A100-2006-00283A,1,01,1,64,F,02
20060609A100-2006-00283A,2,01,2,51,F,  
20060609A100-2006-00283A,3,01,3,44,M,03
20060609A100-2006-00283A,3,03,4,12,M,03
20060609A100-2006-00283A,3,04,5,44,F,02
20060609A100-2006-143A,1,01,1,26,M,03
20060609A100-2006-143A,2,01,2,42,M,  
20060609A100-2006-143A,3,01,3,59,M,02
20060609A100-2006-143A,3,03,4,59,F,02
20060609A100200600076A,1,01,1,21,M,02
2006061006013168,1,04,1,42,M,02
2006061006024957,1,01,1,22,M,04
2006061006024957,2,01,2,43,F,02
2006061006024957,2,03,3,25,F,02
2006061006024957,2,09,4,3,M,02
2006061006027155,1,01,1,38,M,02
2006061006028119,1,01,1,20,M,02
2006061006028119,2,01,2,14,M,02
2006061006030336,1,01,1,, ,  
20060612A040200600205A,1,01,1,18,F,02
20060612A040200600205A,1,03,2,24,M,02
20060612A040200600205A,1,04,3,21,M,02
20060612A040200600205A,1,06,4,22,M,03
20060612A040200600205A,2,01,5,51,M,03
20060613A040200600139A,1,01,1,83,M,02
20060613A0402006631A,1,01,1,17,F,02
20060613A0402006631A,1,03,2,16,F,02
20060613A0402006758A,1,01,1,17,M,02
20060613A0402006758A,1,03,2,14,F,02
2006061439083-06,1,01,1,38,F,  
2006061439083-06,1,03,2,16,F,  
2006061439083-06,1,04,3,5,F,  
2006061439083-06,1,05,4,8,M,  
2006061448533-06,1,01,1,45,F,02
2006061448533-06,2,01,2,56,F,  
20060614922-06,1,01,1,21,F,02
20060614A100-2006-00387A,1,01,1,19,F,02
200607012006-16393,1,  ,1,, ,  
200607012006-16393,2,01,2,68,F,02
200607012006-16630,1,01,1,24,M,  
200607012006-16630,1,03,2,22,F,  
200607012006-1742,1,01,1,32,M,02
200607012006-1742,2,  ,2,, ,  
200607012006-1742,3,  ,3,, ,  
200607012006-18795,1,01,1,36,M,03
200607012006-18795,1,03,2,31,M,02
200607012006-2721,1,01,1,28,M,  
200607012006-2721,1,03,2,55,M,02
200607012006-2721,1,06,3,53,F,02
200607012006-2721,2,01,4,28,F,04
200607012006-2721,2,03,5,38,M,04
200607012006-2721,2,04,6,6,M,  
200607012006-2721,2,06,7,8,M,  
200607012006-5544,1,01,1,84,F,02
2006070120069112,1,01,1,35,M,  
2006070120069619,1,01,1,20,M,  
2006070120069619,1,03,2,24,M,  
2006070206-1628,1,01,1,19,F,  
2006070206-1628,1,03,2,17,F,  
2006070206-5451,1,01,1,29,F,  
2006070206-5451,2,01,2,34,F,02
2006070206-5451,2,03,3,27,F,04
2006070206-5599,1,01,1,24,M,02
2006070206-8529,1,  ,1,21,M,02
