id,dt,lat,lon,city,county,street_1,street_2,crash_type,death_count,severity
2006010206-054573,2006-05-07 00:35:00,39.35899,74.43100,ATLANTIC CITY,ATLANTIC,PACIFIC AVE,MARTIN LUTHER KING BOULEVARD,13,0,I
2006010206-060218,2006-05-19 13:43:00,39.36568,74.47073,ATLANTIC CITY,ATLANTIC,US 40,,01,0,I
2006010206-063007,2006-05-25 11:49:00,39.34764,74.46274,ATLANTIC CITY,ATLANTIC,CAPTAIN JOHN O'DONNELL PARKWAY,BARTRAM AVENUE,07,0,I
2006010206-067515,2006-06-03 00:50:00,39.35461,74.45750,ATLANTIC CITY,ATLANTIC,US 40,BOULEVARD AVENUE,13,0,I
2006010206-081391,2006-06-29 20:50:00,39.37605,74.44815,ATLANTIC CITY,ATLANTIC,US 30,GRAMERCY AVENUE,03,0,I
2006010206-101441,2006-08-05 23:51:00,39.36034,74.44139,ATLANTIC CITY,ATLANTIC,MADISON AVE,MISSISSIPPI AVENUE,14,0,I
2006010206-114375,2006-08-30 11:05:00,39.37062,74.43062,ATLANTIC CITY,ATLANTIC,US 30,NORTH CAROLINA AVENUE,14,0,I
2006010206-114762,2006-08-31 03:17:00,39.35038,74.45708,ATLANTIC CITY,ATLANTIC,CAPTAIN JOHN O'DONNELL PARKWAY,HARRISBURG AVENUE,06,0,I
2006010206-117988,2006-09-05 15:38:00,39.37004,74.42871,ATLANTIC CITY,ATLANTIC,US 30,PENNSYLVANIA AVENUE,07,0,I
2006010206-119432,2006-09-08 12:52:00,39.36338,74.43380,ATLANTIC CITY,ATLANTIC,DR MARTIN LUTHER KING JR BLVD,BALTIC AVENUE,03,0,I
2006010206-133019,2006-10-07 21:42:00,39.35337,74.44488,ATLANTIC CITY,ATLANTIC,PACIFIC AVE,IOWA AVENUE,13,0,I
2006010206-133931,2006-10-09 19:48:00,39.36596,74.43064,ATLANTIC CITY,ATLANTIC,TENNESSEE AVE,MEDITERRANEAN AVE.,10,0,I
2006010206040356,2006-04-05 16:02:00,39.35957,74.42955,ATLANTIC CITY,ATLANTIC,KENTUCKY AVE,PACIFIC AVENUE,03,0,I
2006010206045861,2006-04-17 19:53:00,39.36271,74.42180,ATLANTIC CITY,ATLANTIC,PACIFIC AVE,VIRGINIA AVENUE,13,0,I
20060102A1602006147A,2006-03-04 05:56:00,39.37387,74.43823,ATLANTIC CITY,ATLANTIC,ATLANTIC CITY-BRIGANTINE CONNECTOR,,04,0,I
2006010420600523,2006-01-22 11:58:00,39.53343,74.94796,BUENA BORO,ATLANTIC,US 40,CR 627,04,0,I
2006010420601693,2006-03-08 21:20:00,39.52775,74.91690,BUENA BORO,ATLANTIC,NJ 54,FRIENDSHIP ROAD,03,0,I
20060105A090-2006-00209A,2006-07-14 22:47:00,39.50153,74.94979,BUENA VISTA TWP,ATLANTIC,ATLANTIC COUNTY 627,CR 681,08,0,I
20060105A090-2006-00410A,2006-12-28 14:13:00,39.48843,74.92011,BUENA VISTA TWP,ATLANTIC,ATLANTIC COUNTY 671,POST ROAD,03,0,I
20060105A090200600129A,2006-05-02 16:20:00,39.59260,74.88170,BUENA VISTA TWP,ATLANTIC,CAINS MILL RD,COLTON LANE,11,0,I
20060105A090200600335A,2006-10-27 21:07:00,39.56956,74.88057,BUENA VISTA TWP,ATLANTIC,NJ 54,JACKSON ROAD,07,0,I
20060105A0902006314A,2006-10-06 18:17:00,39.46314,74.87830,BUENA VISTA TWP,ATLANTIC,ROUTE 557,MAIN AVENUE,03,0,I
200601072006-0043,2006-01-03 15:28:00,39.52787,74.64630,EGG HARBOR CITY,ATLANTIC,US 30,SIXTH TERRACE,03,0,I
200601072006-00511,2006-01-26 08:04:00,39.53799,74.63665,EGG HARBOR CITY,ATLANTIC,ROUTE 561,CR 563,03,0,I
200601072006-1511,2006-03-11 17:03:00,39.52680,74.64476,EGG HARBOR CITY,ATLANTIC,US 30,BUFFALO AVENUE,01,0,I
200601072006-1682,2006-03-19 13:18:00,39.52176,74.63752,EGG HARBOR CITY,ATLANTIC,US 30,ANTWERP AVENUE,01,0,I
200601072006-3456,2006-06-01 09:42:00,39.52544,74.64282,EGG HARBOR CITY,ATLANTIC,US 30,CHICAGO AVENUE,01,0,I
200601072006-4435,2006-07-05 15:34:00,39.57721,74.59163,EGG HARBOR CITY,ATLANTIC,ROUTE 563,CR 624,04,0,I
200601072006-5239,2006-08-02 12:38:00,39.56793,74.59828,EGG HARBOR CITY,ATLANTIC,ROUTE 563,MILE POST 21,05,0,I
200601072006-6425,2006-09-12 09:40:00,39.52088,74.63626,EGG HARBOR CITY,ATLANTIC,US 30,BALTIMORE AVENUE,01,0,I
200601072006-6481,2006-09-14 10:04:00,39.52680,74.64476,EGG HARBOR CITY,ATLANTIC,US 30,BUFFALO AVENUE,03,0,I
200601072006-7964,2006-11-15 11:14:00,39.52680,74.64476,EGG HARBOR CITY,ATLANTIC,US 30,BUFFALO AVENUE,03,0,I
200601072006-7967,2006-11-15 13:06:00,39.52928,74.62415,EGG HARBOR CITY,ATLANTIC,ROUTE 561,COUNTY ROAD 674,03,0,I
200601072006-8144,2006-11-22 15:50:00,39.52748,74.64574,EGG HARBOR CITY,ATLANTIC,US 30,CINCINNATI AVENUE,03,0,I
200601072006-8413,2006-12-04 11:45:00,39.56226,74.60868,EGG HARBOR CITY,ATLANTIC,ROUTE 563,MILE POST 20,11,0,I
2006010806-007000,2006-02-06 17:35:00,39.40845,74.56427,EGG HARBOR TWP,ATLANTIC,ROUTE 563,WOODROW AVENUE,03,0,I
2006010806-040394,2006-07-31 01:21:00,39.33642,74.63118,EGG HARBOR TWP,ATLANTIC,ATLANTIC COUNTY 651,ROBERT BEST ROAD,11,0,I
2006010806-050443,2006-09-30 15:30:00,39.40592,74.66344,EGG HARBOR TWP,ATLANTIC,ROUTE 559 ALTERNATE,PINE AVENUE,04,0,I
2006010806-051852,2006-10-09 00:19:00,39.39848,74.55452,EGG HARBOR TWP,ATLANTIC,US 40,CR 651,11,0,I
2006010806-062792,2006-12-14 18:03:00,39.41037,74.58700,EGG HARBOR TWP,ATLANTIC,ATLANTIC COUNTY 684,WEST JERSEY AVENUE,03,0,I
2006010806-13341,2006-03-10 13:49:00,39.40560,74.57172,EGG HARBOR TWP,ATLANTIC,WEST JERSEY AVE,LINCOLN AVENUE,04,0,I
2006010806-17533,2006-04-02 11:30:00,39.36117,74.68499,EGG HARBOR TWP,ATLANTIC,ATLANTIC COUNTY 615,LEE'S LANE,11,0,I
2006010806-43454,2006-08-18 00:52:00,39.38914,74.56587,EGG HARBOR TWP,ATLANTIC,ATLANTIC COUNTY 651,HINGSTON AVENUE,11,0,I
20060108E030-2006-01170A,2006-08-02 12:18:00,39.43670,74.53939,EGG HARBOR TWP,ATLANTIC,GARDEN STATE PARKWAY,,11,0,I
20060109A090-06-23A,2006-01-15 07:00:00,39.42243,74.74455,ESTELL MANOR CITY,ATLANTIC,NJ 50,,11,0,I
2006011106-1655,2006-01-16 23:43:00,39.48695,74.55609,GALLOWAY TWP,ATLANTIC,ROUTE 575,DUERER ST (RT 561),11,0,I
2006011106-16997,2006-06-01 02:20:00,39.52455,74.54489,GALLOWAY TWP,ATLANTIC,ATLANTIC COUNTY 647,PESTALOZZI STREET,11,0,I
2006011106-18173,2006-06-11 01:18:00,39.50284,74.61035,GALLOWAY TWP,ATLANTIC,US 30,COLOGNE AVE,11,0,I
2006011106-18526,2006-06-14 16:42:00,39.45827,74.51803,GALLOWAY TWP,ATLANTIC,UPLAND AVE,FOURTH AVENUE,14,0,I
2006011106-21880,2006-07-23 04:20:00,39.46671,74.51650,GALLOWAY TWP,ATLANTIC,2 ND AVE,RIDGEWOOD AVENUE,11,0,I
2006011106-25800,2006-09-03 17:36:00,39.49984,74.60604,GALLOWAY TWP,ATLANTIC,US 30,CR 563,01,0,I
2006011106-35914,2006-12-29 13:26:00,39.46570,74.49794,GALLOWAY TWP,ATLANTIC,ROUTE 561,MUNICIPAL COMPLEX ROAD-WEST,13,0,I
200601112006-00027181,2006-09-20 20:18:00,39.47856,74.57492,GALLOWAY TWP,ATLANTIC,ROUTE 575,RT 30,13,0,I
200601112006-00027682,2006-09-27 14:34:00,39.52214,74.55345,GALLOWAY TWP,ATLANTIC,ROUTE 561 ALTERNATE,MANNHEIM AVENUE,03,0,I
200601112006-22852,2006-08-03 17:57:00,39.44670,74.49686,GALLOWAY TWP,ATLANTIC,ATLANTIC COUNTY 634,ELM AVENUE,03,0,I
200601112006-30551,2006-10-29 00:45:00,39.49364,74.48217,GALLOWAY TWP,ATLANTIC,ROUTE 561 ALTERNATE,OLD PORT ROAD,11,0,I
200601112006-32103,2006-11-13 17:29:00,39.50198,74.60910,GALLOWAY TWP,ATLANTIC,US 30,COLOGNE AVE,03,0,I
200601112006-35973,2006-12-30 03:58:00,39.49684,74.48803,GALLOWAY TWP,ATLANTIC,ATLANTIC COUNTY 634,COLLINS ROAD,04,0,I
200601112006-9978,2006-04-02 21:46:00,39.50323,74.61091,GALLOWAY TWP,ATLANTIC,US 30,CR 614,01,0,I
20060111E030-2006-00671A,2006-05-26 09:07:00,39.49411,74.51668,GALLOWAY TWP,ATLANTIC,GARDEN STATE PARKWAY,,11,0,I
2006011206-12761,2006-03-19 04:44:00,39.45253,74.64795,HAMILTON TWP,ATLANTIC,US 322,LEIPZIG AVE,01,0,I
2006011206-2418,2006-01-13 16:46:00,39.46104,74.79264,HAMILTON TWP,ATLANTIC,US 40,ALLEGHENY AVENUE,11,0,I
2006011206-38971,2006-08-17 00:30:00,39.46699,74.80787,HAMILTON TWP,ATLANTIC,US 40,SOUTH AVENUE,01,0,I
2006011206-44734,2006-09-18 09:31:00,39.52431,74.81149,HAMILTON TWP,ATLANTIC,MALAGA RD,BELMONT AVENUE,11,0,I
2006011206-973,2006-01-06 06:38:00,39.44794,74.73548,HAMILTON TWP,ATLANTIC,US 40,CAMAC AVENUE,13,0,I
20060112A160200600554A,2006-08-26 23:37:00,39.56836,74.75981,HAMILTON TWP,ATLANTIC,ATLANTIC CITY EXPRESSWAY,,11,0,I
2006011320600172,2006-01-04 07:19:00,39.63144,74.77123,HAMMONTON TOWN,ATLANTIC,US 30,CR 542,11,0,I
2006011320605620,2006-03-26 13:13:00,39.61291,74.77543,HAMMONTON TOWN,ATLANTIC,ATLANTIC COUNTY 640,READING AVENUE,10,0,I
2006011320606161,2006-04-02 15:05:00,39.63248,74.77187,HAMMONTON TOWN,ATLANTIC,US 30,RT 542,07,0,I
2006011320607250,2006-04-17 18:04:00,39.62830,74.81233,HAMMONTON TOWN,ATLANTIC,NJ 54,CR 559,03,0,I
2006011320617870,2006-09-17 21:13:00,39.63045,74.80981,HAMMONTON TOWN,ATLANTIC,NJ 54,MONROE AVENUE,01,0,I
2006011320618739,2006-10-01 10:06:00,39.64464,74.78424,HAMMONTON TOWN,ATLANTIC,US 30,,07,0,I
2006011320621497,2006-11-10 17:03:00,39.63920,74.81076,HAMMONTON TOWN,ATLANTIC,ROUTE 561,FAIRVIEW AVENUE,05,0,I
2006011320623769,2006-12-15 19:02:00,39.62497,74.81622,HAMMONTON TOWN,ATLANTIC,NJ 54,SECOND RD.,04,0,I
20060114I-2006-07859,2006-07-13 08:36:00,39.35444,74.57464,LINWOOD CITY,ATLANTIC,US 9,POPLAR AVE,03,0,I
2006011606-06473,2006-05-28 07:02:00,39.32977,74.49571,MARGATE CITY,ATLANTIC,ATLANTIC AVE,DOUGLAS AVENUE,06,0,I
200601172006-00789,2006-02-07 12:54:00,39.53388,74.65495,MULLICA TWP,ATLANTIC,US 30,NEW YORK AVENUE,11,0,I
20060117I-2006-002444,2006-04-15 14:13:00,39.57633,74.71599,MULLICA TWP,ATLANTIC,US 30,CR 623,04,0,I
200601192006-21832,2006-08-18 06:25:00,39.40248,74.50761,PLEASANTVILLE CITY,ATLANTIC,ATLANTIC COUNTY 646,FRANKLIN AVENUE,11,0,I
200601192006-23619,2006-09-05 23:14:00,39.39077,74.52621,PLEASANTVILLE CITY,ATLANTIC,US 40,CHESTNUT AVENUE,11,0,I
200601192006-25208,2006-09-22 21:25:00,39.40131,74.50488,PLEASANTVILLE CITY,ATLANTIC,ATLANTIC COUNTY 646,ATLANTIC AVENUE,13,0,I
200601192006-29934,2006-11-06 07:52:00,39.40947,74.52394,PLEASANTVILLE CITY,ATLANTIC,ATLANTIC COUNTY 646,MILL ROAD,03,0,I
20060119A160-2006-00745A,2006-11-12 04:20:00,39.38497,74.50173,PLEASANTVILLE CITY,ATLANTIC,ATLANTIC CITY EXPRESSWAY,,06,0,I
20060119A160/2006-00714A,2006-11-04 12:12:00,39.38051,74.48975,PLEASANTVILLE CITY,ATLANTIC,ATLANTIC CITY EXPRESSWAY,,11,0,I
200601212006-1583,2006-02-28 15:58:00,39.32022,74.60311,SOMERS POINT CITY,ATLANTIC,US 9,CONNECTICUT AVENUE,13,0,I
20060121E0302006-000585A,2006-05-07 14:08:00,39.32423,74.61667,SOMERS POINT CITY,ATLANTIC,GARDEN STATE PARKWAY,,02,0,I
20060121E0302006/229A,2006-08-11 10:12:00,39.30634,74.61791,SOMERS POINT CITY,ATLANTIC,GARDEN STATE PARKWAY,,11,0,I
20060121E030200601520A,2006-09-16 16:57:00,39.32534,74.61550,SOMERS POINT CITY,ATLANTIC,GARDEN STATE PARKWAY,,11,0,I
20060122I-2006-11259,2006-06-18 15:16:00,39.33870,74.47729,VENTNOR CITY,ATLANTIC,ATLANTIC AVE,DORSET AVENUE,07,0,I
20060122I-2006-12763,2006-07-08 11:15:00,39.33626,74.48234,VENTNOR CITY,ATLANTIC,ATLANTIC AVE,NEWPORT AVENUE,13,0,I
20060122I-2006-13991,2006-07-24 11:55:00,39.33858,74.48142,VENTNOR CITY,ATLANTIC,ATLANTIC COUNTY 629,HARVARD AVENUE,13,0,I
2006020206-05,2006-01-20 09:32:00,40.95548,73.93851,ALPINE BORO,BERGEN,ROUTE 502,BERKERY PLACE,11,0,I
2006020206-40,2006-08-05 08:35:00,40.86127,73.96397,ALPINE BORO,BERGEN,US 9W,,14,0,I
2006020506-000468,2006-01-20 19:15:00,40.82226,74.06106,CARLSTADT BORO,BERGEN,ROUTE 503,ROAD A,03,0,I
2006020506-002339,2006-04-08 16:13:00,40.82215,74.06119,CARLSTADT BORO,BERGEN,ROUTE 503,ROAD A,11,0,I
2006020506-004351,2006-07-05 13:27:00,40.82226,74.06106,CARLSTADT BORO,BERGEN,ROUTE 503,ROAD A,07,0,I
2006020506-004619,2006-07-17 06:45:00,40.82410,74.05912,CARLSTADT BORO,BERGEN,ROUTE 503,KERO ROAD,03,0,I
200602072006-014497,2006-09-29 19:27:00,40.97309,73.95950,CLOSTER BORO,BERGEN,HOMANS AVE,OAKLAND AVENUE,03,0,I
200602072006-019037,2006-12-29 17:46:00,40.96858,73.98297,CLOSTER BORO,BERGEN,BERGEN COUNTY 39,BERGEN COUNTY 41,13,0,I
200602112006-036832,2006-11-10 16:06:00,40.89199,74.11234,ELMWOOD PARK BORO,BERGEN,BOULEVARD,LINDEN AVE,03,0,I
20060211E040200602414A,2006-09-07 20:51:00,40.89417,74.11909,ELMWOOD PARK BORO,BERGEN,GARDEN STATE PARKWAY,,01,0,I
2006021206-15058,2006-04-16 02:39:00,40.80835,74.07929,EAST RUTHERFORD BORO,BERGEN,NJ 3,,11,0,I
20060212061419,2006-03-10 02:45:00,40.82595,74.09955,EAST RUTHERFORD BORO,BERGEN,BERGEN COUNTY 55,RAILROAD AVENUE,11,0,I
20060215R205(A)-06,2006-04-23 18:14:00,40.89227,73.97199,ENGLEWOOD CITY,BERGEN,ROUTE 505,ENGLE ST,13,0,I
20060215R360(A)06,2006-07-16 00:11:00,40.89518,73.98108,ENGLEWOOD CITY,BERGEN,ENGLEWOOD AVE,BENNETT ROAD,13,0,I
20060215R486-06,2006-09-10 18:27:00,40.88811,73.96463,ENGLEWOOD CITY,BERGEN,ROUTE 505,BEECH STREET,10,0,I
20060215R576-06,2006-10-13 16:14:00,40.88622,73.98352,ENGLEWOOD CITY,BERGEN,S VAN BRUNT ST,WEST FOREST AVE,03,0,I
20060215R657-06,2006-11-17 19:44:00,40.89286,73.97307,ENGLEWOOD CITY,BERGEN,ROUTE 505,CR 501,02,0,I
20060215R658-06,2006-11-17 19:45:00,40.89367,73.97443,ENGLEWOOD CITY,BERGEN,ROUTE 505,DEAN ST.,01,0,I
200602162006-004298,2006-06-30 06:15:00,40.98624,73.91281,ENGLEWOOD CLIFFS BORO,BERGEN,US 9W,BAYVIEW AVENUE,01,0,I
200602162006-005302,2006-08-05 05:51:00,40.97506,73.91487,ENGLEWOOD CLIFFS BORO,BERGEN,US 9W,SHERWOOD AVENUE,11,0,I
20060219I-2006-012048,2006-03-28 15:31:00,40.85286,73.96411,FORT LEE BORO,BERGEN,ROUTE 505,RT 445,07,0,I
20060219I-2006-040385,2006-10-13 00:57:00,40.85712,73.97374,FORT LEE BORO,BERGEN,US 1,,02,0,I
2006022006-2739,2006-03-02 11:24:00,41.01377,74.19816,FRANKLIN LAKES BORO,BERGEN,BERGEN COUNTY 84,CR S89,04,0,I
2006022006-6497,2006-05-25 21:46:00,40.99538,74.22743,FRANKLIN LAKES BORO,BERGEN,ROUTE 502,SANDIA PLACE,11,0,I
2006022006-6644,2006-05-28 16:14:00,41.02106,74.20890,FRANKLIN LAKES BORO,BERGEN,BERGEN COUNTY 117,ACKERMAN STREET,03,0,I
2006022006-6860,2006-06-02 09:37:00,40.99848,74.23433,FRANKLIN LAKES BORO,BERGEN,BERGEN COUNTY 117,CR 502,07,0,I
20060221A6-063,2006-01-26 23:32:00,40.88393,74.12560,GARFIELD CITY,BERGEN,ROUTE 507,DIVISION AVENUE,13,0,I
20060221A6-374,2006-05-06 04:08:00,40.87945,74.11921,GARFIELD CITY,BERGEN,ROUTE 507,CR 42,06,0,I
20060221A6-763,2006-09-15 21:31:00,40.88169,74.12076,GARFIELD CITY,BERGEN,ROUTE 507,MORRIS AVE,13,0,I
2006022206-13422,2006-12-08 15:19:00,40.96185,74.11713,GLEN ROCK BORO,BERGEN,BERGEN COUNTY 79,BERGEN COUNTY 134,11,0,I
2006022306-06853,2006-03-21 18:42:00,40.88416,74.05789,HACKENSACK CITY,BERGEN,PROSPECT STREET,THOMPSON STREET,13,0,I
2006022306-17684,2006-07-22 02:26:00,40.90784,74.03826,HACKENSACK CITY,BERGEN,BERGEN COUNTY 51 I,JEFFERSON STREET,11,0,I
200602230601802,2006-01-21 15:29:00,40.87836,74.06392,HACKENSACK CITY,BERGEN,BERGEN COUNTY 57,RT 17,07,0,I
200602230603910,2006-02-14 20:18:00,40.88930,74.05706,HACKENSACK CITY,BERGEN,BERGEN COUNTY 57,BEECH STREET,07,0,I
200602230604452,2006-02-21 10:00:00,40.87835,74.04776,HACKENSACK CITY,BERGEN,BERGEN COUNTY 56 I,STATE STREET,13,0,I
200602230606645,2006-03-18 22:30:00,40.88259,74.04156,HACKENSACK CITY,BERGEN,ROUTE 503,E. SALEM STREET,13,0,I
200602230615588,2006-06-29 18:30:00,40.88183,74.05394,HACKENSACK CITY,BERGEN,BERGEN COUNTY 55,SUSSEX STREET,07,0,I
200602230621097,2006-08-27 22:25:00,40.87561,74.06266,HACKENSACK CITY,BERGEN,I-80,RT. 17,11,0,I
2006022506-1384,2006-02-19 16:26:00,40.85443,74.07700,HASBROUCK HEIGHTS BORO,BERGEN,BERGEN COUNTY 55,SPRINGFIELD AVENUE,03,0,I
20060229D030200601285A,2006-04-27 07:53:00,40.87425,73.98367,LEONIA BORO,BERGEN,I-95  N.J. TURNPIKE,,01,0,I
200602302006-12286,2006-07-02 08:07:00,40.85270,74.03296,LITTLE FERRY BORO,BERGEN,US 46,,03,0,I
200602312006-020689,2006-09-23 13:53:00,40.89037,74.08003,LODI BORO,BERGEN,BERGEN COUNTY 61,TRUDY DRIVE,07,0,I
2006023206-000085,2006-01-03 19:00:00,40.81540,74.11364,LYNDHURST TWP,BERGEN,NJ 17,SIXTH AVENUE,13,0,I
2006023206-003174,2006-04-12 10:41:00,40.80412,74.12159,LYNDHURST TWP,BERGEN,PAGE AVE,RIDGE ROAD NJ 17,01,0,I
2006023306-08312,2006-05-04 02:02:00,41.09981,74.16307,MAHWAH TWP,BERGEN,NJ 17,ROUTE 202,04,0,I
200602342006-003426,2006-04-09 05:41:00,40.89358,74.07156,MAYWOOD BORO,BERGEN,NJ 17,,11,0,I
2006023606-156,2006-07-12 11:29:00,41.05579,74.06752,MONTVALE BORO,BERGEN,BERGEN COUNTY 94,BERGEN COUNTY 73,03,0,I
20060236E040-2006-00702A,2006-03-18 05:19:00,41.06395,74.05931,MONTVALE BORO,BERGEN,GARDEN STATE PARKWAY,,10,0,I
200602382006-002157,2006-04-05 10:09:00,40.94794,74.01599,NEW MILFORD BORO,BERGEN,BOULEVARD,FULTON STREET,11,0,I
200602382006-004620,2006-07-15 10:10:00,40.92368,74.02238,NEW MILFORD BORO,BERGEN,REICHELT RD,PACIFIC STREET,04,0,I
200602382006-007381,2006-11-02 14:29:00,40.94962,74.01999,NEW MILFORD BORO,BERGEN,RIVER RD,CENTER STREET,03,0,I
2006023906-6394,2006-07-18 16:50:00,40.78044,74.13598,NORTH ARLINGTON BORO,BERGEN,NJ 7,RUTHERFORD PLACE,03,0,I
20060242150728,2006-06-25 09:36:00,41.02784,74.25137,OAKLAND BORO,BERGEN,BERGEN COUNTY S91,W. OAKLAND AVE,11,0,I
20060242152564,2006-09-15 14:00:00,41.00241,74.24611,OAKLAND BORO,BERGEN,ROUTE 502,BERGEN COUNTY 931,04,0,I
20060242B060200601603A,2006-05-28 17:33:00,41.02726,74.23589,OAKLAND BORO,BERGEN,I-287,,10,0,I
2006024306-MV-51,2006-09-20 14:58:00,41.00990,73.97347,OLD TAPPAN BORO,BERGEN,BERGEN COUNTY 106,CHESTNUT AVE,13,0,I
2006024506-197,2006-01-06 13:38:00,40.84641,73.99061,PALISADES PARK BORO,BERGEN,ROUTE 501,SIXTH STREET,04,0,I
2006024606-1645,2006-01-15 13:37:00,40.92617,74.05850,PARAMUS BORO,BERGEN,SPRING VALLEY RD,CENTURY ROAD,03,0,I
2006024606-18695,2006-06-29 14:44:00,40.93049,74.07042,PARAMUS BORO,BERGEN,NJ 17,CENTURY ROAD,01,0,I
2006024606-21871,2006-07-28 06:34:00,40.94763,74.05802,PARAMUS BORO,BERGEN,BERGEN COUNTY 61,CR 74I,07,0,I
2006024606-22043,2006-07-29 12:20:00,40.92805,74.06532,PARAMUS BORO,BERGEN,CENTURY RD,CR 61,11,0,I
2006024606-25134,2006-08-23 11:12:00,40.94885,74.06227,PARAMUS BORO,BERGEN,MIDLAND AVENUE,CHELSEA STREET,04,0,I
2006024606-36891,2006-11-30 17:16:00,40.96251,74.09427,PARAMUS BORO,BERGEN,MIDLAND AVENUE,FROM ROAD,13,0,I
2006024606-9440,2006-03-31 19:12:00,40.91463,74.04936,PARAMUS BORO,BERGEN,NJ 4,CR 59,10,0,I
2006025006-11230,2006-07-15 09:42:00,40.86558,74.02332,RIDGEFIELD PARK VILLAGE,BERGEN,NORTH AVE,EIGHTH STREET,11,0,I
20060250D030200603798A,2006-11-09 00:43:00,40.85726,74.01226,RIDGEFIELD PARK VILLAGE,BERGEN,I-95  N.J. TURNPIKE,,01,0,I
2006025106-18224,2006-11-13 17:39:00,40.97761,74.11003,RIDGEWOOD VILLAGE,BERGEN,BERGEN COUNTY 80 I,S IRVING STREET,13,0,I
200602512006-10661,2006-07-10 22:03:00,40.97768,74.09895,RIDGEWOOD VILLAGE,BERGEN,N PLEASANT AVENUE,WYNDEMERE AVENUE,13,0,I
200602512006-9294,2006-06-16 20:30:00,40.99121,74.09549,RIDGEWOOD VILLAGE,BERGEN,NJ 17,CR 112,11,0,I
200602542006-011714,2006-12-09 20:18:00,40.90861,74.07176,ROCHELLE PARK TWP,BERGEN,BERGEN COUNTY 62 I,NJ 17,03,0,I
20060255MV-06-088,2006-09-14 12:30:00,41.00258,73.93011,ROCKLEIGH BORO,BERGEN,ROUTE 501,CR 108,99,0,I
2006025706-47901,2006-11-27 22:09:00,40.88942,74.09636,SADDLE BROOK TWP,BERGEN,US 46,5TH ST,02,0,I
2006025706-6165,2006-08-23 13:45:00,40.89629,74.09016,SADDLE BROOK TWP,BERGEN,BERGEN COUNTY 56 I,FINNIGAN AVENUE,03,0,I
200602592006-003765,2006-05-24 04:37:00,40.87255,74.04866,SOUTH HACKENSACK TWP,BERGEN,BERGEN COUNTY S40,DIVISION STREET,11,0,I
2006026006-34960,2006-08-29 15:10:00,40.89590,74.01931,TEANECK TWP,BERGEN,NJ 4,BELLE AVENUE,03,0,I
200602612006-004377,2006-05-10 11:44:00,40.92733,73.97770,TENAFLY BORO,BERGEN,ROUTE 505,CR 70,01,0,I
20060261TY-06-03184,2006-09-22 18:40:00,40.92449,73.96784,TENAFLY BORO,BERGEN,TENAFLY RD,W CLINTON AVE,07,0,I
20060262T-06-76,2006-12-11 22:18:00,40.86077,74.05703,TETERBORO BORO,BERGEN,US 46,HOLLISTER RD,13,0,I
