id,vehicle_number,position,occupant_number,age,sex,condition
201402132014-006333,1,01,1,55,M,  
201402132014-006333,1,03,2,,M,  
201402132014-006333,2,01,3,30,F,02
201402132014-006835,1,01,1,66,M,02
201402132014-006835,2,01,2,37,F,04
201402132014-006835,2,03,3,38,M,  
201402132014-006835,3,01,4,18,M,04
2014021414-06768,1,01,1,92,M,02
20140215C-2014-002334,1,01,1,24,M,  
20140215I-2014-002161,1,01,1,28,M,02
20140215I-2014-007036,1,01,1,33,M,02
20140215I-2014-007036,2,01,2,24,M,  
20140215I-2014-025967,1,01,1,42,M,04
20140215I-2014-025967,2,01,2,67,F,02
2014021714-19681,1,01,1,19,M,  
2014021814-1080-AC,1,01,1,28,M,  
2014021814-75-AC,1,01,1,56,F,02
20140219I-2014-037355,1,01,1,30,F,03
20140219I-2014-037355,2,01,6,42,F,04
20140219I-2014-037355,2,03,7,16,F,04
20140219I-2014-037355,3,01,2,20,F,04
20140219I-2014-037355,3,10,3,23,F,02
20140219I-2014-037355,3,10,4,52,M,04
20140219I-2014-037355,3,10,5,13,F,04
20140219I-2014-054513,1,01,1,76,F,  
2014022014-9077,1,01,1,69,F,02
20140220B060-2014-01549A,1,01,1,40,F,  
20140220B060-2014-01549A,2,01,2,45,M,  
20140220B060-2014-01549A,3,01,3,28,M,02
20140221I-2014-002762,1,01,1,61,M,02
20140221I-2014-002762,2,01,2,31,M,04
20140221I-2014-030166,1,01,1,47,F,  
2014022314-13015,1,01,1,61,M,04
2014022314-13015,2,01,2,39,F,  
2014022314-13015,3,01,3,42,M,02
2014022314-14722,1,01,1,19,F,02
2014022314-22028,1,01,1,71,F,  
2014022314-22028,1,03,2,20,F,  
2014022314-22028,2,01,3,73,F,  
2014022314-22028,3,01,4,63,M,02
2014022314-22028,3,01,5,63,M,02
2014022314-24765,1,01,1,44,F,03
2014022314-24765,2,01,2,52,F,02
2014022314-36325,1,01,1,51,M,  
2014022314-36325,1,03,2,67,M,  
2014022314-36325,1,06,3,56,F,02
2014022314-67287,1,01,1,19,M,04
2014022314-67287,1,03,2,18,M,02
2014022314-67287,1,06,3,18,M,04
2014022314-89931,1,01,1,80,M,02
20140223BC-14-048860,1,01,1,46,M,04
20140223BC-14-048860,2,01,2,56,M,  
20140223BC-14-048860,2,02,3,56,M,02
20140223BC-14-050065,1,01,1,45,F,02
20140223BC-14-050065,1,03,2,47,M,02
20140223BC-14-050065,2,01,3,25,M,  
20140225I-2014-11163,1,01,1,54,F,02
20140225I-2014-15207,1,01,1,30,M,02
2014022929-14-003537,1,01,1,85,M,  
201402312014-000667,1,01,1,35,F,  
201402312014-007516,1,01,1,75,M,02
20140231BC-14-013969,1,01,1,43,M,  
20140231BC-14-017285,1,01,1,39,M,02
20140231BC-14-017285,2,01,2,36,M,03
2014023314-00465,1,01,1,48,F,  
2014023314-03595,1,01,1,33,M,02
20140233B060-2014-01058A,1,01,1,27,M,04
20140233B060-2014-01058A,2,01,2,27,M,02
201402342014-009470,1,01,1,38,M,  
201402342014-009470,1,03,2,40,F,  
201402342014-009470,1,07,3,5,F,  
201402342014-009470,1,09,4,2,M,  
201402342014-011024,1,01,1,50,M,  
20140235MP-007820-14,1,01,1,66,M,  
20140235MP-007820-14,1,03,2,63,F,  
2014023614-244,1,01,1,42,M,  
2014023614-244,1,03,2,50,F,  
2014023614-244,1,06,3,21,F,  
20140237M-14-68,1,01,1,18,M,  
20140237M-14-68,1,03,2,19,M,  
2014023914-7685,1,01,1,83,M,02
2014023914-7685,2,01,2,44,M,  
2014023914-7685,2,03,3,41,F,  
2014024214-05553,1,01,1,83,M,02
2014024414-05963,1,01,1,33,M,  
2014024414-05963,2,01,2,88,M,02
20140245I-2014-006693,1,01,1,28,M,  
20140245I-2014-008554,1,01,1,68,F,  
20140245I-2014-013707,1,01,1,71,F,04
20140245I-2014-013707,2,01,2,43,F,02
20140245I-2014-013707,2,04,3,12,M,03
20140245I-2014-013707,2,06,4,12,M,03
20140246I-2014-001191,1,01,1,57,M,02
20140246I-2014-003750,1,01,1,37,F,02
20140246I-2014-003750,1,03,2,16,F,  
20140246I-2014-003750,1,06,3,12,F,  
20140246I-2014-051453,1,01,1,77,M,02
2014024814-08972,1,01,1,34,F,  
2014024814-08972,2,01,2,49,M,03
2014024814-08972,2,04,3,66,F,03
2014024814-08972,2,05,4,,M,02
2014024814-08972,2,08,5,39,M,03
2014024814-08972,2,10,6,44,F,04
2014024814-21152A,1,01,1,21,M,02
20140249I-2014-002433,1,01,1,56,M,  
201402502014-07627,1,01,1,18,M,02
201402502014-07627,2,01,2,37,M,03
201402502014-10006,1,01,1,23,M,02
201402502014-16097,1,01,1,17,M,04
201402502014-16097,1,03,2,17,M,04
201402502014-16097,1,04,3,12,M,  
201402502014-16097,1,05,4,16,F,04
201402502014-16097,1,06,5,16,F,02
20140251I-2014-005836,1,01,1,19,M,  
20140251I-2014-005836,2,01,2,55,F,  
20140251I-2014-005836,2,03,3,14,F,02
20140251I-2014-018073,1,01,1,71,M,  
20140251I-2014-018073,1,06,2,34,M,  
20140251I-2014-018411,1,01,1,46,M,02
20140251I-2014-020228,1,  ,1,34,F,  
20140251I-2014-020228,1,03,2,82,M,02
2014025214-4718,1,01,1,52,M,02
201402532014-001542,1,01,1,47,M,02
201402542014-011717,1,01,1,37,M,  
201402542014-011717,1,02,2,37,M,02
201402542014-011717,2,01,3,45,F,  
201402542014-011717,2,03,4,29,F,  
201402542014-011717,3,03,5,61,M,02
2014025614-03367,1,01,1,39,M,  
2014025614-08526,1,01,1,56,M,02
2014025614-16929,1,01,1,54,M,  
2014025614-16929,2,01,2,60,M,02
2014025614-20002,1,01,1,74,F,02
2014025714-03897,1,01,1,82,F,03
2014025714-03897,1,03,2,7,M,03
2014025714-03897,2,01,3,77,F,02
2014025714-04029,1,01,1,51,M,  
2014025714-04029,1,03,2,45,F,04
2014025714-04029,1,04,3,10,F,  
2014025714-04029,1,06,4,13,F,04
2014025714-04029,2,01,5,44,M,02
2014025714-07025,1,01,1,28,F,04
2014025714-07025,1,03,2,27,M,04
2014025714-07025,1,06,3,1,F,02
2014025714-07025,2,01,4,22,M,  
2014026014-022338,1,01,1,48,F,02
2014026014-022338,2,01,2,21,F,02
20140260PD-14-028428,1,01,1,23,M,02
20140260PD-14-039521,1,01,1,17,M,02
20140261A2014-403,1,01,1,37,M,  
20140261A2014-403,1,05,2,7,M,  
20140261TY-14-04424,1,01,1,45,F,  
2014026314-126,2,01,1,61,M,  
2014026314-126,2,03,2,59,F,  
20140266140-14,1,01,1,64,M,  
20140266140-14,2,01,2,34,M,02
20140266146-14,1,01,1,50,M,02
201402662014-005946/224-14,1,01,1,54,F,04
201402662014-005946/224-14,1,03,2,55,M,04
201402662014-005946/224-14,2,01,3,28,F,02
201402662014-005946/224-14,2,09,4,9,F,04
20140267I-2014-007008,1,01,1,61,F,02
20140267I-2014-007008,2,01,2,26,M,04
2014026914-22507,1,01,1,52,M,02
2014027014-08356,1,01,1,46,F,02
20140301C120-2014-00025A,1,01,1,23,F,02
20140302201401387,1,01,1,29,F,04
20140302201401387,1,04,2,8,M,04
20140302201401387,1,06,3,5,M,04
20140302201401387,1,07,4,27,F,03
20140302201401387,1,09,5,2,M,02
201403042014-734,1,01,1,21,M,04
201403042014-734,2,01,2,30,M,02
201403042014-7787,1,01,1,52,F,  
201403042014-7787,2,01,2,31,F,02
201403042014-7787,2,04,3,10,M,02
201403042014-7787,2,06,4,5,F,02
20140304C020-2014-00601A,1,01,1,60,F,02
201403072014-7128,1,01,1,63,M,02
201403102014-2113,1,01,1,22,F,  
20140310201405583,1,01,1,43,M,02
20140310201405583,2,  ,2,, ,  
20140312201400187,1,01,1,35,M,02
2014031314-2063,1,01,1,72,F,04
201403132014-5463,1,01,1,58,F,02
201403132014-5463,2,01,2,38,M,02
201403132014-6028,1,01,1,31,M,  
20140316C020-2014-00117A,1,01,1,43,F,  
20140316C020-2014-00909A,1,01,1,39,F,04
20140316C020-2014-00909A,2,01,2,31,F,02
201403172014-7431,1,01,1,27,M,02
201403172014-7431,2,01,2,43,M,02
201403182014-5108,1,01,1,67,F,02
201403192014-1200,1,01,1,34,M,02
201403202014-2259,1,01,1,17,M,  
201403202014-2259,2,01,2,51,M,02
201403212014-1779,1,01,1,63,M,02
201403212014-1779,2,01,2,41,M,  
201403222014-2854,1,01,1,34,F,02
201403222014-2854,2,01,2,,M,  
201403222014-7009,1,01,1,68,F,04
201403222014-7009,1,06,2,6,M,04
201403222014-7009,2,01,3,63,M,  
201403222014-7009,3,01,4,81,F,02
201403242014-04820,1,01,1,64,F,02
201403242014-07000,1,01,1,58,F,  
201403242014-11523,1,01,1,21,M,02
201403242014-11762,1,01,1,50,M,02
201403242014-11762,2,01,2,26,M,  
201403242014-11762,2,03,3,30,F,  
201403242014-11762,2,04,4,3,F,  
201403242014-11762,2,06,5,2,F,  
201403242014-22937,1,01,1,44,F,  
201403242014-22937,1,03,2,12,F,  
201403242014-22937,1,04,3,9,M,  
201403242014-22937,1,06,4,6,F,  
201403242014-24463,1,01,1,21,F,02
201403242014-24463,1,03,2,20,M,03
201403242014-24563,1,01,1,74,F,02
201403242014-24563,1,03,2,50,F,03
201403242014-24563,2,01,3,29,M,04
201403242014-24563,2,03,4,23,M,03
201403242014-24563,3,01,5,30,F,04
201403242014-24566,1,01,1,59,M,02
201403242014-24566,2,01,2,66,F,  
201403242014-24566,3,01,3,20,M,  
201403242014-26302,1,01,1,26,F,02
201403242014-27672,1,01,1,28,F,02
201403242014-27672,2,01,2,55,M,  
201403282014-2901,1,01,1,57,F,04
201403282014-2901,2,01,2,21,M,02
201403292014-10655,1,01,1,25,F,02
201403292014-10655,2,01,2,64,M,  
201403292014-16208,1,01,1,16,M,02
201403292014-16208,2,01,2,50,M,  
201403292014-2964,1,01,1,89,M,02
201403292014-2989,1,01,1,18,M,03
201403292014-2989,1,03,2,17,M,02
20140332C080-2014-00422A,1,01,1,32,M,  
20140332C080-2014-00422A,1,04,2,58,M,04
20140332C080-2014-00422A,1,07,3,45,M,04
20140332C080-2014-00422A,2,01,4,15,M,02
20140333C080-2014-00164A,1,01,1,22,M,02
20140333C080-2014-00164A,2,01,2,77,F,03
20140333C080-2014-00164A,2,03,3,65,F,03
20140333C080-2014-00411A,1,01,1,18,M,02
20140333C080-2014-00411A,2,01,2,18,M,04
20140333C080-2014-00593A,1,01,1,17,M,02
20140333C080-2014-00593A,2,01,2,35,M,  
20140333C080-2014-00593A,3,01,3,59,M,02
20140334M14-087,1,01,1,68,F,04
20140334M14-087,2,01,2,50,F,02
20140334M14-227,1,01,1,25,M,02
20140334M14-227,1,04,2,25,M,04
20140334M14-252,1,01,1,65,F,04
20140334M14-252,1,04,2,20,M,04
20140334M14-252,1,05,3,17,F,04
20140334M14-252,2,01,4,60,F,02
20140334M14-252,2,03,5,79,M,04
20140335C080-2014-00310A,1,01,1,26,M,  
20140335C080-2014-00310A,1,06,2,6,M,  
201403372014-08494,1,  ,1,81,F,02
201403372014-08494,1,  ,2,24,M,02
201403372014-08494,1,01,3,36,F,  
201403372014-08494,1,03,4,35,F,  
201403372014-08494,2,01,5,49,F,03
201403372014-10086,1,01,1,28,M,04
201403372014-10086,2,01,2,65,F,04
201403372014-10086,3,01,3,48,F,02
201403372014-10086,3,03,4,16,M,04
20140337C020-2014-00387A,1,01,1,49,M,02
20140337C020-2014-00387A,1,03,2,43,F,02
20140339C080-2014-00829A,1,11,1,25,M,02
201404012014-3783,1,01,1,56,M,02
20140404214001439,1,01,1,25,M,02
20140404214003651,1,01,1,55,M,  
20140404214003651,2,01,2,43,M,02
20140404A310-2014-02002A,1,01,1,49,M,02
201404081405030450,1,01,1,43,F,04
201404081405030450,2,01,2,21,M,03
201404081405030450,2,03,3,31,F,02
201404081405030450,3,01,4,,M,  
201404081405030450,4,01,5,32,M,04
201404081405110330,1,01,1,22,M,02
201404081406211031,1,01,1,65,M,  
201404081406211031,1,04,2,21,M,  
201404081406211031,2,01,3,29,M,02
201404081408240338,1,01,1,25,M,02
201404081408240338,1,03,2,22,M,  
20140408140912-2848,1,01,1,35,M,02
20140408140912-2848,1,03,2,29,M,04
20140408140912-2848,1,09,3,24,F,04
201404081409130646,1,01,1,21,M,04
201404081409130646,1,03,2,21,F,02
201404081412125515,1,01,1,15,M,  
201404081412125515,2,01,2,66,M,02
201404081412125515,2,03,3,27,M,04
201404081412125515,3,01,4,33,F,  
2014040914-004502,1,01,1,19,M,02
2014040914-004502,1,03,2,19,M,  
2014040914-021894,1,01,1,52,M,02
2014040914-021894,2,01,2,43,M,04
2014040914-021894,2,03,3,45,F,04
2014040914-021894,2,09,4,8,M,04
2014040914-026655,1,01,1,20,M,02
2014040914-026655,2,01,2,73,F,  
2014040914-026655,2,03,3,78,M,  
2014040914-027402,1,01,1,72,F,02
2014040914-027402,2,01,2,29,M,  
2014040914-047923,1,01,1,53,M,02
2014040914-057952,1,01,1,19,F,  
2014040914-057952,2,01,2,32,F,02
2014040914-057952,2,04,3,4,F,04
2014040914-057952,2,06,4,2,M,03
2014040914-072165,1,01,1,57,M,  
2014040914-084252,1,01,1,36,M,03
2014040914-084252,2,01,2,29,M,02
20140409D020-2014-00103A,1,01,1,66,M,02
20140409D020-2014-00103A,2,01,2,23,M,  
20140409D020-2014-00103A,3,01,3,, ,  
201404122014-01132,1,01,1,22,F,  
201404122014-01132,1,03,2,39,F,02
201404122014-01132,1,04,3,20,F,  
201404122014-01132,1,06,4,14,M,  
201404122014-04732,1,01,1,41,M,02
201404122014-05633,1,01,1,67,F,02
20140414140196814,1,01,1,40,M,02
2014041514-010036,1,01,1,25,F,  
2014041514-010036,1,03,2,23,M,  
2014041514-010036,1,04,3,23,M,02
2014041514-010036,1,05,4,23,F,  
2014041514-010036,2,01,5,34,F,04
2014041514-026124,1,01,1,24,M,02
2014041514-027050,1,01,1,17,M,03
2014041514-027050,1,03,2,17,F,02
2014041514-039366,1,01,1,70,F,  
201404172014-12696,1,01,1,83,M,02
201404222014-002634,1,01,1,48,M,02
201404222014-002634,1,03,2,74,M,  
201404252014002193,1,01,1,42,M,  
201404252014002193,1,03,2,44,F,  
2014042714-32241,1,01,1,41,M,02
2014042714-32241,2,01,2,40,F,04
2014042714-8186,1,01,1,73,M,02
20140427140052076,1,01,1,18,M,02
201404302014-005152,1,01,1,17,F,02
2014043414-1004-AC,1,01,1,80,M,02
2014043414-1004-AC,2,01,2,57,F,04
2014043414-261-AC,1,01,1,56,F,  
2014043414-261-AC,2,01,2,36,M,02
2014043414-285-AC,1,01,1,20,F,  
2014043414-285-AC,2,01,2,46,F,02
2014043414-388-AC,1,01,1,61,M,04
2014043414-388-AC,2,01,2,41,M,02
2014043414-466-AC,1,01,1,79,F,02
2014043414-466-AC,1,03,2,6,F,04
2014043414-466-AC,1,04,3,13,F,03
2014043414-466-AC,2,01,4,83,F,04
2014043414-466-AC,2,03,5,65,F,02
2014043414-558-AC,1,01,1,35,F,  
2014043414-558-AC,2,01,2,43,F,02
2014043414-558-AC,2,04,3,6,F,  
2014043414-558-AC,2,06,4,7,F,  
2014043414-793-AC,1,01,1,63,M,02
2014043414-811-AC,1,01,1,18,F,04
2014043414-811-AC,1,04,2,9,F,  
2014043414-811-AC,1,06,3,6,M,  
2014043414-811-AC,2,01,4,78,F,02
2014043414-811-AC,3,01,5,51,F,  
2014043414-811-AC,3,03,6,16,F,  
2014043414-99-AC,1,01,1,36,M,  
2014043414-99-AC,1,03,2,60,F,02
2014043414-99-AC,2,01,3,55,M,  
2014043414-997-AC,1,01,1,55,F,02
2014043414-997-AC,1,03,2,29,F,02
2014043414-997-AC,1,05,3,2,F,  
201404362014-008330,1,01,1,20,M,02
201404362014-022552,1,01,1,57,F,02
201404362014-023095,1,01,1,17,F,  
201404362014-023095,2,01,2,46,M,02
201404362014-023095,2,04,3,41,F,03
201404362014-023176,1,01,1,21,M,02
20140436A160-2014-00104A,1,01,1,53,M,02
20140436A160-2014-00104A,1,03,2,29,M,  
20140436A160-2014-00104A,1,04,3,56,F,  
20140436A160-2014-00104A,1,04,4,37,M,  
20140436A160-2014-00104A,1,04,5,51,M,  
20140436A160-2014-00272A,1,01,1,34,M,02
20140436A160-2014-00347A,1,01,1,61,M,02
20140504A050-2014-00175A,1,01,1,73,F,02
20140504A050-2014-00441A,1,01,1,70,M,02
20140504A050-2014-00441A,2,01,2,72,M,  
20140504A050-2014-00441A,2,03,3,69,F,  
20140505I-2014-022254,1,01,1,39,F,  
20140505I-2014-023940,1,01,1,57,M,02
20140505I-2014-023940,2,01,2,60,M,  
20140505I-2014-036760,1,01,1,39,M,02
20140505I-2014-038054,1,01,1,40,M,02
20140506E030-2014-00663A,1,01,1,17,M,02
20140506I-2014-26837,1,01,1,76,F,04
20140506I-2014-26837,2,01,2,48,M,02
20140506I-2014-29225,1,01,1,33,F,04
20140506I-2014-29225,2,01,2,26,M,02
20140506I-2014-36380,1,01,1,22,F,  
20140506I-2014-36380,1,03,2,30,M,  
20140506I-2014-39633,1,01,1,39,M,  
2014050714-29039,1,01,1,32,M,02
2014050714-40584,1,01,1,38,M,  
2014050814-17718,1,01,1,94,F,  
20140508PD-14-32209,1,01,1,19,M,  
20140511A050-2014-00010A,1,01,1,42,M,02
20140511E030-2014-00479A,1,01,1,50,M,02
20140516A050-2014-00267A,1,01,1,20,F,02
20140601BR-28274-14BR-0282?,1,01,1,32,M,02
20140604A100-2014-00548A,1,01,1,44,M,  
20140605A040-2014-00656A,1,01,1,23,M,04
20140605A040-2014-00656A,1,03,2,20,M,02
20140605A040-2014-00656A,1,04,3,21,M,03
20140605A040-2014-00656A,1,05,4,21,M,02
20140605A040-2014-00656A,1,06,5,20,M,04
20140605A100-2014-00316A,1,01,1,22,M,02
20140605A100-2014-00316A,1,03,2,19,M,04
20140607A040-2014-00372A,1,01,1,37,F,02
20140608A100-2014-00055A,1,01,1,40,F,02
20140609A100-2014-00194A,1,01,1,24,F,02
20140609A100-2014-00194A,2,01,2,29,M,  
20140609A100-2014-00333A,1,01,1,42,M,02
20140609A100-2014-00354A,1,01,1,52,F,02
20140609A100-2014-00549A,1,01,1,20,F,02
20140609A100-2014-00549A,1,03,2,22,M,  
2014061014-31900,1,01,1,38,M,02
20140613A040-2014-00160A,1,01,1,85,M,02
20140613A040-2014-00168A,1,01,1,35,M,02
20140613A040-2014-00168A,2,01,2,36,F,02
201406142014000181,1,01,1,54,M,02
201406142014007219,1,01,1,21,F,  
201406142014007219,2,01,2,42,M,02
201406142014039992,1,01,1,26,M,04
201406142014039992,2,01,2,46,F,02
201406142014041203,1,01,1,19,M,04
201406142014041203,1,03,2,17,M,02
201406142014041203,2,01,3,43,M,04
201406142014042571,1,01,1,40,M,02
201406142014049955,1,01,1,47,M,  
201406142014049955,2,01,2,52,F,  
201406142014049955,2,03,3,57,M,02
201406142014059916,1,01,4,79,M,  
201406142014059916,2,01,5,42,F,02
201406142014059916,3,01,6,33,M,04
201406142014066466,1,01,1,24,M,02
20140614A090-2014-00211A,1,01,1,78,F,  
20140614A090-2014-00211A,1,03,2,49,M,  
201407012014-1484,1,01,1,34,F,02
201407012014-1484,1,05,2,4,M,03
201407012014-1484,2,01,3,45,M,  
201407012014-22854,1,01,1,49,F,04
201407012014-2290,1,01,1,20,M,  
201407012014-2290,1,03,2,20,F,  
201407012014-2290,1,06,3,9,F,  
201407012014-22988,1,01,1,27,M,  
201407012014-23456,1,01,1,49,M,02
201407012014-23456,2,  ,2,, ,  
2014070214-033207,1,01,1,48,F,04
2014070214-033207,1,03,2,14,M,  
2014070214-033207,2,01,3,60,F,02
2014070214-20838,1,01,1,55,M,  
2014070214-4645,1,01,1,63,M,02
2014070214-4645,1,03,2,47,M,  
2014070214-6251,1,01,1,45,M,  
2014070214-6683,1,01,1,61,F,  
2014070414-09646,1,01,1,60,F,  
2014070414-16981,1,01,1,35,F,  
2014070414-16981,2,01,2,59,M,02
201407042014-1827,1,01,1,66,M,  
2014070514-021561,1,01,1,39,F,02
2014070514-021561,1,03,2,,M,  
2014070514-021561,2,01,3,21,M,  
2014070514-5003,1,01,1,37,F,  
2014070514-5003,1,03,2,13,M,02
2014070514-5003,1,04,3,13,F,02
2014070514-5003,1,06,4,10,F,03
2014070514-5003,2,01,5,20,M,  
2014070514-5003,3,01,6,65,M,  
2014070514-5003,3,02,7,57,F,04
2014070514-5003,4,01,8,44,F,04
2014070514-5003,4,04,9,5,F,04
2014070514-5003,4,05,10,7,F,04
2014070514-5003,4,06,11,3,F,04
201407062014-002829,1,01,1,81,F,02
201407062014-008523,1,01,1,33,M,02
201407062014-008523,2,01,2,45,F,  
201407072014-2361,1,01,1,70,M,02
201407072014-2361,1,04,2,51,F,03
201407072014-2641,1,01,1,78,F,02
201407072014-681,1,01,1,34,F,04
201407072014-681,1,03,2,35,M,04
201407072014-681,2,01,3,22,M,02
201407072014-681,2,03,4,25,F,02
2014070814-12403,1,01,1,58,M,  
2014070814-12403,1,03,2,62,F,  
20140709I-2014-087270,1,01,1,22,M,02
20140709I-2014-109256,1,01,1,34,M,02
20140709I-2014-109256,2,01,2,43,F,04
20140709I-2014-109256,2,06,3,50,M,04
2014071114-21305,1,01,1,44,M,  
2014071114-21305,1,03,2,25,F,  
2014071114-22915,1,01,1,21,F,  
2014071114-22915,1,02,2,23,F,  
2014071114-22915,2,01,3,46,M,02
20140712C-2014-002361,1,01,1,18,M,  
20140712C-2014-002361,2,01,2,21,M,02
20140712C-2014-002361,2,03,3,22,F,04
20140712I-2014-007553,1,01,1,62,M,02
20140712I-2014-007553,2,01,2,17,F,04
20140712I-2014-007553,2,03,3,48,M,  
20140712I-2014-010602,1,01,1,87,M,  
20140712I-2014-010602,2,01,2,47,M,02
2014071314-RED-035,1,01,1,29,M,  
2014071314-RED-095,1,01,1,53,F,  
2014071314RED1194,1,01,1,59,M,  
2014071314RED1222,1,01,1,85,F,  
2014071314RED567,1,01,1,24,M,02
2014071401260,1,01,1,24,F,  
2014071413893-14,1,01,1,34,M,  
2014071413893-14,1,03,2,32,F,  
2014071414-129,1,01,1,, ,  
2014071414-14449,1,01,1,30,F,02
2014071414-14449,1,03,2,30,M,04
2014071414-14449,2,01,3,,M,  
2014071414-14449,2,09,4,,M,  
2014071414-15534,1,01,1,32,M,02
2014071414-16017,2,01,1,, ,  
2014071414-18891,2,01,1,, ,  
2014071414-19329,1,01,1,41,M,02
2014071414-19329,2,01,2,, ,  
2014071414-22536,1,01,1,,F,  
2014071414-25339,1,01,1,39,F,  
2014071414-25339,1,03,2,18,F,  
