id,dt,lat,lon,city,county,street_1,street_2,crash_type,death_count,severity
201401122014039227,2014-09-14 16:39:00,39.52397,74.81005,HAMILTON TWP,ATLANTIC,MALAGA RD,BELMONT AVENUE,11,0,I
201401122014044558,2014-10-24 22:21:00,39.44540,74.62898,HAMILTON TWP,ATLANTIC,US 40,MCKEE AVE,13,0,I
20140113I-2014-06374,2014-04-22 20:14:00,39.64209,74.78095,HAMMONTON TOWN,ATLANTIC,US 30,CR 679 / CR 680 / BROADWAY / MAIN S,13,0,I
20140113I-2014-09557,2014-06-18 14:13:00,39.61718,74.77353,HAMMONTON TOWN,ATLANTIC,US 30,8TH ST / BOYER AVE,03,0,I
20140113I-2014-10122,2014-06-27 11:55:00,39.63385,74.80584,HAMMONTON TOWN,ATLANTIC,NJ 54,WEST END AVE,99,0,I
20140113I-2014-15297,2014-09-25 14:16:00,39.62232,74.78224,HAMMONTON TOWN,ATLANTIC,ATLANTIC COUNTY 602,9TH ST / LAKEVIEW DR,03,0,I
20140113I-2014-19934,2014-12-19 17:39:00,39.70606,74.74777,HAMMONTON TOWN,ATLANTIC,US 206,ROUTE 536 / CHEWS RD,04,0,I
20140114I-2014-05586,2014-06-07 06:25:00,39.33793,74.58610,LINWOOD CITY,ATLANTIC,US 9,SARA ANN CT,04,0,I
20140114I-2014-07819,2014-09-01 16:06:00,39.35794,74.56399,LINWOOD CITY,ATLANTIC,CENTRAL AVE,WABASH AVENUE,03,0,I
20140117I-2014-011372,2014-10-28 12:52:00,39.63700,74.66912,MULLICA TWP,ATLANTIC,ROUTE 542,,99,0,I
20140123A090-2014-00048A,2014-02-01 16:08:00,39.40073,74.82408,WEYMOUTH TWP,ATLANTIC,ROUTE 557,CR 669 / 11TH AVE,03,0,I
20140123A090-2014-00143A,2014-05-04 01:52:00,39.40370,74.83570,WEYMOUTH TWP,ATLANTIC,ATLANTIC COUNTY 666,,13,0,I
2014020314-24296,2014-08-13 06:24:00,40.92363,73.99694,BERGENFIELD BORO,BERGEN,BERGEN COUNTY 39,E CLINTON AVE / W CLINTON AVE,13,0,I
2014020514-04550,2014-05-08 20:13:00,40.82685,74.05614,CARLSTADT BORO,BERGEN,ROUTE 503,MEADOW LN,03,0,I
2014020514-10449,2014-10-30 09:30:00,40.84015,74.08961,CARLSTADT BORO,BERGEN,BERGEN COUNTY 55,BERRY AVE,11,0,I
20140206I-2014-005525,2014-02-28 02:54:00,40.81653,73.99037,CLIFFSIDE PARK BORO,BERGEN,BERGEN COUNTY 27,JERSEY AVE,08,0,I
20140206I-2014-005558,2014-02-28 11:04:00,40.81999,73.98807,CLIFFSIDE PARK BORO,BERGEN,BERGEN COUNTY 50,CR S25 / GORGE RD,13,0,I
20140206I-2014-011838,2014-05-14 21:44:00,40.82267,73.98560,CLIFFSIDE PARK BORO,BERGEN,BERGEN COUNTY 27,OAKDENE PL,02,0,I
2014021014-20612,2014-12-11 17:51:00,40.94388,74.00746,DUMONT BORO,BERGEN,BERGEN COUNTY 126,ONTARIO ST,13,0,I
20140211I-2014-049261,2014-12-23 19:26:00,40.90467,74.11289,ELMWOOD PARK BORO,BERGEN,E 54TH ST,MOLNAR DR.,07,0,I
20140212ER-14-05960,2014-07-08 07:03:00,40.80731,74.07715,EAST RUTHERFORD BORO,BERGEN,NJ 3,,13,0,I
20140212ER-14-07013,2014-08-09 18:13:00,40.82154,74.07004,EAST RUTHERFORD BORO,BERGEN,NJ 120,,02,0,I
20140212ER-14-07958,2014-09-11 00:00:00,40.80315,74.07302,EAST RUTHERFORD BORO,BERGEN,NJ 3,,11,0,I
2014021414-06768,2014-03-20 00:51:00,40.97072,74.02940,EMERSON BORO,BERGEN,ROUTE 503,ALLISON WAY,11,0,I
20140215I-2014-025967,2014-10-27 15:30:00,40.90241,73.96821,ENGLEWOOD CITY,BERGEN,ROUTE 501,BROWNES TER / GLENWOOD RD,03,0,I
20140219I-2014-037355,2014-06-07 14:19:00,40.83924,73.98168,FORT LEE BORO,BERGEN,BERGEN COUNTY 29,NJ 5 / CENTRAL BLVD,03,0,I
20140219I-2014-054513,2014-08-29 19:28:00,40.85688,73.96201,FORT LEE BORO,BERGEN,ROUTE 505,RIVERVIEW LN,14,0,I
2014022014-9077,2014-06-16 16:59:00,40.99400,74.19478,FRANKLIN LAKES BORO,BERGEN,BERGEN COUNTY 93 I,VEE DR,11,0,I
2014022314-13015,2014-02-17 14:35:00,40.90828,74.03707,HACKENSACK CITY,BERGEN,BERGEN COUNTY 51 I,MADISON ST,01,0,I
2014022314-24765,2014-03-30 11:32:00,40.89031,74.04108,HACKENSACK CITY,BERGEN,BERGEN COUNTY 62 I,STATE ST,03,0,I
2014022314-36325,2014-05-06 22:01:00,40.88360,74.05873,HACKENSACK CITY,BERGEN,BERGEN COUNTY 56 I,PROSPECT AVE / S PROSPECT AVE,13,0,I
2014022314-67287,2014-08-21 23:07:00,40.87123,74.03934,HACKENSACK CITY,BERGEN,ROUTE 503,WATER ST,11,0,I
20140223BC-14-048860,2014-11-08 10:43:00,40.87650,74.06290,HACKENSACK CITY,BERGEN,NJ 17,I-80,03,0,I
20140223BC-14-050065,2014-11-15 13:20:00,40.90667,74.03400,HACKENSACK CITY,BERGEN,NJ 4,ROUTE 503 / HACKENSACK AVE,01,0,I
20140225I-2014-11163,2014-09-03 17:03:00,40.86194,74.07163,HASBROUCK HEIGHTS BORO,BERGEN,BERGEN COUNTY 55,MICHIGAN AVE,11,0,I
20140225I-2014-15207,2014-12-12 00:33:00,40.87044,74.06654,HASBROUCK HEIGHTS BORO,BERGEN,US 46,COLLINS AVE,10,0,I
20140231BC-14-013969,2014-03-30 20:31:00,40.88475,74.08857,LODI BORO,BERGEN,US 46,WESTMINSTER AVE,13,0,I
20140231BC-14-017285,2014-04-19 01:50:00,40.87579,74.07165,LODI BORO,BERGEN,US 46,SAVOIE ST,01,0,I
2014023314-03595,2014-03-09 04:58:00,41.09431,74.15572,MAHWAH TWP,BERGEN,NJ 17,MOFFATT RD,11,0,I
20140233B060-2014-01058A,2014-04-17 15:22:00,41.10572,74.16713,MAHWAH TWP,BERGEN,I-287,,02,0,I
201402342014-009470,2014-10-31 20:28:00,40.90317,74.06263,MAYWOOD BORO,BERGEN,BERGEN COUNTY 62 I,OAK AVE,13,0,I
201402342014-011024,2014-12-20 18:16:00,40.88953,74.06839,MAYWOOD BORO,BERGEN,BERGEN COUNTY 59,CR 56 / ESSEX ST,13,0,I
20140235MP-007820-14,2014-11-01 19:25:00,40.98356,74.13583,MIDLAND PARK BORO,BERGEN,BERGEN COUNTY 80 I,COTTAGE ST / S COTTAGE ST,13,0,I
2014023614-244,2014-08-31 19:47:00,41.03964,74.02902,MONTVALE BORO,BERGEN,ROUTE 503,CR 94 / GRAND AVE,14,0,I
2014023914-7685,2014-11-05 09:05:00,40.77860,74.13231,NORTH ARLINGTON BORO,BERGEN,NJ 7,ELM ST,11,0,I
2014024214-05553,2014-10-28 11:13:00,41.02842,74.23732,OAKLAND BORO,BERGEN,US 202,CR 84 / FRANKLIN AVE,11,0,I
20140245I-2014-006693,2014-05-11 19:10:00,40.85050,74.00140,PALISADES PARK BORO,BERGEN,ROUTE 501,NJ 93 / CENTRAL AVE,13,0,I
20140245I-2014-008554,2014-06-16 16:39:00,40.84512,74.00433,PALISADES PARK BORO,BERGEN,NJ 93,WEST RUBY AVE,13,0,I
20140245I-2014-013707,2014-09-29 16:42:00,40.85194,74.00047,PALISADES PARK BORO,BERGEN,NJ 93,W PALISADES BLVD,07,0,I
20140246I-2014-003750,2014-01-26 12:52:00,40.93195,74.06431,PARAMUS BORO,BERGEN,BERGEN COUNTY 61,HARMON DR,11,0,I
2014024814-08972,2014-05-05 07:36:00,41.06305,74.12582,RAMSEY BORO,BERGEN,NJ 17,,99,0,I
2014024814-21152A,2014-10-17 00:58:00,41.04414,74.14446,RAMSEY BORO,BERGEN,BERGEN COUNTY 85,MARTIS AVE,11,0,I
20140249I-2014-002433,2014-03-10 05:57:00,40.83887,74.00471,RIDGEFIELD BORO,BERGEN,US 1,SLOCUM AVE,13,0,I
201402502014-10006,2014-08-10 08:04:00,40.85001,74.02546,RIDGEFIELD PARK VILLAGE,BERGEN,US 46,MAIN ST,11,0,I
20140251I-2014-018073,2014-10-06 19:13:00,40.98096,74.11762,RIDGEWOOD VILLAGE,BERGEN,OAK ST,FRANKLIN AVENUE,13,0,I
2014025214-4718,2014-06-17 01:20:00,40.92625,74.03452,RIVER EDGE BORO,BERGEN,ROUTE 503,MANNING AVE,11,0,I
201402542014-011717,2014-12-28 17:08:00,40.90836,74.07094,ROCHELLE PARK TWP,BERGEN,NJ 17,PASSAIC STREET,01,0,I
2014025614-16929,2014-08-11 14:55:00,40.81612,74.11313,RUTHERFORD BORO,BERGEN,NJ 17,CR 30 / RIDGE RD / RUTHERFORD AVE,07,0,I
2014025614-20002,2014-09-24 13:22:00,40.82242,74.12299,RUTHERFORD BORO,BERGEN,NJ 3,,11,0,I
2014025714-04029,2014-06-07 16:47:00,40.88995,74.09777,SADDLE BROOK TWP,BERGEN,US 46,5TH ST / JEFFERSON ST,01,0,I
2014026014-022338,2014-05-30 07:35:00,40.90076,74.02541,TEANECK TWP,BERGEN,BERGEN COUNTY 41 I,NORTHUMBERLAND RD,07,0,I
20140261TY-14-04424,2014-04-08 19:43:00,40.93090,73.96054,TENAFLY BORO,BERGEN,ROUTE 501,PROPECT TERR,13,0,I
20140266140-14,2014-06-23 08:41:00,40.99582,74.05325,WASHINGTON TWP,BERGEN,ROUTE 502,COLONIAL BLVD,03,0,I
20140266146-14,2014-06-29 14:02:00,40.98225,74.06604,WASHINGTON TWP,BERGEN,BERGEN COUNTY 63,CR 82 / CR 110 / RIDGEWOOD RD,11,0,I
201402662014-005946/224-14,2014-10-04 18:34:00,40.99820,74.06818,WASHINGTON TWP,BERGEN,ROUTE 502,JACKSON DR / SPICE DR,04,0,I
20140267I-2014-007008,2014-05-09 23:58:00,40.98253,74.00912,WESTWOOD BORO,BERGEN,ROUTE 502,TILLMAN ST,07,0,I
2014027014-08356,2014-08-04 14:04:00,40.99249,74.17431,WYCKOFF TWP,BERGEN,NJ 208,CR 93 / CEDAR HILL AVE,01,0,I
201403042014-734,2014-02-01 22:10:00,40.15132,74.69354,BORDENTOWN TWP,BURLINGTON,WARD AVE **,LIVINGSTON LN,04,0,I
201403042014-7787,2014-11-22 07:10:00,40.16069,74.68224,BORDENTOWN TWP,BURLINGTON,HOGBACK RD **,HIGH BRIDGE RD,03,0,I
201403072014-7128,2014-09-07 11:32:00,40.06368,74.61859,CHESTERFIELD TWP,BURLINGTON,ROUTE 537,RANILLY RD,10,0,I
201403102014-2113,2014-03-08 17:35:00,40.01358,74.95878,DELRAN TWP,BURLINGTON,US 130,HAINES MILL RD,13,0,I
20140310201405583,2014-06-18 07:35:00,40.00400,74.95794,DELRAN TWP,BURLINGTON,DORADO DR **,RED STONE RIDGE,06,0,I
2014031314-2063,2014-01-27 20:09:00,39.87415,74.91030,EVESHAM TWP,BURLINGTON,ROUTE 544,EVANS RD,13,0,I
201403172014-7431,2014-08-29 19:19:00,39.96327,74.78012,LUMBERTON TWP,BURLINGTON,BURLINGTON COUNTY 612,MUNICIPAL DR / NEWBOLDS CORNER RD,04,0,I
201403182014-5108,2014-05-19 17:12:00,40.11423,74.76448,MANSFIELD TWP,BURLINGTON,US 130,MAPLE AVE,11,0,I
201403192014-1200,2014-01-23 09:51:00,39.94320,74.97691,MAPLE SHADE TWP,BURLINGTON,NJ 38,,11,0,I
201403202014-2259,2014-02-28 07:09:00,39.90426,74.81128,MEDFORD TWP,BURLINGTON,NJ 70,HAYNES CK RD,01,0,I
201403212014-1779,2014-06-08 08:36:00,39.86457,74.80761,MEDFORD LAKES BORO,BURLINGTON,ROUTE 541,ROUTE 532 / TABERNACLE RD,01,0,I
201403222014-2854,2014-03-07 15:17:00,39.96269,74.94943,MOORESTOWN TWP,BURLINGTON,ROUTE 537,CR 607 / CHURCH ST,01,0,I
201403242014-04820,2014-03-02 11:17:00,39.94366,74.90499,MOUNT LAUREL TWP,BURLINGTON,BURLINGTON COUNTY 603,WOODVIEW DR,11,0,I
201403242014-07000,2014-04-01 09:20:00,39.94505,74.94060,MOUNT LAUREL TWP,BURLINGTON,BURLINGTON COUNTY 607,PLEASANT VALLEY AVE,14,0,I
201403242014-11762,2014-06-01 22:12:00,39.92417,74.94970,MOUNT LAUREL TWP,BURLINGTON,NJ 73,CR 616 / CHURCH RD / RAMBLEWOOD PKW,01,0,I
201403242014-24463,2014-11-09 16:22:00,39.94410,74.88720,MOUNT LAUREL TWP,BURLINGTON,WALTON AVE **,KYLE CT,10,0,I
201403242014-24563,2014-11-10 15:30:00,39.96836,74.89967,MOUNT LAUREL TWP,BURLINGTON,NJ 38,BRIGGS RD,07,0,I
201403242014-24566,2014-11-10 15:30:00,39.96836,74.89967,MOUNT LAUREL TWP,BURLINGTON,NJ 38,BRIGGS RD,01,0,I
201403242014-26302,2014-12-02 18:14:00,39.91880,74.92405,MOUNT LAUREL TWP,BURLINGTON,UNION MILL RD,ACADEMY AVE,11,0,I
201403242014-27672,2014-12-19 13:18:00,39.92118,74.89375,MOUNT LAUREL TWP,BURLINGTON,BURLINGTON COUNTY 616,BROOKWOOD DR / TRILLIUM DR,04,0,I
201403282014-2901,2014-08-27 16:52:00,39.96782,74.68919,PEMBERTON BORO,BURLINGTON,ROUTE 530,DAVIS CT,03,0,I
201403292014-10655,2014-06-21 07:37:00,39.94764,74.69288,PEMBERTON TWP,BURLINGTON,BURLINGTON COUNTY 616,BURRS MILL RD,07,0,I
201403292014-2964,2014-02-19 19:33:00,39.96749,74.57911,PEMBERTON TWP,BURLINGTON,ROUTE 530,RANCOCAS LN,14,0,I
201403292014-2989,2014-02-20 06:29:00,39.95720,74.62251,PEMBERTON TWP,BURLINGTON,BURLINGTON COUNTY 645,GREENWOOD BRIDGE RD,11,0,I
20140334M14-227,2014-10-24 15:08:00,40.01817,74.73184,SPRINGFIELD TWP,BURLINGTON,ROUTE 537,CR 669 / JULISTOWN RD,99,0,I
20140334M14-252,2014-11-24 12:57:00,40.05962,74.65120,SPRINGFIELD TWP,BURLINGTON,NJ 68,ROUTE 537 / MONMOUTH RD,07,0,I
201403372014-08494,2014-09-04 17:43:00,40.00840,74.86795,WESTAMPTON TWP,BURLINGTON,BURLINGTON COUNTY 626,CR 635 / BRIDGE ST,03,0,I
201403372014-10086,2014-10-21 07:53:00,40.02171,74.84276,WESTAMPTON TWP,BURLINGTON,BURLINGTON COUNTY 630,INDEL AVE,01,0,I
201404012014-3783,2014-10-04 16:57:00,39.89992,75.06618,AUDUBON BORO,CAMDEN,NICHOLSON AVE,BARRETT AVENUE,06,0,I
20140404214003651,2014-04-26 13:01:00,39.86647,75.07956,BELLMAWR BORO,CAMDEN,CAMDEN COUNTY 659,NJ 168 / BLACK HORSE PIKE,01,0,I
201404081405110330,2014-05-11 02:27:00,39.91987,75.09558,CAMDEN CITY,CAMDEN,CAMDEN COUNTY 603,COOPER AVE / STATION DR,11,0,I
201404081412125515,2014-12-12 23:58:00,39.92677,75.09536,CAMDEN CITY,CAMDEN,ROUTE 561,COPEWOOD ST,01,0,I
2014040914-027402,2014-04-24 09:47:00,39.87070,74.99901,CHERRY HILL TWP,CAMDEN,ROUTE 561,MORRIS DR,03,0,I
2014040914-047923,2014-07-18 08:59:00,39.93174,74.99088,CHERRY HILL TWP,CAMDEN,NJ 41,DARTMOUTH RD,11,0,I
2014040914-072165,2014-10-29 19:16:00,39.92927,75.01801,CHERRY HILL TWP,CAMDEN,CAMDEN COUNTY 626,GARDEN STATE DR,13,0,I
2014040914-084252,2014-12-19 21:24:00,39.91937,75.03427,CHERRY HILL TWP,CAMDEN,NJ 70,CR 644 / GROVE ST / HADDONFIELD RD,03,0,I
20140409D020-2014-00103A,2014-01-29 08:11:00,39.87851,75.00855,CHERRY HILL TWP,CAMDEN,NEW JERSEY TURNPIKE,,99,0,I
201404122014-01132,2014-02-27 15:03:00,39.91300,75.07854,COLLINGSWOOD BORO,CAMDEN,CAMDEN COUNTY 630,CAMBRIDGE AVE,11,0,I
201404122014-04732,2014-08-30 15:13:00,39.91848,75.08901,COLLINGSWOOD BORO,CAMDEN,US 130,US 30,11,0,I
2014041514-010036,2014-03-07 22:49:00,39.81274,75.07880,GLOUCESTER TWP,CAMDEN,CAMDEN COUNTY 681,CR 706 / ALMONESSON RD,03,0,I
2014041514-026124,2014-06-23 22:57:00,39.85049,75.04990,GLOUCESTER TWP,CAMDEN,ROUTE 544,TRACE DR E,11,0,I
2014041514-027050,2014-06-29 21:13:00,39.74461,75.01382,GLOUCESTER TWP,CAMDEN,CAMDEN COUNTY 705,HUCKLEBERRY AVE,11,0,I
201404222014-002634,2014-03-25 14:26:00,39.82075,74.97852,LINDENWOLD BORO,CAMDEN,CAMDEN COUNTY 702,CR 686 / GIBBSBORO RD,14,0,I
2014042714-32241,2014-07-31 20:37:00,39.96929,75.02332,PENNSAUKEN TWP,CAMDEN,CAMDEN COUNTY 644,IRVING AVE,04,0,I
2014042714-8186,2014-02-24 14:00:00,39.95230,75.03149,PENNSAUKEN TWP,CAMDEN,ROUTE 537,CR 615 / UNION AVE,11,0,I
20140427140052076,2014-12-08 01:59:00,39.96723,75.05062,PENNSAUKEN TWP,CAMDEN,CAMDEN COUNTY 610,SHERMAN AVE,11,0,I
2014043414-1004-AC,2014-12-02 14:51:00,39.86060,74.97487,VOORHEES TWP,CAMDEN,CAMDEN COUNTY 673,ROUTE 544 / EVESHAM RD,07,0,I
2014043414-261-AC,2014-03-17 08:59:00,39.83723,75.00072,VOORHEES TWP,CAMDEN,CAMDEN COUNTY 673,FRONT AVE,04,0,I
2014043414-285-AC,2014-03-25 17:03:00,39.87025,74.93986,VOORHEES TWP,CAMDEN,ROUTE 544,CENTENNIAL BLVD,03,0,I
2014043414-388-AC,2014-05-07 11:30:00,39.86060,74.97487,VOORHEES TWP,CAMDEN,ROUTE 544,CR 673 / SPRINGDALE RD / WHITEHORSE,03,0,I
2014043414-466-AC,2014-05-29 16:10:00,39.87025,74.93986,VOORHEES TWP,CAMDEN,ROUTE 544,CENTENNIAL BLVD,03,0,I
2014043414-558-AC,2014-06-30 11:00:00,39.83211,74.92644,VOORHEES TWP,CAMDEN,NJ 73,DUTCHTOWN RD,01,0,I
2014043414-811-AC,2014-09-24 16:11:00,39.86073,74.95236,VOORHEES TWP,CAMDEN,CAMDEN COUNTY 675,E RED OAK DR,03,0,I
2014043414-99-AC,2014-01-23 09:33:00,39.85825,75.00714,VOORHEES TWP,CAMDEN,CAMDEN COUNTY 670,FAIRVIEW AVE,01,0,I
2014043414-997-AC,2014-11-27 13:27:00,39.85549,74.92158,VOORHEES TWP,CAMDEN,NJ 73,CR 671 / BRADDOCK MILL RD / KRESSON,01,0,I
201404362014-008330,2014-02-24 19:27:00,39.73880,74.97312,WINSLOW TWP,CAMDEN,CAMDEN COUNTY 706,GLENN FORGE DR,11,0,I
201404362014-022552,2014-05-27 10:28:00,39.74106,74.94375,WINSLOW TWP,CAMDEN,ROUTE 536 SPUR,LAKEDALE RD,11,0,I
201404362014-023095,2014-05-30 20:57:00,39.75677,74.89686,WINSLOW TWP,CAMDEN,CAMDEN COUNTY 712,CROSLEY DR,03,0,I
201404362014-023176,2014-05-31 12:17:00,39.66849,74.86298,WINSLOW TWP,CAMDEN,NJ 143,EAST CENTRAL AVE (CR 721),11,0,I
20140504A050-2014-00175A,2014-05-12 12:31:00,39.21904,74.88379,DENNIS TWP,CAPE MAY,NJ 347,NJ 47,11,0,I
20140504A050-2014-00441A,2014-09-06 13:04:00,39.16175,74.83219,DENNIS TWP,CAPE MAY,NJ 47,,99,0,I
20140505I-2014-022254,2014-07-19 12:21:00,38.95021,74.90902,LOWER TWP,CAPE MAY,NJ 109,SCHELLENGERS LANDING RD,14,0,I
20140505I-2014-023940,2014-08-03 21:30:00,38.97383,74.93598,LOWER TWP,CAPE MAY,US 9,SHERIFF TAYLOR BLVD,99,0,I
20140505I-2014-038054,2014-12-19 21:51:00,38.95253,74.93698,LOWER TWP,CAPE MAY,CAPE MAY COUNTY 607,SOC'S LN,11,0,I
20140506E030-2014-00663A,2014-06-29 15:54:00,39.04133,74.84652,MIDDLE TWP,CAPE MAY,GARDEN STATE PARKWAY,,11,0,I
20140506I-2014-26837,2014-08-16 13:23:00,39.03784,74.78877,MIDDLE TWP,CAPE MAY,CAPE MAY COUNTY 619,,06,0,I
20140506I-2014-29225,2014-09-06 13:50:00,39.06529,74.89823,MIDDLE TWP,CAPE MAY,NJ 47,,02,0,I
20140506I-2014-33654,2014-10-16 20:48:00,39.13527,74.84861,MIDDLE TWP,CAPE MAY,CAPE MAY COUNTY 615,,13,0,I
20140506I-2014-36380,2014-11-09 23:47:00,39.04158,74.89894,MIDDLE TWP,CAPE MAY,NJ 47,,13,0,I
20140506I-2014-39633,2014-12-10 12:11:00,39.07601,74.82714,MIDDLE TWP,CAPE MAY,US 9,COLONIAL AVE,13,0,I
2014050714-40584,2014-08-27 09:07:00,39.01278,74.79640,NORTH WILDWOOD CITY,CAPE MAY,NJ 147,MARYLAND AVE,14,0,I
20140511A050-2014-00010A,2014-01-05 17:59:00,39.25435,74.72859,UPPER TWP,CAPE MAY,NJ 50,,11,0,I
20140511E030-2014-00479A,2014-05-23 14:36:00,39.28886,74.62412,UPPER TWP,CAPE MAY,GARDEN STATE PARKWAY,,11,0,I
201405142014-022891,2014-07-05 03:05:00,38.98620,74.82724,WILDWOOD CITY,CAPE MAY,NJ 47,PARK BLVD,13,0,I
20140516A050-2014-00267A,2014-06-30 04:18:00,39.22224,74.82500,WOODBINE BORO,CAPE MAY,CAPE MAY COUNTY 611,,11,0,I
20140601BR-28274-14BR-0282?,2014-07-19 18:36:00,39.44764,75.21297,BRIDGETON CITY,CUMBERLAND,CUMBERLAND COUNTY 638,CR 659 / ROSENHAYN AVE,11,0,I
20140605A100-2014-00316A,2014-07-19 06:08:00,39.38953,75.16365,FAIRFIELD TWP,CUMBERLAND,CUMBERLAND COUNTY 698,,11,0,I
20140607A040-2014-00372A,2014-05-21 21:18:00,39.45360,75.28994,HOPEWELL TWP,CUMBERLAND,NJ 49,,11,0,I
20140608A100-2014-00055A,2014-02-08 09:08:00,39.33540,75.18613,LAWRENCE TWP,CUMBERLAND,CUMBERLAND COUNTY 610,,10,0,I
20140609A100-2014-00194A,2014-05-16 21:54:00,39.23905,74.90054,MAURICE RIVER TWP,CUMBERLAND,NJ 347,ROUTE 550 SPUR,04,0,I
20140609A100-2014-00333A,2014-07-26 14:36:00,39.28766,74.98079,MAURICE RIVER TWP,CUMBERLAND,CUMBERLAND COUNTY 670,,11,0,I
20140609A100-2014-00354A,2014-08-05 13:24:00,39.37866,74.90388,MAURICE RIVER TWP,CUMBERLAND,CUMBERLAND COUNTY 644,,11,0,I
20140613A040-2014-00160A,2014-02-23 10:32:00,39.48814,75.19100,UPPER DEERFIELD TWP,CUMBERLAND,ROUTE 553,CR 658 / BIG OAK RD,11,0,I
20140613A040-2014-00168A,2014-02-27 18:24:00,39.43851,75.18603,UPPER DEERFIELD TWP,CUMBERLAND,ROUTE 552,,04,0,I
201406142014000181,2014-01-02 05:42:00,39.45501,75.05491,VINELAND CITY,CUMBERLAND,CUMBERLAND COUNTY 628,GARRISON RD,11,0,I
201406142014041203,2014-07-30 16:56:00,39.44981,74.95717,VINELAND CITY,CUMBERLAND,CUMBERLAND COUNTY 673,CONLEY DR,05,0,I
201406142014049955,2014-09-11 14:41:00,39.52061,75.04129,VINELAND CITY,CUMBERLAND,CUMBERLAND COUNTY 674,NJ 47 / DELSEA DR,01,0,I
201406142014059916,2014-10-29 14:42:00,39.48722,75.04305,VINELAND CITY,CUMBERLAND,NJ 47,NJ 56 / LANDIS AVE,07,0,I
20140614A090-2014-00211A,2014-07-07 23:37:00,39.50200,75.01964,VINELAND CITY,CUMBERLAND,CUMBERLAND COUNTY 681,,13,0,I
201407012014-2290,2014-02-04 09:57:00,40.78729,74.15289,BELLEVILLE TWP,ESSEX,NJ 7,ROUTE 506 / RUTGERS ST,13,0,I
201407012014-22988,2014-11-12 19:53:00,40.80271,74.15384,BELLEVILLE TWP,ESSEX,ESSEX COUNTY 647,GREYLOCK PKWY,12,0,I
2014070214-033207,2014-12-02 18:32:00,40.78279,74.19177,BLOOMFIELD TWP,ESSEX,ROUTE 506 SPUR,WATSESSING AVE,02,0,I
2014070214-4645,2014-02-28 21:07:00,40.78955,74.19586,BLOOMFIELD TWP,ESSEX,JFK DR,BLOOMFIELD AVE,11,0,I
