id,vehicle_number,charge
20140260PD-14-039521,2,                              
20140261A2014-403,1,NONE AT SCENE                 
20140261TY-14-04424,1,                              
2014026314-126,1,                              
2014026314-126,2,39:4-97                       
20140266140-14,1,39:4-144                      
20140266140-14,2,                              
20140266146-14,1,39:4-97 SEE PAGE 2            
201402662014-005946/224-14,1,                              
201402662014-005946/224-14,2,39:4-82                       
20140267I-2014-007008,1,39:4-50 DRIVING WHILE UNDER T?
20140267I-2014-007008,2,39:4-90 RIGHT OF WAY AT INTER?
2014026914-22507,1,                              
2014027014-08356,1,                              
2014027014-08356,2,                              
2014027014-08356,3,                              
20140301C120-2014-00025A,1,                              
20140302201401387,1,39:4-144                      
20140302201401387,2,                              
201403042014-734,1,39:4-50                       
201403042014-734,2,39:4-96                       
201403042014-7787,1,39:4-144                      
201403042014-7787,2,                              
20140304C020-2014-00601A,1,                              
201403072014-7128,1,UNINSURED MV                  
201403102014-2113,1,PED FAIL TO USE CROSSWALK  UN?
20140310201405583,1,39:4-97                       
20140310201405583,2,                              
20140312201400187,1,39:4-50                       
2014031314-2063,1,39:4-36(A?(1)                 
201403132014-5463,1,39:4-97                       
201403132014-5463,2,                              
201403132014-6028,1,                              
20140316C020-2014-00117A,1,                              
20140316C020-2014-00909A,1,                              
20140316C020-2014-00909A,2,39 4 144                      
201403172014-7431,1,CARELESS DRIVING              
201403172014-7431,2,                              
201403182014-5108,1,CARELESS DRIVING N.J.S. 39:4-?
201403192014-1200,1,                              
201403202014-2259,1,CARELESS DRIVING              
201403202014-2259,2,                              
201403212014-1779,1,                              
201403212014-1779,2,                              
201403222014-2854,1,                              
201403222014-2854,2,                              
201403222014-7009,1,39:4-97 39:4-88 39:3-79.2A    
201403222014-7009,2,                              
201403222014-7009,3,                              
201403242014-04820,1,                              
201403242014-07000,1,39:4-97                       
201403242014-11523,1,39:4-97                       
201403242014-11762,1,39:4-50                       
201403242014-11762,2,                              
201403242014-22937,1,                              
201403242014-24463,1,39:4-50                       
201403242014-24563,1,39:4-115                      
201403242014-24563,2,                              
201403242014-24563,3,                              
201403242014-24566,1,39:4-97                       
201403242014-24566,2,                              
201403242014-24566,3,                              
201403242014-26302,1,                              
201403242014-27672,1,39:4-96                       
201403242014-27672,2,                              
201403282014-2901,1,39:4-96 RECKLESS              
201403282014-2901,2,39:4-144A FAILURE TO YIELD    
201403292014-10655,1,                              
201403292014-10655,2,39:4-123                      
201403292014-16208,1,39:3-10                       
201403292014-16208,2,                              
201403292014-2964,1,                              
201403292014-2989,1,39:4-97                       
20140332C080-2014-00422A,1,39 4 97                       
20140332C080-2014-00422A,2,                              
20140333C080-2014-00164A,1,39 4 50                       
20140333C080-2014-00164A,2,                              
20140333C080-2014-00411A,1,39 4 97                       
20140333C080-2014-00411A,2,                              
20140333C080-2014-00593A,1,                              
20140333C080-2014-00593A,2,39 4 97                       
20140333C080-2014-00593A,3,                              
20140334M14-087,1,39:4-97                       
20140334M14-087,2,                              
20140334M14-087,3,                              
20140334M14-227,1,                              
20140334M14-252,1,39:4-97 B                     
20140334M14-252,2,                              
20140335C080-2014-00310A,1,                              
201403372014-08494,1,39:4-90/FAIL TO YIELD TO RIGH?
201403372014-08494,2,                              
201403372014-10086,1,CARELESS DRIVING/39:4-97      
201403372014-10086,2,                              
201403372014-10086,3,FAILURE TO WEAR SEATBELT / 39?
20140337C020-2014-00387A,1,39 4 50                       
20140339C080-2014-00829A,1,39 3C 3                       
201404012014-3783,1,                              
201404012014-3783,2,                              
20140404214001439,1,39:4-96                       
20140404214001439,2,                              
20140404214003651,1,                              
20140404214003651,2,                              
20140404A310-2014-02002A,1,39 4 50                       
201404081405030450,1,                              
201404081405030450,2,                              
201404081405030450,3,39:4-129A                     
201404081405030450,4,39:4-130                      
201404081405110330,1,                              
201404081406211031,1,UNREGISTERD/ SUSPENDED DL     
201404081406211031,2,UNINSURED/VEHICLE IMPROPER/PA 
201404081408240338,1,39:4-50                       
20140408140912-2848,1,39:4-96                       
201404081409130646,1,39:4-50                       
201404081412125515,1,                              
201404081412125515,2,                              
201404081412125515,3,                              
2014040914-004502,1,39:4-50.14                    
2014040914-021894,1,39:4-85.1                     
2014040914-021894,2,                              
2014040914-026655,1,39:4-97  39:3-76.2F  39:8-1   
2014040914-026655,2,                              
2014040914-027402,1,                              
2014040914-027402,2,                              
2014040914-047923,1,DUI                           
2014040914-057952,1,RECKLESS  UNINSURED  ET AL    
2014040914-057952,2,                              
2014040914-072165,1,NONE AT THIS TIME             
2014040914-084252,1,39:4-50                       
2014040914-084252,2,                              
20140409D020-2014-00103A,1,                              
20140409D020-2014-00103A,2,                              
20140409D020-2014-00103A,3,                              
201404122014-01132,1,39:4-97                       
201404122014-04732,1,                              
201404122014-05633,1,                              
20140414140196814,1,DWI RECKLESS DRIVING CDS IN   
2014041514-010036,1,39:4-96                       
2014041514-010036,2,39:4-81                       
2014041514-026124,1,                              
2014041514-027050,1,                              
2014041514-039366,1,                              
201404172014-12696,1,                              
201404222014-002634,1,                              
201404252014002193,1,                              
2014042714-32241,1,SEE NARATIVE 39:4-50          
2014042714-32241,2,                              
2014042714-8186,1,                              
20140427140052076,1,39:4-96                       
201404302014-005152,1,                              
2014043414-1004-AC,1,                              
2014043414-1004-AC,2,                              
2014043414-261-AC,1,                              
2014043414-261-AC,2,                              
2014043414-285-AC,1,                              
2014043414-285-AC,2,                              
2014043414-388-AC,1,39:4 97                       
2014043414-388-AC,2,                              
2014043414-466-AC,1,39:4 97 CARELESS DRIVING      
2014043414-466-AC,2,                              
2014043414-558-AC,1,39:3 74                       
2014043414-558-AC,2,                              
2014043414-793-AC,1,                              
2014043414-811-AC,1,                              
2014043414-811-AC,2,                              
2014043414-811-AC,3,                              
2014043414-99-AC,1,                              
2014043414-99-AC,2,                              
2014043414-997-AC,1,                              
2014043414-997-AC,2,                              
201404362014-008330,1,                              
201404362014-022552,1,                              
201404362014-023095,1,                              
201404362014-023095,2,                              
201404362014-023176,1,                              
20140436A160-2014-00104A,1,                              
20140436A160-2014-00272A,1,39:4-97                       
20140436A160-2014-00347A,1,                              
20140504A050-2014-00175A,1,                              
20140504A050-2014-00441A,1,39:4-97                       
20140504A050-2014-00441A,2,                              
20140505I-2014-022254,1,                              
20140505I-2014-023940,1,39:4-50 DRIVING WHILE UNDER T?
20140505I-2014-023940,2,                              
20140505I-2014-036760,1,                              
20140505I-2014-038054,1,39:4-50 DRIVING WHILE UNDER T?
20140506E030-2014-00663A,1,39:4-50                       
20140506I-2014-26837,1,39:4-97 CARELESS DRIVING      
20140506I-2014-26837,2,                              
20140506I-2014-29225,1,39:3-4 UNREGISTERED VEHICLE   
20140506I-2014-29225,2,39:4-97 CARELESS DRIVING      
20140506I-2014-33654,1,                              
20140506I-2014-36380,1,                              
20140506I-2014-39633,1,39:3-40 DRIVING WHILE DL/REG ?
20140506I-2014-39633,2,                              
2014050714-29039,1,39:4-50                       
2014050714-40584,1,                              
2014050814-17718,1,                              
20140508PD-14-32209,1,39:4-36                       
20140511A050-2014-00010A,1,39:4-50                       
20140511E030-2014-00479A,1,39:4-97                       
201405142014-022891,1,                              
20140516A050-2014-00267A,1,                              
20140601BR-28274-14BR-0282?,1,RECKLESS DRIVING              
20140604A100-2014-00548A,1,39 4 50                       
20140605A040-2014-00656A,1,39 4 50.15                    
20140605A100-2014-00316A,1,39:4-97                       
20140607A040-2014-00372A,1,39:4-97                       
20140608A100-2014-00055A,1,39:4-97                       
20140608A100-2014-00055A,2,                              
20140608A100-2014-00055A,3,                              
20140608A100-2014-00055A,4,                              
20140609A100-2014-00194A,1,39:4-97                       
20140609A100-2014-00194A,2,                              
20140609A100-2014-00333A,1,                              
20140609A100-2014-00354A,1,                              
20140609A100-2014-00549A,1,                              
2014061014-31900,1,                              
20140613A040-2014-00160A,1,39:4-97                       
20140613A040-2014-00168A,1,39:4-50                       
20140613A040-2014-00168A,2,                              
201406142014000181,1,39:4-96                       
201406142014007219,1,39:4-90                       
201406142014007219,2,                              
201406142014039992,1,                              
201406142014039992,2,                              
201406142014041203,1,                              
201406142014041203,2,                              
201406142014042571,1,39:4-129D                     
201406142014042571,2,                              
201406142014049955,1,39:4-97                       
201406142014049955,2,                              
201406142014059916,1,                              
201406142014059916,2,                              
201406142014059916,3,                              
201406142014066466,1,                              
20140614A090-2014-00211A,1,39:4-129A                     
201407012014-1484,1,CARELESS DRIVING              
201407012014-1484,2,CHILD RESTRAINT REQUIRED      
201407012014-22854,1,                              
201407012014-2290,1,                              
201407012014-22988,1,39:4-36 + 39:3-29             
201407012014-23456,1,                              
201407012014-23456,2,                              
2014070214-033207,1,B674957                       
2014070214-033207,2,                              
2014070214-20838,1,39:4-97 39:4-144              
2014070214-4645,1,                              
2014070214-6251,1,39:4-36.A                     
2014070214-6683,1,                              
2014070414-09646,1,                              
2014070414-16981,1,39:4-97                       
2014070414-16981,2,                              
201407042014-1827,1,39:4-97                       
201407042014-1827,2,                              
201407042014-1827,3,                              
2014070514-021561,1,                              
2014070514-021561,2,                              
2014070514-5003,1,39:4-81                       
2014070514-5003,2,                              
2014070514-5003,3,                              
2014070514-5003,4,                              
201407062014-002829,1,                              
201407062014-008523,1,                              
201407062014-008523,2,                              
201407072014-2361,1,                              
201407072014-2641,1,                              
201407072014-681,1,NJS 39:4-97                   
201407072014-681,2,NJS 39:4-98                   
2014070814-12403,1,39:4-36                       
20140709I-2014-087270,1,                              
20140709I-2014-109256,1,                              
20140709I-2014-109256,2,                              
2014071114-21305,1,                              
2014071114-22915,1,IMPROPER PASSING 39:4-85      
2014071114-22915,2,UNINSURED VEHICLE 39:63-2     
20140712C-2014-002361,1,39:4-81 FAILURE TO OBSERVE SI?
20140712C-2014-002361,2,39:4-97 CARELESS DRIVING      
20140712I-2014-007553,1,39:4-82 FAILURE TO KEEP RIGHT 
20140712I-2014-007553,2,                              
20140712I-2014-010602,1,39:4-97 CARELESS DRIVING      
20140712I-2014-010602,2,                              
2014071314-RED-035,1,39:3-10 DRIVING WITH EXPIRED ?
2014071314-RED-095,1,39:4-97 CARELESS DRIVING      
2014071314RED1194,1,                              
2014071314RED1222,1,39:4-36(A)(1) FAIL TO STOP FO?
2014071314RED567,1,                              
2014071401260,1,                              
2014071413893-14,1,                              
2014071414-129,1,                              
2014071414-14449,1,                              
2014071414-14449,2,                              
2014071414-15534,1,                              
2014071414-16017,2,                              
2014071414-18891,2,                              
2014071414-19329,1,39:3-4 / 39:3-27              
2014071414-19329,2,39:3-10                       
2014071414-22536,1,                              
2014071414-25339,1,                              
2014071414-25755,1,                              
2014071414-25755,2,39:6B-2                       
2014071414-26498,1,39:3-10                       
2014071414-26498,2,                              
2014071414-26498,3,                              
2014071414-27003,1,                              
2014071414-27115,1,                              
2014071414-27115,2,                              
2014071414-29910,1,                              
2014071414-29910,2,                              
2014071414-30075,1,                              
2014071414-30507,1,NO TURNS                      
2014071414-30507,2,                              
2014071414-31152,2,                              
2014071414-32791,1,                              
2014071414-32791,2,                              
2014071414-34441,1,                              
2014071414-42259,1,                              
2014071414-42380,1,                              
2014071414-42899,1,                              
2014071414-43582,1,                              
2014071414-43582,2,SEE PG 2                      
2014071414-47181,1,                              
2014071414-47181,2,                              
2014071414-47497,1,                              
2014071414-52848,1,                              
2014071414-54882,1,                              
2014071414-56135,1,39:3-40                       
2014071414-57151,1,                              
2014071414-57151,2,DRIVING WHILE SUSPENDED       
2014071414-60734,1,*FENCE AND POLE DAMAGED       
2014071414-62652,1,                              
2014071414-65499,1,                              
2014071414-65694,2,                              
201407142014-12978,1,                              
201407142014-53137,1,                              
2014071427278,1,                              
2014071427278,2,                              
2014071427319,1,                              
2014071427319,2,                              
2014071432941,1,                              
2014071432941,2,                              
2014071448166,1,                              
2014071448166,2,                              
2014071451304-14,1,CARELESS DRIVING/UNLICENSED   
2014071451304-14,2,                              
2014071451304-14,3,                              
2014071451304-14,4,                              
20140714B060-2014-03184A,1,                              
20140714B060-2014-03184A,2,                              
20140714B130-2014-00326A,1,                              
20140714B130-2014-00326A,2,                              
20140714C-2014-002776,1,                              
20140714C-2014-002776,2,                              
20140714C14038479,1,UNLICENSED 39:3-40            
20140714C14038479,2,39:3-29 FAILURE TO DISPLAY    
20140714D030-2014-00552A,1,                              
20140714D030-2014-03274A,1,                              
20140714D030-2014-03274A,2,                              
2014071614-28277,1,39:4-129                      
2014071614-29572,1,39:4-96                       
2014071614-29572,2,39:3-40                       
2014071614-29572,3,                              
2014071614-29572,4,                              
2014071614-29572,5,                              
20140717I-2014-032893,1,                              
20140718B060-2014-03108A,1,39 4 50                       
2014071914-8327,1,                              
2014072014011190,1,                              
2014072014011190,2,39:4-86.B UNSAFE LANE CHANGE  
2014072014011190,3,                              
2014072014011190,4,                              
2014072014011190,5,                              
201407212014-007609,1,                              
2014072214001926,1,                              
2014072214006043,1,                              
2014072214006043,2,                              
2014072214006155,1,39:4-66                       
2014072214006155,2,39:4-96 RECKLESS DRIVING      
201408012014-10150,1,39:4-49.1 POSSESSION OF CDS I?
20140802A310-2014-01178A,1,                              
20140802A310-2014-02253A,1,39 4 98                       
20140802A310-2014-02253A,2,                              
201408032014002413,1,39:4-97 CARELESS DRIVING      
201408032014002413,2,                              
201408032014013473,1,PENDING                       
201408032014013473,2,                              
20140804201400162,1,                              
20140804201403938,1,39:4-96                       
20140804201406682,1,39:4-97                       
201408052014-1132,1,39:4-50                       
201408052014-13902,1,                              
201408052014-13902,2,                              
201408052014-16283,1,39:4-50  4-96  4-88B  4-97    
201408052014-17768,1,REFER TO NARRATIVE            
201408052014-17768,2,                              
201408052014-20971,1,SEE NARRATIVE                 
201408052014-21520,1,REFER TO DWI REPORT           
201408052014-24377,1,                              
201408052014-24377,2,                              
201408052014-4133,1,                              
201408052014-4133,2,                              
201408052014-7374,1,                              
201408052014-8664,1,39:4-144; 39:3-13.8B          
201408052014-8664,2,                              
201408052014013578,1,                              
20140805A310-2014-02185A,1,39 3 4                        
20140805A310-2014-02185A,2,                              
20140805A310-2014-02185A,3,                              
20140805A310-2014-02185A,4,                              
20140805A310-2014-02185A,5,                              
20140805A310-2014-02185A,6,                              
201408062014025132,1,39:4-97                       
20140806A310-2014-00766A,1,39 4 50                       
20140806A310-2014-00766A,2,                              
20140807201413908,1,                              
20140807201416904,1,39:4-50  39:4-51A  39:4-51B  ?
20140807201417808,1,39:4-144                      
20140807201417808,2,                              
201408082014012817,1,                              
201408082014012817,2,39:4-144                      
201408082014013675,1,39:4-50                       
201408082014025575,1,                              
201408082014029662,1,                              
201408082014029662,2,39:4-85                       
20140809A140-2014-00057A,1,39:4-88B                      
20140809A140-2014-00057A,2,                              
201408102014013621,1,39:4-96                       
201408112014000271,1,                              
201408112014000271,2,                              
201408112014000311,1,39:4-96                       
201408112014000311,2,                              
201408112014000311,3,                              
201408112014003412,1,39:4-97                       
201408112014003412,2,                              
201408112014005929,1,39:4-97                       
201408112014005929,2,                              
201408112014005929,3,                              
201408112014007570,1,                              
201408112014007570,2,                              
201408112014009629,1,                              
201408112014009629,2,                              
201408112014009731,1,39:4-50                       
201408112014013014,1,                              
201408112014015890,1,                              
201408112014017044,1,39:4-97                       
201408112014017044,2,                              
201408112014017044,3,                              
201408112014019203,1,                              
201408112014020037,1,39:4-51B(6)(A)                
201408112014020037,2,                              
201408112014021044,1,39:4-88B                      
201408112014021044,2,39:3-40                       
201408112014022672,1,39:4-97                       
201408112014022672,2,                              
201408112014026420,1,                              
201408112014028471,1,39:4-97                       
201408112014028471,2,39:3-4                        
201408112014028677,1,39:4-50                       
201408152014008894,1,39:4-96                       
201408152014008894,2,                              
201408152014009337,1,                              
201408152014009337,2,                              
201408152014009337,3,                              
2014081814-29725,1,RECKLESS DRIVING              
2014081814-29725,2,                              
2014081814-29725,3,                              
2014081814-303,1,PENDING                       
201408182014-1184,1,39:4-97                       
201408182014-1184,2,                              
201408182014031056,1,                              
201408182014039740,1,39:4-88                       
201408182014039740,2,                              
201408182014039740,3,                              
201408182014050279,1,39:4-97                       
201408182014051157,1,39:4-88B                      
201408182014051157,2,                              
201408182014051958,1,                              
201408182014051958,2,                              
201408182014051959,1,                              
201408182014051959,2,                              
20140820A310-2014-01202A,1,39 4 97                       
201409012014-48549,1,39:4-509  39:4-96             
201409012014-48549,2,39:4-129A   4-130   4-127     
201409012014-7477,1,39:4-? 0921                   
201409012014-7477,2,                              
201409012014-8043,1,39:4-50  39:4-129  39:4-97    
201409012014-8043,2,                              
201409012014-8050,1,                              
201409012014-8050,2,                              
20140903I-2014-000340,1,39:4-50 DRIVING WHILE UNDER T?
20140903I-2014-000340,2,                              
20140903I-2014-016285,1,                              
20140903I-2014-016285,2,                              
2014090414-012218,1,                              
2014090514-53029,1,                              
2014090514-53029,2,                              
2014090514-53029,3,                              
2014090611735-14,1,                              
2014090614-15200,1,                              
2014090614-15200,2,                              
2014090615684-14,1,                              
201409061594-14,1,                              
2014090618166-2014,1,UNLICENSED DRIVER (MOTORCYCLE)
201409062276/2014,1,                              
201409062276/2014,2,                              
2014090626030-14,1,                              
2014090626030-14,2,                              
2014090627108-14,1,                              
2014090627359-14,1,                              
2014090627359-14,2,                              
2014090627359-14,3,                              
20140906498-14,1,                              
201409068012-14,1,                              
2014090714011883,1,M450 DUI/DWI 39:4-50          
2014090714011883,2,                              
2014090714012395,1,                              
2014090714012395,2,M450 DUI/DWI 39: 4-50         
2014090714012934,1,                              
2014090714012934,2,                              
2014090714013419,1,M450 DUI/DWI 39:4-50          
2014090714013419,2,                              
2014090914-010094,1,                              
2014090914-010094,2,                              
2014090914-010094,3,                              
2014090914-010094,4,                              
2014090914-011886,1,39:4-97                       
2014090914-013306,1,                              
2014090914-013306,2,                              
2014090914-019375,1,                              
20140910140-13106,1,                              
20140910140-13106,2,                              
20140910140-66972-14,1,                              
20140910140-66972-14,2,                              
2014091014079034,1,                              
2014091014090046,1,                              
2014091114-04-15-009265,1,                              
2014091114-12-11-032695,1,DRIVER'S LICENSE SUSPENDED    
20140912I-2014-000123,1,                              
201410042014-015286,1,                              
201410042014-015286,2,                              
201410042014-015286,3,39:4-97                       
2014100714063427,1,                              
2014100714063427,2,39:4-97                       
2014100714063856,1,39:3-40 DRIVING WHILE SUSPEND?
20141008C040-2014-00252A,1,39 4 97                       
20141014I-2014-06159,1,                              
2014101514-0965,1,                              
2014101514-0970,1,39:4-88A FAILURE TO KEEP RIGHT
2014101714003099,1,                              
2014101714003099,2,                              
2014101714003099,3,                              
20141019100-14,1,                              
20141019100-14,2,39:3-47                       
20141019101-14,1,39:4-97                       
2014102114035343,1,                              
2014102114105079,1,39:4(97) CARELESS DRIVING     
2014102114105079,2,                              
2014102114111625,1,                              
2014102114111625,2,39:4(97) CARELESS DRIVING     
2014102114120694,1,                              
2014102214070637,1,39:4(96) RECKLESS DRIVING     
2014102214070637,2,                              
2014102214070637,3,                              
2014102214085308,1,39:4-144                      
2014102214108189,1,                              
2014102414035463,1,                              
2014110114-10217,1,                              
2014110114-10586,1,39:4-50 DWI                   
20141102C060-2014-00083A,1,                              
20141102I-2014-006065,1,39:4-97                       
20141102I-2014-014119,1,                              
20141102I-2014-021701,1,39:4-97 CARELESS DRIVING      
2014110314-39121,1,                              
2014110314-39121,2,                              
2014110314-39121,3,                              
2014110314-50712,1,39:4-50                       
2014110314-8703,1,                              
20141103C020-2014-00376A,1,39 4 88B                      
20141103C020-2014-00376A,2,                              
20141103C060-2014-00125A,1,                              
20141106HT2014-000892,1,39:4-88.                      
20141106HT2014-000892,2,                              
20141106HT2014-018902,1,39:4-97 CARELESS DRIVING      
20141106HT2014-018945,1,                              
20141106HT2014-018945,2,39:4-81 FAILURE TO OBSERVE SI?
20141106HT2014-026459,1,                              
20141106HT2014-026459,2,39:4-88.A FAILURE TO MAINTAIN?
2014110714-10369-AC,1,39:4 97                       
2014110714-30238-AC,1,                              
2014110714-30238-AC,2,39:497                        
2014110714-31676-AC,1,39:496                        
20141107C060-2014-01101A,1,39 4 96                       
20141107C060-2014-01101A,2,                              
2014111114003612,1,RECKLESS DRIVING              
2014111114006098,1,UNINSURED MOTORIST            
2014111114006098,2,OBSTRUCTING VEHICLE PASSAGE   
2014111114007101,1,                              
2014111114007848,1,                              
2014111114007848,2,SNOWMOBILE AND ALL TERRAIN    
2014111114011681,1,                              
2014111114012313,1,                              
2014111214-13559,1,SEE NARRATIVE                 
2014111214-13559,2,                              
20141112I-2014-003221,1,39:4-50                       
20141112I-2014-015844,1,                              
20141112I-2014-025950,1,                              
20141112I-2014-025950,2,                              
201411132014-017675,1,39:4-50                       
201411132014-017675,2,                              
201411132014-1155,1,39:4-50                       
2014111414-26775,1,                              
2014111414-28992,1,SEE NARRATIVE                 
20141202D010-2014-00905A,1,                              
20141202I-2014-002337,1,                              
20141202I-2014-002813,1,39:4-97 CARELESS DRIVING      
20141202I-2014-002813,2,                              
20141202I-2014-004805,1,39:4-88.B FAILURE TO MAINTAIN?
20141202I-2014-006923,1,39:4-123 IMPROPER TURNS       
20141202I-2014-006923,2,                              
