id,dt,lat,lon,city,county,street_1,street_2,crash_type,death_count,severity
20180324C020-2018-00616A,2018-07-29 15:41:00,39.948600,74.931870,MOUNT LAUREL TWP,BURLINGTON,I-295,,11,0,I
20180332C080-2018-00526A,2018-08-25 14:28:00,39.762600,74.757700,SHAMONG TWP,BURLINGTON,ATSION RD **,OLD JACKSON ROAD,11,0,I
20180332C080-2018-00653A,2018-10-19 12:49:00,39.796760,74.737910,SHAMONG TWP,BURLINGTON,US 206,,07,0,I
20180335C080-2018-00087A,2018-02-04 12:42:00,39.842520,74.710200,TABERNACLE TWP,BURLINGTON,BURLINGTON COUNTY 648,,11,0,I
20180337C020-2018-00070A,2018-01-16 15:03:00,39.998130,74.864560,WESTAMPTON TWP,BURLINGTON,I-295,,01,0,I
20180337C020-2018-00161A,2018-02-22 18:21:00,40.009770,74.851070,WESTAMPTON TWP,BURLINGTON,I-295,,11,0,I
20180337C020-2018-00304A,2018-04-14 16:32:00,40.003810,74.857810,WESTAMPTON TWP,BURLINGTON,I-295,,01,0,I
20180403A310-2018-02283A,2018-09-02 21:10:00,39.872920,75.061950,BARRINGTON BORO,CAMDEN,I-295,,11,0,I
20180404A310-2018-02482A,2018-09-20 16:09:00,39.874950,75.102580,BELLMAWR BORO,CAMDEN,I-76,,02,0,I
20180404A310-2018-03129A,2018-11-15 11:23:00,39.873710,75.094420,BELLMAWR BORO,CAMDEN,I-295,,02,0,I
20180404A310-2018-03392A,2018-12-15 15:44:00,39.861740,75.115540,BELLMAWR BORO,CAMDEN,I-295,,11,0,I
20180408A310-2018-01669A,2018-07-02 19:09:00,39.922140,75.116180,CAMDEN CITY,CAMDEN,I-676,,11,0,I
20180408A310-2018-01735A,2018-07-08 19:19:00,39.922140,75.116180,CAMDEN CITY,CAMDEN,I-676,,01,0,I
20180408A310-2018-01787A,2018-07-13 06:19:00,39.903510,75.111860,CAMDEN CITY,CAMDEN,I-676,,10,0,I
2018040918-034411,2018-04-22 00:35:00,39.937930,75.005960,CHERRY HILL TWP,CAMDEN,COOLIDGE AVE,CHURCH RD,11,0,I
20180409A310-2018-01145A,2018-05-11 04:05:00,39.907680,74.985030,CHERRY HILL TWP,CAMDEN,I-295,,11,0,I
20180414A310-2018-00255A,2018-01-31 17:43:00,39.898890,75.109920,GLOUCESTER CITY,CAMDEN,I-76,,02,0,I
20180414A310-2018-02412A,2018-09-12 14:33:00,39.898780,75.110350,GLOUCESTER CITY,CAMDEN,I-76,,06,0,I
20180414A310-2018-02606A,2018-10-04 16:25:00,39.891600,75.105940,GLOUCESTER CITY,CAMDEN,I-76,,02,0,I
20180414A310-2018-02675A,2018-10-13 03:15:00,39.892160,75.106380,GLOUCESTER CITY,CAMDEN,I-76,,02,0,I
20180415A160-2018-00095A,2018-03-05 14:36:00,39.752590,75.029470,GLOUCESTER TWP,CAMDEN,ATLANTIC CITY EXPRESSWAY,,11,0,I
20180415A310-2018-00271A,2018-02-03 07:31:00,39.803590,75.056280,GLOUCESTER TWP,CAMDEN,NJ 42,,10,0,I
20180415A310-2018-02905A,2018-11-04 23:23:00,39.794240,75.050860,GLOUCESTER TWP,CAMDEN,NJ 42,,11,0,I
20180415A310-2018-03404A,2018-12-17 11:49:00,39.803590,75.056280,GLOUCESTER TWP,CAMDEN,NJ 42,,11,0,I
20180421A310-2018-01310A,2018-05-28 14:28:00,39.871870,75.023880,LAWNSIDE BORO,CAMDEN,I-295,,11,0,I
20180436A160-2018-00330A,2018-06-18 18:20:00,39.669620,74.893950,WINSLOW TWP,CAMDEN,ATLANTIC CITY EXPRESSWAY,,11,0,I
20180504A050-2018-00175A,2018-05-12 23:54:00,39.194840,74.841100,DENNIS TWP,CAPE MAY,NJ 47,,05,0,I
20180504A050-2018-00209A,2018-05-29 18:31:00,39.189420,74.739770,DENNIS TWP,CAPE MAY,CAPE MAY COUNTY 628,DOROTHY LN,04,0,I
20180504A050-2018-00405A,2018-08-23 14:05:00,39.152530,74.764510,DENNIS TWP,CAPE MAY,NJ 83,CR 608 / KINGS HWY,03,0,I
20180506E030-2018-01285A,2018-11-05 13:29:00,39.040900,74.847350,MIDDLE TWP,CAPE MAY,GARDEN STATE PARKWAY,,11,0,I
20180511A050-2018-00036A,2018-01-25 14:45:00,39.236480,74.678930,UPPER TWP,CAPE MAY,US 9,,05,0,I
20180511A050-2018-00121A,2018-03-28 11:02:00,39.255310,74.657880,UPPER TWP,CAPE MAY,US 9,CR 631 / TUCKAHOE RD,03,0,I
20180511A050-2018-00300A,2018-07-08 21:19:00,39.305230,74.867910,UPPER TWP,CAPE MAY,ROUTE 548,,11,0,I
20180511A050-2018-00605A,2018-12-30 15:32:00,39.291850,74.753400,UPPER TWP,CAPE MAY,NJ 49,,01,0,I
20180511E030-2018-01060A,2018-09-13 08:22:00,39.221390,74.681000,UPPER TWP,CAPE MAY,GARDEN STATE PARKWAY,,10,0,I
20180516A050-2018-00069A,2018-02-16 12:44:00,39.226770,74.829810,WOODBINE BORO,CAPE MAY,ROUTE 557,,11,0,I
20180602A100-2018-00234A,2018-06-13 10:47:00,39.297490,75.012270,COMMERCIAL TWP,CUMBERLAND,CUMBERLAND COUNTY 633,,11,0,I
20180605A040-2018-00896A,2018-11-22 17:57:00,39.413390,75.144240,FAIRFIELD TWP,CUMBERLAND,NJ 49,,07,0,I
20180606A040-2018-00799A,2018-10-31 17:30:00,39.401280,75.207430,GREENWICH TWP,CUMBERLAND,CUMBERLAND COUNTY 623,CR 620 / SPRINGTOWN RD,11,0,I
20180607A040-2018-00898A,2018-11-22 21:57:00,39.439700,75.282900,HOPEWELL TWP,CUMBERLAND,CUMBERLAND COUNTY 617,,11,0,I
20180608A100-2018-00590A,2018-12-28 16:09:00,39.358350,75.117330,LAWRENCE TWP,CUMBERLAND,CUMBERLAND COUNTY 610,,11,0,I
20180609A100-2018-00276A,2018-07-06 12:00:00,39.269500,74.939500,MAURICE RIVER TWP,CUMBERLAND,NJ 347,,11,0,I
20180613A040-2018-00668A,2018-09-20 07:07:00,39.500720,75.218200,UPPER DEERFIELD TWP,CUMBERLAND,NJ 77,CR 743 / E PARSONAGE RD / W PARSONA,07,0,I
201806142018003209,2018-01-17 00:00:00,39.444620,75.000240,VINELAND CITY,CUMBERLAND,ROUTE 552,CR 655 / S LINCOLN AVE,11,0,I
201806142018009847,2018-02-22 07:46:00,39.483880,74.999520,VINELAND CITY,CUMBERLAND,ROUTE 555,ROUTE 540 / LANDIS AVE,11,0,I
201806142018014207,2018-03-15 14:06:00,39.482520,75.016800,VINELAND CITY,CUMBERLAND,SOUTH EAST BLVD,MONTROSE ST,13,0,I
201806142018016090,2018-03-24 02:34:00,39.497830,74.962630,VINELAND CITY,CUMBERLAND,CUMBERLAND COUNTY 681,CR 672 / BREWSTER RD,11,0,I
201806142018028851,2018-05-20 13:12:00,39.521600,75.000040,VINELAND CITY,CUMBERLAND,CUMBERLAND COUNTY 674,FRIENDSHIP ST,11,0,I
201806142018048281,2018-08-18 06:21:00,39.473130,74.905570,VINELAND CITY,CUMBERLAND,CHESTNUT AVE,CR 615S,11,0,I
201806142018048753,2018-08-20 16:32:00,39.486760,74.998730,VINELAND CITY,CUMBERLAND,ROUTE 540,ADAMS AVE,02,0,I
201806142018056204,2018-09-23 09:58:00,39.463590,74.979080,VINELAND CITY,CUMBERLAND,CUMBERLAND COUNTY 655,MAGNOLIA RD,03,0,I
20180702E040-2018-05678A,2018-12-17 11:19:00,40.808360,74.182150,BLOOMFIELD TWP,ESSEX,GARDEN STATE PARKWAY,,11,0,I
20180705E040-2018-04630A,2018-10-22 15:52:00,40.760790,74.207840,EAST ORANGE CITY,ESSEX,I-280,,11,0,I
20180707B060-2018-04478A,2018-12-21 17:19:00,40.885140,74.321920,FAIRFIELD BORO,ESSEX,I-80,,02,0,I
20180710B060-2018-04505A,2018-12-24 19:28:00,40.806480,74.286820,LIVINGSTON TWP,ESSEX,I-280,,02,0,I
20180711C-2018-003294,2018-07-13 16:39:00,40.753460,74.290090,MAPLEWOOD TWP,ESSEX,ROUTE 510,BROOKSIDE DR,11,0,I
20180712C-2018-003978,2018-08-17 20:12:00,40.741690,74.303780,MILLBURN TWP,ESSEX,BROOKSIDE DR,GLEN AVE,04,0,I
20180714B060-2018-00903A,2018-03-16 10:25:00,40.752630,74.192610,NEWARK CITY,ESSEX,I-280,,11,0,I
20180714B060-2018-01041A,2018-03-29 20:14:00,40.753050,74.194520,NEWARK CITY,ESSEX,I-280,,13,0,I
20180714B130-2018-02930A,2018-08-26 04:45:00,40.710910,74.197760,NEWARK CITY,ESSEX,I-78,,11,0,I
20180714C-2018-002054,2018-05-01 16:14:00,40.778150,74.174130,NEWARK CITY,ESSEX,BRANCH BROOK PARK DR W,HELLER PARKWAY,07,0,I
20180714C-2018-003818,2018-08-08 14:54:00,40.729350,74.190480,NEWARK CITY,ESSEX,IRVINE TURNER BLVD,SPRUCE STREET,06,0,I
20180714C-2018-004655,2018-09-26 17:10:00,40.780510,74.163180,NEWARK CITY,ESSEX,MOUNT PROSPECT AVE,COEYMAN ST,14,0,I
20180714D030-2018-02000A,2018-06-16 08:34:00,40.720600,74.133700,NEWARK CITY,ESSEX,I-95  N.J. TURNPIKE,,06,0,I
20180714E040-2018-00948A,2018-03-18 14:44:00,40.744350,74.214000,NEWARK CITY,ESSEX,GARDEN STATE PARKWAY,,11,0,I
20180716E040-2018-05338A,2018-11-28 15:17:00,40.807360,74.182830,NUTLEY TWP,ESSEX,GARDEN STATE PARKWAY,,11,0,I
20180718B060-2018-04278A,2018-12-10 14:42:00,40.828800,74.326700,ROSELAND BORO,ESSEX,I-280,,11,0,I
20180722C-2018-005073,2018-10-23 20:50:00,40.804050,74.250180,WEST ORANGE TWP,ESSEX,ESSEX COUNTY 611,ROSNEY TER,13,0,I
201808022018029113,2018-07-13 08:53:00,39.828520,75.124820,DEPTFORD TWP,GLOUCESTER,ROUTE 534,HIGHLAND AVENUE,02,0,I
201808022018045430,2018-11-01 07:35:00,39.819110,75.139750,DEPTFORD TWP,GLOUCESTER,GLOUCESTER COUNTY 663,AYRES AVE,03,0,I
201808022018052478,2018-12-24 01:36:00,39.816430,75.091810,DEPTFORD TWP,GLOUCESTER,NJ 41,CR 706 / COOPER ST,03,0,I
20180802A310-2018-02263A,2018-08-30 17:00:00,39.842680,75.094070,DEPTFORD TWP,GLOUCESTER,NJ 42,,02,0,I
20180802A310-2018-02887A,2018-11-02 06:50:00,39.846320,75.094740,DEPTFORD TWP,GLOUCESTER,NJ 42,,13,0,I
20180802A310-2018-02932A,2018-11-06 12:21:00,39.782490,75.116460,DEPTFORD TWP,GLOUCESTER,NJ 55,,11,0,I
20180804A310-2018-01815A,2018-07-14 23:45:00,39.672080,75.130760,ELK TWP,GLOUCESTER,NJ 55,,04,0,I
201808062018008587,2018-04-06 00:51:00,39.714950,75.122070,GLASSBORO BORO,GLOUCESTER,JOS. L. BOWE BLVD,US 322,13,0,I
20180806A310-2018-00953A,2018-04-20 01:19:00,39.797830,75.110950,GLASSBORO BORO,GLOUCESTER,NJ 55,,10,0,I
20180806A310-2018-03039A,2018-11-14 11:36:00,39.707240,75.152640,GLASSBORO BORO,GLOUCESTER,NJ 55,,02,0,I
20180808A310-2018-00806A,2018-04-02 16:43:00,39.712190,75.155180,HARRISON TWP,GLOUCESTER,NJ 55,,11,0,I
201808092018005772,2018-05-06 00:56:00,39.788230,75.396570,LOGAN TWP,GLOUCESTER,GLOUCESTER COUNTY 620,US 130,11,0,I
20180809A310-2018-01165A,2018-05-12 10:20:00,39.798130,75.317450,LOGAN TWP,GLOUCESTER,I-295,,11,0,I
201808112018001698,2018-01-16 19:44:00,39.629220,74.973870,MONROE TWP,GLOUCESTER,LAKESIDE DR,SUNNYHILL AVE,04,0,I
201808112018002614,2018-01-24 23:02:00,39.670120,75.003850,MONROE TWP,GLOUCESTER,GLOUCESTER COUNTY 612,JANVIER RD,11,0,I
201808112018033346,2018-12-14 17:09:00,39.691410,74.983470,MONROE TWP,GLOUCESTER,GLOUCESTER COUNTY 659,NEW BROOKLYN RD,11,0,I
201808132018013862,2018-05-07 20:13:00,39.547000,75.014310,NEWFIELD BORO,GLOUCESTER,GLOUCESTER COUNTY 661,GORGO LN,99,0,I
201808142018008202,2018-05-19 17:07:00,39.832580,75.243220,PAULSBORO BORO,GLOUCESTER,W JEFFERSON ST,SPRUCE ST,03,0,I
201808182018003238,2018-01-24 10:31:00,39.735450,75.065670,WASHINGTON TWP,GLOUCESTER,GLOUCESTER COUNTY 630,JEFFERSON HOSPITAL EMERGENCY ROOM ?,11,0,I
201808182018012097,2018-03-29 22:24:00,39.759860,75.093530,WASHINGTON TWP,GLOUCESTER,GLOUCESTER COUNTY 635,LANGLEY DR,11,0,I
201808182018016158,2018-04-25 09:15:00,39.750870,75.076200,WASHINGTON TWP,GLOUCESTER,GLOUCESTER COUNTY 651,CR 630 / EGG HARBOR RD,01,0,I
201808182018046639,2018-11-06 19:54:00,39.756050,75.049410,WASHINGTON TWP,GLOUCESTER,BARCLAY DR **,BARCLAY DR,06,0,I
201808182018052146,2018-12-09 14:47:00,39.776480,75.067090,WASHINGTON TWP,GLOUCESTER,HILLARD WAY **,STONEHENGE DR,11,0,I
20180820A310-2018-01209A,2018-05-15 12:56:00,39.852900,75.169100,WEST DEPTFORD TWP,GLOUCESTER,I-295,,11,0,I
201808222018000659,2018-01-10 13:40:00,39.843160,75.149310,WOODBURY CITY,GLOUCESTER,GLOUCESTER COUNTY 644,NJ 45 / N BROAD ST,13,0,I
201808242018016851,2018-10-11 06:56:00,39.763400,75.313580,WOOLWICH TWP,GLOUCESTER,US 322,LOCKE AVE,03,0,I
20180906D030-2018-00901A,2018-03-26 10:07:00,40.706120,74.061960,JERSEY CITY,HUDSON,I-78,,01,0,I
20180907B060-2018-02320A,2018-07-15 02:55:00,40.750220,74.123450,KEARNY TOWN,HUDSON,I-280,,10,0,I
20180909D030-2018-01614A,2018-05-21 21:28:00,40.791970,74.045680,SECAUCUS TOWN,HUDSON,I-95  N.J. TURNPIKE,,11,0,I
20181001C040-2018-00301A,2018-10-17 07:56:00,40.553570,75.075200,ALEXANDRIA TWP,HUNTERDON,HUNTERDON COUNTY 619,STAMETS RD,11,0,I
20181010B110-2018-00458A,2018-04-30 19:47:00,40.631430,74.919310,FRANKLIN TWP,HUNTERDON,I-78,,02,0,I
20181012B150-2018-00490A,2018-12-25 22:03:00,40.693340,74.939930,GLEN GARDNER BORO,HUNTERDON,NJ 31,PROSPECT HILL RD,11,0,I
20181022B110-2018-00579A,2018-05-29 17:47:00,40.651590,74.787810,READINGTON TWP,HUNTERDON,I-78,POTTERSTOWN RD,11,0,I
20181025B110-2018-00855A,2018-08-07 12:03:00,40.632300,74.963900,UNION TWP,HUNTERDON,NJ 173,,04,0,I
20181025B110-2018-00963A,2018-08-31 14:26:00,40.642590,74.993970,UNION TWP,HUNTERDON,I-78,,01,0,I
20181101D010-2018-00335A,2018-03-11 03:24:00,40.265600,74.502710,EAST WINDSOR TWP,MERCER,I-95  N.J. TURNPIKE,,01,0,I
20181101D010-2018-01413A,2018-09-21 01:06:00,40.236300,74.536500,EAST WINDSOR TWP,MERCER,I-95  N.J. TURNPIKE,,01,0,I
20181103C060-2018-01826A,2018-11-17 00:00:00,40.186430,74.743560,HAMILTON TWP,MERCER,NJ 29,,04,0,I
20181107C060-2018-00122A,2018-01-28 02:08:00,40.285800,74.736190,LAWRENCE TWP,MERCER,I-295,,06,0,I
20181107C060-2018-01142A,2018-08-19 03:48:00,40.285570,74.729030,LAWRENCE TWP,MERCER,I-295,,11,0,I
20181112C060-2018-00560A,2018-04-25 13:47:00,40.190990,74.587280,ROBBINSVILLE TWP,MERCER,I-195,,01,0,I
20181112D010-2018-00728A,2018-05-26 10:17:00,40.193870,74.607520,ROBBINSVILLE TWP,MERCER,I-95  N.J. TURNPIKE,,10,0,I
20181205B130-2018-00620A,2018-02-20 15:20:00,40.525250,74.318660,EDISON TWP,MIDDLESEX,NJ 440,,02,0,I
2018121518017464,2018-03-16 16:05:00,40.273030,74.285990,NORTH BRUNSWICK TWP,MIDDLESEX,NJ 26,,04,0,I
2018121518036512,2018-06-05 22:06:00,40.461410,74.459390,NORTH BRUNSWICK TWP,MIDDLESEX,US 1,SHOPPES BLVD,13,0,I
2018121518042094,2018-06-26 00:54:00,40.436070,74.490150,NORTH BRUNSWICK TWP,MIDDLESEX,RENAISSANCE BLVD E,HANCOCK WAY,99,0,I
2018121818-03141,2018-02-18 02:03:00,40.350090,74.615600,PLAINSBORO TWP,MIDDLESEX,US 1,COLLEGE RD,11,0,I
20181221D010-2018-01058A,2018-07-19 15:23:00,40.400950,74.452950,SOUTH BRUNSWICK TWP,MIDDLESEX,I-95  N.J. TURNPIKE,,11,0,I
20181222B130-2018-01885A,2018-06-03 20:01:00,40.551280,74.409180,SOUTH PLAINFIELD BORO,MIDDLESEX,I-287,,01,0,I
20181225E040-2018-03589A,2018-08-26 18:03:00,40.597040,74.319880,WOODBRIDGE TWP,MIDDLESEX,GARDEN STATE PARKWAY,,11,0,I
20181225E040-2018-05765A,2018-12-22 07:01:00,41.352600,73.008400,WOODBRIDGE TWP,MIDDLESEX,GARDEN STATE PARKWAY,,11,0,I
20181225E040-2018-05855A,2018-12-27 18:16:00,40.607290,74.313860,WOODBRIDGE TWP,MIDDLESEX,GARDEN STATE PARKWAY,,11,0,I
20181225E050-2018-02360A,2018-10-25 09:48:00,40.244360,74.085580,WOODBRIDGE TWP,MIDDLESEX,GARDEN STATE PARKWAY,,11,0,I
2018130318AP29379,2018-09-11 14:55:00,40.217420,74.012880,ASBURY PARK CITY,MONMOUTH,NJ 71,BANGS AVE,14,0,I
2018130318AP39951,2018-12-19 23:58:00,40.227380,74.000710,ASBURY PARK CITY,MONMOUTH,SEVENTH AVE **,SIXTH AVE,06,0,I
2018131318FH07157,2018-10-25 14:58:00,40.357490,74.043930,FAIR HAVEN BORO,MONMOUTH,HANCE RD,,14,0,I
2018131518FB02542,2018-02-06 13:05:00,40.257740,74.265100,FREEHOLD BORO,MONMOUTH,FORD AVE,THIRD ST,11,0,I
20181318E050-2018-02895A,2018-12-23 12:25:00,40.386550,74.177130,HOLMDEL TWP,MONMOUTH,GARDEN STATE PARKWAY,,02,0,I
201813212018001120,2018-02-08 16:05:00,40.450100,74.128210,KEANSBURG BORO,MONMOUTH,CENTER AVE,MAIN ST,03,0,I
2018132518LB07321,2018-03-26 19:57:00,40.302270,73.990040,LONG BRANCH CITY,MONMOUTH,S FIFTH ST **,SLOCUM PL,13,0,I
2018132618MN00454,2018-01-06 15:48:00,40.280930,74.331250,MANALAPAN TWP,MONMOUTH,MONMOUTH COUNTY 3,ROUTE 522,11,0,I
2018132618MN12862,2018-05-11 12:42:00,40.253620,74.356240,MANALAPAN TWP,MONMOUTH,NJ 33,PEGASUS BLVD,10,0,I
20181332C060-2018-01706A,2018-11-06 07:01:00,40.217860,74.539760,MILLSTONE TWP,MONMOUTH,ROUTE 539,,11,0,I
2018133518NC06800,2018-08-15 10:34:00,40.190840,74.024290,NEPTUNE CITY BORO,MONMOUTH,MONMOUTH COUNTY 40 A,EVERGREEN AVE,10,0,I
2018133618TF12856,2018-10-19 11:08:00,40.229440,74.107320,TINTON FALLS BORO,MONMOUTH,ROUTE 547,COMMERCE DR,02,0,I
20181336E050-2018-00489A,2018-03-15 22:10:00,40.272200,74.078690,TINTON FALLS BORO,MONMOUTH,GARDEN STATE PARKWAY,,11,0,I
20181336E050-2018-00990A,2018-05-27 10:36:00,40.263110,74.079960,TINTON FALLS BORO,MONMOUTH,GARDEN STATE PARKWAY,,11,0,I
