id,vehicle_number,position,occupant_number,age,sex,condition
2018020518-13548,1,01,1,26,F,02
20180206I-2018-010263,1,01,1,24,M,02
20180207I-2018-010076,1,01,1,81,M,  
20180207I-2018-010076,2,01,2,52,M,  
20180207I-2018-010076,2,11,3,51,F,02
20180212B250-2018-00112A,1,01,1,60,M,  
20180212ER-18-02234,1,01,1,54,M,  
20180212ER-18-05058,1,01,1,26,F,02
20180212ER-18-05058,2,01,2,43,F,  
20180212ER-18-05058,2,03,3,12,M,  
201802132018-012466,1,01,1,32,M,04
201802132018-012466,2,01,2,23,M,02
20180213I-2018-018938,1,01,1,34,M,  
20180213I-2018-018938,2,01,2,27,M,  
20180213I-2018-018938,2,03,3,,M,  
20180213I-2018-018938,2,10,4,59,F,  
20180213I-2018-018938,2,10,5,30,M,  
20180213I-2018-018938,2,10,6,65,F,02
2018021418-31405,1,01,1,23,M,02
2018021418-31405,1,03,2,24,M,02
20180215BS-18-011044,1,01,1,65,M,02
20180215BS-18-011044,2,01,2,33,M,02
20180215I-2018-002150,1,01,1,32,M,  
20180215I-2018-002150,2,01,2,25,M,02
20180215I-2018-002901,1,01,1,73,F,  
20180215I-2018-025558,1,01,1,20,M,02
20180215I-2018-033769,1,01,1,24,M,  
2018021718-15229,1,01,1,19,F,  
2018021718-15229,2,11,2,64,M,02
2018021718-17937,1,01,1,21,M,  
2018021718-17937,1,03,2,21,M,02
2018021718-17937,1,06,3,20,M,  
20180219I-2018-012258,1,01,1,56,M,  
20180219I-2018-054022,1,01,1,81,F,02
20180219I-2018-059868,1,  ,1,45,M,02
2018022018-20888,1,01,1,52,F,03
2018022018-20888,2,02,2,35,M,02
2018022018-29454,1,01,1,26,F,02
2018022018-29850,1,01,1,23,M,  
2018022018-29850,2,01,2,84,M,02
20180221I-2018-016950,1,01,1,61,M,02
20180221I-2018-021795,1,01,1,30,M,02
2018022318-041418,1,01,1,52,F,  
2018022318-095756,1,01,1,51,F,  
2018022318-097714,1,01,1,31,F,02
2018022318-097714,1,04,2,3,F,04
2018022318-097714,2,01,3,66,F,02
2018022318-097737,1,01,1,43,F,05
2018022318-097737,1,09,2,27,F,02
2018022318-097737,2,01,3,25,M,05
20180223BS-18-065772,1,01,1,19,M,  
20180223BS-18-065772,2,01,2,54,M,02
20180223BS-18-065772,3,01,3,23,M,  
20180223BS-18-070555,1,01,1,30,F,04
20180223BS-18-070555,2,01,2,50,M,02
20180223BS-18-070555,2,03,3,36,M,03
20180223BS-18-070555,3,01,4,35,F,  
20180223BS-18-070555,4,01,5,20,M,  
20180223BS-18-070555,5,01,6,68,F,  
20180225I-2018-03290,1,01,1,61,F,04
20180225I-2018-03290,2,01,2,84,F,04
20180225I-2018-06199,1,01,1,26,F,02
20180225I-2018-06199,2,01,2,20,F,04
201802272018-07628,1,01,1,53,M,02
2018022818-12404,1,01,1,63,F,02
2018022818-12404,2,02,2,31,F,02
201802302018-000613,1,01,1,37,M,02
201802302018-003845,1,  ,1,, ,  
201802302018-003845,2,  ,2,, ,  
201802302018-003845,3,01,3,55,M,02
201802302018-013964,1,01,1,63,F,03
201802302018-013964,1,09,2,63,F,02
201802302018-013964,2,01,3,19,F,04
20180231B060-2018-00616A,1,01,1,26,M,02
20180231B060-2018-00616A,2,01,2,52,F,  
20180231B060-2018-00616A,3,01,3,41,M,  
2018023218-08914,1,01,1,72,M,  
2018023218-14168,1,01,1,56,M,  
2018023218-14168,2,01,2,19,M,02
2018023218-14197,1,01,1,30,F,  
2018023218-14199,1,01,1,56,F,02
201802332018-07655,1,01,1,60,M,  
201802332018-15112,1,01,1,46,M,02
20180233B060-2018-01700A,1,01,1,44,M,  
20180233B060-2018-01700A,1,03,2,70,M,  
20180233B060-2018-01700A,1,04,3,37,F,04
20180233B060-2018-01700A,1,05,4,4,M,  
20180233B060-2018-01700A,1,08,5,12,M,02
20180233B060-2018-01700A,2,01,6,27,F,03
20180234I-2018-000088,1,01,1,21,M,04
20180234I-2018-000088,1,03,2,43,M,02
20180234I-2018-000832,1,01,1,32,M,02
20180234I-2018-002611,1,01,1,89,F,  
20180234I-2018-002611,1,03,2,89,F,  
20180234I-2018-011778,1,01,1,32,M,  
20180235MP-007715-18,1,01,1,22,M,  
20180235MP-007715-18,1,10,2,23,M,02
20180235MP-007715-18,1,10,3,22,M,  
20180235MP-007715-18,1,10,4,21,M,  
20180235MP-007715-18,1,11,5,25,M,02
20180238I-2018-001125,1,01,1,58,M,  
20180238I-2018-001125,2,01,2,22,M,02
2018023918-2988,1,01,1,46,M,  
2018023918-7655,1,01,1,41,M,02
2018023918-7655,2,01,2,18,F,  
2018024218-06876,1,01,1,54,M,02
2018024218-06876,2,01,2,48,M,  
2018024318-MV-23,1,01,1,18,F,02
20180246I-2018-016537,1,01,1,28, ,04
20180246I-2018-024903,1,01,1,61,M,04
20180246I-2018-024903,2,01,2,39,M,02
20180246I-2018-025213,1,01,1,60,F,04
20180246I-2018-034892,1,01,1,83,M,  
20180246I-2018-038292,1,01,1,60,M,02
20180246I-2018-038292,2,01,2,44,F,02
20180246I-2018-039454,1,01,1,46,F,  
20180246I-2018-039454,1,03,2,45,M,04
20180246I-2018-039454,1,04,3,9,M,04
20180246I-2018-039454,1,06,4,6,F,  
20180246I-2018-039454,2,01,5,31,M,02
20180246I-2018-039726,1,01,1,49,F,02
20180246I-2018-039726,2,01,2,41,M,02
20180246I-2018-045088,1,01,1,36,M,02
20180246I-2018-045088,2,01,2,24,M,02
2018024818-19399,1,01,1,32,M,02
2018024818-19399,2,01,2,35,M,  
2018024818-19399,2,03,3,59,M,  
20180250B060-2018-00004A,1,01,1,31,M,02
20180251I-2018-018131,1,01,1,25,M,02
201802522018-04639,1,01,1,69,F,  
201802522018-05469,1,01,1,56,F,  
201802522018-05469,1,03,2,26,F,  
201802522018-08796,1,01,1,54,M,  
201802522018-08796,1,03,2,15,M,  
20180253I-2018-009332,1,01,1,40,F,02
20180254I-2018-007681,1,01,1,62,M,  
20180254I-2018-007681,2,01,2,31,F,03
20180254I-2018-007681,2,03,3,23,F,03
20180254I-2018-007681,2,04,4,29,F,02
20180254I-2018-007681,2,06,5,31,F,04
20180254I-2018-007681,3,01,6,52,M,  
20180254I-2018-007866,1,01,1,24,M,02
20180254I-2018-007866,2,01,2,28,F,04
20180254I-2018-007866,2,03,3,56,F,04
2018025618-00715,1,01,1,43,F,02
2018025618-00715,2,01,2,65,M,02
2018025618-09494,1,01,1,29,M,02
2018025618-12709,1,01,1,61,M,  
2018025618-12709,2,01,2,17,M,04
2018025618-12709,2,03,3,18,M,02
2018025618-14813,1,01,1,34,M,02
2018025618-26271,1,01,1,38,F,02
2018025618-26271,1,03,2,24,F,02
2018025618-26271,2,01,3,28,M,  
2018025618-26277,1,01,1,34,M,  
2018025618-26277,1,03,2,36,M,  
2018025618-26277,2,01,3,31,F,02
20180256D030-2018-03504A,1,01,1,19,M,03
20180256D030-2018-03504A,1,04,2,19,F,02
20180256D030-2018-03504A,1,06,3,18,M,03
20180256D030-2018-03504A,2,01,4,41,M,  
2018025718-00947,1,01,1,55,M,  
2018025718-00947,1,02,2,58,F,04
2018025718-00947,1,09,3,63,F,02
2018025718-00947,2,01,4,41,M,04
2018025718-02225,1,01,1,35,M,02
2018025718-10372,1,01,1,33,M,02
2018025718-10372,1,01,2,33,M,04
2018025718-10372,2,03,3,41,F,04
2018025718-10372,2,06,4,15,F,  
2018025718-10789,1,01,1,26,M,  
2018026018-025790,1,01,1,49,F,  
20180260BS-18-025616,1,01,1,18,M,03
20180260BS-18-025616,2,01,2,47,M,02
20180260D030-2018-02608A,1,01,1,43,M,  
20180260D030-2018-02608A,1,03,2,42,F,  
20180260D030-2018-02608A,1,04,3,15M,M,  
20180260D030-2018-02608A,1,05,4,4,F,  
20180260D030-2018-02608A,2,01,5,55,M,  
20180260D030-2018-02608A,3,01,6,38,M,04
20180260D030-2018-02608A,4,01,7,59,F,  
20180260D030-2018-02608A,5,01,8,36,M,02
20180260PD-18-002347,1,01,1,63,M,02
20180260PD-18-008069,1,01,1,79,F,02
20180261A2018-162,1,01,1,47,F,02
20180261A2018-162,1,06,2,8,F,04
20180261A2018-162,2,01,3,69,M,04
20180261A2018-162,2,03,4,47,F,03
20180261A2018-162,2,05,5,13,M,04
20180261A2018-230,1,01,1,86,M,  
20180261A2018-335,1,01,1,61,M,  
201802632018-0870018-103,1,01,1,41,F,02
201802632018-0870018-103,1,03,2,47,F,02
201802632018-0870018-103,1,04,3,29,F,02
201802632018-0870018-103,2,01,4,30,F,  
201802632018-0870018-103,2,03,5,,M,  
201802632018-0870018-103,2,06,6,57, ,  
201802632018-0870018-103,2,07,7,28,F,  
201802632018-0870018-103,3,01,8,47,M,  
201802632018-0870018-103,3,03,9,44, ,  
201802632018-0870018-103,3,06,10,11,F,  
201802632018-0870018-103,4,01,11,61,M,  
201802632018-0870018-103,4,03,12,73,F,  
201802632018-0870018-103,5,01,13,29,M,  
201802632018-0870018-103,5,03,14,27,F,  
201802632018-0870018-103,6,01,15,28,F,  
201802632018-0870018-103,7,01,16,38,M,  
201802632018-0870018-103,7,05,17,4,F,  
201802632018-0870018-103,7,06,18,4,F,  
201802632018-0870018-103,8,01,19,26,M,  
2018026418-14785,1,01,1,53,M,02
2018026418-14785,2,01,2,20,F,02
20180265WG-18-09052,1,01,1,63,M,02
2018026718-03400,1,01,1,76,F,  
2018026718-21052,1,01,1,84,F,  
2018026718-24226,1,01,1,67,F,02
2018026718-24226,2,01,2,52,F,  
2018026818-15443,1,01,1,41,M,02
2018026818-15443,2,01,2,80,F,04
2018026918-25683,1,01,1,22,M,05
2018026918-25683,2,01,2,23,M,02
2018027018-015336,1,01,1,21,M,02
20180301D020-2018-00468A,1,01,1,63,M,03
20180301D020-2018-00468A,1,03,2,65,F,03
20180301D020-2018-00468A,1,06,3,70,M,02
201803042018-5657,1,01,1,58,F,  
20180304D020-2018-00405A,1,01,1,25,M,02
20180304D020-2018-00468A,1,01,1,63,M,03
20180304D020-2018-00468A,1,03,2,65,F,03
20180304D020-2018-00468A,1,06,3,70,M,02
201803062018-489,1,01,1,34,M,  
20180306C020-2018-00376A,1,01,1,24,M,02
20180306C020-2018-00483A,1,01,1,24,F,02
20180306C020-2018-00682A,1,01,1,27,F,02
20180306C020-2018-00682A,2,01,2,57,M,04
201803102018-8715,1,01,1,31,M,  
201803102018-8715,1,03,2,23,M,03
201803102018-8715,1,  ,3,28,M,  
201803102018-8715,2,01,4,42,M,02
201803102018-8715,3,01,5,34,M,03
201803102018-8715,3,03,6,35,F,03
20180310201801344,1,01,1,18,M,  
20180310201801344,2,01,2,50,F,02
20180310201801344,2,03,3,54,F,04
20180310201808596,1,01,1,41,M,02
201803132018-09918,1,01,1,76,F,02
201803132018-09918,2,01,2,70,M,  
201803132018-09918,3,01,3,25,M,  
201803132018-09918,3,06,4,1,M,  
201803132018-12897,1,01,1,34,F,02
201803132018-17709,1,01,1,66,M,02
201803132018-4322,1,01,1,61,M,02
201803132018-489,1,01,1,66,F,02
20180316C020-2018-00089A,1,01,1,53,M,02
201803172018-11105,1,01,1,36,M,03
201803172018-11105,2,01,2,61,M,02
201803172018-5157,1,01,1,27,M,02
201803182018-7069,1,01,1,29,F,02
201803182018-7069,2,01,2,44,F,03
20180318C020-2018-00631A,1,01,1,22,M,  
20180318C020-2018-00631A,1,03,2,21,M,  
20180318C020-2018-00631A,1,06,3,27,M,02
2018031918-6889,1,01,1,39,M,04
2018031918-6889,1,03,2,33,F,02
201803202018-13695,1,01,1,40,M,02
201803202018-4991,1,01,1,25,M,  
201803202018-4991,1,03,2,27,M,  
201803202018-4991,2,01,3,49,F,02
201803202018-4991,3,01,4,58,F,03
201803202018-9956,1,01,1,33,M,02
201803222018-6169,1,01,1,27,M,02
201803222018-6169,1,03,2,28,M,02
2018032318-000228,1,01,1,27,F,  
2018032318-000228,2,  ,2,, ,  
2018032318-13611,1,01,1,45,F,  
20180323201803310,1,01,1,57,M,  
20180323201810283,1,01,1,34,F,  
20180323201811120,1,01,1,44,F,02
20180323201811120,1,07,2,7,F,03
20180323201811120,1,09,3,4,M,03
20180323201811120,2,01,4,19,M,03
20180323201811120,2,03,5,20,F,03
20180323201813420,1,01,1,28,M,  
201803242018-07039,1,01,1,16,M,  
201803242018-07039,1,11,2,16,M,  
201803242018-07039,1,11,3,17,M,  
201803242018-07039,1,11,4,17,M,02
201803242018-15775,1,01,1,53,F,02
201803242018-15775,1,03,2,10,F,  
201803242018-15775,2,01,3,42,F,04
201803242018-23938,1,01,1,62,M,02
201803242018-23938,2,01,2,56,M,04
20180324C020-2018-00054A,1,01,1,62,F,02
20180324C020-2018-00210A,1,01,1,32,M,02
20180324C020-2018-00210A,2,01,2,24,M,  
20180324C020-2018-00563A,1,  ,1,32,M,02
20180324C020-2018-00616A,1,01,1,39,M,02
201803262018-1699,1,01,1,19,M,02
201803262018-1699,2,01,2,44,M,04
2018032718-0079,1,01,1,25,M,02
2018032718-0079,2,01,2,38,M,  
2018032718-0079,2,03,3,24,M,  
2018032718-0079,2,04,4,62,F,  
2018032718-0079,2,06,5,84,F,  
2018032718-0079,2,07,6,63,M,  
2018032718-0079,2,08,7,53,F,  
2018032718-0079,2,09,8,70,M,  
2018032718-0079,3,01,9,68,M,02
201803292018-18141,1,01,1,25,M,03
201803292018-18141,1,02,2,30,M,02
201803292018-18141,2,01,3,58,M,03
201803292018-18141,2,02,4,28,F,02
201803292018-2882,1,01,1,, ,00
201803292018-7416,1,01,1,75,F,02
201803292018-7416,2,01,2,43,M,  
20180332C080-2018-00526A,1,01,1,46,M,02
20180332C080-2018-00653A,1,01,1,73,F,04
20180332C080-2018-00653A,1,03,2,30,F,04
20180332C080-2018-00653A,2,01,3,27,F,02
20180332C080-2018-00653A,3,01,4,36,F,02
20180334M18-298,1,01,1,64,M,02
20180335C080-2018-00087A,1,01,1,18,M,02
20180337C020-2018-00070A,1,01,1,19,M,02
20180337C020-2018-00070A,2,01,2,59,M,  
20180337C020-2018-00161A,1,01,1,54,M,02
20180337C020-2018-00304A,1,01,1,70,M,02
20180337C020-2018-00304A,2,01,2,53,M,  
20180337C020-2018-00304A,2,03,3,52,F,  
20180337C020-2018-00304A,2,04,4,80,F,  
20180337C020-2018-00304A,2,06,5,32,M,  
20180337C020-2018-00304A,2,07,6,34,M,  
201803382018-00005747,1,01,1,38,M,04
201803382018-00005747,1,03,2,35,F,  
201803382018-00005747,1,04,3,11,M,  
201803382018-00005747,1,06,4,9,M,  
201803382018-00005747,2,01,5,27,F,02
201803382018-00005747,2,04,6,10,F,  
201803382018-00005747,2,06,7,6,F,  
201803382018-00008666,1,01,1,40,F,  
201803382018-00022933,1,01,1,, ,00
201804032018-004590,1,01,1,38,M,03
201804032018-004590,1,04,2,12,F,02
201804032018-004590,1,06,3,5,M,02
20180403A310-2018-02283A,1,01,1,57,F,02
20180403A310-2018-02283A,1,03,2,58,M,03
20180403A310-2018-02283A,1,04,3,36,F,  
20180403A310-2018-02283A,1,05,4,49,F,03
20180403A310-2018-02283A,1,06,5,60,M,03
20180403A310-2018-02283A,1,07,6,6,M,04
20180403A310-2018-02283A,1,08,7,5,M,  
20180403A310-2018-02283A,1,09,8,2,F,  
201804042018010014,1,01,1,28,M,02
20180404A310-2018-02482A,1,01,1,27,F,02
20180404A310-2018-02482A,2,01,2,33,F,  
20180404A310-2018-02482A,3,01,3,37,M,  
20180404A310-2018-02482A,4,01,4,47,M,  
20180404A310-2018-03129A,1,01,1,25,M,02
20180404A310-2018-03129A,2,01,2,27,M,  
20180404A310-2018-03392A,1,01,1,36,M,02
201804052018004301,1,01,1,75,F,03
201804052018004301,2,01,2,65,M,02
2018040818-152556,1,01,1,60,M,02
2018040818-152556,2,01,2,38,F,02
2018040818-152556,2,03,3,40,F,02
2018040818-154561,1,01,1,29,M,05
2018040818-154561,1,03,2,30,F,02
2018040818-154561,1,04,3,30,M,05
2018040818-154561,1,05,4,14,M,05
2018040818-154561,1,06,5,41,M,05
2018040818-90127,1,01,1,57,M,02
2018040818-90127,2,01,2,40,F,04
201804081802270487,1,01,1,18,M,  
201804081802270487,2,01,2,59,F,04
201804081802270487,2,02,3,16,F,02
201804081803310098,1,01,1,26,M,02
201804081804030082,1,01,1,40,M,02
201804081805110523,1,01,1,60,M,  
201804081805110523,1,03,2,60,M,  
201804081805110523,2,01,3,25,F,02
201804081805130154,1,01,1,30,M,04
201804081805130154,2,01,2,21,M,02
201804081805130154,3,  ,3,, ,  
201804081805230447,1,01,1,70,M,02
201804081806080923,2,01,1,39,M,02
201804081806170073,1,01,1,34,F,02
201804081806170073,1,03,2,34,F,02
201804081806170073,2,  ,3,, ,  
201804081807130667,1,01,1,57,M,04
201804081807130667,1,02,2,22,F,  
201804081807130667,2,01,3,17,M,02
201804081807240068,1,01,1,22,F,02
201804081807270778,1,01,1,, ,  
201804081809090297,1,01,1,18,F,03
201804081809090297,1,02,2,23,M,03
201804081809090297,1,04,3,33,M,03
201804081809090297,1,05,4,28,M,02
201804081811080446,1,01,1,29,F,  
201804081811080446,2,01,2,32, ,02
201804081812140253,1,01,1,52,M,02
20180408A310-2018-01669A,1,01,1,59,M,02
20180408A310-2018-01735A,1,01,1,44,M,02
20180408A310-2018-01735A,2,01,2,58,M,  
20180408A310-2018-01735A,2,03,3,24,M,  
20180408A310-2018-01735A,2,06,4,58,F,  
20180408A310-2018-01787A,1,01,1,39,M,02
2018040918-000751,1,01,1,45,M,  
2018040918-015527,1,01,1,83,M,  
2018040918-034411,1,01,1,21,M,02
2018040918-070575,1,01,1,35,F,02
2018040918-070575,2,01,2,36,F,  
20180409A310-2018-01145A,1,01,1,20,F,02
201804112018-10001,1,01,1,54,M,02
201804112018-10001,2,01,2,39,F,04
201804112018-10347,1,01,1,27,M,  
201804122018-003629,1,01,1,32,M,  
201804122018-003629,2,01,2,25,F,02
201804122018-007412,1,01,1,63,M,02
201804122018-007412,1,12,2,50,F,  
201804122018-007412,1,12,3,27,M,  
201804122018-007412,1,12,4,46,M,  
201804122018-007412,1,12,5,26,F,  
201804122018-007412,1,12,6,59,M,  
201804122018-007412,1,12,7,56,M,  
201804122018-008047,1,01,1,41,M,02
201804122018-009132,1,01,1,17,M,04
201804122018-009132,2,01,2,62,M,02
201804132018-00659,1,01,1,53,M,  
201804132018-04068,1,01,1,61,F,02
2018041418-152146,1,01,1,44,F,02
2018041418-152146,2,01,2,52,M,05
2018041418-44652,1,01,1,41,M,02
201804142018-10524,1,01,1,32,M,02
20180414A310-2018-00255A,1,01,1,36,M,02
20180414A310-2018-00255A,2,01,2,42,F,  
20180414A310-2018-02412A,1,01,1,47,M,02
20180414A310-2018-02412A,1,03,2,51,F,02
20180414A310-2018-02412A,1,04,3,23,F,02
20180414A310-2018-02606A,1,01,1,35,M,02
20180414A310-2018-02606A,2,01,2,41,M,  
20180414A310-2018-02675A,1,01,1,23,M,02
20180414A310-2018-02675A,2,01,2,32,M,04
201804152018-30694,1,01,1,58,F,  
201804152018-30694,1,03,2,76,M,02
201804152018-30694,2,01,3,33,F,04
201804152018-30694,2,03,4,9,M,04
201804152018-58922,1,01,1,31,F,  
201804152018-58922,1,03,2,,M,02
201804152019-59854,1,01,1,76,M,  
201804152019-59854,1,05,2,28,F,  
20180415A160-2018-00095A,1,01,1,27,M,02
20180415A160-2018-00095A,1,03,2,25,M,02
20180415A310-2018-00271A,1,01,1,53,M,02
20180415A310-2018-02905A,1,01,1,50,M,02
20180415A310-2018-03404A,1,01,1,56,M,02
20180415A310-2018-03404A,1,08,2,1M,F,  
20180415A310-2018-03404A,1,09,3,32,F,  
2018041618-131-A,1,01,1,55,F,  
2018041618-131-A,2,01,2,66,M,  
2018041618-131-A,2,12,3,35,F,  
2018041618-131-A,2,12,4,25,F,04
2018041618-131-A,2,12,5,59,M,  
2018041618-131-A,2,12,6,35,M,02
2018041618-131-A,2,12,7,37,M,04
2018041618-131-A,2,12,8,37,F,04
2018041618-163-A,1,01,1,52,M,02
2018041618-163-A,1,03,2,51,F,02
2018041618-163-A,2,01,3,66,M,04
2018041618-163-A,3,01,4,19,F,  
2018041618-163-A,3,03,5,37,F,  
2018041618-204-A,1,01,1,37,M,02
2018041618-218-A,1,01,1,, ,  
201804172018-14468,1,01,1,42,F,  
201804172018-14468,1,03,2,42,F,  
201804202018-02163,1,01,1,69,F,  
201804202018-02163,1,12,2,75,F,  
201804202018-02163,1,12,3,17,M,  
201804202018-02163,1,12,4,20,M,  
201804202018-02163,1,12,5,19,F,  
201804202018-02163,1,12,6,19,M,  
201804202018-02163,1,12,7,18,M,  
201804202018-02163,1,12,8,17,F,  
201804202018-02163,1,12,9,17,M,  
201804202018-02163,1,12,10,15,M,  
201804202018-02163,1,12,11,16,F,  
201804202018-02163,1,12,12,15,M,  
201804202018-02163,1,12,13,14,M,  
20180421A310-2018-01310A,1,01,1,32,M,02
201804222017-17975,1,01,1,18,M,03
201804222017-17975,1,03,2,17,M,02
201804222017-17975,2,01,3,17,M,  
201804222017-17975,2,03,4,18,F,  
201804222018-01560,1,01,1,27,M,02
201804222018-14080,1,01,1,37,M,  
201804232018-001405,1,01,1,39,M,02
201804232018-001405,2,01,2,25,F,04
201804232018-001531,1,01,1,57,F,  
201804232018-001531,2,01,2,37,M,  
201804232018-001531,2,03,3,39,F,02
201804232018-002894,1,01,1,36,F,02
201804232018-002894,1,07,2,18,F,04
201804232018-002894,2,01,3,45,F,04
201804232018-003140,1,01,1,46,F,  
201804232018-004969,1,01,1,53,F,  
201804232018-004969,1,03,2,24,F,02
201804232018-004969,2,01,3,19,F,  
201804232018-005859,1,01,1,89,M,04
201804232018-005859,1,03,2,88,F,02
201804232018-005859,2,01,3,52,M,  
201804232018-005859,2,03,4,45,F,  
201804232018-006443,1,01,1,35,F,02
201804232018-006443,1,03,2,10,F,04
201804232018-006443,1,04,3,9,F,03
201804232018-006443,1,09,4,12,F,04
201804232018-006443,2,01,5,63,F,  
201804232018-006443,3,01,6,26,F,  
201804232018-006443,3,05,7,2,M,  
201804232018-007580,1,01,1,22,F,  
201804232018-007580,2,01,2,33,F,02
201804232018-007580,2,03,3,57,M,02
201804232018-007801,1,01,1,25,M,04
201804232018-007801,2,01,2,22,M,  
201804232018-007801,2,07,3,17,M,02
20180427180002999,1,01,1,40,M,  
20180427180002999,1,03,2,38,F,  
20180427180041026,1,01,1,34,F,  
20180427180041026,1,06,2,10,M,  
20180427180041026,2,01,3,35,F,02
20180427180042412,1,01,1,56,M,  
20180427180042412,1,03,2,21,F,  
20180427180042412,1,04,3,20,F,  
20180427180042412,1,06,4,21,F,  
2018042718007765,1,01,1,34,M,02
2018042718007765,1,03,2,35,M,  
20180427180078520,1,01,1,50,M,02
20180427180078520,1,03,2,53,M,04
20180427180078520,1,06,3,55,M,03
201804282018003443,1,01,1,19,F,  
201804282018013329,1,01,1,45,M,02
201804282018014694,1,01,1,20,M,  
201804282018014694,1,03,2,22,M,02
201804302018-003921,1,01,1,55,F,04
201804302018-003921,2,01,2,41,F,04
201804302018-003921,3,01,3,27,F,  
201804302018-003921,4,01,4,68,M,02
2018043102411-18,1,01,1,62,M,02
201804322018-04348,1,01,1,34,M,  
2018043418-194-AC,1,01,1,48,M,03
201804342018-22338,1,01,1,34,F,02
20180436180004835,1,01,1,35,M,  
20180436180004835,2,01,2,19,M,02
20180436180012890,1,01,1,35,M,02
20180436180035402,1,01,1,55,F,02
201804362018-46971,1,01,1,35,M,02
201804362018-46971,2,01,2,41,F,04
201804362018-46971,2,05,3,,M,  
201804362018-46971,2,06,4,12,M,  
201804362018-48311,1,01,1,27,M,04
201804362018-48311,2,01,2,32,M,  
201804362018-48311,3,01,3,18,F,02
20180436A160-2018-00330A,1,01,1,36,M,02
20180436A160-2018-00330A,1,03,2,35,F,03
20180504A050-2018-00175A,1,01,1,18,F,03
20180504A050-2018-00175A,1,05,2,16,M,03
