id,vehicle_number,year,make,model,hit_run
20180225I-2018-03290,2,2014,HONDA,CIVIC, 
20180225I-2018-06199,1,2016,HARLEY DAVIDSON,XL8, 
20180225I-2018-06199,2,2016,KIA,OPT, 
201802272018-07628,1,2015,MERCEDES BENZ,S63, 
2018022818-12404,1,2017,FORD,EXP, 
2018022818-12404,2,2018,HYUNDAI,SF, 
201802302018-000613,1,1939,HARLEY DAVIDSON,45, 
201802302018-003845,1,    ,,, 
201802302018-003845,2,    ,,, 
201802302018-003845,3,1978,HARLEY DAVIDSON,FXE, 
201802302018-013964,1,2008,NISSAN,VER, 
201802302018-013964,2,2003,AUDI,A4, 
20180231B060-2018-00616A,1,2015,CHRYSLER,200S, 
20180231B060-2018-00616A,2,2017,SUBARU,FORESTER, 
20180231B060-2018-00616A,3,2000,MACK,CONCRETE, 
2018023218-08914,1,2011,TOYOTA,AVA, 
2018023218-14168,1,2018,RAM,TRK, 
2018023218-14168,2,2015,HONDA,CRV, 
2018023218-14197,1,2018,TOYOTA,COR, 
2018023218-14199,1,2014,CHEVROLET,CAM, 
2018023218-14199,2,1995,INTERNATIONAL,TRK, 
201802332018-07655,1,2005,FORD,EXC, 
201802332018-15112,1,2016,DODGE,CHA, 
20180233B060-2018-01700A,1,2002,LINCOLN,NAVIGATOR, 
20180233B060-2018-01700A,2,2013,CHEVROLET,MALIBU, 
20180234I-2018-000088,1,2009,TOYOTA,YAR, 
20180234I-2018-000832,1,2006,HONDA,ACC, 
20180234I-2018-002611,1,2015,TOYOTA,COR, 
20180234I-2018-011778,1,2005,NISSAN,MUR, 
20180235MP-007715-18,1,2007,ISUZU,JW4, 
20180238I-2018-001125,1,2000,CHEVROLET,PRIZM, 
20180238I-2018-001125,2,2006,HONDA,B60, 
2018023918-2988,1,2017,MASERATI,GHIBLI, 
2018023918-7655,1,2004,YAMAHA,TOURING, 
2018023918-7655,2,2003,TOYOTA,COROLLA, 
2018024218-06876,1,2018,BMW,3S, 
2018024218-06876,2,2015,INFINITI,Q50, 
2018024318-MV-23,1,2003,JEEP,LIBERTY, 
20180246I-2018-016537,1,2010,VOLKSWAGEN,JET, 
20180246I-2018-016537,3,    ,,, 
20180246I-2018-016537,4,    ,,, 
20180246I-2018-024903,1,2003,HONDA,ODY, 
20180246I-2018-024903,2,2009,TOYOTA,CAM, 
20180246I-2018-025213,1,2009,NISSAN,ROGUE, 
20180246I-2018-034892,1,2003,DODGE,RAM, 
20180246I-2018-038292,1,2018,HONDA,ACC, 
20180246I-2018-038292,2,2016,TOYOTA,COR, 
20180246I-2018-039454,1,2010,VOLKSWAGEN,4DR, 
20180246I-2018-039454,2,2016,CHEVROLET,4DR, 
20180246I-2018-039726,1,2017,BMW,320, 
20180246I-2018-039726,2,2008,FORD,ESC, 
20180246I-2018-045088,1,2006,JEEP,CHK, 
20180246I-2018-045088,2,2011,AUDI,A4, 
2018024818-19399,1,2000,JEEP,GRA, 
2018024818-19399,2,2018,ACURA,MDX, 
20180250B060-2018-00004A,1,2011,CHRYSLER,2LX, 
20180251I-2018-018131,1,2014,HONDA,4 DR, 
201802522018-04639,1,2014,TOYOTA,PRI, 
201802522018-05469,1,2009,HYUNDAI,SON, 
201802522018-08796,1,2015,FORD,EXP, 
20180253I-2018-009332,1,2018,MERCEDES BENZ,E-CLASS, 
20180254I-2018-007681,1,2018,FREIGHTLINER,TR, 
20180254I-2018-007681,2,2007,HONDA,CIV, 
20180254I-2018-007681,3,2015,VOLKSWAGEN,V60, 
20180254I-2018-007866,1,1987,HARLEY DAVIDSON,XLH, 
20180254I-2018-007866,2,2015,TOYOTA,RAV, 
2018025618-00715,1,2008,DODGE,CAL, 
2018025618-00715,2,2005,HYUNDAI,ACC, 
2018025618-09494,1,2014,CHEVROLET,CAP, 
2018025618-12709,1,2011,NISSAN,SEN, 
2018025618-12709,2,1991,MAZDA,MIA, 
2018025618-14813,1,2017,HONDA,ACC, 
2018025618-14813,2,2016,SUBARU,WRX, 
2018025618-26271,1,2008,TOYOTA,YAR, 
2018025618-26271,2,1997,TOYOTA,COR, 
2018025618-26277,1,1999,INR,810, 
2018025618-26277,2,2003,GMC,ENV, 
20180256D030-2018-03504A,1,2009,TOYOTA,CAMRY, 
20180256D030-2018-03504A,2,2014,FREIGHTLINER,TR, 
2018025718-00947,1,1999,TOYOTA,SIENNA, 
2018025718-00947,2,2000,LEXUS,RX, 
2018025718-02225,1,2012,FREIGHTLINER,TR, 
2018025718-02225,2,2001,CHEVROLET,MONTE CARL, 
2018025718-10372,1,2007,FORD,F150, 
2018025718-10372,2,2017,FORD,FIESTA, 
2018025718-10789,1,2017,HYUNDAI,SONATA, 
2018026018-025790,1,2016,NISSAN,ROG, 
20180260BS-18-025616,1,2014,ACURA,ILX, 
20180260BS-18-025616,2,2014,DODGE,DUR, 
20180260D030-2018-02608A,1,2017,MAZDA,CX9, 
20180260D030-2018-02608A,2,2016,FORD,TRANSIT, 
20180260D030-2018-02608A,3,2017,VOLKSWAGEN,JETTA, 
20180260D030-2018-02608A,4,2004,HONDA,ACCORD, 
20180260D030-2018-02608A,5,2018,YAMAHA,YZF, 
20180260PD-18-002347,1,2010,CHEVROLET,COBALT, 
20180260PD-18-008069,1,2017,TOYOTA,RAV4, 
20180261A2018-162,1,2015,HONDA,CIVIC, 
20180261A2018-162,2,2005,FORD,ECONOLINE, 
20180261A2018-230,1,2016,BUICK,ENCLAVE, 
20180261A2018-335,1,2017,KIA,SORENTO,Y
201802632018-0870018-103,1,2004,TOYOTA,COR, 
201802632018-0870018-103,2,2018,FORD,EXP, 
201802632018-0870018-103,3,2013,TOYOTA,PRIUS, 
201802632018-0870018-103,4,2019,BMW,440, 
201802632018-0870018-103,5,2009,JEEP,WRA, 
201802632018-0870018-103,6,2005,HONDA,CRV, 
201802632018-0870018-103,7,2016,BMW,X5, 
201802632018-0870018-103,8,2014,HONDA,, 
2018026418-14785,1,2006,FORD,F35, 
2018026418-14785,2,2015,TOYOTA,CAM, 
20180265WG-18-09052,1,2016,GMC,CANYON, 
2018026718-03400,1,2012,CHEVROLET,CRU, 
2018026718-21052,1,2003,CHEVROLET,MC, 
2018026718-24226,1,2011,NISSAN,ROG, 
2018026718-24226,2,2010,TOYOTA,RAV, 
2018026818-15443,1,2018,INDIAN,CHI VST, 
2018026818-15443,2,2010,VOLVO,S80, 
2018026918-25683,1,2016,TOYOTA,CAM, 
2018026918-25683,2,2018,IND,SCO, 
2018027018-015336,1,2006,VOLVO,S60, 
20180301D020-2018-00468A,1,2001,FORD,EXPLORER, 
201803042018-5657,1,2013,FORD,EDG, 
20180304D020-2018-00405A,1,2005,SUZUKI,GSX, 
20180304D020-2018-00468A,1,2001,FORD,EXPLORER, 
201803062018-004475,1,    ,,,Y
201803062018-489,1,1998,LINCOLN,NAV, 
20180306C020-2018-00376A,1,2000,LINCOLN,T, 
20180306C020-2018-00483A,1,2003,NISSAN,ALTIMA, 
20180306C020-2018-00682A,1,2009,FORD,FUSION, 
20180306C020-2018-00682A,2,2013,NISSAN,ROGUE, 
201803102018-8715,1,2000,FORD,EXPEDITION, 
201803102018-8715,2,2007,CHEVROLET,SW, 
201803102018-8715,3,2002,MERCURY,SABLE, 
20180310201801344,1,2005,SUZUKI,, 
20180310201801344,2,2015,TOYOTA,, 
20180310201808596,1,2006,CHEVROLET,COLORADO, 
201803132018-09918,1,2017,CHEVROLET,SONIC, 
201803132018-09918,2,2011,SUBARU,LEGACY, 
201803132018-09918,3,2017,FORD,EXPLORER, 
201803132018-12897,1,2004,INFINITI,4 DOOR, 
201803132018-17709,1,2005,PORSCHE,WGN, 
201803132018-4322,1,1999,MERCURY,4 DOOR, 
201803132018-489,1,2011,HONDA,CR-V, 
20180316C020-2018-00089A,1,2007,FORD,F150, 
201803172018-11105,1,2005,MACK,CV7, 
201803172018-11105,2,2001,TOYOTA,RAV, 
201803172018-5157,1,1989,DODGE,SPIRIT, 
201803182018-7069,1,2009,PONTIAC,G6, 
201803182018-7069,2,2013,HONDA,ACCORD, 
20180318C020-2018-00631A,1,2017,MERCURY,MILAN, 
2018031918-6889,1,1999,DODGE,RAM, 
201803202018-13695,1,2014,AUDI,Q7, 
201803202018-4991,1,2000,DODGE,RAM, 
201803202018-4991,2,2007,FORD,MUSTANG, 
201803202018-4991,3,2011,TOYOTA,CAMRY, 
201803202018-9956,1,2008,HYUNDAI,ELANTRA, 
201803222018-6169,1,2001,DODGE,RAM, 
2018032318-000228,1,2015,KIA,4 DR,Y
2018032318-000228,2,2001,CHRYSLER,4 DR, 
2018032318-13611,1,2015,CHEVROLET,TAHOE, 
20180323201803310,1,2004,FORD,TAURUS, 
20180323201810283,1,2015,NISSAN,, 
20180323201811120,1,2008,HONDA,CIVIC, 
20180323201811120,2,2015,CHEVROLET,, 
20180323201813420,1,2000,FORD,MUSTANG, 
201803242018-07039,1,2006,KAWASAKI,UNKNOWN, 
201803242018-15775,1,2015,LEXUS,RX3, 
201803242018-15775,2,2014,ACURA,TL, 
201803242018-23938,1,2005,FORD,F150, 
201803242018-23938,2,2017,PETERBILT,567, 
20180324C020-2018-00054A,1,2004,HYUNDAI,SON, 
20180324C020-2018-00210A,1,2005,FORD,F150, 
20180324C020-2018-00210A,2,2015,FORD,F350, 
20180324C020-2018-00563A,1,2002,SUZUKI,GSXR750, 
20180324C020-2018-00616A,1,2003,HONDA,ACC, 
201803262018-1699,1,2007,CHEVROLET,TAH, 
201803262018-1699,2,2001,NISSAN,ZTE, 
2018032718-0079,1,2005,MAZDA,6, 
2018032718-0079,2,2018,DODGE,GRAND CARA, 
2018032718-0079,3,2003,FORD,ECONOLINE V, 
201803292018-18141,1,2015,BMW,320, 
201803292018-18141,2,2018,TOYOTA,RAV4, 
201803292018-2882,1,    ,,PICKUP,Y
201803292018-7416,1,2004,HYUNDAI,WGN, 
201803292018-7416,2,2010,KIA,4 DR, 
20180332C080-2018-00526A,1,1983,SUZUKI,GS1, 
20180332C080-2018-00653A,1,2015,HONDA,CRV, 
20180332C080-2018-00653A,2,2009,HARLEY DAVIDSON,20C, 
20180332C080-2018-00653A,3,2014,HONDA,CB1100, 
20180334M18-298,1,2001,FORD,WINDSTAR, 
20180335C080-2018-00087A,1,2002,HONDA,ODY, 
20180337C020-2018-00070A,1,2005,SUZUKI,GSX, 
20180337C020-2018-00070A,2,2016,BUICK,ENCLAVE, 
20180337C020-2018-00161A,1,2003,FORD,RANGER, 
20180337C020-2018-00304A,1,1995,HONDA,GL 1500 GOLDWING, 
20180337C020-2018-00304A,2,2017,CHEVROLET,TRAVERSE, 
201803382018-00005747,1,2010,CHEVROLET,TRAVERSE, 
201803382018-00005747,2,2006,KIA,SPORTAGE, 
201803382018-00008666,1,1999,TOYOTA,COROLLA, 
201803382018-00022933,1,2000,,4DOOR,Y
201804032018-004590,1,2014,DODGE,JOU, 
20180403A310-2018-02283A,1,2009,DODGE,JOURNEY, 
201804042018010014,1,2005,HYUNDAI,SONATA, 
20180404A310-2018-02482A,1,2011,SUZUKI,GSX, 
20180404A310-2018-02482A,2,2007,BMW,4 DOOR, 
20180404A310-2018-02482A,3,2015,DODGE,WAGON, 
20180404A310-2018-02482A,4,2017,LINCOLN,WAGON, 
20180404A310-2018-03129A,1,2011,GMC,SIE, 
20180404A310-2018-03129A,2,2011,CHEVROLET,IMPALA, 
20180404A310-2018-03392A,1,2010,SUBARU,LEGACY, 
201804052018004301,1,2007,CHEVROLET,MAL, 
201804052018004301,2,2012,KAWASAKI,CYL, 
2018040818-152556,1,2014,HONDA,ACC, 
2018040818-152556,2,    ,,, 
2018040818-154561,1,2000,TOYOTA,AVA, 
2018040818-90127,1,2017,MAZDA,6, 
2018040818-90127,2,2017,FORD,FUSION, 
201804081802270487,1,2001,HONDA,ODYSSEY, 
201804081802270487,2,2015,DODGE,DART SXT, 
201804081803310098,1,2017,DODGE,CARAVAN, 
201804081804030082,1,2007,TOYOTA,COROLLA,Y
201804081804030082,2,    ,,,Y
20180408180507-0650,1,2017,NISSAN,ALTIMA,Y
201804081805110523,1,2010,TOYOTA,AVALON, 
201804081805110523,2,2002,JIANSHE,, 
201804081805130154,1,    ,,, 
201804081805130154,2,2007,MAZDA,2007, 
201804081805130154,3,    ,,, 
201804081805230447,1,2016,DODGE,DUR, 
201804081806080923,1,2003,PONTIAC,GPX, 
201804081806080923,2,2002,ACURA,RL, 
201804081806170073,1,2004,HONDA,POLOT,Y
201804081806170073,2,2002,TOYOTA,CAMRY,Y
201804081807130667,1,2007,FORD,FOCUS, 
201804081807130667,2,    ,KAWASAKI,AX80, 
201804081807240068,1,2005,NISSAN,ALTIMA, 
201804081807270778,1,    ,,,Y
201804081809090297,1,2005,NISSAN,MURANO, 
201804081811080446,1,2013,FORD,TUARUS, 
201804081811080446,2,    ,,, 
201804081812140253,1,2008,SAAB,9-7X, 
20180408A310-2018-01669A,1,2010,PETERBILT,TT, 
20180408A310-2018-01735A,1,2016,SUZUKI,HAY, 
20180408A310-2018-01735A,2,2018,HYUNDAI,SONATA, 
20180408A310-2018-01787A,1,2007,FORD,F150, 
2018040918-000751,1,2015,DODGE,R15, 
2018040918-015527,1,2008,CHRYSLER,300, 
2018040918-034411,1,2008,SUZUKI,FOR, 
2018040918-070575,1,2015,TOYOTA,COR, 
2018040918-070575,2,2018,DODGE,DUR, 
20180409A310-2018-01145A,1,1999,MERCURY,SABLE, 
201804112018-10001,1,1995,HARLEY DAVIDSON,FLH, 
201804112018-10001,2,2017,NISSAN,ROG, 
201804112018-10347,1,2002,HONDA,CIV, 
201804122018-003629,1,2017,DODGE,RAM 250, 
201804122018-003629,2,2014,NISSAN,SENTRA, 
201804122018-007412,1,2018,MCI,D45, 
201804122018-008047,1,2015,NISSAN,ALT, 
201804122018-009132,1,2007,JEEP,COMPASS, 
201804122018-009132,2,2006,HARLEY DAVIDSON,FXD, 
201804132018-00659,1,2011,IC,CE, 
201804132018-04068,1,2004,CHEVROLET,, 
2018041418-152146,1,2013,HONDA,ACC, 
2018041418-152146,2,2010,LAND ROVER,LR4, 
2018041418-44652,1,2015,JEEP,WRA, 
201804142018-10524,1,2016,HONDA,CIV, 
20180414A310-2018-00255A,1,2005,VOLKSWAGEN,JETTA, 
20180414A310-2018-00255A,2,2016,HONDA,CRV, 
20180414A310-2018-02412A,1,1995,NISSAN,PATHFINDER, 
20180414A310-2018-02412A,2,1999,KENWORTH,TT, 
20180414A310-2018-02606A,1,2003,DODGE,RAM, 
20180414A310-2018-02606A,2,2011,KENWORTH,W900L, 
20180414A310-2018-02675A,1,2000,ACURA,TL, 
20180414A310-2018-02675A,2,2016,VOLKSWAGEN,TT, 
201804152018-30694,1,2002,HYUNDAI,ACCENT, 
201804152018-30694,2,2013,NISSAN,SENTRA, 
201804152018-58922,1,2010,NISSAN,ALTIMA, 
201804152018-58922,2,2019,JEEP,CHEROK, 
201804152019-59854,1,2015,FORD,TRA, 
20180415A160-2018-00095A,1,2001,DODGE,DAKOTA, 
20180415A310-2018-00271A,1,2001,FORD,EXPEDITION, 
20180415A310-2018-02905A,1,2016,FORD,F/E, 
20180415A310-2018-03404A,1,2013,BMW,X1, 
2018041618-131-A,1,2012,LEXUS,RX, 
2018041618-131-A,2,2008,NAB,TRANSIT BUS, 
2018041618-163-A,1,2002,BUICK,CENTURY, 
2018041618-163-A,2,2013,HONDA,ACCORD, 
2018041618-163-A,3,2015,VOLKSWAGEN,JETTA, 
2018041618-204-A,1,2014,MAZDA,CX-5, 
2018041618-218-A,1,    ,,,Y
201804172018-14468,1,2015,CHEVROLET,SUBURBA, 
201804202018-02163,1,2017,COL,, 
20180421A310-2018-01310A,1,2009,ACURA,TL, 
201804222017-17975,1,    ,YAMAHA,DIRT BIKE, 
201804222017-17975,2,2006,MITSUBISHI,ECLIPSE, 
201804222018-01560,1,2003,LINCOLN,NAVIGAT, 
201804222018-01560,2,2009,HYUNDAI,SAN, 
201804222018-14080,1,2010,TOYOTA,CAM, 
201804232018-001405,1,2008,CAPRI,SIL, 
201804232018-001405,2,2004,CHRYSLER,PT, 
201804232018-001531,1,2016,BMW,320I, 
201804232018-001531,2,2000,SUBARU,LEG, 
201804232018-002894,1,2007,HYUNDAI,SON, 
201804232018-002894,2,2012,DODGE,JNY, 
201804232018-003140,1,2011,NISSAN,ALTIMA, 
201804232018-004969,1,2010,LEXUS,GS3, 
201804232018-004969,2,2009,FORD,ESP, 
201804232018-005859,1,2001,FORD,FOC, 
201804232018-005859,2,2009,HUMMER,HT3, 
201804232018-006443,1,2017,DODGE,DUR, 
201804232018-006443,2,2009,MERCURY,MARQUIS, 
201804232018-006443,3,2013,NISSAN,ALTIMA, 
201804232018-007580,1,2003,TOYOTA,CAM, 
201804232018-007580,2,2007,MERCURY,MIL, 
201804232018-007801,1,2013,FORD,E35, 
201804232018-007801,2,2006,HONDA,ODY, 
20180427180002999,1,2014,TOYOTA,SIE, 
20180427180041026,1,2013,CHEVROLET,MALIBU, 
20180427180041026,2,2007,BMW,X3, 
20180427180042412,1,2018,DODGE,DURANGO, 
2018042718007765,1,2003,FORD,, 
20180427180078520,1,2014,CADILLAC,XTS, 
201804282018003443,1,2003,SATURN,ION, 
201804282018013329,1,2008,FORD,FOCUS, 
201804282018014694,1,1999,KAWASAKI,MOTORCYCLE, 
201804302018-003921,1,2015,BMW,X1, 
201804302018-003921,2,2015,ACURA,TLX, 
201804302018-003921,3,2013,HYUNDAI,SON, 
201804302018-003921,4,2017,SUBARU,FORESTE, 
2018043102411-18,1,2006,HONDA,CIVIC, 
201804322018-04348,1,2007,FORD,RAN, 
2018043418-194-AC,1,2004,ACURA,35RL, 
201804342018-22338,1,2012,NISSAN,ALT, 
20180436180004835,1,2004,CHRYSLER,PT CRUISER, 
20180436180004835,2,2004,HONDA,CIVIC, 
20180436180012890,1,1995,JEEP,CHEROKEE, 
20180436180035402,1,2003,HONDA,ACCORD, 
201804362018-46971,1,2003,FORD,F150, 
201804362018-46971,2,2006,PONTIAC,VIBE, 
201804362018-48311,1,1996,ACURA,199, 
201804362018-48311,2,2008,FORD,F250, 
201804362018-48311,3,2004,CHRYSLER,SEBRING, 
20180436A160-2018-00330A,1,1998,FORD,EXPLORER, 
20180504A050-2018-00175A,1,2004,VOLKSWAGEN,JETTA, 
20180504A050-2018-00175A,2,1997,TOYOTA,CAMRY, 
20180504A050-2018-00209A,1,2012,MAZDA,M3I, 
20180504A050-2018-00209A,2,2013,HYUNDAI,SON, 
20180504A050-2018-00405A,1,2016,FORD,TRA, 
20180504A050-2018-00405A,2,1994,SUZUKI,VS, 
201805052018-30391,1,2008,DODGE,CARAVAN, 
201805052018-38315,1,2005,HYUNDAI,ELA, 
20180506E030-2018-01285A,1,2003,FORD,TAURUS, 
20180506I-2018-07075,1,2015,NISSAN,ROG, 
20180506I-2018-13229,1,2002,DODGE,DUR, 
20180506I-2018-13229,2,2016,CHEVROLET,TRA, 
20180506I-2018-23594,1,2009,HONDA,ACCORD, 
20180506I-2018-45976,1,2009,HD,MC, 
20180506I-2018-45976,2,2001,HON,CRV, 
20180508PD-18-21619,1,2013,JEEP,WRANGLER, 
20180511A050-2018-00036A,1,2017,HONDA,CIVIC, 
20180511A050-2018-00036A,2,2016,FORD,F550, 
20180511A050-2018-00121A,1,2013,CHEVROLET,SIL, 
20180511A050-2018-00121A,2,2008,AUDI,A6, 
20180511A050-2018-00300A,1,2006,NISSAN,350Z, 
20180511A050-2018-00605A,1,2011,LEXUS,RX 350, 
20180511A050-2018-00605A,2,2010,CHEVROLET,SUBURBAN, 
20180511E030-2018-01060A,1,2004,HARLEY DAVIDSON,HERITAGE SOFTAIL, 
2018051418-43092,1,2017,TSM,MOD, 
2018051418-49853,1,2016,NIS,ROG, 
2018051418-49853,2,    ,CHEVY,TRA, 
20180516A050-2018-00069A,1,2011,DODGE,GRAND CARAVAN, 
20180602A100-2018-00234A,1,2004,HYUNDAI,SON, 
20180605A040-2018-00896A,1,2002,BUICK,REN, 
20180605A040-2018-00896A,2,2001,MERCURY,MAR, 
20180606A040-2018-00799A,1,2015,BUICK,ENR, 
20180607A040-2018-00898A,1,2000,FORD,CP, 
20180608A100-2018-00590A,1,1999,DODGE,DAKOTA, 
20180609A100-2018-00276A,1,2013,CHEVROLET,SILVERADO, 
2018061018-04738,1,2012,MINI,COOP, 
2018061018-05494,1,2016,YAMAHA,R3 MC, 
2018061018-08342,1,2004,HONDA,CIVIC, 
2018061018-12658,1,2000,CHEVROLET,ALT, 
2018061018-12658,2,2009,DODGE,150, 
