crash_id,dt,city,county,lat,lon,crash_type,death_count,severe_injury_count,hit_run
201801412544,2018-12-20T08:30:00,Naperville,DuPage,41.780850125362086,-88.1419,2,0,1,N
201801413543,2018-12-22T18:52:00,Naperville,DuPage,41.77487621324909,-88.1395,15,0,1,N
201801415482,2018-12-05T07:50:00,Unincorporated,Coles,39.49191982103725,-88.3084,15,0,1,N
201801426724,2018-12-10T19:27:00,Elk Grove,Cook,42.00809214468229,-87.9355,1,1,0,N
201801426751,2018-09-07T08:19:00,Zion,Lake,42.46464151714474,-87.8759,2,1,0,N
201801426949,2018-07-28T16:37:00,Gurnee,Lake,42.367491909560215,-87.9979,14,1,0,N
201801427126,2018-12-15T05:51:00,Des Plaines,Cook,42.00860564724467,-87.9162,1,1,0,N
201801427155,2018-06-09T21:28:00,Unincorporated,Lake,42.4481002322938,-88.1147,1,1,0,Y
201801427631,2018-09-13T19:25:00,Harvey,Cook,41.59881997298131,-87.6364,14,1,0,N
201801427752,2018-09-08T00:50:00,Lisle,DuPage,41.80178825467728,-88.0695,6,1,0,N
201801428155,2018-10-17T11:20:00,Blue Island,Cook,41.66264392583059,-87.6784,6,1,0,N
201801428273,2018-10-21T02:06:00,Chicago Hts,Cook,41.50623995516735,-87.607,1,1,0,Y
201801428384,2018-11-18T21:14:00,Wood River,Madison,38.864701958999994,-90.103,6,1,0,N
201801428564,2018-11-21T20:02:00,Unincorporated,Franklin,37.86516965343053,-88.9324,11,1,1,N
201801428657,2018-11-28T08:02:00,Springfield,Sangamon,39.7946187541768,-89.6311,15,0,1,N
201801428707,2018-12-27T09:58:00,Unincorporated,Boone,42.42934946022,-88.7369,6,1,0,N
201801429035,2018-12-16T18:26:00,Unincorporated,Fulton,40.35662866084851,-90.393,14,1,5,N
201801429372,2018-12-27T18:24:00,Niles,Cook,42.03527925810709,-87.8406,1,1,0,N
201801486925,2018-11-21T18:36:00,Blue Island,Cook,41.66006349997325,-87.6783,10,0,1,N
201801479786,2018-10-27T22:04:00,Unincorporated,Fayette,38.88922690575895,-89.1936,6,0,1,N
201801429453,2018-12-02T03:26:00,Summit,Cook,41.782423310413165,-87.8121,6,1,0,N
201801429529,2018-11-28T01:13:00,East Dubuque,JoDaviess,42.49175815615273,-90.6429,11,1,0,N
201801495685,2018-12-26T14:40:00,Prospect Hts,Cook,42.10974997957017,-87.9077,14,0,1,N
201801494258,2018-12-19T13:23:00,Unincorporated,Putnam,41.14919946936288,-89.3718,11,0,2,N
201801421527,2018-12-22T01:30:00,Rockford,Winnebago,42.27116974763061,-89.088,6,0,1,N
201801416149,2018-11-30T13:50:00,Marshall,Clark,39.392481352061694,-87.7022,10,1,0,N
201801434593,2018-11-20T12:45:00,Hinsdale,DuPage,41.80159519805133,-87.9286,9,1,0,N
201801493429,2018-12-16T18:56:00,Champaign,Champaign,40.098039858589374,-88.2385,1,0,1,N
201801416165,2018-12-28T18:17:00,Northfield,Cook,42.10161040080931,-87.7806,10,0,1,N
201801470620,2018-09-14T07:18:00,Harvey,Cook,41.600850989507286,-87.6559,10,0,1,N
201801490989,2018-12-06T21:22:00,Unincorporated,Lawrence,38.737550426229525,-87.6847,11,0,1,N
201801493005,2018-12-14T14:02:00,Brookfield,Cook,41.827543766423325,-87.8515,11,0,1,N
201801494493,2018-12-20T08:37:00,Blue Island,Cook,41.66978755402036,-87.6927,11,0,1,N
201801426763,2018-10-24T12:17:00,Maywood,Cook,41.8902307128348,-87.8417,15,0,1,N
201801486676,2018-11-20T14:44:00,South Holland,Cook,41.58633493557576,-87.6045,10,0,1,N
201801491903,2018-12-10T15:40:00,Vandalia,Fayette,38.98059011679871,-89.0972,10,0,1,N
201801494515,2018-12-20T08:05:00,Unincorporated,Fayette,39.061785635719644,-88.8522,5,0,1,N
201801495891,2018-12-27T18:09:00,Unincorporated,Fayette,39.06077000326601,-88.8697,6,0,1,N
201801493232,2018-12-15T12:54:00,Blue Island,Cook,41.66989060234177,-87.6865,14,0,1,N
201801495219,2018-12-23T13:49:00,Old Mill Creek,Lake,42.407909999715045,-88.004,11,0,1,N
201801493702,2018-12-17T17:30:00,East Dubuque,JoDaviess,42.49176978215424,-90.6472,15,0,1,N
201801469351,2018-09-04T07:59:00,Unincorporated,Greene,39.2048239989492,-90.5539,6,0,2,N
201801416303,2018-12-14T18:25:00,Carol Stream,DuPage,41.8977,-88.0,2,0,1,Y
201801493110,2018-12-14T17:27:00,West City,Franklin,37.99693999129112,-88.9382,10,0,1,N
201801489127,2018-11-28T13:14:00,Oak Park,Cook,41.8736337725629,-87.8045,11,0,1,N
201801491602,2018-12-09T21:32:00,Unincorporated,Putnam,41.287470029620685,-89.2019,15,0,1,N
201801491434,2018-12-08T08:06:00,Unincorporated,Rock Island,41.45229955134639,-90.5489,6,0,1,N
201801473204,2018-09-30T23:56:00,Unincorporated,Greene,39.44119566315628,-90.4777,6,0,1,N
201801484585,2018-11-13T15:50:00,Montgomery,Kane,41.73775506910642,-88.3422,11,0,1,N
201801494281,2018-12-19T10:14:00,Unincorporated,Mercer,41.291912581948495,-90.6679,5,0,1,N
201801494026,2018-12-18T06:25:00,Forest Park,Cook,41.87577999970016,-87.8148,1,0,1,N
201801452207,2018-06-05T17:28:00,Sparta,Randolph,38.1316199816203,-89.7035,15,0,1,N
201801495426,2018-12-24T18:12:00,Des Plaines,Cook,42.04489091906482,-87.8792,13,0,1,N
201801494596,2018-12-20T08:02:00,Des Plaines,Cook,42.050345477276046,-87.9125,1,0,1,N
201801496103,2018-12-27T19:53:00,Moline,Rock Island,41.471227501979776,-90.5076,11,0,2,N
201801491008,2018-12-06T15:10:00,Unincorporated,Marion,38.520500083384746,-88.9409,15,0,1,N
201801495361,2018-12-24T18:22:00,Centralia,Marion,38.52400101333483,-89.1173,15,0,1,N
201801493435,2018-12-16T17:40:00,Unincorporated,Wayne,38.454112370383605,-88.6522,6,0,1,N
201801490971,2018-12-06T17:55:00,Unincorporated,Wayne,38.378469999629054,-88.405,15,0,2,N
201801494283,2018-12-19T14:59:00,Unincorporated,Marion,38.69334001728993,-88.8459,15,0,1,N
201801471188,2018-09-18T18:53:00,Montgomery,Kendall,41.719039768490845,-88.3388,10,0,1,N
201801495224,2018-12-23T12:43:00,Moline,Rock Island,41.471282744030255,-90.509,11,0,1,N
201801451765,2018-06-30T13:26:00,Forest Park,Cook,41.864739999075375,-87.8188,15,0,1,N
201801434657,2018-12-18T11:20:00,Chicago,Cook,41.8323196819966,-87.6944,12,0,1,N
201801485909,2018-11-17T18:27:00,Belknap,Johnson,37.32319992628528,-88.9395,6,0,1,N
201801492408,2018-12-12T08:05:00,Unincorporated,McLean,40.31875013824126,-89.1875,15,0,1,N
201801476252,2018-10-13T06:28:00,Montgomery,Kendall,41.72264015500572,-88.3753,10,0,2,N
201801495025,2018-12-22T13:31:00,Alpha,Henry,41.19369133654836,-90.379,9,0,1,Y
201801495037,2018-12-22T12:06:00,Mokena,Will,41.504541014866554,-87.8958,10,0,2,N
201801494535,2018-12-20T18:24:00,Mokena,Will,41.542420005327735,-87.8897,10,0,1,N
201801497162,2018-12-26T23:00:00,Unincorporated,Randolph,38.10127824543885,-90.0646,5,0,1,N
201801496710,2018-12-31T15:10:00,E St Louis,St. Clair,38.61673999103293,-90.1118,11,0,1,N
201801494044,2018-12-18T17:24:00,Mokena,Will,41.55207119035202,-87.8531,11,0,1,N
201801495203,2018-12-23T20:46:00,Unincorporated,Marshall,41.07913235548381,-89.4075,4,0,1,N
201801459081,2018-07-03T07:49:00,Washington Park,St. Clair,38.639958155930046,-90.0931,11,0,1,N
201801459109,2018-08-06T12:30:00,Washington Park,St. Clair,38.62243937941072,-90.0929,11,0,1,N
201801491027,2018-12-06T16:45:00,Unincorporated,Adams,39.89443114211202,-91.3779,11,0,1,N
201801482082,2018-11-04T13:55:00,Dolton,Cook,41.62258165183137,-87.6062,11,0,1,N
201801491629,2018-12-05T22:50:00,Unincorporated,Fulton,40.56081361453604,-89.9623,6,0,1,N
201801491650,2018-12-09T16:30:00,Unincorporated,Boone,42.291499972594885,-88.822,15,0,5,N
201801494068,2018-12-18T17:33:00,Unincorporated,Boone,42.32312998112821,-88.884,1,0,1,N
201801496471,2018-12-30T09:26:00,Unincorporated,Adams,40.03327801084525,-91.0063,6,0,1,N
201801495015,2018-12-22T13:57:00,Dolton,Cook,41.63704755197352,-87.5821,10,0,1,N
201801490392,2018-12-04T18:26:00,Zion,Lake,42.457070128422174,-87.8252,10,0,1,N
201801491282,2018-12-07T22:05:00,Zion,Lake,42.439457036884406,-87.8548,14,1,2,N
201801493997,2018-12-18T11:47:00,Glencoe,Cook,42.119090855794354,-87.7456,1,0,1,N
201801496129,2018-12-28T15:36:00,Rockton,Winnebago,42.45561896128231,-89.0588,10,0,1,N
201801496278,2018-12-29T14:51:00,E St Louis,St. Clair,38.60421216201984,-90.0926,11,0,3,N
201801495734,2018-12-26T14:10:00,Unincorporated,Hamilton,38.06789992707667,-88.5345,6,0,3,N
201801491220,2018-12-07T09:25:00,Clay City,Clay,38.69159424245044,-88.3541,15,0,1,N
201801438401,2018-08-20T08:22:00,Niles,Cook,42.02899527335521,-87.8277,15,0,1,N
201801480621,2018-10-30T14:51:00,Unincorporated,Cumberland,39.258660087273576,-88.1949,15,0,1,N
201801489653,2018-12-01T03:43:00,Unincorporated,Cumberland,39.18634294879144,-88.1917,6,0,1,N
201801489659,2018-12-01T21:37:00,Unincorporated,Cumberland,39.34403221806334,-88.1772,5,0,1,N
201801491486,2018-12-08T21:47:00,Maywood,Cook,41.87774263178062,-87.853,1,0,1,Y
201801493461,2018-12-16T00:53:00,E St Louis,St. Clair,38.5927749551655,-90.1324,13,0,1,N
201801489826,2018-12-02T22:55:00,Forest Park,Cook,41.87101999910944,-87.8337,15,0,1,N
201801490996,2018-12-06T07:15:00,E St Louis,St. Clair,38.62761012705455,-90.1375,15,0,1,N
201801489829,2018-12-02T13:23:00,Maywood,Cook,41.86611747667224,-87.8433,15,0,1,N
201801441913,2018-08-02T11:54:00,Monee,Will,41.41718969023828,-87.7477,10,0,1,N
201801466215,2018-08-25T21:20:00,Niles,Cook,42.04025355418456,-87.8405,2,0,1,N
201801496475,2018-12-30T18:58:00,Homewood,Cook,41.56742995037,-87.666,12,0,1,N
201801469167,2018-09-04T07:17:00,Montgomery,Kendall,41.72253659284576,-88.3827,11,0,1,N
201801435120,2018-12-09T19:40:00,Unincorporated,St. Clair,38.554772,-90.0,6,0,1,N
201801465361,2018-08-01T16:31:00,Unincorporated,Will,41.386545127984114,-87.7612,6,0,1,N
201801476009,2018-10-12T08:32:00,Unincorporated,Cumberland,39.272707336841854,-88.3366,10,0,1,N
201801476432,2018-10-14T09:22:00,Unincorporated,Cumberland,39.33688486779858,-88.1353,5,0,1,N
201801494869,2018-12-21T08:19:00,Park Ridge,Cook,42.02563709440872,-87.8323,6,0,1,N
201801495622,2018-12-25T07:03:00,Chicago Hts,Cook,41.50679627685614,-87.6549,6,0,1,N
201801477469,2018-10-18T17:26:00,Niles,Cook,42.05696044565765,-87.8403,11,0,1,N
201801477792,2018-10-19T11:47:00,Niles,Cook,42.00680566312301,-87.7965,14,0,2,N
201801447732,2018-12-29T07:20:00,South Holland,Cook,41.58256999817996,-87.583,1,1,0,N
201801494878,2018-12-21T17:35:00,Olympia Fields,Cook,41.52059000182944,-87.6672,13,0,1,N
201801465381,2018-08-02T00:48:00,Niles,Cook,42.0285220736428,-87.8064,6,0,2,N
201801452488,2018-12-10T23:25:00,Justice,Cook,41.74579808731486,-87.8446,10,0,1,N
201801452489,2018-05-24T19:29:00,Warrenville,DuPage,41.83169999978591,-88.2011,1,0,1,N
201801445873,2018-05-05T13:37:00,Niles,Cook,42.050293542712126,-87.8274,9,0,1,N
201801483334,2018-11-08T10:00:00,Niles,Cook,42.026180310014745,-87.8077,15,0,3,N
201801469172,2018-09-04T23:00:00,Niles,Cook,42.05696659240313,-87.8403,11,0,1,N
201801495951,2018-12-27T15:17:00,Park Ridge,Cook,42.03986494152746,-87.8452,13,0,1,N
201801446425,2018-05-31T18:24:00,Niles,Cook,42.05463083517246,-87.8404,2,0,1,N
201801495555,2018-12-25T18:51:00,Maywood,Cook,41.882669999677134,-87.8342,15,0,4,N
201801481608,2018-11-03T05:14:00,Niles,Cook,42.01288999948984,-87.8022,11,0,2,N
201801459551,2018-07-28T06:45:00,Niles,Cook,42.023977991534494,-87.791,10,0,1,N
201801459574,2018-07-31T01:12:00,Niles,Cook,42.01917154450884,-87.7903,6,0,1,N
201801466122,2018-11-05T20:49:00,New Lenox,Will,41.51406174148131,-87.9808,8,1,0,N
201801463870,2018-09-28T14:25:00,Mackinaw,Tazewell,40.53579973055723,-89.36,9,0,1,N
201801460709,2018-07-11T14:15:00,Wadsworth,Lake,42.46501000044263,-87.9133,10,1,0,N
201801460738,2018-10-19T06:29:00,Oswego,Kendall,41.685117230487016,-88.3571,1,1,0,N
201801460797,2018-09-14T04:51:00,Batavia,Kane,41.85977900633426,-88.3405,11,1,1,N
201801460850,2018-07-23T03:59:00,Chicago Hts,Cook,41.50605828245571,-87.6435,11,1,1,N
201801460875,2018-11-19T15:50:00,Springfield,Sangamon,39.78290942208245,-89.6512,15,1,3,N
201801460883,2018-11-24T18:35:00,Springfield,Sangamon,39.79628741991823,-89.6593,6,1,0,N
201801461854,2018-11-28T17:04:00,Unincorporated,Logan,40.2231912969182,-89.3059,13,1,1,N
201801461893,2018-11-30T19:22:00,Blue Island,Cook,41.64810754594872,-87.6803,1,1,0,Y
201801459521,2018-07-25T07:40:00,Niles,Cook,42.03997072991958,-87.8356,6,0,1,N
201801492218,2018-12-11T14:48:00,Niles,Cook,42.02636999952946,-87.8023,10,0,1,N
201801461989,2018-12-05T11:14:00,Unincorporated,Schuyler,40.13839590541286,-90.6821,6,1,0,N
201801462307,2018-12-15T17:32:00,Unincorporated,Lake,42.38117430976331,-88.1399,1,1,0,N
201801462481,2018-12-16T22:16:00,Wadsworth,Lake,42.42892999939156,-87.9379,11,1,0,N
201801462512,2018-12-15T00:10:00,Unincorporated,Lake,42.37064652345197,-88.1497,14,1,1,N
201801470327,2018-09-12T08:33:00,Unincorporated,Cumberland,39.25864015891454,-88.2037,15,0,1,N
201801482808,2018-06-25T10:40:00,Unincorporated,Effingham,38.99372421585903,-88.5852,6,0,1,N
201801482813,2018-06-29T15:25:00,Unincorporated,Effingham,39.11839001116497,-88.4446,12,0,2,N
201801481639,2018-09-13T15:34:00,Caseyville,St. Clair,38.63364451117342,-90.0282,11,0,1,N
201801481744,2018-08-30T05:49:00,Pontoon Beach,Madison,38.71750147206852,-90.0707,6,0,1,N
201801482832,2018-08-08T16:52:00,Unincorporated,Effingham,39.18615908886686,-88.6675,11,0,1,N
201801482025,2018-08-15T10:50:00,Unincorporated,Effingham,39.15056650262661,-88.5843,6,0,1,N
201801481871,2018-07-23T14:15:00,Unincorporated,Effingham,39.00230976895396,-88.711,6,0,1,N
201801482830,2018-08-01T01:00:00,Unincorporated,Effingham,39.16025033216632,-88.7773,5,0,1,N
201801474322,2018-11-04T20:38:00,North Riverside,Cook,41.84731856122144,-87.8524,10,1,1,N
201801477736,2018-12-17T12:30:00,Prospect Hts,Cook,42.11338101926838,-87.9368,2,1,0,N
201801481884,2018-08-24T09:23:00,Unincorporated,Effingham,39.14769021511141,-88.3792,5,0,1,N
201801481881,2018-08-18T09:07:00,Teutopolis,Effingham,39.13167265200344,-88.4772,10,0,1,N
201801483888,2018-11-10T21:24:00,Winthrop Harbor,Lake,42.48658289799821,-87.8221,5,0,1,N
201801477766,2018-11-30T03:10:00,Unincorporated,Livingston,41.020644465638966,-88.3793,5,1,0,N
201801481362,2018-11-22T06:04:00,Seneca,LaSalle,41.31611680255407,-88.61,9,1,0,N
201801481418,2018-10-21T11:32:00,Northfield,Cook,42.10873013502646,-87.8004,10,1,0,N
201801481740,2018-09-06T05:47:00,Niles,Cook,42.04080999942742,-87.8063,10,2,0,N
201801481774,2018-12-04T01:47:00,Unincorporated,Vermilion,40.36474270294396,-87.6659,8,1,0,N
201801481816,2018-12-01T18:20:00,Waukegan,Lake,42.37669004110936,-87.8745,1,1,0,N
201801491978,2018-12-10T07:53:00,Chicago,Cook,41.64522508989041,-87.5417,10,0,1,N
201801494635,2018-12-20T11:23:00,Carpentersville,Kane,42.103624807106165,-88.29,15,0,1,N
201801490695,2018-12-05T19:24:00,Carpentersville,Kane,42.12552774422444,-88.2626,6,0,1,N
201801497278,2018-09-02T14:46:00,Carbon Cliff,Rock Island,41.486176565564776,-90.3883,11,0,3,N
201801481743,2018-08-17T15:15:00,Mackinaw,Tazewell,40.53698999978136,-89.3535,1,0,1,N
201801481842,2018-10-20T16:32:00,Unincorporated,Tazewell,40.53708854304702,-89.3347,4,0,1,N
201801481902,2018-09-22T01:01:00,Unincorporated,Effingham,39.113675026736814,-88.6008,8,0,1,N
201801482853,2018-09-23T15:17:00,Unincorporated,Effingham,39.206662740506125,-88.6189,6,0,1,N
201801487484,2018-11-22T07:20:00,Unincorporated,Carroll,42.09632770813549,-89.7888,6,0,1,N
201801497294,2018-10-01T19:22:00,Unincorporated,Rock Island,41.34676268223442,-90.5786,4,0,1,N
201801493073,2018-12-14T18:24:00,Hoffman Estates,Cook,42.05699999927372,-88.2366,10,0,1,N
201801482158,2018-05-20T22:52:00,Burnham,Cook,41.62998261893143,-87.5556,10,0,1,N
201801482804,2018-10-02T15:47:00,Unincorporated,Effingham,39.09036148848388,-88.6333,13,0,1,N
201801485918,2018-11-17T05:23:00,Unincorporated,Ogle,42.00518937389569,-89.1714,5,0,1,N
201801487844,2018-11-24T22:53:00,Unincorporated,Ogle,42.14558029594178,-89.2577,5,0,1,N
201801482262,2018-09-28T12:38:00,Round Lake Park,Lake,42.357241105901046,-88.068,10,0,1,N
201801491305,2018-12-07T21:25:00,Chicago Hts,Cook,41.52064991171096,-87.6357,10,0,1,N
201801452531,2018-06-06T23:25:00,Niles,Cook,42.01193940227208,-87.8013,10,0,1,N
201801452647,2018-06-07T17:30:00,Niles,Cook,42.02959137814059,-87.8173,10,0,1,N
201801489670,2018-12-01T20:52:00,Chicago Hts,Cook,41.51836514126553,-87.6514,6,0,1,N
201801481837,2018-10-17T19:08:00,Davis Junction,Ogle,42.10162574162868,-89.0796,11,0,1,N
201801481815,2018-10-06T07:00:00,Unincorporated,Ogle,42.19034298354914,-89.2341,6,0,2,N
201801492770,2018-12-13T11:40:00,El Paso,Woodford,40.74740477354514,-89.025,5,0,1,N
201801491051,2018-12-06T16:30:00,Yorkville,Kendall,41.6787287181108,-88.4448,11,0,2,N
201801490414,2018-12-04T15:04:00,Unincorporated,Jefferson,38.26740352481831,-88.898,6,0,1,N
201801481606,2018-11-03T18:34:00,Colona,Henry,41.48390401993269,-90.3651,11,0,1,N
201801484074,2018-11-11T16:18:00,Unincorporated,Effingham,38.957355870916174,-88.7396,6,0,1,N
201801491979,2018-12-10T16:20:00,Yorkville,Kendall,41.65693000755478,-88.4324,11,0,1,N
201801496782,2018-09-11T12:17:00,Harvey,Cook,41.60089811944885,-87.6364,1,0,1,N
201801496812,2018-09-22T03:12:00,Harvey,Cook,41.6210069602908,-87.6414,1,0,1,N
201801496814,2018-09-22T01:29:00,Harvey,Cook,41.622600446578616,-87.6515,11,0,1,N
201801492249,2018-12-11T18:43:00,Libertyville,Lake,42.29517438240548,-87.9837,10,0,1,N
201801496832,2018-09-27T08:51:00,Harvey,Cook,41.6153399973422,-87.6726,10,0,1,N
201801489660,2018-12-01T09:11:00,Colona,Henry,41.48367788654362,-90.3576,10,0,1,N
201801459355,2018-07-05T16:00:00,Niles,Cook,42.05453639217107,-87.8382,10,0,2,N
201801497360,2018-12-06T20:18:00,Unincorporated,Ogle,42.0980788135301,-89.3241,14,0,2,N
201801496848,2018-10-09T20:10:00,Harvey,Cook,41.60916665431865,-87.6437,1,0,1,N
201801496883,2018-10-21T19:02:00,Harvey,Cook,41.62984999866989,-87.6415,1,0,1,Y
