crash_id,dt,city,county,lat,lon,crash_type,death_count,severe_injury_count,hit_run
201501164747,2015-01-01T17:24:00,Unincorporated,Kane,41.74612985153098,-88.2814,10,0,2,N
201501021018,2015-01-03T11:25:00,Cherry Valley,Winnebago,42.22096462343687,-88.9904,14,1,0,N
201501169746,2015-01-05T18:08:00,Springfield,Sangamon,39.84359971645421,-89.6043,10,0,1,N
201501010635,2015-01-04T12:17:00,Quincy,Adams,39.93501150551565,-91.3384,11,0,2,N
201501052397,2015-01-03T14:25:00,Unincorporated,Madison,38.93923494400922,-89.7921,6,0,1,N
201501010910,2015-01-04T17:04:00,Elgin,Kane,42.05136909296955,-88.3151,6,0,1,N
201501010363,2015-01-02T15:44:00,Gurnee,Lake,42.35193348836068,-87.9391,10,0,1,N
201501010367,2015-01-02T10:02:00,Loves Park,Winnebago,42.32540762498446,-89.0359,11,0,2,N
201501052410,2015-01-03T17:50:00,Collinsville,Madison,nan,nan,5,0,2,N
201501011245,2015-01-05T16:45:00,Deerfield,Lake,42.157691715433195,-87.8388,10,0,1,N
201501011912,2015-01-06T11:49:00,Unincorporated,DeKalb,41.900971596420206,-88.724,6,0,1,N
201501168291,2015-01-04T14:03:00,Carpentersville,Kane,42.114344033283125,-88.2965,6,0,1,N
201501011259,2015-01-05T12:55:00,Aurora,DuPage,41.75537934807732,-88.2374,10,0,1,N
201501055649,2015-01-06T16:09:00,Unincorporated,Sangamon,39.833491442959584,-89.5402,5,0,1,N
201501051250,2015-01-02T06:00:00,Unincorporated,Madison,38.91762379284385,-89.8151,5,0,1,N
201501010713,2015-01-03T21:20:00,Unincorporated,McHenry,42.23972084926668,-88.242,6,0,1,N
201501164759,2015-01-01T16:15:00,Unincorporated,Madison,38.87689071623766,-90.0151,15,0,2,N
201501052449,2015-01-03T23:01:00,Chicago,Cook,41.87374565466028,-87.7258,6,0,1,N
201501051412,2015-01-02T14:38:00,Chicago,Cook,41.70710634554803,-87.6529,5,0,2,N
201501171594,2015-01-06T07:14:00,Springfield,Sangamon,39.819597328973934,-89.6014,6,0,1,N
201501011478,2015-01-05T03:25:00,Galena,JoDaviess,42.440498888435314,-90.4541,6,0,1,N
201501010272,2015-01-02T23:33:00,West Peoria,Peoria,40.70263029769446,-89.6255,6,0,1,N
201501052519,2015-01-04T03:15:00,Unincorporated,Williamson,37.62123124157264,-88.8266,6,0,1,N
201501010753,2015-01-02T22:36:00,Gurnee,Lake,42.385984496567225,-87.9045,10,0,1,N
201501051540,2015-01-02T20:08:00,Chicago,Cook,41.685992340624544,-87.6014,11,0,5,N
201501010455,2015-01-04T01:42:00,O'Fallon,St. Clair,38.59239647643887,-89.9203,6,0,1,N
201501051554,2015-01-02T22:40:00,Chicago,Cook,41.81753383006826,-87.7419,6,0,1,N
201501053026,2015-01-04T15:14:00,Summit,Cook,41.793504992967165,-87.8212,6,0,3,N
201501053031,2015-01-04T15:40:00,Braidwood,Will,41.28899022326293,-88.2293,10,0,1,N
201501021016,2015-01-05T06:48:00,Unincorporated,Washington,38.482832207303794,-89.3618,6,1,1,N
201501011563,2015-01-03T11:50:00,Unincorporated,Rock Island,41.337774472534406,-91.0076,6,0,1,N
201501021019,2015-01-01T22:14:00,Unincorporated,Clinton,38.74054225800004,-89.4815,5,1,0,N
201501010801,2015-01-02T16:36:00,Romeoville,Will,41.654708335024736,-88.0803,10,0,1,N
201501010522,2015-01-03T11:36:00,Unincorporated,Grundy,41.3372637893542,-88.3248,6,0,1,N
201501010330,2015-01-03T09:07:00,Unincorporated,DeKalb,41.876684839296544,-88.6888,6,0,1,N
201501012041,2015-01-07T07:52:00,Elgin,Kane,42.078333921004095,-88.3354,12,0,1,N
201501012599,2015-01-07T09:32:00,Western Springs,Cook,41.79348990827432,-87.8979,10,0,2,N
201501015212,2015-01-03T04:05:00,Unincorporated,Effingham,39.14362876792185,-88.5436,6,0,1,N
201501051183,2015-01-01T07:55:00,Bridgeview,Cook,41.71185183744407,-87.7995,5,0,1,N
201501012498,2015-01-04T14:25:00,Unincorporated,Will,41.58441949900118,-88.1705,10,0,1,N
201501052989,2015-01-04T13:37:00,Unincorporated,Champaign,40.237325763830285,-88.1979,5,0,1,Y
201501053063,2015-01-04T18:24:00,Unincorporated,Cook,42.08483130636725,-87.7585,6,0,1,N
201501010857,2015-01-02T15:56:00,Unincorporated,Kankakee,41.08110093087776,-87.8688,11,0,1,N
201501010538,2015-01-03T07:24:00,Wheeling,Cook,42.15321498025864,-87.9156,13,0,1,N
201501055414,2015-01-06T12:58:00,Sun River Terrace,Kankakee,41.12320755494327,-87.7256,10,0,4,N
201501056558,2015-01-07T19:30:00,Unincorporated,St. Clair,38.328610101280745,-89.9066,10,0,2,N
201501054245,2015-01-06T07:32:00,Unincorporated,Livingston,40.826310876918335,-88.6707,9,0,1,N
201501012842,2015-01-08T07:01:00,Joliet,Will,41.551937724785205,-88.0879,10,0,1,N
201501012523,2015-01-07T08:27:00,Champaign,Champaign,40.1289289436923,-88.277,14,0,3,N
201501052073,2015-01-03T10:05:00,Markham,Cook,41.60332073818684,-87.7081,6,0,1,N
201501051876,2015-01-03T04:08:00,Unincorporated,Cook,41.92265024164871,-87.9199,11,0,1,N
201501012395,2015-01-06T17:11:00,Decatur,Macon,39.862248658266,-88.9498,11,0,1,N
201501012927,2015-01-08T07:55:00,Unincorporated,Grundy,41.34667946819748,-88.4216,14,0,2,N
201501012930,2015-01-08T13:25:00,Moline,Rock Island,41.507176976563024,-90.5105,15,0,1,N
201501012722,2015-01-08T13:18:00,Morris,Grundy,41.35916564348823,-88.4238,15,0,1,N
201501012731,2015-01-08T15:42:00,Morris,Grundy,41.371717021722105,-88.4373,11,0,1,N
201501057630,2015-01-08T18:26:00,Unincorporated,Cook,41.57781077779288,-87.5757,6,0,1,N
201501012424,2015-01-01T03:56:00,Unincorporated,Pulaski,37.23880715212768,-88.9697,5,0,1,N
201501013810,2015-01-09T06:35:00,Unincorporated,McHenry,42.35658154150882,-88.3491,13,0,1,N
201501171621,2015-01-06T18:53:00,Unincorporated,Boone,42.2696466688284,-88.8032,6,0,1,Y
201501012817,2015-01-06T07:30:00,Unincorporated,Tazewell,40.53297431609688,-89.5125,14,0,2,N
201501016197,2015-01-05T17:15:00,Peoria,Peoria,40.73760772270636,-89.6312,12,0,1,N
201501176296,2015-01-08T14:42:00,Springfield,Sangamon,39.80151792520032,-89.6682,15,0,1,N
201501176232,2015-01-08T16:08:00,Springfield,Sangamon,39.79497234698279,-89.6535,15,0,1,N
201501013827,2015-01-03T21:36:00,Kirkland,DeKalb,42.087798000127975,-88.859,5,0,2,N
201501054201,2015-01-06T06:23:00,Mahomet,Champaign,40.18661475097374,-88.3637,6,0,1,N
201501058412,2015-01-09T02:07:00,Bridgeview,Cook,41.72528481645031,-87.8096,6,0,1,N
201501014092,2015-01-05T17:00:00,Unincorporated,Tazewell,40.534964309752894,-89.5265,6,0,1,N
201501052517,2015-01-04T03:22:00,Downers Grove,DuPage,41.81637934349247,-88.0272,9,0,2,N
201501054241,2015-01-06T07:28:00,Champaign,Champaign,40.12029637016878,-88.3049,6,0,1,N
201501169964,2015-01-05T16:19:00,Beach Park,Lake,42.41014203290519,-87.8727,14,0,3,N
201501059435,2015-01-10T00:52:00,Unincorporated,Sangamon,39.92541903661139,-89.6739,14,0,1,N
201501168354,2015-01-04T18:30:00,Marseilles,LaSalle,41.321112563554735,-88.6642,6,0,1,N
201501056274,2015-01-07T07:40:00,Chicago,Cook,41.890953573914246,-87.6506,11,0,1,N
201501012113,2015-01-05T20:33:00,Unincorporated,Cook,42.139276955493976,-88.0489,10,0,2,N
201501167114,2015-01-03T23:35:00,Unincorporated,Sangamon,39.823804987872,-89.5038,6,0,2,N
201501169870,2015-01-05T16:30:00,Unincorporated,Sangamon,39.616234113162925,-89.9269,5,0,2,N
201501168367,2015-01-04T14:40:00,Hickory Hills,Cook,41.72347130614315,-87.8374,1,0,1,N
201501013303,2015-01-02T18:06:00,Romeoville,Will,41.60907032776455,-88.1603,11,0,1,N
201501014362,2015-01-09T17:19:00,Palatine,Cook,42.11062696319955,-88.0486,11,0,1,N
201501165495,2015-01-02T00:17:00,Naperville,Will,41.72726454834021,-88.0982,6,0,1,N
201501013336,2015-01-06T19:15:00,Buffalo Grove,Cook,42.14714052460774,-87.9594,1,0,1,N
201501176310,2015-01-08T11:52:00,Cicero,Cook,41.83230002878143,-87.7781,15,0,1,N
201501061817,2015-01-12T10:43:00,Unincorporated,Bond,38.8390862338451,-89.4986,6,0,1,N
201501013348,2015-01-05T17:21:00,Buffalo Grove,Lake,42.19727400866987,-87.97,10,0,2,N
201501014437,2015-01-12T06:25:00,Unincorporated,Whiteside,41.656100311697685,-89.9013,5,0,1,N
201501179439,2015-01-10T20:42:00,Springfield,Sangamon,39.79788481124747,-89.665,9,0,1,N
201501013384,2015-01-09T17:00:00,Glendale Hts,DuPage,41.93369829305621,-88.08,10,0,1,N
201501164864,2015-01-01T05:24:00,Park Forest,Will,41.469787685992394,-87.6742,6,0,1,N
201501014375,2015-01-06T14:16:00,McHenry,McHenry,42.347429278612246,-88.3123,14,0,4,N
201501173141,2015-01-07T15:46:00,Bellevue,Peoria,40.69025950933504,-89.6758,11,0,2,N
201501014392,2015-01-12T07:40:00,Bethalto,Madison,38.911768566424605,-90.0363,14,0,1,N
201501052423,2015-01-03T18:46:00,Chicago,Cook,41.83703890367647,-87.6758,12,0,1,Y
201501052998,2015-01-04T14:00:00,Unincorporated,Champaign,40.23729673873905,-88.1976,6,0,1,N
201501014582,2015-01-11T12:38:00,Downers Grove,DuPage,41.77302075399898,-88.0086,10,0,2,N
201501013901,2015-01-10T01:45:00,Unincorporated,Shelby,39.27415883052917,-88.736,6,0,1,N
201501059713,2015-01-10T20:35:00,Unincorporated,Richland,38.592649855899936,-88.0334,6,0,2,N
201501014284,2015-01-11T12:09:00,Unincorporated,Shelby,nan,nan,6,0,1,N
201501021020,2015-01-06T09:29:00,Loves Park,Winnebago,42.33660754083044,-88.9642,11,1,0,N
201501013945,2015-01-11T06:46:00,Oak Lawn,Cook,41.719493505736175,-87.786,10,0,1,N
201501178029,2015-01-09T09:40:00,Old Mill Creek,Lake,42.4658812642706,-87.9894,13,0,1,N
201501167184,2015-01-03T23:41:00,Herrin,Williamson,37.79607819559159,-89.0277,15,0,1,N
201501142884,2015-01-01T06:17:00,Unincorporated,Peoria,40.66368622442073,-89.6517,5,0,1,N
201501177969,2015-01-09T08:54:00,West Dundee,Kane,42.1108384318358,-88.335,15,0,1,N
201501058139,2015-01-08T23:18:00,Lombard,DuPage,41.84391533291716,-88.0294,6,0,1,N
201501015087,2015-01-13T08:55:00,Unincorporated,Coles,39.484018884070046,-88.14,5,0,1,N
201501177991,2015-01-09T18:13:00,Unincorporated,Peoria,40.922587477833744,-89.5504,14,0,2,N
201501176305,2015-01-08T05:07:00,Unincorporated,Fulton,40.525593688880726,-89.8792,4,0,1,N
201501014433,2015-01-03T21:25:00,Unincorporated,Whiteside,41.685787930513854,-89.821,6,0,2,N
201501015124,2015-01-12T14:33:00,Unincorporated,Jersey,39.048962863181536,-90.4187,6,0,1,N
201501058428,2015-01-09T03:05:00,Chicago Ridge,Cook,41.70185770396382,-87.7872,6,0,1,N
201501179518,2015-01-10T08:42:00,Unincorporated,LaSalle,41.4916399515955,-89.0845,5,0,1,N
201501182432,2015-01-13T08:13:00,Springfield,Sangamon,39.81634720153839,-89.6404,10,0,1,N
201501015261,2015-01-12T07:30:00,Unincorporated,Monroe,38.36913896151363,-90.2097,6,0,1,N
201501021017,2015-01-08T09:02:00,Unincorporated,McLean,40.62315051807718,-88.8185,11,1,0,N
201501016452,2015-01-01T03:59:00,Chicago,Cook,41.86723796992291,-87.7154,6,0,1,Y
201501014851,2015-01-12T06:22:00,Bridgeview,Cook,41.7234656767345,-87.7988,10,0,1,N
201501014881,2015-01-11T04:46:00,Unincorporated,Macon,39.89184858395484,-88.9359,14,0,2,N
201501015283,2015-01-13T08:06:00,Unincorporated,Will,41.58456014328129,-88.1709,11,0,1,N
201501015292,2015-01-13T11:33:00,Unincorporated,Shelby,39.62285666313039,-88.9581,6,0,1,N
201501015302,2015-01-08T22:42:00,Unincorporated,Cook,42.09592606970283,-88.1897,15,0,2,N
201501171846,2015-01-06T04:11:00,Chicago,Cook,41.94694043020908,-87.6737,15,0,1,Y
201501014926,2015-01-11T14:24:00,Unincorporated,Shelby,39.52239709722177,-88.9808,12,0,1,N
201501022442,2015-01-10T22:34:00,Unincorporated,Monroe,38.261359798486254,-89.9955,14,2,2,N
201501164933,2015-01-01T22:00:00,Chicago,Cook,41.7625596636777,-87.7028,10,0,1,N
201501061791,2015-01-12T08:46:00,Unincorporated,Sangamon,39.82249105782109,-89.7349,15,0,2,N
201501168955,2015-01-04T01:06:00,Chicago,Cook,41.880171236530735,-87.7646,1,0,1,Y
201501015117,2015-01-09T07:05:00,Volo,Lake,42.35113860016614,-88.1692,12,0,1,N
201501167549,2015-01-03T18:56:00,Chicago,Cook,41.895425108587006,-87.7228,1,0,1,N
201501172321,2015-01-06T19:29:00,Chicago,Cook,41.893461958395584,-87.6174,14,0,1,N
201501061978,2015-01-12T18:45:00,East Alton,Madison,38.90834367404455,-90.0881,1,0,1,N
201501062384,2015-01-13T09:53:00,Grantfork,Madison,38.829917370519645,-89.6689,15,0,1,N
201501061104,2015-01-11T21:48:00,Unincorporated,Champaign,39.919263741138096,-88.2977,6,0,1,N
201501169024,2015-01-04T12:40:00,Chicago,Cook,41.772329627248986,-87.6543,11,0,2,N
201501015642,2015-01-14T08:00:00,Unincorporated,Johnson,37.50961966254205,-89.0378,6,0,1,N
201501056471,2015-01-07T14:27:00,Chicago Ridge,Cook,41.69868837156637,-87.7861,6,0,2,N
201501016534,2015-01-08T06:58:00,Pontoon Beach,Madison,38.7579129768974,-90.0829,11,0,1,N
201501179555,2015-01-10T08:47:00,Chicago,Cook,41.736905757034286,-87.5856,1,0,1,N
201501016263,2015-01-12T07:45:00,Unincorporated,Ogle,42.20051214236615,-89.6298,15,0,2,N
201501059712,2015-01-10T20:31:00,Unincorporated,St. Clair,38.598397073821744,-90.052,10,0,1,N
201501059130,2015-01-09T15:55:00,Chicago,Cook,41.79482150623676,-87.6316,11,0,1,N
201501173729,2015-01-07T09:03:00,Chicago,Cook,41.86730246124909,-87.6394,2,0,1,N
201501167619,2015-01-03T09:45:00,Unincorporated,Hardin,37.59678577764316,-88.2801,6,0,1,N
201501064225,2015-01-15T07:17:00,Markham,Cook,41.60137333040476,-87.7093,6,0,1,N
201501181033,2015-01-12T10:35:00,Unincorporated,Kendall,41.487116594490736,-88.5153,6,0,1,N
201501016732,2015-01-05T17:00:00,Chicago,Cook,41.90154576458375,-87.687,9,0,1,N
201501015379,2015-01-12T07:31:00,Unincorporated,Tazewell,40.32784244890265,-89.4544,5,0,1,N
201501015382,2015-01-13T07:05:00,Quincy,Adams,39.92651956481063,-91.4007,1,0,1,N
201501178122,2015-01-09T20:05:00,Chicago,Cook,41.918300171850966,-87.6388,1,0,1,N
201501171941,2015-01-06T08:34:00,Chicago,Cook,41.952228629125486,-87.717,1,0,1,N
201501052403,2015-01-03T15:47:00,Unincorporated,Washington,38.392660157515806,-89.5507,15,0,2,N
201501015414,2015-01-05T14:39:00,Melrose Park,Cook,41.890276305460574,-87.8506,1,0,1,N
201501172163,2015-01-06T19:48:00,Chicago,Cook,41.808429655203824,-87.6844,1,0,1,Y
201501176488,2015-01-08T11:40:00,Chicago,Cook,41.88447874872038,-87.6311,11,0,1,N
201501016004,2015-01-14T17:08:00,East Peoria,Tazewell,40.67000754831559,-89.5744,10,0,1,N
201501015861,2015-01-14T07:59:00,Normal,McLean,40.516030782366606,-88.995,11,0,1,N
201501165669,2015-01-02T01:16:00,Chicago,Cook,41.8916932932489,-87.6261,12,0,1,N
201501016061,2015-01-14T22:16:00,Oak Brook,DuPage,41.84693305663408,-87.9455,1,0,1,N
201501016065,2015-01-14T17:55:00,Kirkland,DeKalb,42.08807269721117,-88.8584,14,0,2,N
201501016085,2015-01-14T17:06:00,Tinley Park,Will,41.55317903225663,-87.8121,11,0,1,N
201501164895,2015-01-01T04:10:00,Chicago,Cook,41.88072999892328,-87.7257,1,0,1,Y
201501015541,2015-01-12T08:42:00,Unincorporated,Winnebago,42.31411057787222,-89.1351,10,0,1,N
201501184874,2015-01-13T18:11:00,Springfield,Sangamon,39.758194416460704,-89.6091,10,0,1,N
201501182415,2015-01-13T17:52:00,Unincorporated,Fulton,40.705893345157435,-90.1576,15,0,1,N
201501058146,2015-01-08T23:33:00,Unincorporated,Lake,42.40164257651655,-87.9487,11,0,1,N
201501164965,2015-01-01T05:30:00,Chicago,Cook,41.75030940243041,-87.6659,11,0,2,N
201501017141,2015-01-14T15:32:00,Menominee,JoDaviess,42.46183178216727,-90.5615,15,0,1,N
201501170839,2015-01-05T23:39:00,Chicago,Cook,41.72308155733404,-87.6064,6,0,1,N
201501017163,2015-01-15T17:19:00,Unincorporated,Clinton,38.58239966903879,-89.7058,15,0,2,N
201501017164,2015-01-13T18:09:00,Elmhurst,DuPage,41.906239981974046,-87.9398,11,0,1,N
201501181218,2015-01-12T14:44:00,Unincorporated,Cook,41.63187118277399,-87.7951,11,0,1,N
201501016183,2015-01-12T09:46:00,Harvard,McHenry,42.414788933872,-88.6135,11,0,1,N
