crash_id,veh_num,age,sex,injury_severity,person_type
201601401210,1,28,M,0.0,1
201601401210,2,31,F,3.0,1
201601401210,1,28,F,1.0,7
201601401203,1,56,M,3.0,1
201601404493,1,33,M,0.0,1
201601404493,2,19,F,1.0,1
201601404493,2,6,M,3.0,7
201601410248,1,56,M,0.0,1
201601410248,2,54,M,3.0,1
201601410248,1,24,F,0.0,7
201601401026,1,21,M,3.0,1
201601401026,1,18,F,3.0,7
201601411716,1,18,F,0.0,7
201601410630,1,86,F,3.0,1
201601410630,2,22,M,3.0,1
201601410630,2,21,F,3.0,7
201601410684,1,37,M,3.0,1
201601410684,2,37,M,3.0,1
201601410684,2,34,F,2.0,7
201601406442,1,99,F,0.0,1
201601406442,2,35,M,3.0,3
201601410792,1,30,F,3.0,1
201601405621,2,50,M,0.0,1
201601406716,1,19,M,0.0,1
201601406716,2,61,M,2.0,1
201601406716,1,19,M,0.0,7
201601406716,3,50,M,3.0,1
201601412783,1,87,F,3.0,1
201601412783,2,21,F,0.0,1
201601409373,1,27,M,3.0,1
201601404599,1,64,F,3.0,1
201601406617,1,24,F,3.0,1
201601406615,2,15,F,3.0,7
201601406615,2,22,F,3.0,7
201601406615,1,22,F,3.0,7
201601406518,2,48,M,3.0,1
201601409092,1,58,M,0.0,1
201601409092,2,51,M,3.0,1
201601409516,1,7,M,3.0,2
201601409516,2,23,F,0.0,1
201601011318,1,32,M,3.0,1
201601011318,2,32,M,0.0,1
201601011318,2,4,F,0.0,7
201601011318,2,1,M,0.0,7
201601011318,2,6,F,0.0,7
201601011318,2,2,M,0.0,7
201601011318,2,31,F,0.0,7
201601407908,1,50,F,3.0,1
201601407908,1,10,M,3.0,7
201601407908,1,6,F,0.0,7
201601407908,1,3,F,0.0,7
201601407908,1,30,F,3.0,7
201601407862,3,72,M,2.0,7
201601407864,1,22,F,0.0,1
201601407864,2,60,F,3.0,1
201601399387,2,12,F,0.0,7
201601399387,2,48,F,0.0,7
201601407826,1,17,M,3.0,1
201601407830,1,54,M,3.0,1
201601407830,2,39,M,0.0,1
201601402334,1,49,M,0.0,1
201601402334,2,32,F,3.0,7
201601402334,3,67,M,3.0,2
201601400919,2,27,F,3.0,1
201601399471,1,49,M,0.0,1
201601408091,1,66,M,3.0,1
201601399414,3,44,M,3.0,1
201601399414,4,32,M,0.0,1
201601399414,3,45,M,2.0,7
201601399414,4,7,M,2.0,7
201601399467,1,99,M,0.0,1
201601399467,2,43,M,0.0,1
201601399467,2,68,F,0.0,7
201601399467,2,18,F,0.0,7
201601405389,1,9,F,0.0,7
201601399466,2,36,F,3.0,1
201601390604,1,44,M,3.0,1
201601402576,2,42,F,0.0,1
201601409235,1,20,M,0.0,1
201601409235,2,42,M,3.0,1
201601408181,1,34,M,0.0,1
201601408181,2,58,M,3.0,1
201601402749,1,36,M,1.0,1
201601401183,1,19,F,0.0,1
201601401183,2,27,F,0.0,1
201601401183,1,16,F,3.0,7
201601413967,2,27,M,3.0,1
201601405613,1,54,M,0.0,1
201601405613,2,34,M,3.0,1
201601414179,1,64,F,2.0,1
201601406615,1,22,M,0.0,1
201601406615,2,34,F,0.0,1
201601405496,1,58,M,3.0,1
201601405496,2,31,F,0.0,1
201601405496,2,10,F,0.0,7
201601405496,2,6,M,0.0,7
201601409458,1,34,M,2.0,1
201601409458,1,27,F,3.0,7
201601405621,1,17,M,3.0,2
201601405656,1,99,U,0.0,1
201601405656,2,53,M,3.0,2
201601405656,1,99,U,0.0,7
201601409366,1,38,M,3.0,1
201601414179,2,45,F,3.0,1
201601406693,1,19,M,3.0,1
201601406693,1,18,F,0.0,7
201601408409,1,36,F,2.0,1
201601408409,2,42,M,3.0,1
201601408409,1,6,M,2.0,7
201601408409,2,65,F,2.0,7
201601408409,2,5,M,1.0,7
201601408409,2,16,F,1.0,7
201601408409,3,35,M,1.0,1
201601406693,1,16,M,0.0,7
201601406693,1,15,M,0.0,7
201601406693,1,99,M,0.0,7
201601406693,1,99,F,0.0,7
201601402915,1,22,F,0.0,7
201601402915,1,21,F,0.0,7
201601412987,1,50,F,0.0,1
201601412987,2,42,M,3.0,1
201601411571,1,32,M,3.0,1
201601400834,1,31,F,0.0,1
201601399485,1,46,M,3.0,1
201601398064,1,99,U,0.0,7
201601398064,1,99,U,0.0,7
201601400834,2,23,F,3.0,2
201601400919,1,45,M,1.0,1
201601405389,1,35,F,2.0,1
201601408966,1,50,F,3.0,1
201601408966,2,78,F,3.0,1
201601408966,1,9,F,3.0,7
201601404314,1,62,M,0.0,1
201601404314,2,49,F,2.0,1
201601404314,3,28,F,3.0,1
201601404314,4,27,M,0.0,1
201601411731,1,48,M,3.0,1
201601411731,2,63,M,0.0,1
201601411731,2,67,F,0.0,7
201601411731,2,7,F,0.0,7
201601405389,2,22,F,0.0,1
201601405389,2,4,F,3.0,7
201601405389,1,23,F,0.0,7
201601405389,1,34,F,0.0,7
201601409152,1,55,M,3.0,1
201601401365,1,64,M,3.0,1
201601399731,1,36,M,3.0,1
201601408156,1,47,M,3.0,1
201601408312,1,55,F,2.0,1
201601408312,2,64,F,3.0,1
201601408312,1,66,F,2.0,7
201601404310,1,58,F,3.0,1
201601404310,2,67,M,0.0,1
201601401088,1,40,M,3.0,1
201601405566,1,32,M,0.0,1
201601405566,2,21,F,3.0,1
201601414142,1,99,U,nan,6
201601414142,2,20,M,3.0,1
201601414054,2,17,F,1.0,7
201601412887,1,19,F,0.0,1
201601412887,2,33,F,3.0,1
201601412887,2,2,F,2.0,7
201601412887,2,6,M,2.0,7
201601412887,2,13,M,3.0,7
201601402753,1,91,F,3.0,1
201601304533,1,42,F,3.0,1
201601304533,1,1,F,0.0,7
201601304533,1,39,M,0.0,7
201601403057,1,60,M,0.0,1
201601403057,2,51,M,0.0,1
201601403057,1,67,F,3.0,7
201601403057,2,45,F,3.0,7
201601404769,1,58,M,0.0,1
201601404769,2,41,F,3.0,1
201601404769,3,69,M,3.0,1
201601413063,1,68,M,3.0,1
201601413058,2,35,M,3.0,1
201601413058,1,20,F,2.0,1
201601409005,1,60,M,3.0,1
201601409005,2,60,M,3.0,2
201601013096,1,60,F,3.0,1
201601017829,1,36,M,3.0,1
201601017829,1,37,M,3.0,7
201601390557,1,99,U,0.0,1
201601390557,2,54,M,3.0,2
201601410430,1,25,M,3.0,1
201601410430,2,99,U,0.0,1
201601410430,1,99,M,2.0,7
201601398064,1,17,M,0.0,1
201601398064,2,34,M,3.0,1
201601398064,3,32,M,1.0,1
201601398064,3,30,F,1.0,7
201601398064,3,2,F,1.0,7
201601407910,1,57,M,3.0,1
201601407910,2,64,F,0.0,1
201601408096,1,74,F,3.0,1
201601404368,1,43,M,0.0,1
201601404368,2,9,F,3.0,3
201601413967,1,66,M,2.0,1
201601411716,1,19,M,0.0,1
201601411716,2,30,F,0.0,1
201601411716,2,8,F,0.0,7
201601411716,2,6,M,3.0,7
201601410242,1,21,M,0.0,1
201601410242,2,40,M,3.0,1
201601410591,1,16,M,2.0,7
201601410591,1,15,F,2.0,7
201601409359,1,23,M,3.0,1
201601412767,1,51,M,0.0,1
201601412767,2,63,F,0.0,1
201601412767,1,54,M,3.0,7
201601412767,2,63,M,3.0,7
201601409185,1,56,M,3.0,1
201601409185,2,55,M,1.0,1
201601409442,1,22,M,3.0,1
201601409442,2,25,M,0.0,1
201601405567,1,81,F,2.0,1
201601405567,2,63,M,3.0,1
201601402880,1,23,F,0.0,1
201601402880,2,62,F,3.0,2
201601414054,1,17,M,3.0,1
201601414054,2,45,F,0.0,1
201601414054,1,16,F,2.0,7
201601406898,1,27,F,3.0,1
201601406898,2,27,M,0.0,1
201601409430,1,59,M,0.0,1
201601409430,2,69,M,3.0,1
201601020778,1,72,F,3.0,1
201601020778,2,38,M,0.0,1
201601020778,2,99, ,0.0,7
201601013105,2,46,M,2.0,1
201601013105,3,30,F,1.0,1
201601020778,2,99, ,0.0,7
201601020778,2,99, ,0.0,7
201601016126,1,62,M,4.0,1
201601016126,2,27,F,3.0,1
201601021035,1,49,F,3.0,1
201601021035,1,39,M,3.0,7
201601021035,1,42,F,1.0,7
201601016126,2,22,M,3.0,7
201601016126,2,1,M,3.0,7
201601016126,3,53,F,3.0,1
201601407921,1,21,M,0.0,1
201601411532,1,32,F,0.0,1
201601411532,2,62,M,3.0,1
201601411532,1,42,F,0.0,7
201601399653,1,99,U,0.0,1
201601399653,2,40,F,0.0,1
201601411532,1,11,M,0.0,7
201601401171,1,99,U,0.0,1
201601401171,2,22,M,0.0,1
201601402405,1,99,U,0.0,1
201601402405,2,45,M,3.0,1
201601402405,1,99,U,0.0,7
201601402405,1,99,U,0.0,7
201601402552,1,99,M,0.0,1
201601140838,2,64,F,0.0,7
201601406466,1,42,F,3.0,1
201601406466,2,31,F,3.0,1
201601405416,2,61,F,0.0,7
201601405416,3,32,M,0.0,1
201601410317,3,43,M,3.0,1
201601410591,1,18,M,3.0,1
201601410591,1,16,M,3.0,7
201601411537,1,53,M,3.0,1
201601405447,1,53,M,3.0,1
201601405447,2,16,F,0.0,1
201601401165,1,18,F,3.0,1
201601401165,1,14,F,0.0,7
201601401165,1,15,F,3.0,7
201601401165,2,30,M,0.0,1
201601404673,1,50,M,3.0,1
201601412872,1,16,F,3.0,1
201601412872,1,16,F,3.0,7
201601404465,1,45,M,3.0,1
201601412905,1,15,M,2.0,1
201601412905,2,34,F,0.0,1
201601412905,1,15,M,3.0,7
201601413122,1,33,M,3.0,1
201601406871,1,52,M,0.0,1
201601406871,2,26,M,3.0,1
201601406871,2,20,F,3.0,7
201601406871,3,36,F,2.0,1
201601012804,1,16,M,0.0,7
201601012804,2,36,M,3.0,1
201601119719,1,50,M,2.0,1
201601119719,1,51,F,3.0,7
201601027845,1,71,F,3.0,1
201601017936,1,78,M,0.0,1
201601017936,2,73,F,3.0,1
201601017936,2,76,M,3.0,7
201601017936,3,58,F,0.0,1
201601012943,1,16,F,3.0,1
201601021362,1,48,M,3.0,1
201601021362,2,68,F,0.0,1
201601021362,3,60,F,0.0,1
201601021362,3,29,M,0.0,7
201601021362,3,9,F,1.0,7
201601015862,1,38,M,3.0,1
201601016212,1,24,M,0.0,1
201601016212,2,58,M,3.0,1
201601016212,2,4,M,3.0,7
201601018174,1,65,F,3.0,1
201601030957,1,19,M,3.0,1
201601018654,1,52,F,3.0,1
201601018125,1,75,F,3.0,1
201601018125,2,27,M,0.0,1
201601030787,1,26,M,4.0,1
201601030787,1,22,F,4.0,7
201601030787,1,1,F,4.0,7
201601018593,1,20,F,3.0,1
201601018593,2,45,F,3.0,1
201601018593,2,10,M,3.0,7
201601021687,1,20,M,3.0,1
201601021687,2,32,F,0.0,1
201601031290,1,18,F,3.0,1
201601011701,1,21,M,3.0,1
201601011701,1,21,M,3.0,7
201601028511,1,28,M,3.0,1
201601018325,1,78,F,0.0,1
201601018325,1,78,M,0.0,7
201601024277,1,19,F,4.0,1
201601023053,1,35,F,0.0,1
201601023053,2,33,F,3.0,7
201601023062,1,47,M,0.0,1
201601023062,2,50,M,3.0,1
201601023062,3,78,M,0.0,1
201601033498,1,24,F,0.0,1
201601033498,1,24,F,0.0,7
201601033498,2,29,F,0.0,1
201601033498,2,57,F,3.0,7
201601029105,1,99,U,0.0,1
201601029105,2,33,F,3.0,7
201601017970,1,16,F,3.0,1
201601018454,1,45,M,2.0,1
201601018454,2,35,F,2.0,1
201601017909,1,69,F,3.0,2
201601017909,2,42,M,0.0,1
201601012804,1,17,M,1.0,1
201601012804,1,16,F,1.0,7
201601012804,1,17,F,1.0,7
201601012857,2,29,M,3.0,1
201601012857,3,23,M,0.0,1
201601011754,1,36,M,0.0,1
201601011754,2,50,F,3.0,1
201601028153,1,48,M,3.0,1
201601028153,2,38,F,3.0,1
201601012191,1,16,M,0.0,1
201601012191,2,31,F,3.0,1
201601028108,1,30,M,0.0,1
201601028108,2,32,F,3.0,2
201601012191,2,30,M,3.0,7
201601012205,1,25,M,3.0,2
201601012205,2,47,M,0.0,1
201601012205,2,6,M,0.0,7
201601012205,2,9,F,0.0,7
201601019095,1,18,M,3.0,2
201601019095,2,29,M,0.0,1
201601025515,3,49,F,0.0,7
201601025515,3,54,M,0.0,7
201601018325,1,54,F,0.0,7
201601018325,2,71,M,3.0,1
201601021651,1,44,M,3.0,1
201601021651,2,38,F,0.0,1
201601031652,1,64,M,3.0,1
201601028685,1,62,M,3.0,1
201601028685,2,45,F,3.0,1
201601032252,1,24,M,2.0,1
201601032252,1,24,M,4.0,7
201601019319,1,77,M,0.0,1
201601019319,2,55,F,3.0,1
201601018073,1,30,M,2.0,1
201601018073,2,33,F,3.0,1
201601013058,1,29,M,3.0,7
201601013058,2,18,M,3.0,1
201601013058,3,16,M,0.0,1
201601018454,2,10,F,3.0,7
201601011548,1,43,F,3.0,1
201601011548,1,54,F,0.0,7
201601011548,1,23,F,0.0,7
201601011548,1,21,M,0.0,7
201601018364,1,59,F,3.0,7
201601018314,1,34,M,0.0,1
201601018314,2,22,M,0.0,7
201601018314,2,49,M,0.0,7
201601020790,1,68,M,3.0,1
201601020790,2,40,M,3.0,1
201601013456,1,24,M,3.0,1
201601012506,1,64,M,4.0,1
201601012506,2,36,F,3.0,1
201601012506,2,4,F,3.0,7
201601012506,3,36,M,0.0,1
201601031487,1,47,M,3.0,1
201601031487,2,51,F,3.0,1
201601013934,1,25,F,3.0,7
201601013934,2,37,F,0.0,1
201601013934,2,39,M,0.0,7
201601016575,1,27,M,0.0,7
201601016575,2,30,M,0.0,1
201601016575,2,51,F,0.0,7
201601016575,3,22,M,0.0,1
201601021537,1,24,F,0.0,7
201601021537,3,30,M,0.0,1
201601021537,4,16,M,3.0,1
201601021537,4,16,F,3.0,7
201601031669,2,29,M,3.0,2
201601031669,1,27,M,0.0,1
201601031669,1,4,M,0.0,7
201601031669,1,27,M,0.0,7
201601028672,1,72,M,3.0,1
201601028672,2,27,M,0.0,1
201601028672,2,27,F,0.0,7
201601028672,3,27,M,0.0,1
201601028179,3,36,M,0.0,7
201601028179,3,33,M,0.0,7
201601019588,2,79,F,2.0,7
201601019588,2,50,F,2.0,7
201601021278,1,59,M,3.0,1
201601021278,2,79,M,2.0,1
201601021278,2,79,F,3.0,7
201601011435,1,17,F,0.0,1
201601011435,2,18,F,3.0,1
201601011435,2,42,F,3.0,7
201601011435,2,44,F,3.0,7
201601011435,2,14,F,3.0,7
201601018088,1,50,F,0.0,1
201601018103,1,51,F,3.0,1
201601020869,1,27,M,3.0,1
201601016316,3,38,F,0.0,1
201601018364,1,80,M,3.0,1
201601027802,1,62,M,3.0,1
201601027802,2,49,M,2.0,1
201601013437,1,47,M,0.0,1
201601013437,2,18,F,2.0,2
201601013437,3,66,F,3.0,2
201601011963,1,66,M,4.0,1
201601016299,1,72,M,0.0,1
201601016299,2,26,M,3.0,2
201601010336,1,65,M,3.0,1
201601010336,2,25,M,1.0,1
201601010336,2,26,F,2.0,7
201601018088,1,17,M,3.0,7
201601018088,1,12,M,3.0,7
201601023035,1,23,F,3.0,1
201601023035,1,25,M,0.0,7
201601023035,1,0,M,0.0,7
201601023035,1,5,F,0.0,7
201601016316,1,42,M,0.0,1
201601016316,2,54,F,3.0,1
201601012080,1,44,M,3.0,1
201601016417,1,71,M,3.0,1
201601016417,2,23,M,0.0,1
201601016575,1,26,M,3.0,1
201601016575,1,26,F,0.0,7
201601021082,1,18,F,3.0,1
201601031255,1,48,F,3.0,1
201601033353,1,38,F,3.0,1
201601028179,3,33,F,0.0,1
201601018470,1,99,M,0.0,1
201601018470,2,28,M,3.0,1
201601018470,2,27,F,0.0,7
201601022261,1,41,M,3.0,1
201601028711,1,40,M,0.0,1
201601028711,1,28,F,3.0,7
201601022093,1,39,M,3.0,1
201601019588,1,18,F,0.0,1
201601019588,2,71,F,3.0,1
201601019588,2,54,F,2.0,7
201601012750,1,52,M,0.0,1
201601012750,2,46,F,3.0,2
201601012720,1,84,M,3.0,1
201601020820,1,17,F,3.0,1
201601017712,1,53,M,3.0,1
201601012963,1,61,F,3.0,1
201601012963,2,42,M,0.0,1
201601021394,1,17,M,0.0,1
201601021394,2,79,F,3.0,1
201601018454,2,12,F,2.0,7
201601023017,1,53,M,0.0,1
201601011819,1,52,M,0.0,1
201601011819,2,60,M,3.0,1
201601011807,1,80,F,2.0,1
201601011807,2,53,M,3.0,1
201601013127,1,31,M,4.0,1
201601021499,1,22,M,3.0,1
201601021499,2,39,M,0.0,1
201601012284,1,60,M,3.0,1
201601012545,2,9,M,2.0,7
201601012545,2,3,F,2.0,7
201601013725,1,17,F,2.0,1
201601013725,2,64,M,3.0,1
201601030914,1,44,M,0.0,1
201601030914,1,25,F,3.0,7
201601028179,1,54,F,3.0,7
201601028179,2,57,F,3.0,1
201601031255,2,59,M,0.0,7
201601028042,1,34,M,0.0,1
201601028042,1,22,F,0.0,7
201601028042,1,3,F,2.0,7
201601028042,2,27,M,3.0,1
201601025669,1,30,M,3.0,1
201601018849,1,70,M,3.0,1
201601031652,2,40,M,3.0,1
201601017091,1,25,M,4.0,1
201601017091,2,51,F,3.0,1
201601017084,1,23,M,0.0,1
201601017084,2,47,F,0.0,1
201601017084,2,15,M,3.0,7
201601018071,1,58,M,3.0,1
201601018071,2,42,M,3.0,1
201601020852,1,39,F,3.0,1
201601020852,2,25,F,3.0,1
201601021633,1,44,F,3.0,1
201601020997,1,3,M,1.0,7
201601020997,1,31,M,3.0,7
201601020997,1,22,F,3.0,7
201601013382,2,27,M,3.0,1
201601013382,2,27,F,3.0,7
201601016212,3,41,M,0.0,1
201601013622,1,66,M,4.0,1
201601013622,2,54,M,1.0,1
201601030875,1,27,M,3.0,1
201601021904,2,19,F,0.0,7
201601028179,1,54,M,3.0,1
201601025515,1,21,F,0.0,1
201601025515,1,20,F,0.0,7
201601030875,1,35,F,4.0,7
201601025515,1,22,F,0.0,7
201601025515,1,0,F,0.0,7
201601025515,2,49,F,0.0,1
201601025515,3,29,F,0.0,1
201601023288,1,16,M,4.0,1
201601023288,1,14,M,2.0,7
201601021368,1,25,M,3.0,1
201601021368,1,27,F,3.0,7
201601019758,1,52,M,3.0,1
201601018314,3,57,F,3.0,7
201601018314,3,25,M,3.0,7
201601028135,1,51,M,3.0,1
201601022010,1,34,M,3.0,1
201601022010,2,62,F,1.0,1
201601022010,2,30,F,1.0,7
201601022010,3,64,F,0.0,1
201601028746,2,99, ,0.0,7
201601022457,1,29,F,3.0,1
201601012784,1,52,M,0.0,1
201601012817,1,20,F,0.0,1
201601012817,1,20,M,0.0,7
201601012817,1,23,M,3.0,7
201601021222,1,61,M,0.0,1
201601021222,1,21,M,0.0,7
201601020997,1,23,M,2.0,1
201601020997,1,24,F,2.0,7
201601011880,1,28,M,0.0,1
201601011929,1,20,M,0.0,1
201601011929,2,27,F,3.0,1
201601011929,3,41,M,0.0,1
201601012545,1,74,M,0.0,1
201601012545,1,69,F,0.0,7
201601012545,2,39,M,3.0,1
201601012545,2,65,F,4.0,7
201601013934,1,49,F,0.0,1
201601013934,1,48,M,0.0,7
201601011835,2,67,M,3.0,1
201601011835,2,23,F,0.0,7
201601025696,1,34,M,3.0,1
201601025515,3,8,F,3.0,7
201601028311,1,31,M,3.0,1
201601028311,1,32,F,3.0,7
201601028311,2,41,M,2.0,1
201601022148,1,54,M,3.0,1
201601028795,1,22,M,3.0,2
201601028795,2,33,M,0.0,1
201601028795,2,13,F,0.0,7
201601028746,1,47,F,3.0,1
201601028746,2,40,F,0.0,1
201601032250,1,45,M,0.0,1
201601032250,2,36,F,4.0,2
201601033456,1,29,M,3.0,1
201601033456,2,34,M,3.0,1
201601012610,1,62,F,2.0,1
201601012610,1,48,F,3.0,7
201601021427,1,26,M,0.0,1
201601021427,2,31,M,3.0,1
201601021427,3,55,M,0.0,1
201601011654,1,44,M,2.0,1
201601011654,2,34,M,0.0,1
201601011654,3,21,F,3.0,1
201601018076,1,18,F,3.0,1
201601015982,1,23,M,3.0,1
201601015982,1,22,M,3.0,7
201601013058,1,31,F,2.0,1
201601021385,1,18,M,2.0,1
201601021385,2,37,F,3.0,1
201601020868,1,69,M,3.0,1
201601020868,2,45,M,0.0,1
201601020868,3,18,M,0.0,1
201601011880,1,22,M,3.0,7
201601011880,1,46,M,2.0,7
201601011835,1,42,F,0.0,1
201601011835,1,77,M,0.0,7
201601011966,1,21,F,3.0,1
201601011966,1,19,M,0.0,7
201601011966,1,16,M,0.0,7
201601019725,1,23,M,3.0,1
201601019725,2,27,M,1.0,1
201601028398,1,32,M,3.0,1
201601019729,1,25,M,0.0,1
201601010551,1,61,M,2.0,1
201601010551,2,17,M,3.0,1
201601012359,1,33,F,0.0,1
201601019729,2,37,F,3.0,1
201601019729,3,99,U,0.0,1
201601012359,2,29,F,3.0,1
201601019723,1,44,F,3.0,1
201601012784,2,48,M,3.0,1
201601019228,1,25,M,3.0,1
201601032174,1,44,M,4.0,1
201601031509,1,19,F,3.0,1
201601032216,1,19,M,4.0,2
201601032216,2,54,M,0.0,1
