crash_id,veh_num,make,model,body_type
202101014991,2,2008 JEEP,WRG,Passenger
202101013966,1,2018 JEP ,(UNK),SUV
202101015924,2,2000 WSTR,(UNK),Tractor With Semi-Trailer
202101013463,2,2007 LEXS,G47,Passenger
202101016157,1,1998 BUIC,LES,Passenger
202101016157,4,2004 CADI,SRX,Passenger
202101013538,1,2008 PTRB,TK,Tractor Without Semi-Trailer
202101017179,2,2019 FORD,ECP,Passenger
202101016325,1,2013 CHEV,MAL,Passenger
202101016406,1,2000 HOND,CRV,SUV
202101013672,1,2017 CHEV,EQX,Passenger
202101014135,2,2019 FRHT,CVC,Tractor With Semi-Trailer
202101017331,2,2016 FORD,EC4,Bus 9 to 15 seats
202101013813,1,2011 HOND,ODY,Van/Mini-Van
202101015229,2,2002 MITS,EGT,Passenger
202101015243,2,2002 BUIC,LES,Passenger
202101015260,1,2016 HYUN,TCN,SUV
202101017453,1,2007 CHEV,IMP,Passenger
202101017453,2,2007 CHEV,AVA,Pickup
202101015243,1,2016 DODG,CVN,Van/Mini-Van
202101014275,1,2010 SUBA,IMP,Passenger
202101014341,2,2019 FORD,TRN,Other
202101014048,4,1999 CHRY,200,Passenger
202101015493,1,2011 CHEV,TRV,SUV
202101014135,1,2011 TOYT,HGH,SUV
202101014193,1,2016 CHRY,200,Passenger
202101016925,4,2008 FORD,ECP,Passenger
202101014275,2,2002 MITS,(UNK),SUV
202101017074,1,2010 SUBA,IMP,Passenger
202101015755,2,2014 DODG,DAR,Passenger
202101015759,2,2018 GMC ,(UNK),SUV
202101015782,1,2010 BUIC,ENC,Passenger
202101017245,1,2015 INFI,Q50,Passenger
202101017903,1,2004 LEXS,R33,Passenger
202101015801,1,2002 TOYT,CAM,Passenger
202101017331,1,2017 KIA ,FRT,Passenger
202101016039,1,2015 NISS,SEN,Passenger
202101014569,2,2000 TOYT,RAV,Passenger
202101014868,2,2002 CHEV,(UNK),Pickup
202101016039,2,2011 INFI,G37,Passenger
202101017411,1,1989 CADI,DEV,Passenger
202101017411,3,2016 SUBA,FOR,SUV
202101018525,2,2007 INTL,TKT,Tractor With Semi-Trailer
202101016325,2,2009 CHEV,IMP,Passenger
202101015126,2,2007 INFI,FX3,Passenger
202101015265,1,2019 CHEV,MAL,Passenger
202101015342,1,2004 CHEV,SLV,Pickup
202101015476,1,2013 CHEV,MLT,Passenger
202101015486,2,2017 TOYT,COA,Passenger
202101015552,1,2015 DODG,DAR,Passenger
202101016543,1,2000 INTL,UNK,Truck Single Unit
202101014809,1,2006 PONT,G6,Passenger
202101019491,2,2010 KIA ,FRT,Passenger
202101018197,3,2016 NISS,RGE,SUV
202101019724,2,2000 FORD,EXC,SUV
202101016262,1,2020 NISS,ALT,Passenger
202101018503,1,2011 AUDI,(UNK),SUV
202101018510,1,2000 JEEP,GCH,SUV
202101016886,1,2019 LINC,NAV,Passenger
202101015346,2,2008 KIA ,RON,Passenger
202101019934,1,2020 CHEV,SPK,Passenger
202101018525,1,2007 FORD,TSE,Passenger
202101016468,1,2014 DODG,CVN,Van/Mini-Van
202101016685,2,2015 CHEV,EQX,SUV
202101015493,2,2011 GMC ,ACA,SUV
202101015570,1,2013 CHEV,CRZ,Passenger
202101020455,1,2015 KIA ,OPT,Passenger
202101018662,1,2000 PONT,GRA,Passenger
202101018662,2,2006 FORD,F22,Pickup
202101018740,2,2016 HOND,CRV,SUV
202101020569,2,2002 DODG,SLT,Pickup
202101010540,1,2005 JEEP,GCL,SUV
202101016982,1,2017 HYUN,SFE,SUV
202101015801,2,2003 HYUN,SON,Passenger
202101015924,1,2014 FORD,F15,Pickup
202101020805,2,2020 INFI,QX8,SUV
202101020805,3,2008 CHRY,SEB,Passenger
202101020805,5,2018 FORD,ECP,Passenger
202101018876,1,2004 CHEV,BLZ,SUV
202101018888,1,2012 VOLK,JET,Passenger
202101016262,2,1999 CHEV,SLV,Passenger
202101017245,2,2003 ACUR,ATL,Passenger
202101010632,1,2000 TOYT,SNA,Van/Mini-Van
202101010632,2,2013 DODG,UNK,Van/Mini-Van
202101017269,1,2015 HOND,CIV,Passenger
202101021015,2,2009 TOYT,COA,Passenger
202101021036,2,2012 GMC ,ACA,Passenger
202101017411,2,2017 HOND,CRV,SUV
202101021077,1,2016 DODG,RAM,Pickup
202101017441,2,2020 CHEV,MAL,Passenger
202101017565,2,2019 DODG,JNY,SUV
202101021324,1,2001 TOYT,HGH,Passenger
202101017587,1,2004 HOND,ACC,Passenger
202101021324,2,2015 CHRY,200,Passenger
202101016797,2,2012 JEEP,LBY,SUV
202101021505,1,(UNK) (UNK),(UNK),Bus over 15 seats
202101016936,1,2002 CHEV,AVA,Pickup
202101021782,1,(UNK) UNKN,UNK,Unknown
202101022185,1,2007 CHEV,CC2,Pickup
202101018433,2,(UNK) (UNK),(UNK),Other
202101018199,1,2009 MITS,LDE,Passenger
202101018740,1,2011 NISS,ALT,Passenger
202101010905,3,2013 DODG,CHL,Passenger
202101020738,2,2011 HYUN,SON,Passenger
202101018897,1,2007 CHEV,SLV,Pickup
202101018897,2,1999 BUIC,PRK,Passenger
202101018901,1,2010 CHEV,MAL,Passenger
202101020991,3,2004 FORD,ECP,Passenger
202101022951,1,2007 FORD,SLF,SUV
202101019009,1,2006 AUDI,AA8,Passenger
202101019009,2,2013 INFI,G37,Passenger
202101022998,1,(UNK) TOYT,SNA,Passenger
202101016325,3,2003 BUIC,RLS,Passenger
202101023124,1,2009 TOYT,COA,Passenger
202101023218,1,2010 TOYT,COA,Passenger
202101023276,2,1996 CHRY,SJI,Passenger
202101018721,1,(UNK) UNKN,(UNK),Unknown
202101017565,1,2007 INFI,G35,Passenger
202101011332,2,2015 NISS,ALT,Passenger
202101019523,2,2008 JEEP,GCH,SUV
202101023404,2,2018 FORD,F15,Pickup
202101021824,1,2002 CHEV,CZ2,Passenger
202101021975,2,2000 MERZ,ML3,Passenger
202101019724,1,2018 HOND,ACC,Passenger
202101022139,4,2015 INFI,Q70,Passenger
202101016543,2,2005 PONT,MTA,Van/Mini-Van
202101019576,2,2016 NISS,VRS,Passenger
202101018433,1,2003 CHEV,TBZ,SUV
202101024117,1,2016 DODG,RAM,Pickup
202101022849,1,2006 ACUR,TSX,Passenger
202101018591,1,(UNK) DODG,DUR,Unknown
202101019934,2,2015 TOYT,COA,Passenger
202101020283,1,2004 PONT,GTP,Passenger
202101020283,2,2004 PONT,VIB,Passenger
202101020380,1,2015 FORD,TAU,Passenger
202101023206,1,2015 HYUN,SON,Passenger
202101020453,1,2017 (UNK),(UNK),Pickup
202101020507,3,2007 NISS,ALT,Passenger
202101020613,2,2019 CHEV,IMP,Passenger
202101018793,1,2016 KIA ,SOR,Passenger
202101024708,2,2019 DODG,CHL,Passenger
202101024803,1,2001 VOLK,JET,Passenger
202101018862,1,1992 CHEV,2CC,Pickup
202101019257,1,2015 TOYT,HGH,SUV
202101023628,1,2014 JEEP,WRG,Passenger
202101020878,1,2016 HYUN,ELN,Passenger
202101016925,1,2003 HOND,PLT,Passenger
202101023688,1,2006 VOLK,TGN,Passenger
202101011869,1,2020 TOYT,CAM,Passenger
202101021225,1,2006 PONT,TOR,Passenger
202101023867,2,2020 KIA ,SPT,Passenger
202101023879,2,2007 MITS,OUT,Passenger
202101020507,1,2020 KIA ,SOL,Passenger
202101023917,1,2019 BUIC,ENV,Passenger
202101019666,2,2007 TOYT,PRI,Passenger
202101011959,1,2004 CHEV,AVA,Pickup
202101021324,4,2006 JEEP,GCH,Passenger
202101025457,1,2009 HYUN,SFE,Passenger
202101020738,1,2015 FORD,FIE,Passenger
202101025801,2,2009 FORD,F15,Pickup
202101020805,1,(UNK) TOYT,(UNK),Unknown
202101012225,2,2020 HYUN,ELN,Passenger
202101012277,1,2019 SUBA,IMP,Passenger
202101020991,1,2004 CHEV,CLA,Passenger
202101021688,2,2017 GMC ,TER,SUV
202101021688,3,2018 JEEP,GCH,SUV
202101021782,2,2005 CHEV,EQX,SUV
202101020363,2,1997 DODG,RAM,Pickup
202101021116,1,2014 CHEV,SNC,Passenger
202101020613,3,2020 KIA ,SOL,Passenger
202101021292,1,2004 NISS,SEN,Passenger
202101012644,1,2011 INFI,Q56,Passenger
202101026259,1,2005 CHRY,30,Passenger
202101020738,3,2015 FORD,XPL,Passenger
202101026549,1,2015 GOKT,UNK,SUV
202101026549,2,2009 STRN,VXE,Passenger
202101026549,3,2012 HOND,PLT,Passenger
202101026680,2,2017 DODG,JNY,SUV
202101020805,6,2015 BMW ,X4,Passenger
202101021503,3,(UNK) UNKN,UNK,Passenger
202101021505,2,(UNK) CHRY,PCF,Van/Mini-Van
202101021688,1,2017 HYUN,SON,Passenger
202101026816,1,2010 HYUN,GEN,Passenger
202101026816,3,2008 FORD,EDG,SUV
202101026849,1,2000 PONT,SNF,Passenger
202101024444,1,2010 FORD,FUS,Passenger
202101024652,2,2017 FRHT,(UNK),Tractor Without Semi-Trailer
202101027178,1,2010 GMC ,YUO,SUV
202101024691,1,2015 CADI,SRX,Passenger
202101027309,1,2017 MERZ,MS5,Passenger
202101027860,4,(UNK) TOYT,HGH,SUV
202101028151,2,2012 CHRY,200,Passenger
202101024894,1,2018 HINO,(UNK),Single Unit Truck with Trailer
202101013937,1,2016 HYUN,TCN,Passenger
202101024942,1,2011 FORD,F25,Pickup
202101025016,1,2012 NISS,RGE,Passenger
202101014104,2,2011 CHEV,CRZ,Passenger
202101014267,1,2006 TOYT,COA,Passenger
202101021419,1,2001 VOLK,JET,Passenger
202101025225,1,2014 GMC ,YUO,SUV
202101022636,1,2004 DODG,SSE,Passenger
202101022636,2,2019 HYUN,ELN,Passenger
202101022636,3,2014 NISS,VRS,Passenger
202101021702,1,2020 ACUR,RL ,Passenger
202101021702,2,2003 BMW ,745,Passenger
202101028740,1,2007 FRHT,CST,Tractor With Semi-Trailer
202101021849,1,2018 FORD,(UNK),SUV
202101021849,3,2019 (UNK),(UNK),SUV
202101029022,1,2007 FORD,FUS,Passenger
202101025902,1,2015 MITS,OUT,Passenger
202101015346,1,2009 FORD,ECP,Passenger
202101022279,1,2017 CHEV,MUL,Passenger
202101023628,2,2012 FORD,F15,Pickup
202101029131,2,2003 JEEP,GCH,SUV
202101026219,1,2002 GMC ,ENV,SUV
202101015643,1,2016 JEEP,CHK,Passenger
202101026384,3,2013 FRHT,CCN,Tractor With Semi-Trailer
202101029413,1,1998 CHEV,MOC,Passenger
202101029413,2,2020 MACK,UNK,Other
202101029573,2,2018 INFI,Q50,Passenger
202101023276,1,2016 FRHT,TK ,Tractor With Semi-Trailer
202101029875,4,2017 FORD,F15,Pickup
202101026542,2,2009 GMC ,ACA,Passenger
202101015980,1,2004 CHEV,TBZ,SUV
202101015980,2,2006 CADI,SRX,SUV
202101026549,4,2014 CHEV,SNC,Passenger
202101022737,1,2007 MITS,ECL,Passenger
202101016157,2,2010 NISS,MUR,Passenger
202101024404,1,2020 FRHT,TK ,Tractor With Semi-Trailer
202101030227,4,2005 (UNK),(UNK),SUV
202101030295,1,2012 HOND,ODY,Van/Mini-Van
202101026740,1,2007 CHRY,30,Passenger
202101022913,3,2020 CHEV,CLD,Pickup
202101026875,1,1993 (UNK),(UNK),Passenger
202101023318,1,(UNK) CHEV,MAL,Unknown
202101016468,2,2015 CHEV,SLV,Pickup
202101023679,2,(UNK) CHEV,EQX,Passenger
202101027123,1,2003 TOYT,CAM,Passenger
202101027199,2,2014 LINC,MKT,Passenger
202101030609,1,2005 CHEV,EQX,SUV
202101025016,2,1994 PLYM,VOY,Passenger
202101023853,1,2017 HYUN,SON,Passenger
202101023867,1,2012 NISS,VRS,Passenger
202101016925,3,2011 LINC,MKX,Passenger
202101030750,1,2008 CHEV,IMP,Passenger
202101027260,1,2018 TOYT,CAM,Passenger
202101025205,1,2017 CHEV,SLV,Pickup
202101024271,1,(UNK) UNKN,UNK,Unknown
202101024271,2,2015 HOND,CIV,Passenger
202101024404,2,2014 HOND,ACC,Passenger
202101024404,3,2015 FRHT,TK ,Tractor With Semi-Trailer
202101030982,1,2013 SUBA,OUT,Passenger
202101017248,1,2018 FORD,(UNK),Truck Single Unit
202101023809,1,2002 DODG,CVN,Van/Mini-Van
202101023809,2,2018 NISS,SEN,Passenger
202101023981,1,2004 TOYT,SQA,SUV
202101023981,2,2020 TOYT,HGH,SUV
202101017248,2,2015 CHEV,CRZ,Passenger
202101017306,2,2017 DODG,VAN,Van/Mini-Van
202101027860,5,(UNK) TOYT,HGH,SUV
202101017411,4,2017 DODG,(UNK),Van/Mini-Van
202101028091,1,2015 FORD,FUS,Passenger
202101017441,3,2008 MITS,LAN,Passenger
202101025571,1,2014 TOYT,COA,Passenger
202101031346,1,2012 SUBA,LEG,Passenger
202101031395,1,2017 KIA ,OPT,Passenger
202101028295,1,2007 PONT,G6,Passenger
202101025668,1,2016 CHEV,EQX,Passenger
202101025668,2,2007 PONT,G6 ,Passenger
202101031539,2,2008 HOND,ELE,SUV
202101031883,2,2005 TOYT,CAM,Passenger
202101031977,1,2002 UNKN,UNK,SUV
202101028822,1,2016 JEEP,WRG,Passenger
202101028822,2,2015 ACUR,TLX,Other
202101018197,1,2017 JEP ,(UNK),SUV
202101024649,2,2003 MERC,SAB,Passenger
202101025205,2,2012 NISS,ALT,Passenger
202101029131,1,2014 DODG,CHA,Passenger
202101024708,1,2018 DODG,RAM,Pickup
202101018503,2,2002 PONT,GPG,Passenger
202101024741,1,(UNK) KIA ,(UNK),Passenger
202101018559,1,2013 HYUN,GEN,Passenger
202101025013,1,2001 TOYT,CAM,Passenger
202101025571,2,2007 TOYT,AVA,Passenger
202101025139,1,2009 CHEV,AVO,Passenger
202101026413,2,2011 PTRB,TK,Tractor With Semi-Trailer
202101029650,1,2020 TOYT,(UNK),SUV
202101025457,2,2015 ACUR,RDX,Passenger
202101029796,2,2017 TOYT,CAM,Passenger
202101029820,1,2015 KIA ,OPT,Passenger
202101029848,1,2013 CHEV,CRZ,Passenger
202101018876,2,2006 NISS,SEN,Passenger
202101019281,1,2013 CHEV,MAL,Passenger
202101033092,1,2013 FORD,FOC,Passenger
202101030227,2,2009 FORD,EDG,SUV
202101025995,2,2012 TOYT,PRI,Passenger
202101019394,1,2016 MERZ,C30,Passenger
202101026836,2,2015 CADI,UNK,Passenger
202101026963,1,2007 STRN,AUR,Passenger
202101033256,1,2018 HYUN,ELN,Passenger
202101027159,1,2016 HOND,ODY,Van/Mini-Van
202101027159,2,2019 JEP ,(UNK),SUV
202101025937,1,2015 KIA ,OPT,Passenger
202101026413,1,(UNK) VOLV,TRK,Tractor With Semi-Trailer
202101026429,2,2019 NISS,PTH,Passenger
202101019666,1,2019 NISS,SEN,Passenger
202101026542,1,2000 HOND,ACC,Passenger
202101026680,1,2010 GMC ,ACA,SUV
202101027307,1,2010 BUIC,LUC,Passenger
202101033481,2,(UNK) (UNK),(UNK),Other
202101026836,1,2018 CHEV,CRZ,Passenger
202101026963,2,2007 CHEV,CBT,Passenger
202101030854,1,2015 FRHT,(UNK),Tractor With Semi-Trailer
202101027285,3,2018 CHEV,EQX,SUV
202101020624,1,2015 NISS,ALT,Passenger
202101020805,4,2015 ACUR,TLX,Passenger
202101027860,1,2007 VOLK,GTI,Passenger
202101027860,2,(UNK) TOYT,(UNK),SUV
202101026594,1,2014 KW  ,TK ,Tractor With Semi-Trailer
202101030996,2,2015 FORD,XPL,SUV
202101034432,2,2009 HOND,CIV,Passenger
202101028029,1,1996 CHEV,C4E,Pickup
202101028091,2,2013 VOLK,JET,Passenger
202101021036,1,2007 FORD,VIC,Passenger
202101026749,1,2020 HOND,CRV,SUV
202101026749,2,2014 CHEV,SNC,Passenger
202101026858,1,2009 FORD,RNG,Pickup
202101021324,3,2009 DODG,CVN,Passenger
202101031430,1,(UNK) (UNK),(UNK),Van/Mini-Van
202101031524,1,2012 GMC ,SRA,Pickup
202101027199,1,2016 DODG,JNY,Passenger
202101031539,3,2019 JEEP,GCH,SUV
202101028597,1,2003 TOYT,CAM,Passenger
202101035141,1,2017 CHEV,TRX,Passenger
202101035281,1,(UNK) CHEV,EQX,Passenger
202101027285,1,2013 FORD,TAU,Passenger
202101021783,1,(UNK) TOYT,COA,Passenger
202101028597,2,2017 DODG,RMP,Van/Mini-Van
202101021849,4,2003 FORD,TSE,Passenger
202101035489,2,2020 LNDR,RRV,SUV
202101028821,1,2006 JEEP,LBY,SUV
202101032094,2,2001 CHEV,SUB,Passenger
202101028987,2,2015 CHEV,EQX,SUV
202101027606,1,2012 FORD,FUS,Passenger
202101028846,2,2020 VOLV,TRK,Tractor With Semi-Trailer
202101035697,2,2014 NISS,RGE,Passenger
202101028882,1,2016 BMW ,X1,SUV
202101028882,2,2013 FORD,EC3,Van/Mini-Van
202101022185,2,2013 HYUN,SON,Passenger
202101035776,1,2005 MITS,END,SUV
202101029343,1,2004 FORD,XPL,SUV
202101027963,2,2008 CADI,CTS,Passenger
202101035808,2,2010 NISS,ALT,Passenger
202101035821,1,2015 CHEV,SLV,Pickup
202101035898,2,2007 TOYT,AVA,Passenger
202101022624,1,2020 (UNK),(UNK),Passenger
202101032874,1,(UNK) UNKN,(UNK),Moped or Motorized Bicycle
202101022849,2,2003 TOYT,AVA,Passenger
202101032943,1,2012 MAZD,MZ3,Passenger
202101032954,1,2004 ACUR,ATL,Passenger
202101032954,2,2018 FORD,F15,Pickup
202101029826,1,2013 NISS,(UNK),Passenger
202101029875,1,2012 JEEP,GCH,Passenger
202101029918,1,2001 CHEV,TH4,SUV
202101023037,1,2017 HYUN,ELN,Passenger
202101023037,2,2018 CHEV,TRX,SUV
202101023124,2,2017 NISS,TTN,Pickup
202101029796,1,2020 (UNK),(UNK),SUV
202101029875,2,2017 (UNK),(UNK),Tractor With Semi-Trailer
202101030205,1,2012 DODG,CVN,Van/Mini-Van
202101030227,1,2004 SUZI,XL7,SUV
202101036638,1,2004 DODG,TK ,Pickup
202101036638,2,2011 NISS,MUR,SUV
202101030227,3,2015 HOND,ODY,Van/Mini-Van
202101030295,2,2005 GMC,C1C,Pickup
202101036751,1,2005 DODG,CVN,Van/Mini-Van
202101033481,1,2003 TOYT,CAM,Passenger
202101023679,1,2008 GMC ,TER,Passenger
202101030737,2,2016 HYUN,TCN,SUV
202101023981,3,2014 TOYT,SQA,Passenger
202101029611,1,2004 FORD,XPL,Passenger
202101030832,1,2016 TOYT,COA,Passenger
202101031179,2,2016 TOYT,VAN,Passenger
202101037747,2,2017 VOLK,JET,Passenger
202101031021,1,1996 CHEV,C4E,Pickup
202101037778,2,2012 NFLY,(UNK),Bus over 15 seats
202101024142,3,2011 CHEV,UNK,Bus over 15 seats
202101031346,3,2017 DODG,CVN,Van/Mini-Van
202101029826,2,2018 FRHT,TK ,Tractor With Semi-Trailer
202101030381,1,2020 MITS,ECL,SUV
202101038001,2,2015 CHEV,EQS,Passenger
202101034378,2,2020 (UNK),(UNK),Tractor With Semi-Trailer
202101031430,2,2015 ICRP,BUS,Bus over 15 seats
202101031539,1,2012 GMC ,SRA,Pickup
202101031550,1,1997 CHEV,BLZ,Passenger
202101038119,3,2000 GMC,Y44,Passenger
202101038333,1,2007 MITS,TK ,Truck Single Unit
202101030737,1,2014 VOLK,TGN,SUV
202101038333,2,2018 DODG,RAM,Truck Single Unit
202101018558,1,2004 CHEV,TBZ,SUV
202101031883,1,2019 CHEV,IMP,Passenger
202101034813,1,2002 JEP ,(UNK),SUV
202101024942,2,1996 CADI,SEV,Passenger
202101038583,1,2015 NISS,RGE,SUV
202101031179,1,2001 LEXS,RX3,Passenger
202101038961,1,2020 VOLV,TRK,Tractor Without Semi-Trailer
202101035075,1,2012 NISS,RGE,Passenger
202101035141,2,1996 (UNK),(UNK),Motorcycle
202101032094,1,2018 CHEV,MAL,Passenger
202101032394,1,2002 DODG,DUR,SUV
202101039118,1,2013 TOYT,RAV,SUV
202101031624,1,2017 DODG,(UNK),Truck Single Unit
202101035281,2,2011 FORD,TAU,Passenger
202101025349,1,2007 JEP ,CMP,Passenger
202101025349,3,2004 CHEV,AVO,Passenger
202101035489,1,2020 MITS,OUT,SUV
202101035697,1,2003 FORD,F35,Other Vehicle With Trailer
202101032846,1,2016 CHEV,MAL,Passenger
202101032625,1,2012 CHEV,CPT,Passenger
202101039381,1,2010 CHEV,MAL,Passenger
202101032295,1,2008 INFI,EX3,SUV
202101033256,2,2016 PORS,CYN,SUV
202101033294,1,2008 ACUR,MDX,Passenger
202101025754,1,2020 CHEV,MAL,Passenger
202101025754,4,2016 DODG,(UNK),Pickup
202101025801,1,1995 CHEV,CAM,Passenger
202101032625,2,2015 WSTR,(UNK),Tractor With Semi-Trailer
202101025995,1,2019 FORD,FLE,Passenger
202101033256,3,2018 TOYT,SNA,Van/Mini-Van
202101040120,2,2003 JEEP,LBY,SUV
202101036369,1,2005 TOYT,CAM,Passenger
202101032846,2,2008 NFLY,UNK,Bus over 15 seats
202101040336,1,2018 CHEV,EQX,Passenger
202101033416,1,2004 HOND,CIV,Passenger
202101040423,2,2010 (UNK),(UNK),Tractor With Semi-Trailer
202101026225,1,2008 LINC,MKX,SUV
202101026429,1,(UNK) UNKN,(UNK),Passenger
202101040735,1,2016 DODG,DAR,Unknown
202101034378,3,2001 OLDS,AUR,Passenger
202101037175,1,2020 KIA ,RIO,Passenger
202101037209,1,2014 CHEV,CRZ,Passenger
202101033248,1,2017 NISS,ALT,Passenger
202101034025,2,2018 CHEV,IMP,Passenger
202101041094,2,2013 CHEV,EQX,Passenger
202101033416,2,2006 TOYT,HGH,SUV
202101037309,1,2009 INTL,TK1,Truck Single Unit
202101037309,2,2016 FORD,EC3,Truck Single Unit
202101033525,3,2017 FRHT,TK ,Tractor With Semi-Trailer
202101041236,1,2016 NISS,ALT,Passenger
202101041245,1,2013 HYUN,ELN,Passenger
202101034378,4,2007 CHEV,IMP,Passenger
202101034378,5,2000 FORD,TAU,Passenger
202101033671,1,2013 KIA ,OPT,Passenger
202101034931,1,2014 FORD,ECP,SUV
202101034931,2,2014 GMC ,TER,SUV
202101034585,1,2001 CHEV,BL2,SUV
202101041772,2,2002 TOYT,4RS,SUV
202101034024,1,2013 NISS,MAX,Passenger
202101027471,1,2007 (UNK),(UNK),Other
202101027471,2,2009 FORD,(UNK),Pickup
202101034314,2,(UNK) UNKN,(UNK),Pickup
202101034378,6,2004 HYUN,ELN,Passenger
202101034432,1,2002 NISS,ALT,Passenger
202101038102,3,2002 DODG,RAM,Pickup
202101038119,1,2005 FORD,XPL,Passenger
202101038119,4,2009 HYUN,SON,Passenger
202101027715,1,(UNK) UNKN,UNK,Unknown
202101038239,1,2007 CHEV,CBT,Passenger
202101034505,1,2010 SUZI,SX4,Passenger
202101027932,2,2015 HOND,ACC,Passenger
202101038330,1,2017 CADI,CTS,Passenger
202101028029,2,2020 CHEV,TRX,SUV
202101034887,1,2012 HOND,CIV,Passenger
202101019180,1,2014 VOLK,PAS,Passenger
202101019491,1,2016 TOYT,CAM,Passenger
202101042745,2,2013 NISS,VRS,Passenger
202101035267,1,2011 CHEV,SLV,Pickup
202101038836,1,1998 CHEV,EE2,Van/Mini-Van
202101035689,1,2011 MAZD,M6 ,Passenger
202101039118,2,2010 FORD,FUS,Passenger
