crash_id,dt,city,county,lat,lon,crash_type,death_count,severe_injury_count,hit_run
201601010336,2016-01-01T13:57:00,Gurnee,Lake,42.389608921161056,87.9239,12,0,1,N
201601010551,2016-01-01T22:36:00,Franklin Park,Cook,41.92941428553649,87.8652,10,0,1,N
201601010580,2016-01-02T03:15:00,Tinley Park,Cook,41.580427187928535,87.8128,11,0,1,N
201601010619,2016-01-03T04:00:00,Marion,Williamson,37.725394318348094,88.9476,1,0,1,Y
201601010185,2016-01-02T12:28:00,Champaign,Champaign,40.11988624615798,88.3059,14,0,1,N
201601010778,2016-01-02T21:39:00,Unincorporated,Madison,38.73179009000409,89.7223,10,0,1,N
201601010266,2016-01-01T20:28:00,Kankakee,Kankakee,41.11877686395288,87.8773,11,0,1,N
201601010719,2016-01-01T17:16:00,Elgin,Kane,42.02516999940712,88.339,10,0,1,N
201601011835,2016-01-02T12:34:00,Unincorporated,Champaign,40.12004435642137,88.3169,11,0,1,N
201601010624,2016-01-02T13:16:00,Unincorporated,Champaign,40.12039048378243,88.3445,11,0,2,N
201601011846,2016-01-05T11:46:00,Unincorporated,Kankakee,41.16304244228713,87.8033,5,0,1,N
201601011961,2016-01-01T10:25:00,Darien,DuPage,41.753721890472704,87.9627,14,2,0,N
201601011307,2016-01-03T16:19:00,Downers Grove,DuPage,41.80979188760293,87.9857,10,0,1,N
201601012448,2016-01-05T16:50:00,Kankakee,Kankakee,41.115398590216536,87.8686,1,0,1,N
201601011318,2016-01-01T20:28:00,Elgin,Kane,42.02719344963452,88.2928,13,0,1,N
201601012784,2016-01-04T16:10:00,Unincorporated,LaSalle,41.36594217587527,88.7901,11,0,1,N
201601011149,2016-01-04T18:51:00,Unincorporated,White,38.127456440789686,88.2073,6,0,2,N
201601012506,2016-01-01T15:30:00,Unincorporated,Boone,42.1731465872096,88.7802,14,1,2,N
201601011929,2016-01-06T08:06:00,Unincorporated,DeKalb,41.907072702873755,88.7241,11,0,1,N
201601013058,2016-01-07T15:47:00,Midlothian,Cook,41.63677999992844,87.7474,11,0,2,N
201601011165,2016-01-01T04:40:00,Unincorporated,JoDaviess,42.39682211445608,90.2842,6,0,1,N
201601011548,2016-01-04T18:00:00,E St Louis,St. Clair,38.632394914523275,90.1483,8,0,1,N
201601012284,2016-01-05T03:58:00,Chicago,Cook,41.842911480464366,87.6305,6,0,1,N
201601012580,2016-01-04T12:50:00,Geneva,Kane,41.883870464322285,88.3088,14,0,3,N
201601012857,2016-01-01T04:00:00,Calumet City,Cook,41.636079839808254,87.5785,12,0,1,N
201601011880,2016-01-05T13:44:00,Unincorporated,Morgan,39.808074497286,90.5013,5,0,1,N
201601013096,2016-01-08T10:30:00,Olney,Richland,38.7310715497388,88.0866,9,0,1,N
201601012610,2016-01-02T15:46:00,Joliet,Will,41.53800995981527,88.0917,15,0,1,N
201601012611,2016-01-06T10:42:00,Naperville,DuPage,41.78139174971418,88.2056,10,0,1,N
201601013105,2016-01-07T16:05:00,Forestview,Cook,41.81186291636318,87.7593,11,0,1,N
201601012512,2016-01-06T23:21:00,Unincorporated,Monroe,38.32153790901096,90.1241,6,0,1,N
201601012527,2016-01-07T10:30:00,Orland Park,Cook,41.611760605820976,87.8108,10,0,1,N
201601013725,2016-01-08T14:45:00,Winfield,DuPage,41.88814999907101,88.1511,10,0,1,N
201601012359,2016-01-06T16:59:00,Unincorporated,DuPage,41.96513732661528,88.1024,11,0,1,N
201601012943,2016-01-01T17:59:00,Unincorporated,Macoupin,39.21200288363272,89.9057,5,0,1,N
201601013731,2016-01-08T07:35:00,Winfield,DuPage,41.88806991483652,88.1491,10,0,1,N
201601012545,2016-01-02T16:08:00,Unincorporated,Livingston,40.99126054332485,88.5366,15,1,1,N
201601011435,2016-01-04T21:27:00,Unincorporated,Pulaski,37.11833161903769,89.2216,11,0,4,N
201601014148,2016-01-08T06:47:00,Chicago,Cook,41.71527343732191,87.6295,11,0,1,N
201601011654,2016-01-04T19:29:00,Jerseyville,Jersey,39.121698161948736,90.329,10,0,1,N
201601013382,2016-01-08T17:00:00,Chicago,Cook,41.774547252613765,87.6251,12,0,2,Y
201601012080,2016-01-05T16:44:00,Unincorporated,Madison,nan,nan,8,0,1,N
201601012720,2016-01-06T18:22:00,Port Byron,Rock Island,41.60020231700295,90.3351,6,0,1,N
201601014508,2016-01-10T15:54:00,Chicago,Cook,41.84768999922132,87.7344,15,0,2,N
201601170562,2016-01-03T13:41:00,Springfield,Sangamon,39.803830590882825,89.6407,15,0,1,N
201601012963,2016-01-06T11:47:00,Unincorporated,Grundy,41.29206928973855,88.4203,13,0,1,N
201601014163,2016-01-01T06:15:00,Country Club Hills,Cook,41.56018260899284,87.7434,12,0,1,N
