crash_id,veh_num,age,sex,injury_severity,person_type
201901311016,2,12,F,2.0,7
201901311016,2,52,M,2.0,7
201901299275,1,45,M,3.0,1
201901299275,2,23,F,0.0,1
201901300395,1,32,F,0.0,1
201901445839,1,30,F,0.0,1
201901445839,2,31,F,3.0,1
201901300782,1,54,F,0.0,1
201901300782,1,1,M,0.0,7
201901300782,2,54,F,3.0,1
201901301267,1,82,M,2.0,1
201901301267,2,54,M,0.0,1
201901301267,2,99,F,3.0,7
201901446258,2,29,F,3.0,1
201901446258,2,99,F,0.0,7
201901300903,1,45,F,0.0,1
201901300903,2,34,M,3.0,3
201901460827,1,73,M,3.0,1
201901461060,1,26,M,0.0,1
201901447781,1,54,M,4.0,1
201901311241,1,54,F,4.0,1
201901311241,1,16,M,3.0,7
201901311241,2,37,M,2.0,1
201901300246,1,36,F,0.0,1
201901300246,2,21,M,3.0,1
201901445861,1,32,M,3.0,1
201901445861,2,51,M,0.0,1
201901300348,1,48,F,3.0,1
201901300348,2,31,F,1.0,1
201901461434,1,48,M,3.0,1
201901300798,1,59,M,0.0,1
201901300798,2,48,M,3.0,1
201901300798,2,55,F,3.0,7
201901300501,1,33,F,3.0,1
201901300501,2,59,F,2.0,1
201901446258,1,99,F,0.0,1
201901391402,1,21,M,3.0,2
201901391402,2,24,M,0.0,1
201901447791,1,14,F,0.0,1
201901447791,2,36,F,4.0,2
201901445298,1,99,F,0.0,1
201901445298,2,57,F,3.0,2
201901461044,1,59,F,2.0,1
201901461044,2,22,F,2.0,1
201901461044,2,23,F,3.0,7
201901461044,3,33,F,0.0,1
201901391783,1,38,M,3.0,1
201901299873,1,62,M,0.0,1
201901299873,2,45,F,3.0,1
201901299828,1,31,F,0.0,1
201901299828,1,3,F,0.0,7
201901299828,2,35,F,0.0,1
201901299828,2,35,M,1.0,7
201901299873,1,50,M,0.0,7
201901299828,2,54,M,3.0,7
201901300993,1,52,M,0.0,1
201901300993,2,35,M,3.0,2
201901301176,1,99,U,0.0,1
201901301176,2,51,M,3.0,2
201901445995,1,39,M,3.0,2
201901445995,2,43,M,0.0,1
201901446250,2,90,M,3.0,2
201901446238,1,17,F,2.0,7
201901446238,1,14,M,0.0,7
201901446238,1,16,M,0.0,7
201901446308,1,21,F,3.0,1
201901446308,2,62,M,0.0,1
201901445212,1,99,U,0.0,1
201901445212,2,55,F,3.0,1
201901445438,1,48,M,3.0,1
201901445438,2,23,F,0.0,1
201901299713,1,99,U,0.0,1
201901299294,1,93,M,3.0,1
201901299294,1,83,U,0.0,7
201901299294,2,38,F,0.0,1
201901445935,1,62,F,3.0,1
201901445935,2,87,F,2.0,1
201901299872,1,30,F,0.0,1
201901299872,2,48,M,3.0,1
201901461341,1,43,M,3.0,1
201901461341,1,29,M,3.0,7
201901445901,1,54,M,3.0,1
201901445901,2,55,F,1.0,7
201901461391,1,17,F,0.0,1
201901461391,2,20,F,3.0,1
201901300120,1,28,M,0.0,1
201901300120,2,72,M,0.0,1
201901300120,3,27,F,3.0,1
201901446238,1,19,F,3.0,1
201901446238,2,38,F,3.0,1
201901446467,2,99,M,3.0,2
201901446430,3,26,F,1.0,1
201901446430,3,23,M,1.0,7
201901446430,3,57,F,1.0,7
201901423791,1,99,M,0.0,1
201901423791,2,17,M,3.0,2
201901018887,1,77,M,3.0,1
201901018887,1,64,F,0.0,7
201901018887,2,53,M,1.0,1
201901018887,2,23,F,3.0,7
201901018887,2,24,M,0.0,7
201901423836,1,24,M,3.0,1
201901301858,1,36,M,0.0,1
201901301858,2,12,M,3.0,2
201901447679,1,32,M,0.0,1
201901447679,2,22,M,4.0,1
201901016835,1,48,M,0.0,1
201901016835,2,61,F,3.0,2
201901424477,1,19,F,3.0,1
201901302060,1,31,M,0.0,1
201901302060,2,47,M,3.0,1
201901302060,3,29,M,0.0,1
201901302060,4,32,M,0.0,1
201901302060,4,32,M,1.0,7
201901392178,1,73,F,0.0,1
201901392178,2,23,F,3.0,1
201901392190,1,36,M,0.0,1
201901392190,2,73,M,3.0,2
201901019020,1,49,F,1.0,1
201901019020,2,49,M,2.0,1
201901019020,3,51,M,3.0,1
201901446467,1,64,M,0.0,1
201901446467,1,48,F,0.0,7
201901446208,1,17,M,2.0,1
201901446208,2,57,M,3.0,1
201901446208,1,15,F,0.0,7
201901368754,1,99,U,0.0,1
201901368754,2,44,M,3.0,2
201901446430,1,40,M,3.0,1
201901446430,2,62,M,0.0,1
201901410917,1,49,M,3.0,1
201901424334,2,19,M,3.0,1
201901424334,2,19,M,3.0,7
201901016838,2,43,F,2.0,7
201901338790,1,29,M,3.0,1
201901338790,2,37,M,0.0,1
201901021218,4,23,F,0.0,1
201901016821,1,19,M,3.0,1
201901016821,2,36,M,0.0,1
201901311258,1,34,M,0.0,1
201901311258,2,81,F,4.0,2
201901311258,3,64,F,3.0,2
201901311258,4,76,F,3.0,2
201901311258,5,86,F,3.0,2
201901311258,6,60,M,3.0,2
201901302126,1,24,M,0.0,1
201901368402,1,48,M,0.0,1
201901368402,2,21,F,3.0,5
201901368369,1,40,F,3.0,1
201901438808,1,21,M,2.0,1
201901438808,2,45,M,4.0,1
201901411046,1,25,M,0.0,1
201901411046,2,39,F,3.0,1
201901446540,1,26,F,3.0,1
201901446545,1,28,F,2.0,1
201901446545,1,7,M,0.0,7
201901446545,1,4,M,0.0,7
201901446545,1,25,F,3.0,7
201901446545,2,25,M,0.0,1
201901446545,2,19,M,0.0,7
201901446545,2,20,F,0.0,7
201901446545,3,99,F,0.0,1
201901021155,1,43,M,0.0,1
201901021155,2,66,M,0.0,1
201901016838,1,31,M,0.0,1
201901016838,2,21,M,0.0,1
201901016838,2,13,F,3.0,7
201901021155,2,58,M,3.0,7
201901016847,1,18,M,2.0,1
201901016847,2,64,M,3.0,1
201901016849,1,12,M,3.0,2
201901016849,2,56,F,0.0,1
201901338469,1,30,M,3.0,1
201901338671,1,65,M,3.0,1
201901338671,2,37,M,3.0,1
201901424932,1,46,F,3.0,1
201901424932,1,22,F,3.0,7
201901339046,1,54,M,2.0,1
201901339046,2,99,M,3.0,1
201901407679,1,29,M,3.0,1
201901407679,2,35,F,4.0,1
201901446042,1,35,M,3.0,1
201901446042,1,44,F,2.0,7
201901018803,2,56,M,2.0,1
201901018803,2,52,F,0.0,7
201901369418,1,55,M,3.0,1
201901369418,3,53,M,3.0,2
201901369418,4,44,M,0.0,2
201901369418,5,53,M,0.0,2
201901369418,6,34,M,0.0,2
201901368477,1,23,M,0.0,1
201901368477,2,69,F,3.0,2
201901387970,1,19,M,0.0,1
201901387970,3,29,M,0.0,1
201901387970,4,29,F,0.0,1
201901387970,4,34,M,0.0,7
201901387970,5,66,F,0.0,1
201901410808,1,57,M,0.0,1
201901410808,2,34,M,3.0,2
201901368507,1,64,F,3.0,1
201901368507,2,70,M,3.0,1
201901368985,1,24,M,0.0,1
201901368985,2,54,M,3.0,1
201901123764,1,51,M,4.0,1
201901123764,2,51,M,3.0,1
201901424124,1,35,F,3.0,1
201901424124,2,35,M,0.0,1
201901021218,1,43,F,0.0,7
201901021218,1,26,F,0.0,7
201901021218,1,61,F,0.0,7
201901021218,1,60,M,0.0,7
201901021218,2,61,F,3.0,1
201901021218,3,31,M,0.0,1
201901339038,1,53,M,3.0,1
201901339038,2,21,M,3.0,1
201901339102,1,23,M,3.0,1
201901446369,1,36,M,3.0,1
201901446369,2,35,F,3.0,1
201901446369,3,51,F,0.0,1
201901446381,1,47,M,3.0,1
201901446381,2,34,M,0.0,1
201901018598,1,27,F,3.0,1
201901301271,1,51,M,3.0,1
201901446381,2,38,M,0.0,7
201901446381,3,37,F,0.0,1
201901410766,1,21,M,3.0,2
201901410766,2,25,M,0.0,1
201901301491,1,24,M,1.0,1
201901301491,2,59,F,3.0,1
201901018803,1,26,M,0.0,1
201901018803,1,43,M,3.0,7
201901018803,1,30,M,3.0,7
201901018803,1,38,M,2.0,7
201901368665,1,76,F,3.0,1
201901368665,2,57,M,3.0,1
201901417089,1,16,M,3.0,1
201901417089,2,76,M,4.0,1
201901424267,1,24,M,3.0,1
201901424334,1,17,M,0.0,1
201901021217,1,39,F,3.0,1
201901021218,1,21,F,0.0,1
201901021218,1,27,F,0.0,7
201901021218,1,46,M,0.0,7
201901021218,1,48,M,0.0,7
201901368988,1,99,U,0.0,1
201901368988,2,35,M,3.0,2
201901392248,1,85,F,0.0,1
201901392248,2,66,F,3.0,1
201901338640,2,58,F,3.0,7
201901338699,1,99,U,0.0,1
201901338699,2,65,M,3.0,2
201901338461,1,41,F,2.0,1
201901338461,1,37,F,0.0,7
201901338461,2,32,M,3.0,1
201901018727,1,32,M,0.0,1
201901018727,2,31,M,3.0,1
201901311172,1,28,F,2.0,1
201901311172,2,79,F,4.0,1
201901311172,3,31,F,2.0,1
201901368766,1,24,F,0.0,1
201901368766,2,27,M,0.0,1
201901368766,2,99,M,3.0,7
201901423692,1,99,M,3.0,1
201901424205,1,26,M,0.0,1
201901424205,2,67,M,3.0,2
201901301795,1,29,F,0.0,1
201901301795,1,35,M,0.0,7
201901301795,1,8,M,0.0,7
201901301795,1,0,F,0.0,7
201901301795,2,28,M,0.0,1
201901301795,2,36,M,0.0,7
201901301795,2,33,M,3.0,7
201901368272,1,56,F,3.0,1
201901368272,1,17,F,2.0,7
201901368272,2,23,M,3.0,1
201901368806,2,46,F,0.0,1
201901368558,1,52,M,0.0,1
201901368558,2,72,F,0.0,1
201901368558,2,53,F,3.0,7
201901368558,2,75,M,3.0,7
201901368558,2,51,M,0.0,7
201901424178,1,92,F,0.0,1
201901424178,2,46,M,3.0,1
201901021068,1,18,F,0.0,1
201901021068,1,99,M,3.0,7
201901021068,1,17,F,0.0,7
201901369007,1,99,M,0.0,1
201901369007,1,99,M,0.0,7
201901369007,2,17,F,3.0,2
201901369009,1,22,M,3.0,1
201901369009,2,99,U,0.0,1
201901439690,1,34,F,4.0,1
201901439690,1,7,M,4.0,7
201901424495,1,18,F,2.0,1
201901424495,1,19,F,3.0,7
201901424495,2,39,M,2.0,1
201901302009,1,37,M,0.0,1
201901302009,2,6,M,3.0,2
201901347091,1,73,M,2.0,1
201901347091,1,76,F,0.0,7
201901347091,2,28,F,4.0,1
201901338640,1,30,F,3.0,1
201901338640,2,58,M,3.0,1
201901338640,2,22,M,3.0,7
201901392178,2,4,M,0.0,7
201901392178,3,52,M,0.0,1
201901392178,3,32,M,3.0,7
201901302084,1,51,M,3.0,1
201901302084,2,44,M,0.0,1
201901311259,1,99,M,0.0,1
201901311259,2,56,M,4.0,3
201901446051,1,99,U,0.0,1
201901446051,2,99,M,0.0,1
201901446051,2,58,F,3.0,7
201901368707,1,13,M,3.0,3
201901368707,2,30,M,0.0,1
201901368709,1,63,M,2.0,1
201901368709,1,58,M,3.0,7
201901368709,2,57,M,0.0,1
201901368709,3,42,M,2.0,1
201901368806,1,22,F,2.0,1
201901368806,1,36,F,3.0,7
201901368806,1,14,F,2.0,7
201901424016,1,28,M,0.0,1
201901424016,2,61,F,3.0,1
201901424016,2,65,F,3.0,7
201901301756,1,16,M,0.0,1
201901301756,2,33,M,3.0,1
201901423467,1,19,M,3.0,1
201901423481,1,99,F,0.0,1
201901423481,2,66,M,3.0,2
201901301966,1,35,M,3.0,1
201901301966,1,35,F,2.0,7
201901301966,2,56,M,2.0,1
201901302066,1,32,M,3.0,3
201901392263,1,15,F,3.0,1
201901392263,1,99,F,2.0,7
201901302066,2,34,F,0.0,1
201901302071,1,24,M,3.0,1
201901302071,2,38,M,2.0,1
201901439804,1,18,M,4.0,1
201901424629,1,29,M,3.0,1
201901338677,1,36,F,0.0,1
201901338677,1,8,M,0.0,7
201901338677,2,66,M,3.0,1
201901424626,1,20,F,3.0,1
201901339536,1,60,F,2.0,1
201901424728,1,30,M,0.0,1
201901424728,1,58,M,0.0,7
201901015097,1,19,M,2.0,1
201901015097,2,38,F,3.0,1
201901339787,1,37,F,0.0,1
201901339787,1,12,M,0.0,7
201901339752,1,59,F,3.0,1
201901425059,1,26,M,3.0,1
201901425436,1,54,M,0.0,1
201901425436,2,47,M,3.0,2
201901341392,1,19,F,0.0,1
201901341392,1,19,M,3.0,7
201901341392,2,26,M,3.0,1
201901341392,2,25,F,3.0,7
201901424613,1,78,M,0.0,1
201901424613,2,32,M,3.0,2
201901338387,1,29,M,3.0,1
201901338393,1,17,M,3.0,1
201901338393,2,36,M,3.0,1
201901338401,1,35,F,2.0,1
201901338401,2,31,M,3.0,1
201901339168,1,70,M,3.0,1
201901339028,2,23,F,3.0,7
201901468496,1,99,U,0.0,1
201901392774,1,19,M,3.0,1
201901468496,2,45,F,3.0,1
201901468496,3,39,M,0.0,1
201901392739,1,20,F,0.0,1
201901392739,2,35,F,3.0,2
201901339016,1,19,F,3.0,1
201901339016,2,81,M,3.0,1
201901015004,1,17,M,0.0,1
201901015004,1,18,M,0.0,7
201901015004,1,18,F,0.0,7
201901015004,2,23,M,3.0,1
201901339536,2,41,F,3.0,1
201901340519,1,19,M,0.0,1
201901340519,1,99,U,0.0,7
201901340519,2,48,M,3.0,1
201901340519,4,57,M,0.0,1
201901339364,1,20,M,3.0,1
201901393204,1,30,F,nan,6
201901393204,2,79,M,2.0,1
201901393204,2,73,F,3.0,7
201901393204,3,77,M,0.0,1
201901393204,3,64,F,0.0,7
201901393204,3,65,F,0.0,7
201901393204,3,67,M,0.0,7
201901425557,1,27,F,0.0,1
201901425557,1,46,M,0.0,7
201901425557,2,33,M,3.0,1
201901425557,2,33,M,0.0,7
201901392351,1,68,M,3.0,1
201901019065,1,48,F,3.0,1
201901339028,1,35,F,1.0,1
201901339028,2,24,F,1.0,1
201901339028,1,12,F,3.0,7
201901339028,1,13,M,3.0,7
201901425005,1,18,F,3.0,1
201901425005,2,21,F,3.0,1
201901425005,2,28,M,3.0,7
201901017088,1,24,F,3.0,1
201901392774,1,20,M,0.0,7
201901392923,1,69,F,3.0,1
201901392701,1,55,M,0.0,1
201901392701,2,57,M,3.0,1
201901393072,1,22,F,2.0,1
201901393072,2,30,M,3.0,1
201901339797,2,84,M,3.0,7
201901339968,1,40,M,3.0,1
201901393235,1,22,M,0.0,1
201901393235,2,60,M,3.0,1
201901393330,2,28,F,3.0,7
201901014935,1,99,M,0.0,1
201901014935,1,99,U,0.0,7
201901014935,2,47,F,3.0,2
201901302126,1,99,F,3.0,7
201901302126,2,28,M,0.0,1
201901339184,1,67,M,3.0,1
201901392635,1,99,U,0.0,1
201901392635,2,76,M,3.0,2
201901424626,1,20,F,3.0,7
201901424626,1,18,F,3.0,7
201901424626,1,15,F,2.0,7
201901424731,1,55,M,3.0,1
201901016996,1,37,M,0.0,1
201901339209,1,63,M,3.0,2
201901339209,2,25,M,0.0,1
201901339209,2,18,F,0.0,7
201901016996,1,7,M,0.0,7
201901016996,2,59,M,3.0,1
201901016996,2,52,F,0.0,7
201901017001,1,24,M,1.0,1
201901017001,2,63,F,3.0,1
201901339797,1,72,M,0.0,1
201901339797,2,85,F,0.0,1
201901425487,1,18,M,3.0,2
201901425487,2,30,M,0.0,1
201901369208,1,16,F,0.0,1
201901369208,2,17,F,3.0,1
201901369208,2,27,M,2.0,7
201901369208,2,17,F,1.0,7
201901426664,1,99,F,0.0,1
201901426664,2,34,M,0.0,1
201901426664,2,20,F,3.0,7
201901393330,2,1,M,3.0,7
201901338755,1,75,F,3.0,1
201901338755,2,16,M,0.0,1
201901338755,2,17,M,0.0,7
201901338755,2,15,M,0.0,7
201901424586,1,80,F,3.0,1
201901424586,2,54,M,0.0,1
201901014878,1,39,F,0.0,1
201901014878,2,58,F,3.0,2
201901378658,1,24,F,3.0,7
201901017088,1,20,F,2.0,7
201901339787,1,11,F,0.0,7
201901339787,1,17,M,0.0,7
201901339787,2,28,M,3.0,1
201901392923,2,37,F,3.0,1
201901392923,1,74,M,3.0,7
201901392923,3,24,F,3.0,1
201901392923,3,5,F,0.0,7
201901392923,3,27,M,0.0,7
201901392923,3,1,M,0.0,7
201901393378,1,8,F,0.0,7
201901393378,2,59,M,3.0,1
201901393378,3,24,F,0.0,1
201901393378,3,3,M,0.0,7
201901393378,3,2,F,0.0,7
201901393378,4,62,F,0.0,1
201901393071,1,17,M,3.0,1
201901369052,1,99,U,0.0,1
201901369052,2,99,U,0.0,1
201901369052,3,33,F,3.0,1
201901369052,3,38,M,2.0,7
201901369126,1,64,M,3.0,1
201901369126,2,32,M,0.0,1
201901339903,1,18,M,3.0,1
201901425487,2,27,F,0.0,7
201901393330,2,58,F,0.0,1
201901393330,2,8,F,3.0,7
201901393330,2,3,M,3.0,7
201901369056,1,54,F,0.0,1
201901369056,2,24,F,3.0,2
201901347782,1,55,F,4.0,1
201901347782,2,55,M,3.0,1
201901468511,1,31,F,3.0,1
201901468511,2,82,M,0.0,7
201901021232,1,26,M,3.0,1
201901021232,1,26,M,0.0,7
201901021232,2,55,F,0.0,1
201901339183,1,45,M,0.0,1
201901339183,2,40,F,3.0,1
201901339183,2,37,M,0.0,7
201901339142,2,22,M,3.0,2
201901392680,1,52,F,0.0,1
201901392680,2,18,M,0.0,1
201901392680,1,41,F,0.0,7
201901392680,2,24,F,3.0,7
201901392687,2,54,M,0.0,1
201901440333,1,21,M,4.0,1
201901392555,1,34,M,0.0,1
201901392555,2,35,M,3.0,1
201901393364,1,31,M,3.0,1
201901393378,1,39,M,0.0,1
201901393378,1,28,F,0.0,7
201901017002,1,65,M,3.0,1
201901017002,1,28,F,3.0,7
201901339209,2,28,F,0.0,7
201901425433,1,26,M,3.0,1
201901425433,2,46,M,0.0,1
201901341367,1,26,M,0.0,1
201901341367,2,35,F,3.0,1
201901341367,3,49,F,0.0,1
201901340966,1,55,M,0.0,1
201901340966,2,19,F,3.0,1
201901340611,1,99,U,0.0,1
201901340611,2,68,M,3.0,1
201901340611,2,11,F,2.0,7
201901347339,1,34,F,0.0,1
201901347339,2,60,M,4.0,3
201901390507,1,21,F,0.0,1
201901390507,2,53,F,4.0,2
201901339142,1,99,U,0.0,1
201901339177,1,38,M,3.0,1
201901339462,1,99,U,0.0,1
201901339462,2,49,M,3.0,1
201901339462,2,99,M,3.0,7
201901016821,3,53,M,0.0,1
201901016821,3,25,F,0.0,7
201901015130,1,31,M,3.0,1
201901339002,1,41,M,3.0,1
201901017030,1,17,M,3.0,1
201901017030,1,15,F,2.0,7
201901017030,1,15,M,0.0,7
201901392687,1,31,M,0.0,1
201901392687,1,28,F,3.0,7
201901471009,1,23,M,4.0,1
201901471009,1,26,M,3.0,7
201901017231,1,43,F,3.0,1
201901392958,1,48,M,3.0,1
201901392958,2,67,M,0.0,1
201901393139,1,51,F,0.0,1
201901393139,2,42,M,3.0,1
201901393139,1,24,F,0.0,7
201901393139,1,1,M,0.0,7
201901339310,1,69,F,0.0,1
201901339310,2,47,F,0.0,1
201901339310,1,65,F,3.0,7
201901340810,1,99,U,0.0,1
201901340810,2,55,F,3.0,1
201901019153,1,46,M,0.0,1
201901019153,1,8,M,3.0,7
201901019153,1,41,M,3.0,7
201901019153,1,8,F,3.0,7
201901015113,1,31,M,3.0,1
201901015097,2,9,M,3.0,7
201901015097,2,7,F,2.0,7
201901424728,1,68,F,0.0,7
201901424728,2,57,M,3.0,1
201901424728,3,61,F,0.0,1
201901019223,1,27,F,3.0,1
201901338897,1,63,F,0.0,1
201901338897,2,53,M,3.0,1
201901392839,1,73,F,1.0,1
201901392839,2,37,M,1.0,1
201901392839,2,40,F,3.0,7
201901424767,1,64,M,0.0,1
201901424767,2,33,F,3.0,1
201901424767,2,4,M,0.0,7
201901015062,1,18,M,0.0,1
201901015062,1,17,M,1.0,7
201901015062,1,12,M,3.0,7
201901015062,1,15,M,3.0,7
201901468583,1,58,M,3.0,1
201901468583,1,57,F,0.0,7
201901425089,1,29,M,0.0,1
201901425089,2,24,F,3.0,2
201901425089,3,24,M,2.0,2
201901393330,1,31,M,0.0,1
201901341349,1,21,M,3.0,1
201901341349,2,35,F,2.0,1
201901341007,2,24,F,0.0,1
201901341349,2,58,F,0.0,7
201901341349,2,99,M,0.0,7
201901341140,1,53,F,3.0,1
201901341349,2,99,M,0.0,7
201901341335,1,22,F,3.0,1
201901341335,1,19,F,0.0,7
201901341335,1,23,F,0.0,7
201901341335,2,19,F,0.0,1
201901369512,1,76,F,2.0,7
201901369512,2,30,F,3.0,1
201901426163,1,54,M,2.0,1
201901426163,2,55,F,3.0,1
201901121937,1,56,M,0.0,1
201901121937,2,60,M,4.0,1
201901440423,1,38,M,4.0,1
201901440423,1,37,F,2.0,7
201901425964,1,62,M,0.0,1
201901425964,2,68,F,3.0,2
201901370731,1,74,F,3.0,1
201901370731,2,70,F,3.0,1
201901019321,1,99,U,0.0,1
201901019321,2,43,F,3.0,1
201901123526,2,14,M,2.0,7
201901123526,2,16,M,2.0,7
201901411233,1,19,M,0.0,1
201901411233,1,28,M,0.0,7
201901371273,1,66,M,0.0,1
201901371273,1,61,M,0.0,7
201901371273,2,29,F,3.0,2
201901411233,1,27,F,3.0,7
201901411233,1,24,F,0.0,7
201901411233,1,8,F,2.0,7
201901411233,1,6,M,0.0,7
201901411233,1,3,M,0.0,7
201901017316,1,22,M,0.0,1
201901017316,1,50,F,3.0,7
201901411233,1,0,M,0.0,7
201901015306,1,17,F,2.0,1
201901015306,1,19,F,2.0,7
201901425541,1,52,F,3.0,1
201901425541,2,57,F,1.0,1
201901341007,1,54,M,3.0,3
201901369773,2,37,M,3.0,1
201901369592,1,40,F,3.0,1
201901369592,2,64,F,0.0,1
201901369592,3,68,F,0.0,1
201901369592,3,41,F,0.0,7
201901435318,1,27,F,3.0,1
201901435318,2,34,F,0.0,1
201901425977,2,33,M,0.0,1
201901425977,3,54,M,3.0,1
201901370512,1,20,F,0.0,1
201901370512,2,36,F,3.0,1
201901019315,1,48,M,3.0,1
201901019315,2,36,M,2.0,1
201901019296,1,37,F,3.0,1
201901411259,2,45,F,0.0,1
201901123526,1,73,M,4.0,1
201901123526,2,53,F,2.0,1
201901123526,2,19,M,2.0,7
201901411211,1,28,M,3.0,1
201901302525,1,32,M,3.0,1
201901302525,1,39,M,2.0,7
201901341451,1,26,M,0.0,1
201901341451,2,37,F,3.0,1
201901341280,1,31,M,3.0,1
201901341577,1,29,M,3.0,1
201901015242,2,66,F,3.0,7
201901426216,1,17,M,2.0,1
201901426216,1,17,F,1.0,7
201901426216,2,25,M,1.0,1
201901426216,2,26,F,3.0,7
201901015569,1,70,F,2.0,1
201901015569,1,12,M,3.0,7
201901370615,1,99,U,0.0,1
201901370615,2,14,M,3.0,2
201901370482,1,35,F,0.0,1
201901370482,2,36,F,3.0,3
201901461704,1,39,F,3.0,1
201901461704,2,36,M,0.0,1
201901015599,1,61,F,3.0,1
201901426070,1,80,M,3.0,1
201901426070,1,71,F,0.0,7
201901461581,1,73,M,3.0,1
201901370336,1,21,M,0.0,1
201901370336,2,71,F,4.0,2
201901461725,1,36,M,0.0,1
201901461725,1,36,F,3.0,7
201901369773,1,21,M,3.0,1
201901369773,1,21,F,0.0,7
201901369826,1,47,M,3.0,1
201901369826,2,44,F,0.0,1
201901369826,2,29,F,0.0,7
201901369826,2,21,M,0.0,7
201901369826,2,19,F,0.0,7
201901369826,2,5,F,0.0,7
201901015242,1,60,F,0.0,1
201901015242,2,36,F,3.0,1
201901015242,2,46,F,0.0,7
201901015242,2,2,M,0.0,7
201901015242,2,49,F,0.0,7
201901015302,1,41,F,0.0,1
201901015302,2,66,F,3.0,1
201901425977,1,22,M,3.0,1
201901370384,1,99,F,0.0,1
201901370384,2,14,M,3.0,3
201901411259,1,36,M,3.0,1
201901017507,1,23,F,3.0,1
201901017507,2,57,M,1.0,1
201901340815,1,52,M,3.0,1
201901341456,1,18,M,4.0,2
201901341456,2,19,M,0.0,1
201901341279,1,50,M,3.0,1
201901021380,1,36,M,3.0,1
