crash_id,veh_num,age,sex,injury_severity,person_type
201501329263,1,48,M,0.0,1
201501329263,2,32,M,3.0,2
201501329293,1,22,F,0.0,1
201501329293,2,68,M,3.0,1
201501329293,1,55,F,0.0,7
201501329286,1,59,M,0.0,1
201501329286,2,46,F,2.0,1
201501329286,2,10,M,3.0,7
201501329286,2,7,M,0.0,7
201501329286,2,5,M,0.0,7
201501329286,2,14,M,0.0,7
201501330209,1,99,U,0.0,1
201501330209,2,31,M,0.0,1
201501330209,3,33,F,3.0,1
201501329790,1,9,M,0.0,7
201501329790,2,1,F,0.0,7
201501329790,2,5,F,3.0,7
201501330137,1,18,F,3.0,1
201501330165,1,21,M,3.0,2
201501330165,2,28,M,1.0,1
201501330165,2,24,F,2.0,7
201501330126,1,26,M,0.0,1
201501330126,2,31,F,0.0,1
201501330126,2,52,F,3.0,7
201501329772,1,17,F,2.0,1
201501329772,2,17,F,3.0,1
201501331420,3,40,F,3.0,1
201501330240,1,79,F,1.0,1
201501330240,2,52,M,3.0,1
201501330240,3,48,M,2.0,1
201501330240,3,52,F,2.0,7
201501332264,1,22,F,3.0,1
201501332264,2,68,M,0.0,1
201501332264,2,64,F,0.0,7
201501020364,2,59,F,0.0,1
201501020364,2,70,M,0.0,7
201501020364,2,57,F,3.0,7
201501020364,1,38,M,0.0,1
201501020364,3,58,M,0.0,1
201501331235,1,23,F,3.0,1
201501020295,1,17,M,3.0,1
201501020295,2,32,M,0.0,1
201501020342,1,22,M,3.0,1
201501020342,2,58,F,0.0,1
201501020342,3,45,F,3.0,1
201501020342,3,14,M,2.0,7
201501331244,2,37,M,0.0,1
201501010753,1,52,F,3.0,1
201501010910,1,47,F,3.0,1
201501053026,1,32,M,3.0,1
201501053026,1,13,F,3.0,7
201501053026,1,15,F,3.0,7
201501053031,1,63,M,0.0,1
201501053031,1,69,M,0.0,7
201501053031,1,69,M,0.0,7
201501053031,1,56,M,0.0,7
201501053031,2,40,F,1.0,1
201501053031,2,13,M,3.0,7
201501052073,1,53,M,3.0,1
201501012113,2,22,M,3.0,1
201501055414,1,64,F,3.0,7
201501055414,2,26,F,3.0,1
201501055414,2,20,M,3.0,7
201501015212,1,49,M,3.0,1
201501329098,1,38,F,0.0,1
201501329229,1,73,M,1.0,1
201501329229,2,99,M,3.0,1
201501329251,1,40,M,3.0,1
201501329251,2,47,F,0.0,1
201501329251,2,7,M,0.0,7
201501329251,2,10,F,0.0,7
201501329098,1,34,M,3.0,7
201501329165,1,99,F,0.0,1
201501329165,2,12,M,3.0,3
201501329790,1,27,F,0.0,1
201501329790,2,23,F,0.0,1
201501330128,1,69,M,1.0,1
201501330128,2,56,M,3.0,1
201501329920,1,63,M,0.0,1
201501329920,2,39,M,3.0,1
201501329920,2,37,F,0.0,7
201501331597,1,39,M,3.0,1
201501331625,1,50,M,3.0,1
201501331625,2,76,M,0.0,1
201501331192,1,24,M,0.0,1
201501331192,2,41,F,3.0,1
201501331192,2,99,U,0.0,7
201501331642,1,71,M,0.0,1
201501331642,2,34,M,0.0,1
201501331642,2,33,F,3.0,7
201501331664,1,40,M,3.0,1
201501331664,2,52,M,0.0,1
201501331420,1,17,M,0.0,1
201501331420,2,28,M,0.0,1
201501331602,1,25,M,3.0,1
201501330367,1,40,F,3.0,1
201501330382,1,99,M,3.0,1
201501331908,1,21,F,3.0,1
201501331908,2,53,F,3.0,1
201501332349,1,44,M,0.0,1
201501332349,2,43,M,1.0,1
201501332349,2,46,M,3.0,7
201501331231,1,31,M,0.0,1
201501331231,2,49,F,3.0,1
201501331859,1,61,M,3.0,1
201501331233,1,64,F,3.0,1
201501331233,2,36,M,2.0,1
201501331233,2,58,F,2.0,7
201501331244,1,19,F,3.0,1
201501331229,1,70,M,3.0,1
201501331229,1,70,F,3.0,7
201501331238,1,86,F,3.0,1
201501331238,2,65,M,0.0,1
201501331239,1,29,M,3.0,1
201501331231,1,31,M,0.0,7
201501331242,1,90,F,0.0,1
201501331242,2,50,M,3.0,1
201501020368,1,28,F,2.0,1
201501020368,1,26,F,2.0,7
201501020368,1,1,M,0.0,7
201501020368,2,60,F,3.0,1
201501020368,3,69,F,2.0,1
201501010801,1,23,M,2.0,1
201501010801,2,44,F,3.0,1
201501012113,1,73,M,3.0,1
201501012113,1,71,F,0.0,7
201501012842,1,25,F,3.0,1
201501012842,2,42,F,2.0,1
201501011478,1,67,F,3.0,1
201501059435,1,38,M,2.0,1
201501059435,2,19,F,3.0,1
201501059713,1,18,F,3.0,1
201501059713,1,17,F,3.0,7
201501015124,1,52,M,3.0,1
201501014284,1,71,F,3.0,1
201501013827,1,27,M,3.0,1
201501013827,1,24,F,3.0,7
201501022442,1,20,F,3.0,1
201501022442,2,19,F,4.0,1
201501022442,2,20,F,4.0,7
201501022442,2,20,F,3.0,7
201501061978,1,52,M,3.0,2
201501061978,2,62,M,0.0,1
201501062384,1,33,F,3.0,1
201501062384,2,65,M,0.0,1
201501012722,2,21,F,0.0,7
201501013901,1,21,F,0.0,1
201501013901,1,25,M,3.0,7
201501052403,2,83,F,3.0,1
201501052403,2,83,F,3.0,7
201501016356,1,57,M,0.0,1
201501016356,2,35,F,3.0,2
201501016183,1,27,M,2.0,1
201501016183,2,44,M,1.0,1
201501016183,3,40,F,3.0,1
201501016183,4,58,M,0.0,1
201501056471,1,25,F,3.0,1
201501056471,1,23,F,3.0,7
201501016065,1,38,M,3.0,1
201501016065,2,63,M,3.0,1
201501016732,2,53,M,0.0,1
201501016732,1,47,M,3.0,7
201501066222,1,36,M,3.0,1
201501017805,1,61,M,0.0,1
201501017805,2,23,M,0.0,1
201501017805,3,58,M,3.0,1
201501017805,3,55,F,0.0,7
201501022443,1,31,M,4.0,1
201501021020,1,51,M,4.0,1
201501021020,2,55,M,0.0,1
201501022445,1,45,M,4.0,1
201501017930,1,26,M,3.0,1
201501018002,1,31,F,3.0,1
201501018002,2,27,M,0.0,1
201501055435,1,29,F,3.0,1
201501021017,1,36,M,0.0,1
201501021017,2,37,M,4.0,1
201501015117,1,17,F,3.0,1
201501015117,2,44,M,0.0,1
201501015117,1,15,M,0.0,7
201501015087,1,16,M,3.0,1
201501061104,1,21,F,3.0,1
201501061104,1,19,F,2.0,7
201501014881,1,21,M,3.0,1
201501014881,2,54,F,3.0,1
201501015861,2,18,M,0.0,1
201501015861,3,43,M,3.0,1
201501015861,3,15,M,0.0,7
201501059712,1,47,M,0.0,1
201501059712,1,18,M,0.0,7
201501059712,1,13,M,0.0,7
201501059712,2,63,M,3.0,1
201501016795,1,85,M,3.0,1
201501016795,2,88,F,0.0,1
201501016061,1,71,F,0.0,1
201501016375,1,24,M,3.0,1
201501016375,2,34,F,0.0,1
201501016475,1,36,M,3.0,1
201501016475,1,18,F,0.0,7
201501016475,2,32,M,0.0,1
201501017209,1,18,F,3.0,1
201501018551,1,28,F,3.0,1
201501018690,1,21,M,3.0,1
201501018690,2,73,M,2.0,1
201501018690,3,49,F,0.0,1
201501018690,3,99,M,0.0,7
201501061956,1,47,M,3.0,1
201501017737,1,56,F,3.0,1
201501017737,2,74,F,0.0,1
201501018285,1,45,F,0.0,1
201501018285,2,47,F,3.0,1
201501018285,2,47,M,1.0,7
201501061956,1,52,F,3.0,7
201501019552,1,48,M,3.0,1
201501022435,1,66,M,4.0,1
201501022438,1,73,M,4.0,1
201501018161,1,24,M,3.0,1
201501054245,1,63,F,3.0,1
201501054245,2,25,F,0.0,7
201501054245,2,24,F,0.0,7
201501013303,1,24,F,2.0,1
201501013303,2,26,F,0.0,1
201501013303,3,36,M,3.0,1
201501013945,1,52,M,3.0,1
201501056274,1,31,F,3.0,1
201501056274,2,24,M,0.0,1
201501014375,1,43,F,3.0,1
201501014375,1,44,M,3.0,7
201501014375,1,37,F,2.0,7
201501058428,1,41,M,3.0,1
201501015302,1,18,M,3.0,1
201501015302,2,45,F,3.0,1
201501058412,1,28,M,3.0,1
201501015861,1,21,M,0.0,1
201501018270,1,33,M,2.0,1
201501018270,1,26,F,3.0,7
201501021021,1,19,F,4.0,2
201501021021,2,53,F,0.0,1
201501065781,1,57,M,3.0,1
201501065781,1,45,F,2.0,7
201501052517,1,21,M,3.0,1
201501052517,1,21,M,3.0,7
201501054201,1,26,F,3.0,1
201501014392,1,37,F,3.0,1
201501014392,1,14,M,0.0,7
201501014392,1,0,F,0.0,7
201501014392,2,47,M,1.0,1
201501014392,2,10,M,1.0,7
201501014433,1,17,F,3.0,1
201501014433,1,20,F,3.0,7
201501014437,1,43,F,3.0,1
201501014851,1,42,M,3.0,1
201501014851,2,34,M,0.0,1
201501014851,2,34,M,0.0,7
201501061817,1,25,M,3.0,7
201501015283,1,45,F,0.0,1
201501015283,2,45,F,3.0,1
201501015283,3,27,M,0.0,1
201501015292,1,24,F,2.0,1
201501015292,1,4,M,3.0,7
201501061791,2,55,M,3.0,7
201501052403,1,46,M,2.0,1
201501017164,1,30,F,0.0,1
201501017164,2,42,F,3.0,1
201501017164,2,40,M,0.0,7
201501017164,3,66,M,0.0,1
201501016534,1,22,M,3.0,1
201501016534,2,59,M,0.0,1
201501016534,2,64,F,0.0,7
201501017263,1,30,F,3.0,1
201501017263,2,37,M,0.0,1
201501066919,1,54,F,0.0,1
201501066919,1,22,F,2.0,7
201501066919,1,64,M,3.0,7
201501021014,1,18,M,3.0,7
201501016920,1,20,M,3.0,1
201501018579,1,89,F,3.0,1
201501018579,1,91,M,0.0,7
201501018579,2,29,F,0.0,1
201501022434,2,23,M,2.0,7
201501022434,2,40,M,2.0,7
201501022434,2,26,M,2.0,7
201501022434,3,66,M,0.0,1
201501019038,1,16,M,0.0,1
201501019038,1,14,F,0.0,7
201501019038,1,14,F,0.0,7
201501019038,2,76,F,3.0,1
201501018483,1,19,M,3.0,1
201501018408,1,30,M,0.0,1
201501018408,2,34,F,3.0,1
201501012599,2,75,F,3.0,1
201501057630,1,32,M,3.0,1
201501016197,1,25,M,3.0,1
201501016197,2,35,M,0.0,1
201501054241,1,42,F,3.0,1
201501054241,1,63,F,0.0,7
201501014375,2,51,F,3.0,1
201501014375,2,81,F,3.0,7
201501014582,1,60,M,0.0,1
201501014582,2,67,F,3.0,1
201501013810,1,26,F,0.0,1
201501013810,1,44,F,0.0,7
201501013810,2,56,F,3.0,1
201501015261,1,11,F,3.0,7
201501061791,1,40,F,1.0,1
201501061791,2,70,F,3.0,1
201501021014,1,18,M,4.0,1
201501021014,1,17,M,3.0,7
201501018369,1,15,F,0.0,7
201501018369,2,32,F,2.0,1
201501018369,2,4,F,2.0,7
201501022434,1,21,M,2.0,1
201501022434,2,24,M,2.0,1
201501022434,2,29,M,4.0,7
201501022434,2,29,M,2.0,7
201501012722,1,71,F,3.0,1
201501012722,2,22,M,0.0,1
201501014362,2,25,M,3.0,1
201501014362,2,57,M,1.0,7
201501014362,3,43,F,0.0,1
201501012817,1,22,F,3.0,1
201501012817,2,60,F,3.0,1
201501015414,1,20,M,0.0,1
201501015414,1,18,F,0.0,7
201501015414,1,18,M,0.0,7
201501015414,2,57,M,3.0,2
201501015379,1,63,M,0.0,1
201501015379,1,49,M,3.0,7
201501015382,2,18,F,0.0,1
201501015382,2,26,F,0.0,7
201501064225,1,41,F,3.0,1
201501016654,1,48,M,3.0,1
201501017141,1,41,F,0.0,1
201501017141,2,56,F,3.0,1
201501018747,1,51,M,0.0,1
201501018747,2,43,F,3.0,2
201501018075,1,25,M,3.0,1
201501018075,2,70,F,2.0,1
201501018948,1,51,F,3.0,1
201501018948,1,2,F,3.0,7
201501018948,2,27,M,0.0,1
201501049311,1,89,M,4.0,1
201501049311,2,24,M,3.0,1
201501019614,2,35,M,3.0,1
201501012424,1,20,M,3.0,1
201501012927,1,34,F,3.0,1
201501012927,2,54,F,3.0,1
201501012498,1,67,F,1.0,1
201501013945,1,16,M,2.0,7
201501013945,2,23,F,2.0,1
201501014092,1,37,F,3.0,1
201501058139,1,26,F,3.0,1
201501061817,1,26,M,2.0,1
201501015261,1,43,F,0.0,1
201501015261,1,45,M,1.0,7
201501015261,1,4,F,0.0,7
201501015382,1,38,F,3.0,2
201501016452,1,99,U,0.0,1
201501016452,1,30,F,2.0,7
201501016452,1,24,M,3.0,7
201501017104,1,37,M,3.0,1
201501016085,1,16,F,0.0,1
201501016085,1,14,F,0.0,7
201501016085,2,28,M,3.0,1
201501016085,3,48,M,0.0,1
201501058146,1,37,M,0.0,1
201501058146,1,57,M,0.0,7
201501058146,2,58,M,3.0,1
201501058146,2,53,F,2.0,7
201501016636,1,42,F,3.0,1
201501016636,2,58,M,2.0,1
201501017163,1,65,M,0.0,1
201501017163,2,44,M,3.0,1
201501017163,2,39,M,3.0,7
201501018235,1,58,M,0.0,1
201501018235,2,62,F,3.0,1
201501018235,3,20,M,0.0,1
201501018235,3,15,M,0.0,7
201501021014,1,18,M,3.0,7
201501021014,1,17,M,3.0,7
201501018369,1,51,F,3.0,1
201501017815,1,75,F,3.0,1
201501064605,1,78,F,3.0,1
201501064605,2,38,F,0.0,1
201501012731,1,36,F,0.0,1
201501012731,2,23,M,0.0,1
201501012731,2,22,M,3.0,7
201501013384,2,14,F,0.0,7
201501013348,1,46,M,3.0,1
201501013348,2,63,M,3.0,1
201501013384,3,19,M,0.0,1
201501013384,3,19,M,0.0,7
201501013384,3,18,F,0.0,7
201501014362,1,21,M,0.0,1
201501014582,2,61,M,3.0,7
201501014926,1,42,M,3.0,1
201501014926,2,45,M,0.0,1
201501016004,1,30,M,0.0,1
201501016004,2,78,M,2.0,1
201501016004,2,57,F,3.0,7
201501015541,1,64,M,0.0,1
201501015541,2,62,F,3.0,1
201501016263,1,35,M,3.0,1
201501016263,2,51,F,3.0,1
201501016061,2,35,M,3.0,2
201501015642,1,35,F,3.0,1
201501016085,3,41,F,0.0,7
201501016085,3,14,M,0.0,7
201501016085,4,56,M,0.0,1
201501018358,1,72,F,2.0,1
201501018358,1,86,M,3.0,7
201501018358,2,32,M,0.0,1
201501018358,2,2,M,0.0,7
201501017680,1,26,M,1.0,1
201501017680,1,2,F,1.0,7
201501017680,2,53,M,3.0,1
201501017709,1,25,M,0.0,1
201501017709,2,68,F,3.0,1
201501068205,1,24,M,0.0,1
201501068205,2,54,F,3.0,1
201501065466,1,23,M,3.0,1
201501065466,1,21,M,3.0,7
201501065466,2,52,M,3.0,1
201501065466,2,28,M,2.0,7
201501065466,2,43,M,3.0,7
201501020838,1,99,U,0.0,1
201501020838,2,43,M,3.0,2
201501020893,1,23,M,3.0,1
201501020893,2,99,U,1.0,1
201501020959,1,72,F,0.0,1
201501020959,2,21,F,3.0,1
201501021922,1,47,M,3.0,1
201501021560,1,21,M,0.0,1
201501021560,2,54,F,3.0,1
201501069044,1,16,M,3.0,1
201501069044,1,15,M,3.0,7
201501021999,2,15,M,0.0,7
201501021999,2,16,M,0.0,7
201501021999,2,16,F,2.0,7
201501021999,2,14,F,0.0,7
201501021999,2,15,M,0.0,7
201501021999,2,14,M,0.0,7
201501022407,1,56,M,3.0,1
201501022407,2,63,M,3.0,1
201501021999,2,17,F,0.0,7
201501023746,1,52,F,3.0,1
201501022847,1,47,F,3.0,1
201501022433,1,30,F,3.0,1
201501022433,1,2,M,2.0,7
201501025202,1,54,M,3.0,1
201501023945,1,66,M,4.0,1
201501023945,1,64,F,3.0,7
201501023945,2,36,F,2.0,1
201501025121,1,48,F,3.0,1
201501025121,1,56,M,3.0,7
201501025237,1,56,F,1.0,1
201501025237,2,32,M,0.0,1
201501025798,1,21,M,4.0,1
201501027481,1,59,M,3.0,1
201501027481,2,43,M,2.0,1
201501027481,2,52,F,0.0,7
