crash_id,veh_num,make,model,body_type
202001020995,1,2007 LINC,MKX,SUV
202001021013,1,2018 CHEV,SLV,Pickup
202001022128,2,2004 CHEV,IMP,Passenger
202001022214,1,2016 TOYT,CAM,Passenger
202001020915,1,2013 NISS,VRS,Passenger
202001021090,1,2007 AUDI,AA4,Passenger
202001021153,1,2014 WSTR,(UNK),Tractor With Semi-Trailer
202001021298,2,2005 CHRY,CRU,Passenger
202001021299,2,2015 NISS,RGE,Passenger
202001021689,2,2006 GMC ,YXL,SUV
202001021352,1,2006 TOYT,XLE,Van/Mini-Van
202001021061,2,2007 TOYT,TUN,Pickup
202001021963,1,2014 SCIO,TC ,Passenger
202001021216,2,2015 DODG,CVN,Van/Mini-Van
202001021399,1,2006 DODG,CAL,Passenger
202001021298,1,2015 TOYT,CAM,Passenger
202001021684,2,2013 BMW ,X1,SUV
202001022731,1,2005 CHEV,IMP,Passenger
202001021375,2,2016 CHEV,TRX,Passenger
202001022951,1,1998 JEEP,GCH,Passenger
202001022970,1,2011 JEP ,PAT,SUV
202001022348,1,2014 NISS,RGE,SUV
202001022114,1,(UNK) UNKN,UNK,Unknown
202001021930,2,2019 NISS,VRS,Passenger
202001021963,2,2010 FORD,FOC,Passenger
202001022271,1,2002 CHEV,CAV,Passenger
202001022392,1,2015 BUIC,CEN,Passenger
202001022214,2,2011 GMC ,YUO,Passenger
202001022641,2,1998 CHEV,UNK,Pickup
202001021684,1,2016 NISS,RGE,SUV
202001022792,2,2014 CHEV,CRZ,Passenger
202001022012,1,2005 LEXS,30,Passenger
202001021895,1,2012 NISS,MAX,Passenger
202001021978,2,2003 MAZD,TRB,SUV
202001023030,2,2017 HOND,ACC,Passenger
202001022128,1,2013 CADI,SRX,Passenger
202001022641,1,2013 CHEV,SLV,Pickup
202001023111,1,2016 NISS,MAX,Passenger
202001024371,1,1998 DODG,RAM,Pickup
202001024626,2,2009 INTL,TRA,Tractor With Semi-Trailer
202001024758,1,2014 TOYT,AVA,Passenger
202001024758,2,1999 JEEP,GCH,SUV
202001022571,1,1993 TOYT,COA,Passenger
202001023596,1,2007 CHRY,TNC,Van/Mini-Van
202001023711,2,2017 DODG,JNY,SUV
202001025382,2,2011 CHEV,(UNK),Other
202001022731,2,2018 BUIC,ENC,SUV
202001023796,1,2007 (UNK),(UNK),Passenger
202001022760,1,2000 HOND,ODY,Van/Mini-Van
202001024237,3,2000 UNKN,UNK,SUV
202001025812,1,2005 CADI,CTS,Passenger
202001025831,3,2008 CHEV,MAL,Passenger
202001024325,1,(UNK) UNKN,(UNK),Passenger
202001024458,2,2016 TOYT,SNA,Van/Mini-Van
202001023599,1,2000 CHEV,(UNK),Passenger
202001023888,1,2007 CHEV,CBT,Passenger
202001024013,2,2007 NFLY,(UNK),Bus over 15 seats
202001024211,1,2020 NISS,ALT,Passenger
202001024237,1,2009 CHEV,HHR,Passenger
202001022970,2,1996 TOYT,AVA,Passenger
202001023921,2,2010 TOYT,PRI,Passenger
202001024371,2,2003 FORD,TAU,Passenger
202001024606,2,1999 CHEV,S10,Pickup
202001024682,1,2009 CHRY,TNC,Van/Mini-Van
202001024740,1,2008 HOND,ACC,Passenger
202001024740,3,2016 FORD,FIE,Passenger
202001023394,2,1997 FORD,F15,Pickup
202001024580,1,2019 NISS,SEN,Passenger
202001024580,2,2012 JEP ,(UNK),SUV
202001024654,1,2012 MAZD,CX9,SUV
202001024684,1,2016 MAZD,CX5,SUV
202001026741,1,2015 BMW ,X3 ,Passenger
202001026741,2,2005 TOYT,HGH,Passenger
202001025382,1,2005 PONT,GRA,Passenger
202001025419,1,2009 CHRY,30,Passenger
202001023921,1,(UNK) UNKN,(UNK),Unknown
202001026767,3,2019 KIA ,SPT,Passenger
202001026781,2,2008 GMC ,SRA,Pickup
202001026849,1,2015 FORD,FOC,Passenger
202001025362,1,2017 FORD,F15,Pickup
202001026955,1,2001 CHEV,CAV,Passenger
202001024013,1,2003 CHEV,EXT,Passenger
202001025102,2,2015 JEEP,CHK,Passenger
202001025607,2,2018 (UNK),(UNK),SUV
202001024674,1,2006 LEXS,IS2,Passenger
202001024682,2,2016 CHEV,IMP,Passenger
202001025661,2,2017 JEP ,(UNK),Passenger
202001024890,1,2013 CHEV,SLV,Pickup
202001025661,1,2012 HYUN,SFE,Passenger
202001027103,1,2004 CHEV,TBZ,SUV
202001024237,4,2009 VOLK,TGN,SUV
202001027404,1,2006 PONT,G6 ,Passenger
202001027415,1,2017 NISS,ALT,Passenger
202001025942,1,1999 CHEV,SUB,SUV
202001027537,1,2006 NISS,ALT,Passenger
202001027537,2,2018 CHEV,TRV,Passenger
202001025934,1,2007 FRHT,E42,Tractor With Semi-Trailer
202001024740,2,2012 NISS,SEN,Passenger
202001024862,1,2005 TOYT,CAM,Passenger
202001025362,2,2007 CHEV,MUL,Passenger
202001026280,2,2017 CHEV,TK ,Pickup
202001026558,3,2007 PONT,VIB,Passenger
202001025831,2,2001 TOYT,CAM,Passenger
202001025831,5,2005 NISS,MUR,SUV
202001026732,1,2012 KIA ,OPT,Passenger
202001026732,2,2008 AUDI,AA6,Passenger
202001026767,1,2016 CHEV,MAL,Passenger
202001025436,1,2009 (UNK),(UNK),SUV
202001026818,1,(UNK) (UNK),(UNK),Pickup
202001026890,1,2003 BUIC,LES,Passenger
202001026890,2,2006 (UNK),(UNK),Truck Single Unit
202001026488,1,2018 NISS,PTH,SUV
202001025607,1,2015 HYUN,SON,Passenger
202001027404,2,2011 FORD,EDG,SUV
202001026240,1,2012 FORD,FUS,Passenger
202001028848,1,2002 JEEP,LBY,SUV
202001028913,1,2011 NISS,ALT,Passenger
202001025812,2,2005 CHEV,EQX,Passenger
202001027167,3,2015 CHEV,(UNK),Single Unit Truck with Trailer
202001027521,2,2003 AUDI,AA4,Passenger
202001027412,2,2011 CADI,SRX,SUV
202001026869,1,2017 TOYT,RAV,SUV
202001026435,1,2014 CHEV,SLV,Pickup
202001025990,1,1996 (UNK),(UNK),Motorcycle
202001026622,2,2016 CHEV,EQX,Passenger
202001026767,2,2020 JEP ,(UNK),Passenger
202001029225,1,2018 CHEV,TRV,Passenger
202001027522,1,(UNK) UNKN,(UNK),Unknown
202001027103,2,2017 DODG,CVN,Van/Mini-Van
202001026280,1,1998 GMC ,SON,Pickup
202001026406,1,2009 DODG,CVN,Van/Mini-Van
202001027164,2,2004 TOYT,MTX,Passenger
202001027167,2,2014 FORD,MUS,Passenger
202001026558,1,2009 KIA ,RIO,Passenger
202001026622,1,2018 TOYT,RAV,Passenger
202001029334,2,2015 CHEV,TOE,SUV
202001027834,2,2020 KIA ,SOL,Passenger
202001028164,1,(UNK) UNKN,(UNK),Unknown
202001027792,2,1998 FORD,EC1,Van/Mini-Van
202001027813,1,2018 CHEV,EQX,SUV
202001027834,1,2011 HYUN,SON,Passenger
202001027925,1,2018 CHEV,MAL,Passenger
202001028141,1,2003 FORD,ECP,Passenger
202001028164,2,2019 NISS,VRS,Passenger
202001028494,2,2017 JEP ,PAT,Passenger
202001029174,1,2016 JEP ,(UNK),SUV
202001026955,2,2017 HYUN,SFE,SUV
202001027164,1,2008 FORD,FOC,Passenger
202001027167,1,2016 LINC,MKZ,Passenger
202001029307,1,2018 FRHT,TK ,Tractor With Semi-Trailer
202001028913,2,2012 FORD,ECP,Passenger
202001027412,1,2005 TOYT,COA,Passenger
202001029380,2,1999 BUIC,RIV,Passenger
202001029439,1,2013 INTL,TK1,Truck Single Unit
202001027466,1,2008 FORD,FUS,Passenger
202001030116,5,2009 TOYT,CAM,Passenger
202001029081,2,2019 LEXS,NX,Passenger
202001029174,2,2008 GMC ,Y44,SUV
202001028658,1,2005 GMC ,ENV,SUV
202001029298,1,2013 INFI,G37,Passenger
202001028733,1,2006 JEEP,WRG,Passenger
202001029707,1,2010 FORD,F15,Pickup
202001029306,2,2012 FORD,(UNK),Other
202001029353,1,(UNK) UNKN,(UNK),Unknown
202001029380,1,2004 VOLK,TGN,Passenger
202001029104,1,2016 NISS,RGE,SUV
202001030116,7,1992 JEP ,(UNK),Passenger
202001030199,3,2015 MITS,OUT,Passenger
202001028394,2,2008 TOYT,4RN,Passenger
202001030657,1,2008 TOYT,CAM,Passenger
202001030268,2,2003 VOLK,BUG,Passenger
202001030508,1,2006 MERC,MNR,Passenger
202001030556,1,2016 HOND,CRV,SUV
202001030557,1,2007 TOYT,CAM,Passenger
202001028710,1,2006 TOYT,PRI,Passenger
202001028825,1,2000 VOLK,GTI,Passenger
202001029225,2,2019 (UNK),(UNK),Other
202001028886,1,(UNK) UNKN,UNK,Bus over 15 seats
202001029319,2,2004 CHEV,AVA,Pickup
202001030871,2,2009 JEP ,CMP,Passenger
202001029346,1,1999 BUIC,PRK,Passenger
202001029439,2,2016 DODG,CVN,Van/Mini-Van
202001031014,1,2006 TOYT,COA,Passenger
202001030116,1,2017 FORD,F45,Other
202001030116,2,2004 NISS,(UNK),Passenger
202001030116,3,2016 NISS,MAX,Passenger
202001030508,2,2008 BUIC,LUC,Passenger
202001030768,1,2016 NISS,MUR,Passenger
202001030807,1,2019 MERZ,(UNK),SUV
202001029539,1,(UNK) UNKN,(UNK),SUV
202001010424,1,2016 HD  ,MC ,Motorcycle
202001030268,1,1997 CHEV,SB2,SUV
202001029307,2,2015 FIAT,500,Passenger
202001029334,1,1997 JEEP,CHK,SUV
202001031248,1,2018 FORD,FUS,Passenger
202001030727,1,2017 NISS,RGE,Passenger
202001030727,2,2007 CHEV,TBZ,Passenger
202001030801,1,2016 TOYT,HGH,SUV
202001031471,1,1997 (UNK),(UNK),Pickup
202001031178,1,2019 TOYT,RAV,SUV
202001031528,1,2019 GMC ,CYN,Pickup
202001030116,6,2015 VOLV,XC6,Passenger
202001030116,8,2011 TOYT,PRI,Passenger
202001030740,1,2005 TOYT,COA,Passenger
202001030199,2,2007 CHRY,SEB,Passenger
202001031219,1,2012 MAZD,MPV,Passenger
202001031528,2,2017 TOYT,COA,Passenger
202001031248,3,(UNK) SCIO,XB,Passenger
202001031770,3,2013 HYUN,TCN,Passenger
202001030657,2,2014 MERZ,35,Passenger
202001031727,1,2015 FORD,FUS,Passenger
202001030807,2,2000 TOYT,SNA,Van/Mini-Van
202001030871,1,(UNK) UNKN,UNK,Passenger
202001031951,1,2000 CHEV,MOC,Passenger
202001031046,1,(UNK) CHEV,IMP,Passenger
202001032507,2,2019 FORD,TAU,Passenger
202001032551,1,2013 HOND,CSE,Passenger
202001032826,2,2014 CHEV,CRZ,Passenger
202001032281,1,2014 FORD,FOC,Passenger
202001032551,2,2012 FORD,FUS,Passenger
202001010520,1,2017 CHEV,SPK,Passenger
202001031770,2,2017 NISS,ALT,Passenger
202001032491,1,1998 FORD,ESC,Passenger
202001033533,1,2003 GMC ,SAF,Van/Mini-Van
202001033544,1,2013 CADI,SRX,SUV
202001033544,4,2017 (UNK),(UNK),Passenger
202001033730,4,2011 DODG,NIT,Passenger
202001033730,5,1995 CHEV,CAP,Passenger
202001033296,2,2019 FORD,XPL,Passenger
202001033314,1,2007 CHEV,CBT,Passenger
202001033394,1,2019 FORD,FUS,Passenger
202001033414,2,2018 CHEV,MAL,Passenger
202001011306,2,2002 FORD,XPL,SUV
202001011330,1,2003 VOLV,S40,Passenger
202001033714,2,2007 (UNK),(UNK),Van/Mini-Van
202001033730,6,2004 CHRY,CRU,Passenger
202001032710,1,2000 MERC,GML,Passenger
202001033890,1,2012 HOND,CRV,Passenger
202001032491,2,2018 KIA ,FRT,Passenger
202001032491,3,2020 HOND,CRV,Passenger
202001011367,1,2003 MERC,SAB,Passenger
202001034412,1,2014 JEEP,GCH,SUV
202001011456,3,2016 (UNK),(UNK),Truck Single Unit
202001032507,1,1997 BMW ,528,Passenger
202001033730,3,1997 SUZI,UNK,Passenger
202001032725,1,2007 CHEV,SLV,Pickup
202001033372,1,2004 DODG,NEO,Passenger
202001033414,3,2006 VOLK,JET,Passenger
202001034663,3,2016 FORD,F15,Pickup
202001033877,2,2018 CHEV,TRX,SUV
202001032826,1,2010 GMC ,ACA,SUV
202001033533,2,1995 MITS,(UNK),Passenger
202001034749,2,2012 FORD,(UNK),Single Unit Truck with Trailer
202001033544,2,2011 CHEV,(UNK),Van/Mini-Van
202001034897,1,2013 CHEV,IMP,Passenger
202001033071,2,2008 AUDI,RS4,Passenger
202001011649,1,2001 PONT,SE1,Passenger
202001034108,1,2004 MITS,OUT,SUV
202001034433,2,2006 NISS,QST,Van/Mini-Van
202001033335,1,2012 TOYT,SNA,Van/Mini-Van
202001033714,4,1998 FORD,F15,Pickup
202001033730,1,2012 HYUN,SON,Passenger
202001033730,7,2018 DODG,CVN,Passenger
202001012109,1,2016 JEP ,CMP,Passenger
202001033296,1,1991 CHEV,2CC,Pickup
202001034654,2,2011 DODG,CHA,Passenger
202001035224,1,2009 NISS,ALT,Passenger
202001035224,2,2014 BMW ,320,Passenger
202001033394,2,2020 TOYT,CAM,Passenger
202001012109,2,2009 JEEP,LBY,Passenger
202001012172,1,2003 ACUR,MDX,SUV
202001034897,2,2016 HOND,CRV,SUV
202001034749,1,1995 (UNK),(UNK),Passenger
202001033544,3,2011 VOLK,JET,Passenger
202001033714,1,2003 CHEV,VEN,Van/Mini-Van
202001033783,1,2017 CHRY,PCF,Van/Mini-Van
202001033877,1,2014 CHEV,CRZ,Passenger
202001034991,2,2017 NISS,ALT,Passenger
202001035007,1,2014 VOLK,CC ,Passenger
202001035007,3,2016 HYUN,ELN,Passenger
202001033730,2,2003 DODG,CVN,Passenger
202001034043,1,2003 TOYT,COA,Passenger
202001034077,2,2017 CHEV,SUB,Van/Mini-Van
202001035166,1,2012 CHEV,IMP,Passenger
202001033783,2,2018 FORD,ECP,Passenger
202001034043,2,2017 HYUN,SON,Passenger
202001034838,1,2004 MERC,GML,Passenger
202001034358,1,2016 BUIC,VER,Passenger
202001034433,1,2008 MERC,MNR,SUV
202001035455,1,2018 UNKN,UNK,Single Unit Truck with Trailer
202001034329,1,2000 MERC,GRA,Passenger
202001034903,3,2016 CHEV,TRV,Passenger
202001034580,1,2003 CADI,CTS,Passenger
202001035715,1,(UNK) UNKN,(UNK),Unknown
202001035799,1,2014 CHEV,CAM,Passenger
202001035001,1,2003 GMC ,SRA,Pickup
202001035007,2,2019 CHEV,CLD,Pickup
202001034663,1,2013 CHRY,TNC,Van/Mini-Van
202001034663,2,2018 CHEV,EQX,SUV
202001035166,2,2002 FORD,XPL,SUV
202001034903,2,2018 CHEV,MAL,Passenger
202001013126,2,2019 DODG,JNY,Passenger
202001013145,1,2004 MAZD,RX8,Passenger
202001013190,2,2006 FORD,F15,Pickup
202001034903,1,2005 BUIC,TRZ,Van/Mini-Van
202001035061,1,2007 CHEV,VAN,Van/Mini-Van
202001035080,2,2011 CHEV,TRV,SUV
202001036121,1,2002 ACUR,RL ,Passenger
202001035715,2,2006 MITS,GAL,Passenger
202001035799,2,2019 FRHT,TK ,Truck Single Unit
202001035741,2,2014 TOYT,COA,Passenger
202001013769,2,2002 JEP ,(UNK),SUV
202001037232,2,2011 SUBA,OUT,SUV
202001036960,1,2007 STRN,AUR,Passenger
202001035919,2,2015 FORD,XPL,SUV
202001037614,1,2009 DODG,(UNK),Pickup
202001037622,1,2015 HYUN,ELN,Passenger
202001036074,2,2009 TOYT,COA,Passenger
202001036171,1,2011 CADI,SRX,Passenger
202001036171,2,2005 PONT,G6 ,Passenger
202001037206,2,2019 FORD,XPL,Other
202001038111,1,2011 CHEV,IMP,Passenger
202001014352,3,2018 TOYT,RAV,Passenger
202001036960,2,2016 FORD,TRK,Other
202001038412,1,2016 JEP ,CMP,SUV
202001038437,2,2019 FORD,ECP,Passenger
202001037387,2,2005 INFI,G35,Passenger
202001014575,1,2012 UNKN,(UNK),Bus over 15 seats
202001037206,1,2009 MERC,MAR,Passenger
202001037622,2,2018 JEP ,RNG,SUV
202001037022,1,2008 HOND,CIV,Passenger
202001038083,2,2018 (UNK),(UNK),Passenger
202001038674,1,2016 NISS,(UNK),SUV
202001038674,2,2015 CHEV,SLV,Pickup
202001014638,1,(UNK) UNKN,(UNK),Passenger
202001037624,1,2004 TOYT,4RS,SUV
202001037740,4,2012 TOYT,PRI,Passenger
202001037702,1,1996 CHRY,CNC,Passenger
202001037702,2,2010 TOYT,COA,Passenger
202001037740,3,2019 HYUN,TCN,Passenger
202001038083,1,2009 CHEV,IMP,Passenger
202001038221,2,2020 CHEV,EQX,SUV
202001037911,1,2004 DODG,NEO,Passenger
202001038437,1,2008 TOYT,YAR,Passenger
202001037624,2,2018 INTL,(UNK),Truck Single Unit
202001015427,2,2005 NISS,MUR,Pickup
202001039445,2,2008 HOND,ACC,Passenger
202001039509,2,(UNK) FORD,(UNK),Passenger
202001038221,1,1993 FORD,ESC,Passenger
202001037740,1,2018 CHEV,IMP,Passenger
202001037740,5,2013 HOND,CRV,Passenger
202001015785,1,2000 HOND,(UNK),Passenger
202001015811,2,2009 GMC ,YXL,Other Vehicle With Trailer
202001015833,2,2011 CHEV,EQL,Passenger
202001039583,1,2003 FORD,EC3,Van/Mini-Van
202001038838,2,2013 HOND,ACC,Passenger
202001038979,1,2010 DODG,CHL,Passenger
202001038979,3,2010 MITS,LAN,Passenger
