crash_id,dt,city,county,lat,lon,crash_type,death_count,severe_injury_count,hit_run
201701010210,2017-01-01T05:25:00,Godfrey,Madison,38.96367668417112,-90.1763,1,0,1,N
201701010214,2017-01-01T17:55:00,Aurora,DuPage,41.73531643277315,-88.2062,14,0,1,N
201701010440,2017-01-01T07:25:00,Chicago,Cook,41.88449355319776,-87.6137,6,0,2,N
201701361980,2017-01-02T21:59:00,Des Plaines,Cook,42.02074989586456,-87.8898,10,0,1,N
201701011023,2017-01-03T11:30:00,Aurora,DuPage,41.73878567825324,-88.2513,11,0,1,N
201701010821,2017-01-03T18:07:00,Swansea,St. Clair,38.53317067898158,-89.9889,15,0,1,N
201701011254,2017-01-01T20:55:00,Chicago,Cook,41.96000014307739,-87.7423,12,0,2,N
201701010474,2017-01-01T18:00:00,Unincorporated,Piatt,40.09829939837304,-88.4956,6,0,1,N
201701010861,2017-01-03T13:10:00,Skokie,Cook,42.04798,-87.747,15,0,1,N
201701011124,2017-01-04T07:44:00,Collinsville,Madison,38.66159842320875,-90.0306,12,0,1,Y
201701011125,2017-01-03T17:30:00,Carrier Mills,Saline,37.68379191575103,-88.6236,10,0,2,N
201701024730,2017-01-04T23:10:00,Unincorporated,Cass,40.056086673059674,-90.1072,6,1,0,N
201701011524,2017-01-05T07:43:00,Chicago,Cook,41.76527574328573,-87.5637,10,0,2,N
201701010497,2017-01-03T07:26:00,Galesburg,Knox,40.96210000010458,-90.3453,6,0,1,N
201701011627,2017-01-05T07:48:00,Unincorporated,Fayette,38.92750027833547,-89.2438,6,0,1,N
201701011277,2017-01-02T00:25:00,Unincorporated,Douglas,39.754909825654046,-88.2847,11,0,1,N
201701011278,2017-01-02T21:08:00,Oak Park,Cook,41.873292550298046,-87.8024,1,0,1,N
201701010699,2017-01-02T17:40:00,Rolling Meadows,Cook,42.088213448238754,-88.0312,11,0,2,N
201701011639,2017-01-04T00:50:00,Unincorporated,Rock Island,41.43590622620198,-90.4772,6,0,1,N
201701011547,2017-01-03T06:40:00,Peoria,Peoria,40.76149511347446,-89.6124,10,0,1,N
201701010726,2017-01-02T10:33:00,Unincorporated,Massac,37.125640466584,-88.5751,5,0,1,N
201701011592,2017-01-04T13:03:00,Naperville,DuPage,41.75554999948388,-88.1038,15,0,1,N
201701010740,2017-01-03T16:58:00,Calumet City,Cook,41.62271015523503,-87.5516,10,0,1,N
201701011601,2017-01-04T14:44:00,Granite City,Madison,38.73166006963232,-90.0895,11,0,1,N
201701011608,2017-01-01T12:32:00,Unincorporated,Will,41.32269184139464,-88.1907,12,0,1,N
201701361979,2017-01-01T14:38:00,West Dundee,Kane,42.10127504967922,-88.3031,6,0,1,N
201701011620,2017-01-05T09:49:00,Franklin Park,Cook,41.93639999980427,-87.8849,11,0,2,N
201701010764,2017-01-03T18:54:00,Long Creek,Macon,39.80311762735143,-88.8148,6,0,1,N
201701011699,2017-01-05T08:32:00,Unincorporated,Effingham,39.098301729302,-88.5779,11,0,1,N
