crash_id,dt,city,county,lat,lon,crash_type,death_count,severe_injury_count,hit_run
202301209651,2023-04-14T17:11:00,Kewanee,Henry,41.249099,-89.8983,2,0,1,N
202301074816,2023-03-07T21:27:00,Chicago,Cook,41.72248000115922,-87.5759759286263,6,0,1,N
202301308432,2023-09-26T16:59:00,Chicago,Cook,41.98013480845745,-87.656637906573,2,0,1,N
202301323011,2023-10-01T17:47:00,Darien,DuPage,41.71672040125354,-88.00383730287405,7,1,0,N
202301069539,2023-02-25T15:49:00,Unincorporated,LaSalle,41.488257909239806,-89.08340557691298,5,0,1,N
202301243302,2023-08-05T02:00:00,Arlington Hts,Cook,42.084831022999055,-87.98410987309441,1,0,1,Y
202301080220,2023-02-28T01:50:00,Unincorporated,McLean,40.33429391590048,-89.14579029763908,11,1,0,N
202301310127,2023-09-23T11:50:00,Unincorporated,Champaign,40.271173938683695,-88.1753899922207,11,0,2,N
202301325458,2023-09-26T13:54:00,Edgewood,Effingham,38.927655697602205,-88.65613848759426,6,0,1,N
202301240238,2023-07-29T22:31:00,Calumet City,Cook,41.60162375290981,-87.5590825981611,11,0,4,N
202301240259,2023-08-01T20:36:00,Unincorporated,St. Clair,38.6232454282032,-90.12953265812088,6,0,1,N
202301305555,2023-09-25T13:50:00,Lombard,DuPage,41.839609,-87.99908,10,0,1,N
202301213302,2023-07-03T00:34:00,Brownstown,Fayette,38.9763,-88.97249999999998,4,0,1,N
202301310102,2023-09-29T08:30:00,Chicago,Cook,41.89371826902492,-87.6564151639167,2,0,1,N
202301069581,2023-02-28T18:50:00,Mundelein,Lake,42.25792503493865,-88.02273245834054,10,0,1,N
202301211728,2023-07-07T11:07:00,Homewood,Cook,41.562811616785005,-87.63627269660535,10,0,1,N
202301203552,2023-06-29T13:22:00,Unincorporated,Coles,39.62291809109312,-88.29415028258687,5,0,1,N
202301329712,2023-10-02T20:43:00,East Hazelcrest,Cook,41.57866439968903,-87.65443335224883,6,1,0,N
202301207526,2023-07-03T16:30:00,Chicago,Cook,41.7045024540656,-87.5888812215048,8,0,1,N
202301211757,2023-07-05T15:01:00,Cicero,Cook,41.8419,-87.748,1,0,1,N
202301207363,2023-07-03T12:07:00,Unincorporated,Will,41.43611521463745,-87.53057170232529,5,0,1,N
202301207441,2023-05-12T18:05:00,South Chicago Hts,Cook,41.48248067524028,-87.63800698229642,10,0,1,N
202301209736,2023-06-18T12:42:00,Unincorporated,JoDaviess,42.28090631354071,-90.22641892726647,6,0,1,N
202301312701,2023-09-10T17:23:00,Waukegan,Lake,42.3846,-87.82349999999998,5,0,1,N
202301211803,2023-07-08T12:20:00,Chicago,Cook,41.918086844735086,-87.64718876361198,2,0,1,N
202301310905,2023-09-26T13:11:00,Edwardsville,Madison,38.7805,-89.9799,11,0,1,N
202301322952,2023-10-01T02:20:00,Chicago,Cook,41.92448996953628,-87.72677294229102,1,1,0,Y
202301204974,2023-06-22T14:26:00,Roselle,DuPage,41.99071467006138,-88.08029154080009,8,0,1,N
202301208580,2023-07-04T01:12:00,Chicago,Cook,41.75097385834356,-87.6295345377159,10,0,1,N
202301211686,2023-07-03T13:09:00,Des Plaines,Cook,42.01,-87.8695,10,0,1,N
202301257566,2023-08-02T07:17:00,Unincorporated,Macon,39.96419352364603,-88.95626401866576,10,1,0,N
202301211750,2023-07-08T06:58:00,Homewood,Cook,41.57132082827237,-87.66521674978584,6,0,1,N
202301241523,2023-07-22T05:55:00,Calumet Park,Cook,41.66284878099578,-87.6625799446591,11,0,1,N
202301203409,2023-07-01T11:51:00,Chicago,Cook,41.68517432816071,-87.6434820533403,10,0,1,N
202301203424,2023-06-23T16:30:00,Chicago,Cook,41.990633158896806,-87.68813540945129,11,0,1,N
202301203456,2023-06-30T21:37:00,Chicago,Cook,41.75245974755397,-87.6417930805739,9,0,1,N
202301204944,2023-06-25T08:15:00,Montgomery,Kane,41.72322370562773,-88.36967492638435,14,0,2,N
202301203644,2023-06-27T16:19:00,Brookfield,Cook,41.822900439471695,-87.85131901669875,6,0,1,N
202301207270,2023-06-24T02:45:00,Unincorporated,Winnebago,42.36836,-89.07823999999998,8,0,1,N
202301306439,2023-08-30T11:12:00,Elk Grove,Cook,42.00404137413616,-87.95937652595715,1,1,0,N
202301372695,2023-11-15T07:35:00,Hoffman Estates,Cook,42.0465,-88.14449999999998,10,0,1,N
202301202271,2023-06-23T02:48:00,Unincorporated,Saline,37.60608051586064,-88.46199759555867,8,0,1,N
202301379376,2023-11-22T21:00:00,Chicago,Cook,41.876690068405736,-87.64381245620508,12,0,1,N
202301379209,2023-11-19T04:05:00,Chicago,Cook,41.77496917241897,-87.61534865151299,6,0,1,N
202301203413,2023-07-01T01:51:00,Peoria,Peoria,40.718091,-89.603369,9,0,1,Y
202301369524,2023-11-15T18:20:00,Chicago,Cook,41.91860856592368,-87.7460178283583,9,0,1,N
202301377792,2023-11-21T21:48:00,Chicago,Cook,41.77232075293714,-87.6628379675301,6,0,2,N
202301204853,2023-06-30T10:27:00,Unincorporated,Tazewell,40.53808,-89.66702999999998,6,0,1,N
202301374206,2023-11-19T13:45:00,Chicago,Cook,41.659530148727775,-87.58341466066672,10,0,2,N
202301208414,2023-07-02T09:42:00,Unincorporated,Wabash,38.4378,-87.911,6,0,1,N
202301375755,2023-11-17T16:47:00,Wheeling,Cook,42.1392,-87.9366,10,0,1,N
202301371560,2023-11-06T21:06:00,Gurnee,Lake,42.36451104149396,-87.96351873799006,1,1,0,N
202301143628,2023-05-05T09:50:00,Unincorporated,Edgar,39.60730840288285,-87.57818130138048,11,0,1,N
202301203532,2023-07-01T01:00:00,Chicago,Cook,41.75282281830593,-87.6672891960342,1,0,1,Y
202301204914,2023-06-30T07:25:00,Danville,Vermilion,40.13336161976715,-87.63557921129731,15,0,1,N
202301204985,2023-06-26T08:23:00,Bellwood,Cook,41.88667159205927,-87.87845500466369,2,0,1,N
202301205004,2023-06-30T16:45:00,Unincorporated,Madison,38.951647637316896,-89.7752819373035,2,0,1,Y
202301393240,2023-11-17T21:01:00,Unincorporated,Shelby,39.33632705342489,-88.80627571152218,6,1,2,N
202301145087,2023-04-27T11:55:00,Unincorporated,Fayette,38.9766134781231,-89.0829661740374,12,0,2,N
202301377906,2023-11-19T06:05:00,Unincorporated,St. Clair,38.6205622035428,-90.09649639020179,5,0,1,N
202301384637,2023-11-18T17:51:00,Melrose Park,Cook,41.91111620802925,-87.85465266865971,1,1,0,N
202301139048,2023-05-07T15:06:00,Unincorporated,Jefferson,38.2708,-88.85649999999998,13,0,3,N
202301137777,2023-04-27T17:35:00,Chicago,Cook,41.851826901825326,-87.6929524302325,1,0,1,N
202301156218,2023-05-06T21:15:00,Unincorporated,Vermilion,40.12429358265265,-87.85585031028785,1,1,0,N
202301137812,2023-05-06T09:30:00,Chicago,Cook,41.7719480265062,-87.68359011104998,15,0,1,Y
202301143898,2023-04-21T19:42:00,Algonquin,McHenry,42.16162143586471,-88.29653177103482,11,0,1,N
202301143711,2023-02-23T11:35:00,Riverdale,Cook,41.64444,-87.6602,7,0,1,N
202301137783,2023-05-06T01:32:00,Chicago,Cook,41.84806249565455,-87.7025697802252,9,0,1,N
202301145196,2023-05-10T21:02:00,Woodridge,DuPage,41.7275,-88.0279,10,0,1,N
202301139163,2023-05-07T15:14:00,Chicago,Cook,41.859080558247214,-87.70544971185569,6,0,2,N
202301208216,2023-06-17T08:42:00,Barrington,Cook,42.141102256608846,-88.14102587445075,15,0,1,N
202301209613,2023-07-06T17:00:00,Chicago,Cook,41.840479892118125,-87.6526219675367,1,0,1,Y
202301302207,2023-09-22T23:30:00,Chicago,Cook,41.764446522514696,-87.6920149513679,9,0,1,N
202301211695,2023-07-07T08:39:00,Galesburg,Knox,40.95105,-90.35922,2,0,1,N
202301137691,2023-05-03T09:00:00,Elk Grove,Cook,42.00328887517941,-88.03126001882094,15,0,2,N
202301156410,2023-05-10T06:52:00,Unincorporated,Jefferson,38.36202916539279,-89.02753096547603,6,1,0,N
202301137704,2023-05-06T05:10:00,Chicago,Cook,41.90465889093869,-87.6949922490396,1,0,1,N
202301308483,2023-09-28T16:57:00,Chicago,Cook,41.68459829750703,-87.68472808229289,6,0,1,N
202301139117,2023-04-28T18:45:00,Willowbrook,DuPage,41.76077234437804,-87.94482406476212,2,0,1,N
202301314190,2023-09-26T12:46:00,Collinsville,Madison,38.6959,-89.96836,6,0,1,N
202301324636,2023-09-22T08:50:00,Unincorporated,Wayne,38.37205574595201,-88.5506283698138,6,1,0,N
202301315815,2023-09-16T08:09:00,Unincorporated,Ford,40.604284672822445,-88.12890883565025,6,0,1,N
202301202159,2023-06-29T16:00:00,Unincorporated,Piatt,39.7922644651558,-88.6591882293104,9,0,1,N
202301317314,2023-10-05T06:55:00,Chicago,Cook,41.79748757734252,-87.6837131681171,15,0,1,N
202301333187,2023-10-04T08:34:00,Chicago,Cook,41.874230162789615,-87.73523634033593,1,1,0,N
202301310953,2023-10-01T07:26:00,Chicago,Cook,41.66042081846817,-87.5863752813914,6,0,1,N
202301156135,2023-04-28T05:54:00,Belvidere,Boone,42.24059748431413,-88.85143412609598,11,1,0,N
202301207292,2023-07-02T15:06:00,Cambria,Williamson,37.7,-89.09999999999998,16,0,1,N
202301308578,2023-09-23T09:50:00,Unincorporated,Knox,40.74614,-90.19072000000001,5,0,1,N
202301139108,2023-04-29T17:53:00,Downers Grove,DuPage,41.75143783752261,-87.98995191634441,8,0,1,N
202301143797,2023-05-10T06:24:00,Centralia,Clinton,38.59148,-89.19679999999998,5,0,1,N
202301148263,2023-05-10T11:10:00,Unincorporated,Livingston,41.0626251000853,-88.7332546451198,4,0,2,N
202301140356,2023-05-06T21:40:00,Chicago,Cook,41.89870648216623,-87.7656782856061,10,0,1,N
202301325208,2023-09-17T11:37:00,Unincorporated,Calhoun,38.92445904701996,-90.55596907777247,6,0,1,N
202301333168,2023-09-15T08:25:00,Rockford,Winnebago,42.26523957259676,-89.00973845162851,2,1,0,Y
202301143734,2023-02-26T12:18:00,Riverdale,Cook,41.64457753287196,-87.62382578000788,6,0,2,N
202301423441,2023-12-17T22:54:00,Round Lake,Lake,42.355918239620806,-88.13988648979793,6,0,1,N
202301142135,2023-05-09T20:30:00,Chicago,Cook,41.75149677250398,-87.58568171663478,14,0,1,N
202301322995,2023-10-01T03:48:00,Chicago,Cook,41.909249530065225,-87.77497779456766,6,1,1,N
202301137681,2023-05-05T12:17:00,Chicago,Cook,41.83685318730128,-87.7244967652817,10,0,1,N
202301418715,2023-12-26T10:50:00,Chicago,Cook,41.983013143352494,-87.78419074190849,15,0,1,N
202301156261,2023-05-08T17:55:00,Unincorporated,Champaign,40.12825291059016,-87.95888010465974,6,2,0,N
202301426944,2023-11-01T01:22:00,Lyons,Cook,41.8185,-87.83339999999998,6,0,1,N
202301431005,2023-12-22T03:03:00,Unincorporated,Winnebago,42.29779355946511,-89.14514864209676,6,0,3,N
202301418807,2023-12-25T21:01:00,Rockford,Winnebago,42.319,-88.97,15,0,1,Y
202301139147,2023-05-06T06:38:00,Bridgeview,Cook,41.73924534248195,-87.79934243585053,11,0,1,N
202301302273,2023-09-23T08:00:00,Chicago,Cook,41.69636108026149,-87.5966067980814,11,0,1,N
202301417353,2023-12-16T16:40:00,Chicago,Cook,41.8756312740258,-87.64011917646563,11,0,1,N
202301313387,2023-09-23T18:54:00,Justice,Cook,41.760704557130666,-87.82937021738128,10,1,0,N
202301421497,2023-12-28T18:08:00,Chicago,Cook,41.97613060572919,-87.67205912287929,1,0,1,N
202301419668,2023-12-25T22:09:00,Lansing,Cook,41.57206464340542,-87.53450782121142,6,0,1,N
202301421511,2023-12-25T18:10:00,Unincorporated,Montgomery,39.27487504624728,-89.55315132006383,14,0,2,N
202301423509,2023-12-29T04:25:00,Chicago,Cook,41.659794169191194,-87.58874930452531,5,0,4,N
202301302318,2023-09-23T22:58:00,Chicago,Cook,41.910601531308366,-87.67712715134209,2,0,1,N
202301426805,2023-12-30T01:58:00,Unincorporated,Saline,37.743150068995405,-88.42659360079719,14,1,0,N
202301423581,2023-12-19T22:36:00,Unincorporated,St. Clair,38.54510272105634,-89.74824461619151,8,0,1,N
202301418830,2023-12-22T12:47:00,Unincorporated,Jersey,39.107326678090445,-90.56215733060314,6,0,1,N
202301418845,2023-12-13T10:45:00,Unincorporated,Jersey,39.00491,-90.41676,6,0,1,N
202301289822,2023-08-23T08:30:00,Chicago,Cook,41.79929651769463,-87.65986735342486,9,1,0,N
202301267426,2023-08-15T20:30:00,Chicago,Cook,41.84558898485556,-87.6357246552494,11,0,1,N
202301267445,2023-08-23T20:08:00,Cicero,Cook,41.8309,-87.7472,10,0,1,Y
202301264773,2023-08-17T05:04:00,Glen Carbon,Madison,38.7732,-89.95663999999998,10,0,1,N
202301347950,2023-10-28T21:09:00,Lincolnwood,Cook,42.00457039532258,-87.75419699874193,1,0,1,N
202301259258,2023-08-09T08:16:00,Unincorporated,Kendall,41.67237999922652,-88.26988000072606,5,0,1,N
202301261095,2023-08-17T08:00:00,Chicago,Cook,41.75578299404157,-87.66372040434419,15,0,1,Y
202301425665,2023-12-30T03:00:00,Unincorporated,Cass,40.01153813852915,-90.44414392285084,14,0,1,N
202301348072,2023-10-26T06:40:00,Rockford,Winnebago,42.2238,-89.0287,10,0,1,N
202301419009,2023-12-20T17:24:00,Barrington,Cook,42.1528,-88.1363,1,0,1,N
202301419019,2023-12-26T12:33:00,Evergreen Park,Cook,41.729876822098376,-87.69589553977734,15,0,1,N
202301261243,2023-08-16T17:23:00,Bloomington,McLean,40.5027,-88.93859999999998,10,0,1,N
202301288773,2023-08-19T21:15:00,Unincorporated,Ford,40.558920044438246,-88.38503000031957,15,1,2,N
202301267492,2023-08-20T15:43:00,Unincorporated,Morgan,39.737404534910894,-90.03837273527068,7,0,1,N
202301352999,2023-09-22T19:33:00,Decatur,Macon,39.8452131435801,-88.91270369247508,11,1,0,N
202301353061,2023-10-15T19:10:00,Chicago,Cook,41.78946966170128,-87.79023705294098,2,1,0,Y
202301314299,2023-10-02T08:05:00,Unincorporated,Jersey,39.043059733563695,-90.25674304416428,15,0,1,N
202301314311,2023-09-30T18:30:00,Unincorporated,Winnebago,42.2485886396046,-88.95821513541539,7,0,1,N
202301358562,2023-11-06T12:15:00,Unincorporated,LaSalle,41.440143285387286,-88.6669274685687,6,0,1,N
202301255204,2023-08-11T01:23:00,Unincorporated,Rock Island,41.54790229975939,-90.31938330827,6,0,1,N
202301349708,2023-10-31T06:29:00,Chicago,Cook,41.80215689790966,-87.75038278979379,1,0,1,N
202301310143,2023-09-30T06:30:00,Chicago,Cook,41.81395800192227,-87.70423191241139,10,0,1,Y
202301310892,2023-10-01T02:12:00,Chicago,Cook,41.949890977894434,-87.65885225322529,1,0,1,N
202301310957,2023-09-30T12:24:00,Chicago,Cook,41.97581799807286,-87.7120143370803,2,0,1,N
202301424562,2023-12-28T12:45:00,Oak Forest,Cook,41.603306887627994,-87.73647227960062,10,0,1,N
202301351245,2023-10-26T18:06:00,Berwyn,Cook,41.85179280507072,-87.79336755440731,1,0,1,N
202301264718,2023-07-19T06:05:00,Unincorporated,JoDaviess,42.25548,-90.33325,5,0,1,N
202301264728,2023-08-23T07:43:00,Chicago,Cook,41.74931202773888,-87.72759989405878,11,0,1,N
202301264791,2023-08-14T16:12:00,Unincorporated,Macoupin,39.056122,-89.83433999999998,14,0,1,N
202301139265,2023-05-07T04:58:00,Chicago,Cook,41.73720141500359,-87.5732681133815,6,0,1,N
202301358488,2023-11-07T09:59:00,Unincorporated,Monroe,38.237760071632025,-90.06211988699344,10,0,1,N
202301349752,2023-10-30T15:27:00,Peoria,Peoria,40.725323,-89.623334,1,0,1,N
202301425693,2023-12-29T08:27:00,DeKalb,DeKalb,41.9073,-88.72414999999998,11,0,1,N
202301431251,2023-11-04T18:05:00,Unincorporated,Kane,41.899497390774144,-88.5090439331547,11,0,1,N
202301348023,2023-10-28T04:46:00,Carmi,White,38.05815,-88.22587,5,0,1,N
202301349546,2023-10-21T13:54:00,Evanston,Cook,42.03563547347074,-87.69926049357449,2,0,1,N
202301369192,2023-11-04T16:37:00,Unincorporated,Kane,41.794848519487246,-88.37554736491248,10,0,1,N
202301041164,2023-02-03T05:32:00,Bridgeview,Cook,41.71197,-87.79850999999998,6,0,6,N
202301421688,2023-12-22T03:08:00,Unincorporated,Crawford,38.87892654980662,-87.6844972450408,4,0,1,N
202301039536,2023-02-02T08:18:00,Springfield,Sangamon,39.83111889237046,-89.6048311990801,10,0,1,N
202301038113,2023-01-30T08:04:00,East Peoria,Tazewell,40.71687261191032,-89.52806768649792,6,0,1,N
202301038058,2023-01-30T04:45:00,Harvey,Cook,41.61700783793879,-87.63963386875695,6,0,1,N
202301139343,2023-04-28T03:51:00,Des Plaines,Cook,42.0084,-87.9226,15,0,2,N
202301032685,2023-01-28T04:30:00,Chicago,Cook,41.977552241177904,-87.7137358932393,10,0,2,Y
202301039540,2023-02-02T18:44:00,Centreville,St. Clair,38.58994544433487,-90.08545870512525,14,0,1,N
202301143869,2023-05-11T08:32:00,Chicago,Cook,41.707790016938254,-87.58575361035315,10,0,1,N
202301137916,2023-05-05T00:51:00,Des Plaines,Cook,42.060892377636144,-87.91031113753127,6,0,1,N
202301352747,2023-10-25T10:32:00,Unincorporated,Douglas,39.710372576130105,-88.45177042768907,15,1,0,N
202301142299,2023-05-06T10:44:00,Unincorporated,Christian,39.53793384318868,-89.04063664875417,15,0,3,N
202301145495,2023-04-25T21:36:00,Worth,Cook,41.6899205,-87.7975631,10,0,1,N
202301137899,2023-05-04T20:58:00,Marion,Williamson,37.72217002676625,-88.91110459963603,5,0,1,N
202301429669,2023-10-20T01:05:00,Unincorporated,Kane,41.92644301130505,-88.47855190412454,5,0,1,N
202301137866,2023-05-05T13:40:00,Glen Carbon,Madison,38.773621953292285,-89.99369747207754,10,0,1,N
202301235120,2023-07-27T14:05:00,Chicago,Cook,41.96058746893832,-87.74984730565889,15,0,1,N
202301142181,2023-05-02T00:26:00,Chicago,Cook,41.775159351825295,-87.58643934975798,1,0,1,Y
202301145269,2023-05-12T11:39:00,Chicago,Cook,41.89486319829961,-87.62410319172518,1,0,1,N
202301142225,2023-05-05T14:54:00,Bannockburn,Lake,42.20285021130376,-87.86426166304305,15,0,1,N
202301145204,2023-05-07T19:52:00,Crystal Lake,McHenry,42.24790038199571,-88.3695042943532,13,0,1,N
202301145412,2023-05-12T14:25:00,Washington,Tazewell,40.6938,-89.47839999999998,1,0,1,N
202301042618,2023-02-05T04:41:00,Unincorporated,Jefferson,38.30744906853608,-89.01278462075379,6,0,1,N
202301322018,2023-09-23T22:06:00,Unincorporated,Montgomery,39.317772380342426,-89.26088432481255,5,1,0,N
202301146947,2023-05-13T18:32:00,Chicago,Cook,41.93124889612284,-87.7760045934759,10,0,2,N
202301139268,2023-05-06T00:23:00,Alsip,Cook,41.67219326205161,-87.75854151011751,9,0,3,N
202301146795,2023-05-13T12:13:00,Chicago,Cook,41.69596769034364,-87.642637965869,15,0,2,N
202301145501,2023-05-12T13:37:00,Chicago,Cook,41.813635345480286,-87.704045796815,1,0,1,Y
202301143995,2023-05-09T19:26:00,Cicero,Cook,41.8546,-87.7664,2,0,1,N
202301144026,2023-05-09T12:32:00,Chicago,Cook,41.99058033046629,-87.6945717842721,1,0,1,N
202301036685,2023-01-30T08:20:00,Unincorporated,Stephenson,42.35677995034212,-89.82832449253218,15,0,1,N
202301368744,2023-11-04T20:22:00,Palos Hts,Cook,41.66661767577404,-87.79654402268933,1,1,0,N
202301358677,2023-11-02T10:37:00,Unincorporated,Knox,41.012810524812416,-90.33502408228256,5,0,1,N
202301139446,2023-05-07T23:25:00,Chicago,Cook,41.93651668336469,-87.7860196285499,15,0,2,Y
202301143976,2023-05-06T15:45:00,Unincorporated,Crawford,38.99,-87.90869999999998,14,0,1,N
202301348090,2023-10-15T06:58:00,Unincorporated,Kane,42.06654921793446,-88.2744171867879,1,0,1,Y
202301146977,2023-05-14T13:25:00,Chicago,Cook,41.89460407158728,-87.7750082629595,1,0,1,N
202301145264,2023-05-12T12:09:00,Chicago,Cook,42.007849477330176,-87.6614984295689,1,0,1,Y
202301262763,2023-08-14T06:35:00,Unincorporated,Washington,38.501516,-89.273528,5,0,1,N
202301045060,2023-01-22T01:59:00,Chicago,Cook,41.805138103589854,-87.63092273869603,11,2,4,N
202301255269,2023-08-13T10:39:00,Romeoville,Will,41.65880616945941,-88.07675577131523,10,0,1,N
202301352993,2023-11-01T12:54:00,Pinckneyville,Perry,38.0569,-89.38075999999998,10,0,2,N
202301203654,2023-06-27T04:30:00,Unincorporated,Tazewell,40.53569000160038,-89.31152892107058,5,0,1,N
202301358617,2023-11-07T17:32:00,Fairview Hts,St. Clair,38.59275075184363,-89.98474541437318,1,0,1,N
202301262794,2023-08-13T14:05:00,Geneva,Kane,41.8915,-88.3028,5,0,1,N
202301208655,2023-07-05T06:04:00,Chicago,Cook,41.80191659722124,-87.6260358457965,15,0,1,N
202301317401,2023-09-27T16:34:00,Naperville,Will,41.70981,-88.19813999999998,10,0,1,N
202301311080,2023-09-30T18:36:00,Chicago,Cook,41.88785845073114,-87.62068839109011,1,0,1,Y
202301358591,2023-11-02T06:00:00,Unincorporated,Tazewell,40.5535,-89.53116,15,0,1,N
202301208459,2023-06-22T16:16:00,Peoria,Peoria,40.697769659057855,-89.59073952349294,11,0,1,N
202301310226,2023-07-30T18:31:00,Calumet City,Cook,41.626,-87.5708,9,0,1,N
202301041138,2023-02-04T09:12:00,Chicago,Cook,41.96298504776614,-87.7130518224237,15,0,1,N
202301318912,2023-10-03T20:15:00,Peoria,Peoria,40.725338,-89.62525499999998,10,0,1,Y
202301312954,2023-09-24T19:34:00,Elgin,Cook,42.046558,-88.24482,13,0,1,N
202301311333,2023-10-01T02:51:00,Wood River,Madison,38.85725143987347,-90.11304651361849,5,0,1,N
202301039710,2023-02-02T10:13:00,Unincorporated,Will,41.32239971916523,-87.95898999258851,15,1,1,N
202301039801,2023-02-02T14:42:00,Calumet City,Cook,41.586470008446874,-87.55885751173955,15,0,1,N
202301047033,2023-01-05T06:01:00,Unincorporated,Kane,41.97381251890974,-88.26626089682979,14,0,1,N
202301319013,2023-10-07T05:21:00,Joliet,Will,41.51622009416449,-88.09087103822732,6,0,1,N
202301308681,2023-09-08T07:32:00,Arlington Hts,Cook,42.1419,-87.9948,6,0,1,N
202301302356,2023-09-24T02:15:00,Chicago,Cook,41.92505783503942,-87.67538628594313,2,0,1,Y
202301302339,2023-09-09T14:58:00,Unincorporated,DeWitt,40.100466,-89.10378,5,0,1,N
202301314339,2023-09-26T05:11:00,Glen Carbon,Madison,38.7574,-89.95664999999998,10,0,1,N
202301240332,2023-08-02T16:39:00,Chicago,Cook,41.888956441306206,-87.63103650415405,2,0,1,N
