crash_id,veh_num,make,model,body_type
201901060792,2,2015 KIA ,SPT,SUV
201901060826,2,2019 BMW ,(UNK),Passenger
201901060843,1,2006 MACK,TK ,Tractor With Semi-Trailer
201901082389,1,2003 JEEP,GCH,SUV
201901082594,2,2016 FORD,XPL,SUV
201901058166,1,2010 FORD,TAU,Passenger
201901082641,1,2014 (UNK),(UNK),Passenger
201901082119,2,2018 NISS,ALT,Passenger
201901061027,2,1999 STRN,SL,Passenger
201901083153,1,2006 DODG,CHA,Passenger
201901084248,1,2017 KIA ,SOL,Passenger
201901084248,3,2018 JEEP,GCH,Passenger
201901084348,1,2016 NISS,SEN,Passenger
201901084470,1,2004 LEXS,E35,Passenger
201901085290,1,2019 NISS,RGE,Passenger
201901082886,1,1992 LEXS,S40,Passenger
201901061166,1,2009 TOYT,COA,Passenger
201901061182,2,1999 DODG,DUR,Passenger
201901061514,1,2017 DODG,RAM,Pickup
201901061514,3,2015 FORD,FOC,Passenger
201901085353,1,2017 HYUN,ELN,Passenger
201901084812,2,2014 MACK,TK,Tractor With Semi-Trailer
201901083666,1,2017 NISS,VAN,Van/Mini-Van
201901083690,1,2015 MERZ,MS5,Passenger
201901085471,1,1991 CHEV,S10,Pickup
201901084913,2,2016 CHEV,TRX,Passenger
201901085029,1,2011 NISS,MAX,Passenger
201901082794,2,2017 NISS,SEN,Passenger
201901058793,1,2005 DODG,DAK,Pickup
201901085701,1,2005 SUBA,FOR,Passenger
201901085796,2,2015 NISS,ALT,Unknown
201901083495,1,2014 CHEV,CPT,SUV
201901061779,1,2014 FRHT,TK ,Tractor With Semi-Trailer
201901061781,2,2014 GMC ,ACA,Passenger
201901082853,1,2018 CHRY,30,Passenger
201901083388,1,(UNK) NISS,ALT,Passenger
201901083611,1,(UNK) (UNK),(UNK),Motor Driven Cycle
201901061878,1,2001 CHEV,TOE,Passenger
201901061934,1,2013 HYUN,SON,Passenger
201901083690,2,2016 FORD,F15,Pickup
201901083699,1,2014 CHEV,EQX,SUV
201901083666,2,2019 FORD,F15,Pickup
201901084507,2,2015 MERZ,(UNK),Van/Mini-Van
201901086384,2,2007 JEEP,GCH,Passenger
201901083868,1,2005 NISS,ALT,Passenger
201901085603,2,2004 TOYT,CAM,Unknown
201901083912,1,2007 PTRB,378,Tractor With Semi-Trailer
201901084092,1,1998 FORD,EZX,Passenger
201901085802,1,2014 DODG,JNY,SUV
201901085802,2,2008 HYUN,SFE,SUV
201901084194,1,2001 CHEV,SUB,Passenger
201901086527,1,2015 MITS,OUT,Passenger
201901084892,1,2005 HOND,CRV,Passenger
201901062362,1,2005 FORD,FOC,Passenger
201901062381,1,2000 FORD,TAU,Unknown
201901086679,3,2008 HOND,ACC,Passenger
201901086697,2,2016 INTL,TK1,Tractor With Semi-Trailer
201901086741,1,2005 FORD,FRE,Passenger
201901086759,2,2008 HOND,CIV,Passenger
201901086763,1,2007 BUIC,LUC,Passenger
201901059226,1,2011 FORD,EDG,Passenger
201901059226,2,2008 HOND,ELE,Passenger
201901059248,1,2019 (UNK),(UNK),Truck Single Unit
201901086812,1,2002 CHEV,B42,SUV
201901086172,3,2016 SUBA,OUT,Passenger
201901084458,1,2017 KIA ,SOL,Passenger
201901083868,2,1997 (UNK),(UNK),Tractor With Semi-Trailer
201901085247,2,2018 JEP ,(UNK),Passenger
201901085361,2,2007 FORD,FUS,Passenger
201901084904,1,2005 NISS,ALT,Passenger
201901059608,1,2013 TOYT,CAM,Passenger
201901086405,1,2006 DODG,CVN,Van/Mini-Van
201901087244,1,2013 HOND,CIV,Passenger
201901086679,2,2011 CHEV,MAL,Passenger
201901087143,1,2010 FORD,F35,Pickup
201901084194,3,2012 CHEV,CAM,Passenger
201901085667,1,2008 CHRY,SEB,Passenger
201901084892,2,2005 CHRY,SEB,Passenger
201901085247,1,2012 (UNK),(UNK),Passenger
201901087411,1,2008 JEP ,(UNK),Passenger
201901085361,1,2007 DODG,CAL,Passenger
201901084930,1,2011 FORD,FUS,Passenger
201901087599,1,2013 CHEV,CRZ,Passenger
201901085603,1,2016 FORD,TAU,Unknown
201901063175,1,2000 VOLV,740,Tractor With Semi-Trailer
201901086527,2,2015 CHEV,IMP,Passenger
201901088060,2,2010 TOYT,HYB,Passenger
201901086679,1,2003 CHEV,(UNK),Passenger
201901086771,1,2004 FORD,XPL,Passenger
201901086771,2,2016 NISS,VRS,Passenger
201901085198,1,2002 ISU ,TRP,SUV
201901088060,3,2010 DODG,CVN,Van/Mini-Van
201901085334,1,(UNK) UNKN,(UNK),Passenger
201901085353,2,2014 LEXS,GX,Passenger
201901086946,1,2017 CHEV,SPK,Passenger
201901088390,1,2009 CHEV,MAL,Passenger
201901088419,3,2011 HOND,ACC,SUV
201901085714,2,2015 TOYT,RAV,SUV
201901086383,2,2010 DODG,CVN,Van/Mini-Van
201901086384,1,2002 FORD,F15,Pickup
201901088666,2,2001 CHEV,TK ,Pickup
201901063655,1,2013 PTRB,TK,Tractor With Semi-Trailer
201901063866,1,2016 CHEV,TRX,SUV
201901064017,1,2003 CHRY,TNC,Van/Mini-Van
201901086503,1,2014 FORD,ECP,Passenger
201901060264,1,2005 CHEV,TOE,SUV
201901087276,3,2009 VOLK,TRG,Passenger
201901085929,1,1998 LEXS,30,Passenger
201901060418,2,2002 CHEV,SUB,SUV
201901060475,2,2017 CHEV,TRX,SUV
201901086697,1,2012 FRHT,TK ,Tractor With Semi-Trailer
201901086736,1,2011 MAZD,MZ3,Passenger
201901085852,1,2012 DODG,(UNK),Pickup
201901086812,2,1993 MERC,GML,Passenger
201901087527,1,2002 TOYT,CAM,Passenger
201901087527,3,2008 TOYT,SNA,Passenger
201901086172,2,2017 (UNK),(UNK),Tractor With Semi-Trailer
201901088915,2,2012 TOYT,SNA,Van/Mini-Van
201901088929,1,2019 CHRY,TNC,Van/Mini-Van
201901064315,1,2009 HOND,VEX,SUV
201901089034,1,2008 DODG,DLT,SUV
201901086992,1,2000 CHEV,SE2,Pickup
201901086992,2,2015 GMC ,TER,Passenger
201901088915,1,2005 TOYT,4RS,SUV
201901087105,1,2004 GMC ,CYN,Pickup
201901086383,1,2005 MITS,END,SUV
201901087768,1,2018 CHEV,MAL,Passenger
201901087819,2,2009 NFLY,(UNK),Bus over 15 seats
201901088060,1,2004 JEEP,GCL,SUV
201901064830,2,2019 INTL,TRA,Tractor With Semi-Trailer
201901064934,1,1999 TOYT,4RN,Passenger
201901064934,3,2004 TOYT,COA,Passenger
201901086558,1,2016 HOND,CRV,Passenger
201901089421,2,2013 TOYT,HGH,SUV
201901089434,1,2014 CHEV,CAM,Passenger
201901088194,2,(UNK) UNKN,(UNK),SUV
201901088194,3,2017 FORD,FUS,Unknown
201901087599,3,2010 FORD,F15,Pickup
201901089443,2,2009 TOYT,COA,Passenger
201901089492,2,2009 CHEV,MAL,Passenger
201901089595,1,2019 JEEP,CHK,SUV
201901086820,1,2017 JEEP,GCH,Passenger
201901087105,2,2015 LINC,MKZ,Passenger
201901089880,2,2014 JEEP,GCH,SUV
201901061370,1,2018 CHEV,CRZ,Passenger
201901089823,1,2006 CADI,DTS,Passenger
201901065365,1,2008 MITS,(UNK),Pickup
201901090114,2,2016 CHEV,EQX,SUV
201901088666,1,2012 CHEV,MAL,Passenger
201901087276,2,2017 KIA ,SOL,Passenger
201901087757,1,(UNK) BUIC,(UNK),Unknown
201901061490,2,2012 KIA ,OPT,Passenger
201901061520,1,2006 NISS,SEN,Passenger
201901061555,2,(UNK) UNKN,(UNK),Passenger
201901090599,2,2004 ACUR,TSX,Passenger
201901090836,2,(UNK) CHRY,200,Passenger
201901061743,1,2005 CHEV,TBZ,Passenger
201901090896,1,1996 SUZI,(UNK),Passenger
201901061810,1,2014 NISS,MUR,Passenger
201901088419,1,1998 TOYT,SNA,Van/Mini-Van
201901089443,1,2007 HOND,ODY,Van/Mini-Van
201901090666,4,2018 FORD,(UNK),Truck Single Unit
201901090702,1,2000 PONT,MTA,Passenger
201901061908,1,1994 CHEV,LUM,Passenger
201901091062,2,2007 ACUR,MDX,Passenger
201901089735,1,2013 FRHT,TK ,Tractor With Semi-Trailer
201901065802,1,2013 DODG,CHL,Passenger
201901091336,1,2015 SUZI,(UNK),Motorcycle
201901091336,2,2009 TOYT,AVA,Passenger
201901091049,2,2016 FORD,FUS,Passenger
201901091074,1,2005 PONT,GPG,Passenger
201901088286,1,2006 HOND,ACC,Passenger
201901065857,2,2015 GMC ,CYN,Pickup
201901062381,2,1997 NISS,ALT,Unknown
201901088419,4,2002 NISS,SEN,Passenger
201901062423,1,2001 LINC,TEX,Passenger
201901090293,3,2017 HOND,CIV,Passenger
201901062631,2,2015 FRHT,UNK,Tractor With Semi-Trailer
201901089047,1,2000 FORD,FOC,Passenger
201901089059,1,2012 BUIC,ENC,Passenger
201901091604,1,2012 FORD,FUS,Passenger
201901091604,2,2012 ACUR,TSX,Passenger
201901091342,2,2007 PONT,GXP,Passenger
201901090507,1,2007 PONT,GRA,Passenger
201901090516,1,2008 KIA ,SPT,Passenger
201901091391,2,1998 DODG,4X4,Pickup
201901091828,6,2016 CHRY,TNC,Van/Mini-Van
201901091949,1,(UNK) UNKN,(UNK),Unknown
201901091949,2,2016 CHEV,EQX,SUV
201901090545,1,(UNK) DODG,CHA,Passenger
201901089421,1,2013 FIAT,500,Passenger
201901092035,1,2005 HOND,PLT,Passenger
201901090599,1,2005 CHEV,TOE,SUV
201901089492,1,2011 CHEV,CRZ,Passenger
201901091603,1,2006 PONT,GRA,Passenger
201901091638,1,2017 VOLK,(UNK),Passenger
201901091638,2,2016 FORD,FUS,Passenger
201901089434,2,2015 CHEV,BLZ,Passenger
201901062883,1,2012 CHEV,AVO,Passenger
201901092246,1,2009 CHEV,HLS,SUV
201901089047,2,1994 FORD,RNG,Passenger
201901091828,5,2005 STRN,VUE,SUV
201901091831,1,2003 FORD,F15,Pickup
201901091093,1,2011 CHEV,MAL,Passenger
201901063175,2,2015 CHEV,MAL,Passenger
201901066520,1,2016 JEEP,GCH,SUV
201901066520,2,2007 TOYT,HYB,Passenger
201901066545,3,2007 TOYT,YAR,Passenger
201901089880,1,2016 FORD,ECP,SUV
201901092035,2,2019 VOLV,TRK,Truck Single Unit
201901063278,1,2018 HOND,(UNK),Passenger
201901063307,2,2014 VOLK,PAS,Passenger
201901089520,1,1998 SUZI,(UNK),Motorcycle
201901090166,1,(UNK) UNKN,(UNK),Unknown
201901090114,3,1999 CHEV,TK ,Van/Mini-Van
201901066847,1,1994 HOND,(UNK),Passenger
201901066896,2,2016 FRHT,TK ,Tractor With Semi-Trailer
201901091391,1,2001 CHEV,SUB,SUV
201901093043,1,2017 CHEV,TVS,SUV
201901089611,1,2015 DODG,RAM,Pickup
201901092387,1,2019 FORD,FUS,Passenger
201901092387,2,2016 NISS,ALT,Passenger
201901063440,1,2017 (UNK),(UNK),Bus over 15 seats
201901093142,1,2018 FRHT,TK ,Tractor With Semi-Trailer
201901092499,2,2007 CADI,ESL,Passenger
201901091603,2,2013 GMC ,SRA,Pickup
201901067026,3,(UNK) VOLV,(UNK),Truck Single Unit
201901093539,1,2005 NISS,ALT,Passenger
201901093616,4,2014 FORD,FUS,Passenger
201901067112,3,2009 NISS,RGE,SUV
201901067187,1,2011 MAZD,CX7,Passenger
201901067187,2,2018 TOYT,AVE,Passenger
201901091765,1,2014 CHEV,MAL,Passenger
201901090114,1,2017 TOYT,COA,Passenger
201901090507,2,2018 DODG,CVN,Passenger
201901090169,1,(UNK) UNKN,UNK,Unknown
201901090727,1,2008 STRN,OUT,SUV
201901063822,2,2011 CHEV,MAL,Passenger
201901063822,3,2010 ICRP,BUS,Bus 9 to 15 seats
201901092030,2,2010 AMF ,(UNK),Motorcycle
201901067340,1,1996 TOYT,4RS,SUV
201901093710,1,2010 TOYT,TUN,Pickup
201901093710,2,2014 FORD,ECP,Passenger
201901093336,1,2003 JEEP,LBY,SUV
201901090515,1,1998 FORD,(UNK),Pickup
201901090515,2,2004 PONT,GGT,Passenger
201901090666,1,2000 FORD,F15,Pickup
201901093782,3,1998 HOND,ACC,Passenger
201901093539,2,2016 FORD,FUS,Passenger
201901090761,1,2003 MITS,GAL,Unknown
201901090799,1,1999 PONT,BON,Passenger
201901092382,2,2019 JEEP,GCH,SUV
201901093954,1,2001 TOYT,AVA,Passenger
201901067593,1,2007 BUIC,LCR,Passenger
201901067628,2,2018 DODG,JNY,Pickup
201901090758,1,2010 CHEV,IMP,Passenger
201901093782,4,2018 VOLK,PAS,Passenger
201901092427,1,(UNK) UNKN,(UNK),Unknown
201901092479,1,2006 VOLK,TRG,Passenger
201901090761,2,2018 NISS,SEN,Passenger
201901091539,1,2017 HYUN,SON,Passenger
201901094094,1,2017 HYUN,TCN,SUV
201901094214,1,1999 FORD,TAU,Passenger
201901092787,2,(UNK) JEP ,CMD,Passenger
201901094341,2,2010 NISS,(UNK),Passenger
201901064384,2,2019 TOYT,CAM,Passenger
201901090993,2,(UNK) CHEV,IMP,Passenger
201901091828,1,2004 PORS,CYN,SUV
201901094382,1,1999 MAZD,PRO,Passenger
201901093014,1,2003 HOND,ODY,Van/Mini-Van
201901093174,1,1998 MERC,VGR,Van/Mini-Van
201901094794,2,2016 FORD,EC4,Bus 9 to 15 seats
201901064622,2,2001 CHEV,MSS,Passenger
201901095084,2,2011 FORD,(UNK),Pickup
201901064823,3,2012 CHEV,CRZ,Passenger
201901064823,4,2016 CHEV,EQX,SUV
201901092148,1,2013 CHRY,30,Passenger
201901092148,2,(UNK) NISS,RGE,SUV
201901091828,2,2017 JEEP,WRG,Other
201901091828,3,2015 GMC ,SRA,Pickup
201901093616,3,2016 LEXS,R35,SUV
201901068133,2,2005 FORD,MUS,Passenger
201901068213,2,2012 CHEV,SNC,Passenger
201901095060,1,2011 CADI,CTS,Passenger
201901092245,2,2009 TOYT,CAM,Passenger
201901095343,1,2013 KIA ,OPT,Passenger
201901093683,2,2014 VOLK,JET,Passenger
201901093760,1,2004 CHEV,TBZ,Passenger
201901095480,3,2016 NISS,ALT,Passenger
201901093863,1,2016 MERZ,(UNK),Passenger
201901093880,2,2018 INTL,TKT,Tractor With Semi-Trailer
201901093913,2,1999 AUDI,AA4,Passenger
201901091776,1,2007 BUIC,LUC,Passenger
201901064971,2,2018 HYUN,SFE,Passenger
201901092427,2,2010 CHEV,CBT,Passenger
201901092479,2,2008 CHEV,EXP,Van/Mini-Van
201901091960,1,2004 CHEV,MUL,Passenger
201901094045,1,2014 ACUR,RDX,SUV
201901092311,1,2014 NISS,SEN,Passenger
201901095864,1,2014 FORD,F15,Pickup
201901095864,2,2019 GMC ,TER,SUV
201901092382,1,2017 FORD,EDG,SUV
201901092427,3,2007 AUDI,AA8,Passenger
201901092480,3,2015 LINC,MKZ,Passenger
201901096053,1,2004 NISS,SEN,Passenger
201901095395,2,2016 HOND,PLT,SUV
201901094341,1,2004 BMW ,530,Passenger
201901068704,1,2004 PONT,GTP,Passenger
201901068721,2,2013 VOLK,RTN,Passenger
201901068735,1,2015 ICRP,UNK,Bus 9 to 15 seats
201901068789,1,2012 CHEV,CRZ,Passenger
201901092787,1,1994 DODG,DAK,Pickup
201901094382,2,2005 HYUN,ELN,Passenger
201901069067,1,2017 FORD,XPL,Passenger
201901069067,2,2014 CHEV,EQX,Passenger
201901095668,1,(UNK) UNKN,(UNK),Unknown
201901093078,2,2004 SUZI,GSR,Motorcycle
201901092480,2,2015 NISS,VRS,Passenger
201901096169,1,2013 NISS,SEN,Passenger
201901094589,2,2017 NISS,ALT,Passenger
201901094599,2,2010 NISS,ALT,Passenger
201901069294,2,2009 FORD,PC ,Passenger
201901096477,1,1998 HOND,CRV,Passenger
201901093336,2,2012 HYUN,ELN,SUV
201901094866,4,2003 CADI,STS,Passenger
201901092840,1,2013 YAMA,(UNK),Motorcycle
201901065718,2,2007 BUIC,LUC,Passenger
201901095084,1,2007 STRN,VUE,SUV
201901093043,2,2016 MACK,(UNK),Tractor With Semi-Trailer
201901093045,1,2009 CHEV,EQS,Passenger
201901093078,1,2011 NISS,RGE,SUV
201901093125,1,2013 LINC,MKX,SUV
201901096213,1,2013 HOND,(UNK),Motor Driven Cycle
201901093782,1,2016 FORD,EDG,SUV
201901093045,2,2016 FORD,(UNK),Van/Mini-Van
201901093125,2,2006 DODG,CVN,Van/Mini-Van
201901093616,2,2014 NISS,ALT,Passenger
201901069860,1,2006 FORD,EC2,Van/Mini-Van
201901066220,1,2007 FORD,F15,Pickup
201901093836,3,2007 FRHT,CST,Tractor With Semi-Trailer
201901093880,1,2007 BUIC,LUC,Passenger
201901096869,2,2018 (UNK),(UNK),SUV
201901096906,2,2013 CHEV,IMP,Passenger
201901093836,1,2002 FORD,(UNK),Passenger
201901093860,1,2003 KIA ,SED,Van/Mini-Van
201901070180,1,2015 NISS,RGE,SUV
201901070180,2,2007 HOND,ALX,Passenger
201901070184,1,2007 DODG,CVN,Van/Mini-Van
201901070345,2,2013 KIA ,SOR,SUV
201901070610,2,2013 TOYT,TUN,Pickup
201901094129,2,2005 CHRY,30,Passenger
201901066520,3,2015 DODG,CHA,Passenger
201901066558,1,2015 INFI,M56,Passenger
201901066558,2,2007 HYUN,VCZ,Passenger
201901094278,1,2007 MCI,(UNK),Bus over 15 seats
201901094333,1,2008 MAZD,M6 ,Passenger
201901094129,1,2016 FORD,TRN,Van/Mini-Van
201901093683,1,2004 CHEV,SE2,Pickup
201901094333,4,2010 CADI,SRX,Passenger
201901066897,1,2005 DODG,CVN,Passenger
201901097722,1,2013 CHEV,MAL,Passenger
201901094278,2,2006 FRHT,TK ,Tractor With Semi-Trailer
201901071073,1,2014 TOYT,VNZ,SUV
201901071086,2,2002 HOND,ACC,Passenger
201901093760,2,2008 HOND,ODY,Passenger
201901094310,1,2006 FORD,FUS,Passenger
201901094316,1,2014 MITS,LAN,Passenger
201901094316,2,2007 CHEV,HHR,Passenger
201901094588,3,2008 JEP ,(UNK),Passenger
201901071246,2,2014 FORD,EDG,SUV
201901071246,3,2011 CHEV,(UNK),Pickup
201901071434,1,2005 PONT,G6 ,Passenger
201901097944,3,2006 BUIC,LUC,Passenger
201901097944,4,1996 PONT,BON,Passenger
201901067120,2,2007 HOND,ODY,Van/Mini-Van
201901071801,1,1997 PONT,GRA,Passenger
201901098261,1,2015 NISS,ALT,Passenger
201901094895,1,2007 GMC ,ENV,SUV
201901067281,1,2007 NFLY,(UNK),Bus over 15 seats
201901072107,1,2005 DODG,DUR,Passenger
201901098299,2,2015 FRHT,(UNK),Tractor With Semi-Trailer
201901095205,2,2015 INFI,Q45,Passenger
201901094333,3,2014 KIA ,SOL,Passenger
201901094437,1,2014 HYUN,ELN,Passenger
201901095028,1,2003 CHEV,TOE,Passenger
201901095068,1,2007 CHEV,MUL,Passenger
201901067340,2,2018 DODG,(UNK),Other
201901094588,1,2012 NISS,RGE,Passenger
201901094589,1,2017 KIA ,SOL,Passenger
201901094599,1,2016 TOYT,COA,Passenger
201901098332,1,2006 BUIC,LUC,Passenger
201901098332,2,2006 ACUR,RSX,Passenger
201901095205,1,2015 FRHT,TK ,Truck Single Unit
201901098423,1,2012 DODG,CHA,Passenger
201901098428,1,2015 CHRY,200,Passenger
201901096634,1,2004 PONT,GTP,Passenger
201901072432,2,2007 LEXS,IS2,Passenger
201901094866,5,2004 NISS,ALT,Passenger
201901095343,2,2012 ACUR,ATL,Passenger
201901072533,2,2013 FORD,F15,Pickup
201901098563,1,2011 NISS,ALT,Passenger
201901072823,1,2012 CHEV,MUL,Passenger
201901072823,2,1997 MERC,GMG,Passenger
201901096906,1,2016 TOYT,COA,Passenger
201901096925,1,1996 OLDS,CRS,Passenger
201901067628,5,2007 HYUN,TCN,Passenger
201901096980,1,1996 MAZD,323,Passenger
201901096980,2,2017 TOYT,RAV,SUV
201901067747,2,2019 FRHT,TK ,Tractor With Semi-Trailer
201901067807,1,2019 KIA ,OPT,Passenger
201901095395,1,2015 JEEP,WRG,SUV
201901095460,1,2008 JEP ,PAT,Passenger
201901096077,1,2013 CHEV,SNC,Pickup
201901096077,2,2018 DODG,RAM,Pickup
201901095480,2,2002 HD  ,UNK,Motorcycle
201901095950,1,2006 MERC,MNR,SUV
201901099208,2,2014 GMC ,SRA,Pickup
201901068176,2,2004 ACUR,ATL,Passenger
201901068183,1,2000 PTRB,379,Tractor With Semi-Trailer
201901096263,1,(UNK) UNKN,UNK,Pickup
201901099385,1,2003 HOND,CEX,Passenger
201901099420,1,2003 CHEV,4X2,SUV
201901099443,2,2004 FORD,EST,Pickup
201901068618,1,2001 TOYT,COA,Passenger
201901096477,2,2007 FORD,FOC,Passenger
201901099568,1,2004 CHEV,TBZ,SUV
201901068738,1,2017 KIA ,SPT,SUV
201901068746,2,(UNK) FORD,F55,Other
201901073902,2,2002 TOYT,RAV,SUV
201901097722,2,2003 FORD,F15,Pickup
201901097816,2,2008 FORD,EDG,SUV
201901099712,1,2008 CHEV,UPL,Van/Mini-Van
201901096567,2,2011 FORD,TSH,Passenger
201901096579,2,2016 GMC ,TER,SUV
201901097816,3,2009 NISS,MUR,SUV
201901074238,2,2010 INFI,G37,Passenger
201901099670,2,2013 BMW ,335,Passenger
201901096869,1,2006 CHEV,MAL,Passenger
201901069351,1,2007 CHEV,IMP,Passenger
201901100131,2,(UNK) (UNK),(UNK),Other
201901097050,1,2014 (UNK),(UNK),Motorcycle
201901096567,1,2000 FORD,EPD,SUV
201901096843,1,1996 VOLV,850,Passenger
201901100463,3,2015 JEEP,WRG,SUV
201901100496,1,2006 SCIO,TC,Passenger
201901069665,2,2002 FORD,F15,Pickup
201901100632,2,1995 JEEP,WRG,Passenger
201901100724,2,2014 FORD,F15,Pickup
201901100709,2,2019 KIA ,SOL,Passenger
201901097459,2,2001 FORD,WIN,Van/Mini-Van
201901075125,3,2019 MITS,OUT,SUV
201901097554,1,2008 CHEV,VAN,Van/Mini-Van
201901097273,2,2015 TOYT,RAV,SUV
201901100850,1,2008 MAZD,MZ3,Passenger
201901099084,1,2003 SUZI,SV1,Motorcycle
201901101169,1,2018 FORD,F15,Pickup
201901099341,2,(UNK) LEXS,330,Pickup
201901099385,2,2015 CHEV,TRX,Passenger
201901098258,1,2018 KTM ,UNK,Motorcycle
201901097944,2,2018 HYUN,TCN,SUV
201901075621,2,2010 FORD,HER,Pickup
201901075654,1,2011 HYUN,SON,Passenger
201901101410,1,2011 FORD,TAU,Passenger
201901070561,1,1994 FORD,F25,Pickup
201901098417,1,(UNK) UNKN,(UNK),Unknown
201901098487,1,1995 CHEV,(UNK),Pickup
201901098079,2,2008 DODG,CHA,Passenger
201901075896,2,2016 NISS,ALT,Passenger
201901101464,2,2012 BUIC,LCS,Passenger
201901101654,1,2013 FORD,FUS,Passenger
201901097958,1,2012 CHEV,EQX,SUV
201901101731,1,2004 FORD,TAG,Passenger
201901098079,1,2018 CHEV,IMP,Passenger
201901101857,1,2007 CHEV,TBZ,SUV
201901102006,2,2014 JEEP,GCH,SUV
201901098428,2,2012 TOYT,CAM,Passenger
201901071105,1,(UNK) (UNK),(UNK),Unknown
201901098779,3,2015 HOND,CIV,Unknown
201901071406,1,2006 BUIC,LUC,Passenger
201901102325,2,1997 TOYT,COA,Passenger
201901076595,1,2011 NISS,VRS,Passenger
201901102443,3,2016 VOLV,TRK,Tractor With Semi-Trailer
201901071617,1,2004 GMC ,E4S,Pickup
201901098779,2,2009 HOND,ACC,Passenger
201901098779,4,2003 TOYT,CAM,Unknown
201901099036,1,2004 CHEV,MUL,Passenger
201901071949,1,1998 TOYT,CAM,Passenger
201901071955,1,2005 NISS,PTH,SUV
201901072106,3,2016 GMC ,TER,Passenger
201901072107,2,2008 CHEV,MAL,Passenger
201901102893,1,2018 JEEP,CHK,Passenger
201901102720,1,(UNK) UNKN,(UNK),SUV
201901102933,2,2001 LINC,TEX,Passenger
201901076693,3,2005 TOYT,PRI,Passenger
201901100559,1,2011 HYUN,SFE,SUV
201901100617,1,1998 GMC ,SON,Pickup
201901076813,2,2018 NISS,SEN,Passenger
201901076822,1,(UNK) UNKN,(UNK),Unknown
201901099443,3,2013 GMC ,ACA,Passenger
201901099562,1,2013 VOLK,PAS,Passenger
201901076851,1,1999 MAZD,PRO,Passenger
201901072657,1,2005 MERC,SAB,Passenger
201901099712,2,2019 KIA ,SOL,SUV
201901072764,1,2006 CADI,STS,Passenger
201901103014,3,2015 FORD,FIE,Passenger
201901103357,1,2008 DODG,AVN,Passenger
201901103358,2,2014 FORD,FOC,Passenger
201901099957,3,2017 NISS,RGE,Passenger
201901103414,1,2006 HYUN,SON,Passenger
201901103414,2,2010 FORD,(UNK),Pickup
201901103447,2,2008 AMF ,(UNK),Motorcycle
201901100724,1,2008 DODG,RAM,Pickup
201901072838,2,2018 CHEV,EQX,Passenger
201901099957,1,2012 NISS,ALT,Passenger
201901099764,1,2015 HOND,CRV,SUV
201901099957,2,2010 CHEV,MAL,Passenger
201901103233,4,2001 CHEV,BLZ,SUV
201901103648,1,2014 ISU ,TK ,Truck Single Unit
201901100131,1,(UNK) STRN,VUE,Passenger
201901100191,1,2012 VOLK,TGN,Passenger
201901073235,2,2005 CADI,DEV,Passenger
201901100253,3,2002 FORD,F25,Pickup
201901100253,1,2004 FORD,EPD,SUV
201901100253,2,2008 CHEV,SLV,Pickup
201901077450,1,2002 CHEV,AVA,Pickup
201901073401,5,2013 HYUN,SFE,Passenger
201901077564,3,2012 HOND,ACC,Passenger
201901077618,1,2010 CHEV,MAL,Passenger
201901103509,1,2013 VOLK,JET,Passenger
201901100463,2,2009 CHRY,TNC,Van/Mini-Van
201901100718,2,2006 DODG,RAM,Pickup
201901103626,1,2015 HYUN,ELN,Passenger
201901073568,1,2012 BMW ,535,Passenger
201901073568,2,2018 CHEV,EQX,Passenger
201901100776,1,2003 CHEV,MAL,Passenger
201901100848,1,(UNK) DODG,DAR,Passenger
201901100871,1,2008 TOYT,SNA,Van/Mini-Van
201901073823,2,1998 BUIC,REG,Passenger
201901101409,2,2010 FORD,FUS,Passenger
201901100718,1,2006 DODG,DAK,Pickup
201901100871,3,2018 JEP ,(UNK),Passenger
201901101008,1,2006 FORD,500,Passenger
201901073970,2,1999 DODG,DUR,Passenger
201901074272,2,2018 CHEV,(UNK),SUV
201901074315,2,(UNK) ACUR,(UNK),SUV
201901104104,1,2013 FORD,F25,Pickup
201901078511,2,2006 DODG,RAM,Pickup
201901078647,2,2018 LEXS,G35,Passenger
201901101492,2,2015 HOND,PLT,SUV
201901104431,2,2017 HYUN,SFE,SUV
201901101492,1,2010 HYUN,TCN,SUV
201901101539,1,2015 JEEP,CHK,Passenger
201901101742,1,1999 HOND,ACC,Passenger
201901101654,2,2018 FRHT,TK ,Tractor With Semi-Trailer
201901101999,1,1995 ACUR,INT,Passenger
201901074824,2,2007 TOYT,TAC,Pickup
201901102443,2,2017 (UNK),(UNK),Passenger
201901079116,3,2013 VOLK,PAS,Passenger
201901105878,3,2009 HOND,ACC,Passenger
201901105304,2,2001 NISS,MAX,Passenger
201901102828,2,2012 TOYT,CAM,Passenger
201901103015,1,2011 BMW ,(UNK),Passenger
201901102916,2,2010 FORD,XPL,Passenger
201901102325,1,2018 FORD,(UNK),Bus 9 to 15 seats
201901079294,2,2012 BUIC,ENC,SUV
201901075153,1,2014 CHEV,CRZ,Passenger
201901106205,2,1999 STRN,SL ,Passenger
201901102893,2,2008 CHRY,TNC,Passenger
201901102823,2,2017 HYUN,SON,Passenger
201901103014,2,2000 FORD,XPL,SUV
201901075278,2,2016 FORD,FOC,Passenger
201901103233,1,2018 TOYT,COA,Passenger
201901103233,2,2007 CHEV,CBT,Passenger
201901079607,2,2006 DODG,RAM,Pickup
201901075459,1,2010 VOLK,JET,Passenger
