crash_id,dt,city,county,lat,lon,crash_type,death_count,severe_injury_count,hit_run
201901205111,2019-06-18T22:50:00,Unincorporated,Rock Island,nan,nan,6,0,1,N
201901205137,2019-06-12T10:05:00,Unincorporated,Coles,39.453900013799405,-88.20334951036153,6,0,1,N
201901205139,2019-06-25T17:49:00,Unincorporated,Stephenson,42.451811751079006,-89.41282647847572,5,0,2,N
201901223834,2019-06-20T13:42:00,Normal,McLean,40.54125752505128,-88.94475681240344,6,1,0,N
201901205157,2019-06-25T05:42:00,Unincorporated,Coles,39.521066240988446,-88.34130711951242,15,0,2,N
201901205198,2019-06-23T03:22:00,Unincorporated,Massac,37.12443300366712,-88.5723036210464,6,0,1,N
201901455191,2019-12-20T06:40:00,Unincorporated,McHenry,42.241618,-88.24187999999998,5,0,1,N
201901390926,2019-10-19T21:53:00,Peoria,Peoria,40.683086287886006,-89.62299200251594,1,1,0,Y
201901455728,2019-12-17T23:20:00,Joliet,Will,41.53635,-88.07271,15,0,2,N
201901377555,2019-10-21T14:16:00,Loves Park,Winnebago,42.32998,-88.98824,10,0,1,N
201901205307,2019-06-26T09:05:00,Roscoe,Winnebago,42.427669,-89.00445,16,0,1,N
201901205706,2019-06-08T10:17:00,Dawson,Sangamon,39.8527,-89.45398,10,0,1,N
201901455103,2019-12-13T21:46:00,Braidwood,Will,41.28445584874426,-88.20404857680701,6,1,0,N
201901455771,2019-12-23T16:40:00,Rock Island,Rock Island,41.507656,-90.55317,6,0,1,N
201901377426,2019-10-24T05:00:00,Unincorporated,Pike,39.463322,-90.646614,6,0,1,N
201901455259,2019-12-23T05:48:00,Cicero,Cook,41.8436,-87.7698,15,0,2,N
201901205341,2019-06-26T11:10:00,Lansing,Cook,41.579300881000094,-87.5297488849999,15,0,2,N
201901240715,2019-06-26T00:24:00,E St Louis,St. Clair,38.61545733899669,-90.17154011188448,6,1,0,N
201901455164,2019-12-23T23:34:00,Chicago,Cook,41.90217062553384,-87.76580119685859,15,0,3,N
201901465268,2019-12-24T01:50:00,Chicago,Cook,41.72986188119528,-87.56721537040679,9,1,1,N
201901246577,2019-06-20T19:28:00,Unincorporated,Adams,39.9601687902652,-91.26812415746508,10,0,1,N
201901222631,2019-05-28T20:53:00,Elk Grove,Cook,42.01861008701312,-87.9596864777422,1,1,0,N
201901455347,2019-12-22T02:09:00,Rockford,Winnebago,42.2576,-89.08369999999998,9,0,1,Y
201901455361,2019-12-21T16:12:00,Unincorporated,Lawrence,38.716972453176815,-87.71766329859129,14,0,1,N
201901205379,2019-06-26T07:23:00,Naperville,DuPage,41.794519431513166,-88.1544599887064,10,0,1,N
201901456392,2019-12-24T15:48:00,Chicago,Cook,41.74148360454007,-87.7141808156467,18,0,1,N
201901246731,2019-06-22T21:43:00,Arlington Hts,Cook,42.06660999923382,-88.004020001596,10,0,1,N
201901455934,2019-12-24T19:51:00,Chicago,Cook,41.72142817694414,-87.6433594861235,11,0,1,N
201901238634,2019-06-16T00:30:00,Unincorporated,Montgomery,39.46064361543253,-89.64458260006842,14,2,0,N
201901455943,2019-12-24T14:03:00,Cahokia,St. Clair,38.55555594287856,-90.16796130316008,10,0,1,N
201901205397,2019-06-23T02:30:00,Country Club Hills,Cook,41.56389338892088,-87.74402349051852,5,1,1,N
201901205407,2019-06-23T12:21:00,Elgin,Kane,42.04932,-88.27062599999998,10,0,1,N
201901455955,2019-12-24T18:21:00,Chicago,Cook,41.742868021785846,-87.66310098312158,15,0,1,N
201901456215,2019-12-22T13:43:00,Oak Lawn,Cook,41.705569,-87.740269,10,0,1,N
201901456233,2019-12-25T06:14:00,Chicago,Cook,41.70749439932105,-87.7208236519758,10,0,1,Y
201901456534,2019-12-25T15:57:00,Chicago,Cook,41.813170751661914,-87.6045952719186,15,0,1,N
201901205461,2019-06-26T11:32:00,Glen Ellyn,DuPage,41.8644,-88.0665,2,0,1,N
201901456545,2019-12-22T22:13:00,Unincorporated,JoDaviess,42.5075,-90.581991,6,0,1,N
