id,vehicle_number,position,occupant_number,age,sex,condition
200803292008-9263,2,01,3,48,F,02
2008033008-127,1,01,1,80,F,02
2008033008-127,2,01,2,37,M,04
20080330MV08-113,1,01,1,18,F,  
20080330MV08-113,1,03,2,15,F,  
20080332C080200800544A,1,01,1,61,F,  
20080332C080200800544A,2,01,2,19,M,02
20080333C080200800002A,1,01,1,29,M,02
20080333C080200800002A,2,01,2,64,M,03
20080333C080200800239A,1,01,1,42,M,02
20080333C080200800239A,2,01,2,75,M,04
20080333C080200800631A,1,01,1,71,M,02
20080334C020-2008-00483A,1,01,1,75,M,03
20080334C020-2008-00483A,1,03,2,79,M,02
20080334C020-2008-00711A,1,01,1,42,M,  
20080334M08-135,1,01,1,17,M,  
20080334M08-135,1,03,2,60,F,04
20080334M08-135,1,06,3,29,F,04
20080334M08-135,2,01,4,42,M,02
20080334M08-135,2,04,5,51,F,04
20080335C080200800323A,1,01,1,42,F,02
20080335C080200800323A,2,01,2,44,M,  
20080335C080200800323A,3,01,3,33,M,  
200803372008-13784,1,01,1,64,F,02
200803372008-13784,2,01,2,23,F,04
200803372008-13784,3,01,3,19,M,  
200803372008-13784,3,03,4,20,M,  
200803372008-13784,4,01,5,58,M,  
200803372008-13784,4,03,6,25,M,  
200803372008-1418,1,01,1,47,M,02
200803372008-1418,2,01,2,37,M,  
200803372008-1419,1,01,1,47,M,02
200803372008-9489,1,01,1,48,M,02
200803372008-9489,2,01,2,33,F,04
200803372008-9489,2,03,3,33,F,  
200803372008-9489,2,04,4,2,M,  
200803372008-9489,2,06,5,7,F,  
200803372008-9489,3,01,6,24,M,04
20080337C020-2008-00585A,1,01,1,35,M,02
2008033880004298,1,01,1,57,M,04
2008033880004298,1,03,2,54,F,02
2008033880009739,1,01,1,74,M,02
2008033880022388,1,01,1,24,M,02
2008033880022388,1,03,2,18,F,  
2008033880026530,1,01,1,30,M,02
20080339C120-2008-00153A,1,01,1,51,F,04
20080339C120-2008-00153A,2,01,2,33,M,02
200804012008005048,1,01,1,31,M,02
200804012008005048,1,03,2,34,F,03
2008040308-108,1,01,1,27,F,02
2008040308-108,2,01,2,37,F,04
2008040308-108,2,06,3,4,M,04
20080404208006573,1,01,1,35,F,  
20080404208006573,1,03,2,33,F,  
20080404208006573,2,01,3,19,M,  
20080404208006573,3,01,4,17,M,02
20080404208006573,3,03,5,19,M,  
20080404208009725,1,01,1,31,M,  
20080404A310-2008-01242A,1,01,1,21,F,02
20080404A310-2008-01242A,1,03,2,48,F,  
20080404A310-2008-01242A,2,01,3,45,M,04
20080404A310-2008-01242A,2,03,4,40,F,04
20080404A310-2008-01242A,2,04,5,14,F,  
20080404A310-2008-01242A,3,01,6,44,M,  
20080404A310200801191A,1,01,1,36,F,02
20080404A310200801692A,1,01,1,33,M,02
20080405T2008-167,1,01,1,29,M,  
20080405T2008-167,2,01,2,58,M,02
200804062008-291,1,01,1,38,F,04
200804062008-291,1,03,2,6,M,  
200804062008-291,2,01,3,21,M,  
200804062008-291,2,03,4,14,M,02
200804062008-291,3,01,5,58,M,04
200804062008-327,1,01,1,33,M,02
200804062008-327,2,01,2,46,M,03
2008040808-01-20-249,1,01,1,21,M,02
2008040808-01-20-249,1,03,2,17,F,  
2008040808-04-21-010,1,01,1,21,F,02
2008040808-05-04-007,1,01,1,, ,  
2008040808-05-26-019,1,01,1,35,M,04
2008040808-05-26-019,2,00,2,22,M,02
2008040808-07-10-298,1,01,1,40,M,02
2008040808-07-19-107,1,01,1,56,F,02
2008040808-07-19-107,1,05,2,,M,  
2008040808-07-19-107,2,  ,3,, ,  
2008040808-07-19-107,3,  ,4,, ,  
2008040808-07-19-107,4,  ,5,, ,  
2008040808-08-14-274,1,01,1,30,M,  
2008040808-08-14-274,1,03,2,30,M,  
2008040808-09-01-038,1,01,1,30,F,02
2008040808-09-03-183,1,01,1,61,M,  
2008040808-09-03-183,1,03,2,50,M,  
2008040808-09-03-183,2,01,3,29,M,02
2008040808-09-03-183,3,01,4,, ,  
2008040808-10-09-551,1,01,1,29,M,04
2008040808-10-09-551,2,01,2,,M,02
2008040808-11-15-018,1,01,1,36,F,04
2008040808-11-15-018,1,03,2,33,F,04
2008040808-11-15-018,1,04,3,34,F,04
2008040808-11-15-018,1,06,4,28,F,04
2008040808-11-15-018,2,01,5,, ,  
2008040808-11-26-927,1,01,1,62,M,04
2008040808-11-26-927,1,03,2,14,F,02
2008040808-11-26-927,1,06,3,54,F,03
2008040808-11-26-927,2,01,4,43,M,04
2008040808-11-26-927,2,03,5,14,M,  
2008040808-12-01-447,1,01,1,24,F,02
2008040808-12-17-563,1,01,1,61,M,02
20080408080114-01615,1,01,1,40,M,03
20080408080114-01615,1,03,2,36,F,  
20080408080114-01615,1,07,3,22,F,02
20080408080114-01615,1,09,4,22,M,03
20080408080114-044,1,01,1,43,M,  
20080408080213-159,1,01,1,19,F,  
20080408080213-159,1,02,2,20,M,  
20080408080213-159,1,04,3,19,M,  
20080408080213-159,2,01,4,60,F,02
20080408080329-291,1,01,1,26,M,03
20080408080329-291,1,03,2,46,M,03
20080408080329-291,1,04,3,44,M,02
20080408080329-291,2,  ,4,, ,  
20080408080329-291,3,  ,5,, ,  
20080408080329-291,4,  ,6,, ,  
20080408080329-306,1,01,1,26,M,03
20080408080329-306,1,03,2,46,M,03
20080408080329-306,1,06,3,45,M,02
20080408080424295,1,01,1,32,M,  
20080408080424295,2,01,2,26,M,02
20080408080525-282,1,01,1,26,M,  
20080408080525-282,2,03,2,17,F,04
20080408080525-282,3,00,3,18,M,04
20080408080525-282,3,00,4,20,F,  
20080408080625120,1,01,1,24,M,02
20080408080625120,2,  ,2,, ,  
20080408080713-264,1,01,1,24,M,  
20080408080713-264,1,03,2,24,F,  
20080408080713-264,2,01,3,20,M,02
20080408080820-356,1,01,1,28,M,02
20080408080820-356,1,03,2,,F,02
20080408080830267,1,00,1,19,M,02
20080408080911-589,1,01,1,15,M,02
20080408080911-589,2,01,2,42,M,04
2008040820081219-109,1,01,1,32,M,02
2008040908-33739,1,01,1,59,M,02
2008040908-42,1,01,1,21,M,04
2008040908-42,1,03,2,22,M,04
2008040908-42,1,04,3,21,M,02
2008040908-42,1,06,4,22,M,04
2008040908-42,2,01,5,27,M,  
2008040908-42,3,01,6,30,M,  
2008040908-42,3,03,7,28,M,04
2008040908-42,3,04,8,27,F,  
2008040908-42,3,06,9,25,F,  
2008040908-65602,1,01,1,42,F,02
2008040908-86586,1,01,1,18,M,04
2008040908-86586,2,01,2,51,F,02
2008040908-93061,1,01,1,43,M,02
2008040908-93061,2,01,2,17,M,  
2008040908-93061,2,03,3,15,M,03
200804092008-003324,1,01,1,29,M,  
200804092008-20438,1,01,1,20,F,  
200804092008-20438,1,03,2,21,F,04
200804092008-20438,2,01,3,29,M,03
200804092008-20438,2,03,4,29,M,  
200804092008-20438,2,04,5,29,M,  
200804092008-20438,2,06,6,26,M,02
200804092008-54947,1,01,1,20,M,  
200804092008-63595,1,01,1,77,F,  
200804092008-92154,1,01,1,56,F,02
200804092008-92154,2,01,2,22,M,03
200804112008002287,1,01,1,26,M,02
200804122008-00775,1,01,1,19,M,03
200804122008-00775,2,01,2,42,F,02
20080413A-08-048,1,01,1,58,M,04
20080413A-08-048,1,03,2,54,F,04
20080413A-08-048,2,01,3,25,M,02
20080413A-08-048,2,03,4,23,F,  
20080413A-08-063,1,01,1,35,F,02
2008041408DRPA1347,1,01,1,23,M,02
20080414A310-2008-303A,1,01,1,50,M,03
20080414A310-2008-303A,2,01,2,48,F,02
20080414A310200801235A,1,01,1,22,M,02
20080414A310200802165A,1,01,1,52,M,03
20080414A310200802165A,1,03,2,49,M,03
20080414A310200802165A,1,04,3,16,M,04
20080414A310200802165A,2,01,4,25,M,02
20080414A310200802165A,2,03,5,30,M,02
2008041508-23207,1,01,1,37,M,  
2008041508-23207,1,03,2,40,F,02
2008041508-28165,1,01,1,19,M,  
2008041508-28165,1,03,2,16,F,  
2008041508-37018,1,01,1,38,M,  
2008041508-41729,1,01,1,59,M,03
2008041508-41729,2,01,2,82,M,03
2008041508-41729,2,03,3,47,F,03
2008041508-41729,2,04,4,13,M,04
2008041508-41729,2,06,5,7,F,02
2008041508-46184,1,01,1,18,M,  
2008041508-46184,1,03,2,17,M,  
2008041508-48911,1,01,1,16,M,03
2008041508-9952,1,01,1,20,M,  
200804152008-31010,1,01,1,57,M,02
200804152008-34048,1,01,1,21,F,  
200804152008-45329,1,01,1,25,M,02
200804152008-46285,1,01,1,33,F,  
200804152008-46285,1,06,2,4,M,  
200804152008-46474,1,01,1,60,M,  
200804152008-46474,2,01,2,37,F,02
200804152008-49706,1,01,1,52,F,03
200804152008-49706,1,03,2,16,M,  
20080415A310200800411,1,01,1,24,F,02
2008041608-280A,1,01,1,38,M,  
2008041608-386-A,1,01,1,83,M,  
2008041708-004,1,01,1,54,M,  
200804172008-0226,1,01,1,35,M,02
200804172008-323,1,01,1,58,F,  
200804172008-323,2,01,2,52,F,02
200804172008-330,1,01,1,50,M,02
200804182008000065,1,01,1,81,M,02
200804182008000065,2,01,2,63,M,03
200804182008005688,1,01,1,52,F,  
2008042208-001423,1,01,1,25,M,02
2008042208-003826,1,01,1,22,F,  
2008042208-009342,1,01,1,35,M,02
2008042208-009342,1,04,2,28,F,03
2008042208-010383,1,01,1,62,M,04
2008042208-010383,2,01,2,24,F,02
2008042208-010383,2,06,3,5,M,  
2008042208-010702,1,01,1,26,M,02
2008042208-010702,2,01,2,23,M,02
2008042208-010702,2,03,3,17,F,04
200804252008003082,1,01,1,20,M,  
2008042708-1158,1,01,1,17,F,  
2008042708-1158,1,03,2,17,F,  
2008042708-1158,1,04,3,16,F,  
2008042708-1158,1,04,4,17,F,  
2008042708-1158,1,05,5,16,F,  
2008042708-3584,1,01,1,80,M,02
2008042708-3584,2,01,2,35,F,04
2008042708-48352,1,01,1,31,M,02
200804282008007483,1,01,1,26,F,02
200804282008008794,1,01,1,57,M,02
200804282008008794,2,01,2,20,F,03
200804282008008794,2,03,3,21,M,  
200804282008008794,2,08,4,1,M,  
200804282008012657,1,01,1,24,F,  
200804302008-1443,1,01,1,33,M,02
200804302008-400,1,  ,1,33,F,  
200804302008-400,1,  ,2,54,F,  
200804302008-400,1,  ,3,51,F,  
200804302008-400,1,01,4,48,F,  
200804302008-400,2,01,5,65,F,02
200804302008-661,1,01,1,19,M,  
20080431130-08A,1,01,1,57,M,  
20080431130-08A,1,10,2,19,M,  
20080431130-08A,1,10,3,54,F,  
20080431130-08A,1,10,4,44,F,  
20080431130-08A,2,01,5,30,M,02
20080431146-08A,1,01,1,17,M,  
20080431146-08A,1,03,2,,M,00
2008043408-1003-AC,1,01,1,26,F,02
2008043408-1003-AC,1,03,2,27,M,02
2008043408-1003-AC,2,01,3,44,M,  
2008043408-1045-AC,1,01,1,41,M,04
2008043408-1045-AC,2,01,2,27,F,02
2008043408-1088-AC,1,01,1,80,M,02
2008043408-115-AC,1,01,1,50,F,04
2008043408-115-AC,1,03,2,44,F,04
2008043408-115-AC,1,06,3,44,F,04
2008043408-115-AC,2,01,4,52,F,02
2008043408-321-AC,1,01,1,56,F,02
2008043408-321-AC,2,01,2,50,M,  
2008043408-334-AC,1,01,1,76,M,  
2008043408-779-AC,1,01,1,17,F,  
2008043408-935-AC,1,01,1,25,F,02
2008043408-935-AC,1,03,2,25,M,  
2008043408-935-AC,1,06,3,4,M,  
2008043408-935-AC,2,01,4,48,F,  
2008043508-01152,1,01,1,51,F,02
2008043508-01152,1,03,2,11,M,04
2008043508-01152,2,01,3,48,F,04
2008043508-03315,1,01,1,21,M,02
2008043508-03315,1,03,2,21,M,04
2008043508-03315,1,07,3,18,M,04
2008043508-03315,1,08,4,15,F,04
2008043508-03315,1,09,5,16,F,04
2008043508-04654,1,01,1,43,F,  
2008043508-04654,1,03,2,17,M,  
2008043508-04654,2,01,3,49,M,02
2008043508-04654,2,03,4,28,M,02
2008043508-08624,1,01,1,49,F,  
2008043508-08624,2,01,2,47,M,02
2008043508-10373,1,01,1,43,M,  
2008043508-10373,2,01,2,13,M,04
2008043508-10373,2,04,3,13,M,02
2008043508-10841,1,01,1,35,F,02
2008043508-12271,1,01,1,19,F,03
2008043508-12271,2,01,2,48,F,02
200804362008-006521,1,01,1,31,M,02
200804362008-006521,1,03,2,40,F,03
200804362008-006521,2,01,3,35,F,04
200804362008-006521,3,01,4,50,F,04
200804362008-006521,3,03,5,42,M,  
200804362008-012017,1,01,1,27,F,  
200804362008-012017,2,01,2,77,M,  
200804362008-012017,3,01,3,67,F,03
200804362008-012017,3,03,4,67,F,02
200804362008-029265,1,01,1,50,M,02
200804362008-034082,1,01,1,46,M,02
200804362008-034082,2,01,2,81,M,  
200804362008-034082,2,03,3,79,F,  
200804362008-037028,1,01,1,62,M,  
200804362008-052787,1,01,1,19,M,  
20080436A160-2008-00227A,1,01,1,21,M,02
20080436A160-2008-00227A,1,03,2,21,M,02
20080436A160-2008-00227A,1,06,3,22,M,03
20080436A160-2008-00227A,2,01,4,40,F,04
20080436A160-2008-00227A,2,03,5,41,M,04
200804372008-07072,1,01,1,61,F,  
200804372008-07072,2,01,2,52,M,  
200804372008-07072,3,01,3,32,M,02
200805022008-003996,1,01,1,74,F,  
200805022008-016705,1,01,1,19,F,03
20080504A050-2008-00165A,1,01,1,20,M,02
20080504A050200800033A,1,  ,1,, ,  
20080504A050200800392A,1,01,1,68,M,02
20080504A050200800418A,1,01,1,59,F,03
20080504A050200800418A,1,03,2,90,F,02
200805052008-007950,1,01,1,59,M,  
200805052008-007950,1,03,2,59,F,04
200805052008-007950,2,01,3,19,M,02
200805052008-011164,1,01,1,36,M,02
200805052008-014275,1,01,1,34,M,02
200805052008-016339,1,01,1,18,M,  
200805052008-016339,1,03,2,18,M,  
200805052008-028490,1,01,1,61,M,02
200805052008-028490,2,01,2,20,M,  
200805052008-028490,2,02,3,23,F,  
200805052008-028490,2,03,4,19,M,  
200805052008-028979,1,01,1,29,F,  
200805052008-028979,2,01,2,51,M,02
200805052008-033717,1,01,1,45,F,04
200805052008-033717,2,01,2,58,M,02
200805052008-034173,1,01,1,17,F,04
200805052008-034173,1,03,2,17,F,03
200805052008-034173,1,04,3,17,F,02
200805052008-034173,2,01,4,44,M,  
200805052008036658,1,01,1,80,F,02
20080506E030200801201A,1,01,1,84,M,02
20080506E030200801201A,2,01,2,49,F,02
20080506E030200801201A,3,01,3,51,M,03
20080506I-2008-05954,1,01,1,21,F,02
20080506I-2008-14633,1,01,1,48,M,02
20080506I-2008-22260,1,01,1,16,M,04
20080506I-2008-22260,1,03,2,19,M,03
20080506I-2008-22260,1,04,3,17,F,02
20080506I-2008-22260,1,06,4,16,F,04
20080506I-2008-25019,1,01,1,33,F,02
20080506I-2008-37097,1,01,1,32,M,02
20080506I-2008-43836,1,01,1,65,F,  
20080506I-2008-43836,2,01,2,51,M,02
2008050808-35120,1,01,1,48,F,  
2008050808-35120,1,03,2,,F,  
20080508PD-08-24990,1,01,1,29,M,  
20080510I-2008-08672,2,  ,1,49,F,  
20080510I-2008-08672,2,  ,2,55,F,  
20080510I-2008-08672,2,01,3,20,M,  
20080511A050-2008-00138A,1,01,1,21,M,02
20080511A050-2008-00138A,2,01,2,33,M,03
2008051408-16715,1,01,1,64,M,02
2008051408-16715,2,01,2,22,F,  
2008051408-16715,2,03,3,55,F,  
2008051408-16715,2,04,4,53,M,  
2008051408-20380,1,01,1,27,F,  
2008051408-20380,2,01,2,25,M,02
200805142008-36402,1,01,1,34,M,  
200805152008-013724,1,01,1,50,M,  
2008060108-11080,1,01,1,, ,  
2008060108-11080,1,03,2,22,M,02
2008060108-11080,2,01,3,47,F,04
2008060108-11080,2,04,4,46,M,  
2008060108-21326,1,01,1,20,M,02
2008060108-21459,1,01,1,21,M,02
2008060108-22125,1,01,1,61,M,  
2008060108-22125,1,03,2,58,M,  
2008060108-22207,1,01,1,26,M,  
2008060108-22207,1,04,2,22,F,  
2008060108-22207,1,05,3,6M,F,  
2008060108-22715,1,01,1,21,M,  
2008060108-25807,1,01,1,24,M,02
2008060108-27441,1,01,1,40,M,02
2008060108-27441,2,01,2,22,M,  
20080601BR-22532-08,1,01,1,54,M,  
20080601BR-22532-08,1,03,2,15,F,  
20080602A100-08-258A,1,01,1,38,M,02
20080602A100-08-258A,2,01,2,85,F,03
20080602A100-2008-00261A,1,01,1,28,F,  
20080602A100-2008-00261A,1,04,2,2,F,  
20080602A100-2008-00261A,1,06,3,5,F,  
20080603A040-2007-00321A,1,01,1,37,M,02
20080603A040-2007-00321A,1,03,2,29,M,04
20080603A040-2007-00321A,1,04,3,29,M,02
20080605A040-2008-0094A,1,01,1,25,M,02
20080605A040200800502A,1,01,1,54,F,03
20080605A040200800502A,1,06,2,16,M,03
20080605A040200800502A,2,01,3,29,F,  
20080605A040200800502A,2,03,4,10,M,03
20080605A040200800502A,2,04,5,8,F,04
20080605A040200800502A,2,05,6,7,F,02
20080605A040200800502A,2,05,7,9,M,04
20080605A040200800502A,2,06,8,15,M,04
20080605A040200800502A,3,01,9,50,M,04
20080605A040200800580A,1,01,1,21,M,02
20080605A040200800580A,1,03,2,19,M,02
20080605A040200800580A,2,01,3,39,F,04
20080605A040200800580A,2,03,4,39,M,04
20080606A040-2008-0444A,1,01,1,30,M,02
20080606A040200800443A,1,01,1,31,M,02
20080606A040200800533A,1,01,1,40,M,02
20080607A040-2008-00450A,1,01,1,18,M,02
20080607A040-2008-00450A,1,03,2,18,M,03
20080607A040200800810A,1,01,1,17,M,  
20080607A040200800810A,1,03,2,16,M,02
20080607A040200800810A,1,06,3,15,M,  
20080608A100-08-379A,1,01,1,22,M,02
20080608A100200800022A,1,01,1,36,M,02
2008061008008663,1,01,1,31,F,02
2008061008010768,1,01,1,70,F,  
2008061008010768,2,01,2,22,M,02
2008061008011578,1,01,1,27,M,02
2008061008011578,2,01,2,27,F,03
2008061008011578,2,05,3,7,F,03
2008061008011578,2,06,4,4,F,03
2008061008020817,1,01,1,44,M,02
2008061008020817,1,03,2,39,M,02
2008061008020817,2,01,3,21,M,  
2008061008020817,2,03,4,22,F,03
2008061008020817,2,04,5,2,M,  
2008061008025507?,1,01,1,19,M,03
2008061008025507?,1,03,2,17,F,04
2008061008025507?,1,07,3,28,M,02
2008061008025507?,1,09,4,18,F,03
2008061008028595,1,01,1,20,M,  
2008061008028595,2,01,2,31,M,03
2008061008028595,2,03,3,54,F,03
2008061008028595,2,04,4,17,F,02
2008061008028595,2,05,5,9,F,  
20080612A040200800107A,1,01,1,28,M,02
20080612A040200800107A,2,01,2,44,F,  
20080612A040200800107A,2,03,3,7,M,  
20080612A040200800107A,2,04,4,12,F,  
20080612A040200800183A,1,01,1,33,M,02
20080612A040200800183A,2,01,2,53,F,03
20080613A040-2008-00163A,1,01,1,29,M,02
20080613A040-2008-00163A,1,03,2,20,M,02
20080613A040-2008-00163A,2,01,3,55,M,03
20080613A040-2008-00163A,3,01,4,26,F,04
20080613A040-2008-00163A,3,03,5,27,F,04
20080613A040-2008-00163A,3,04,6,8,F,  
20080613A040-2008-00163A,3,05,7,8,F,  
20080613A040200800420A,1,01,1,17,M,  
20080613A040200800420A,1,03,2,17,F,  
200806142008-00013900,1,01,1,28,M,02
200806142008-00018657,1,01,1,44,M,02
200806142008-00018657,1,03,2,,F,04
200806142008-00018657,2,01,3,32,M,  
200806142008-00045329,1,01,1,79,F,  
200806142008-00045329,1,04,2,5,F,  
200806142008-00045329,2,01,3,42,M,02
200806142008-00049648,1,01,1,24,M,  
200806142008-00049648,2,01,2,61,M,02
200806142008-00059856,1,01,1,39,M,02
200806142008-00059856,2,01,2,38,F,04
200806142008-00063471,1,01,1,42,F,02
200806142008-00063471,1,03,2,,F,02
200806142008-00075692,1,01,1,28,F,02
200806142008-00075692,2,01,2,79,M,02
200806142008-00609000,1,01,1,46,M,02
200806142008-42989,1,01,1,43,F,  
200806142008-42989,2,01,2,58,M,02
20080614A100200800304A,1,01,1,31,F,02
20080614A100200800304A,1,04,2,8,F,  
20080614A100200800304A,1,06,3,4,M,  
20080614A100200800304A,2,01,4,50,F,  
200807012008-10441,1,01,1,44,F,  
200807012008-10441,1,03,2,13,F,  
200807012008-13736,1,01,1,40,M,02
200807012008-13736,1,04,2,50,F,02
200807012008-15166,1,01,1,48,M,  
200807012008-15166,2,01,2,26,M,02
200807012008-5307,1,01,1,79,M,  
200807012008-5307,1,03,2,75,F,  
200807012008-5307,2,01,3,27,M,02
200807012008-8345,1,01,1,33,M,02
200807012008-951,1,01,1,33,F,03
200807012008-951,2,01,2,39,M,02
200807012008-9946,1,01,1,23,M,03
200807012008-9946,2,01,2,57,M,02
200807012008-9946,3,  ,3,, ,  
2008070208-10720,1,01,1,27,M,02
2008070208-10720,2,01,2,34,F,  
2008070208-11832,1,01,1,55,M,  
2008070208-3926,1,01,1,23,M,02
2008070208-449,1,01,1,43,F,02
2008070208-5674,1,01,1,19,M,  
2008070208-5674,1,04,2,24,M,02
2008070208-5674,1,06,3,24,M,03
2008070208-5674,2,01,4,43,M,02
2008070208-6375,1,01,1,67,M,  
2008070208-6375,1,09,2,53,F,  
2008070208-7613,1,01,1,53,F,03
2008070208-8238,1,01,1,46,M,02
2008070208-8238,2,01,2,17,F,  
2008070208-8238,2,03,3,17,F,  
2008070208-8238,2,04,4,16,F,  
200807022008-8465,1,01,1,48,M,02
20080703MVC2008-048,1,01,1,65,F,02
2008070408-1456,1,01,1,48,M,02
2008070408-1456,2,01,2,51,M,04
2008070408-1456,3,01,3,49,F,03
2008070408-662,1,01,1,24,M,02
2008070408-662,2,01,2,72,F,04
2008070508-003604,1,01,1,, ,  
2008070508-3338,1,01,1,43,F,  
2008070508-3338,1,03,2,52,M,  
2008070508-3338,2,01,6,30,M,02
2008070508-3338,3,01,3,19,M,  
2008070508-3338,3,03,4,18,F,04
2008070508-3338,3,06,5,20,M,  
200807082008-016070,1,  ,1,, ,  
200807082008-016070,1,  ,2,, ,  
200807082008-016070,1,  ,3,, ,  
200807082008-016070,1,  ,4,, ,  
200807082008-016070,1,01,5,72,M,00
200807082008-016070,1,03,6,14,M,02
200807082008-016070,1,05,7,15,M,  
200807082008-016070,1,05,8,,F,  
200807082008-016070,1,06,9,33,F,  
200807082008-016070,1,07,10,16,M,04
200807082008-016070,1,07,11,, ,  
200807082008-016070,1,08,12,12,F,00
200807082008-016070,1,08,13,,F,03
200807082008-016070,1,08,14,3,M,03
200807082008-016070,1,09,15,7,M,04
200807082008-016070,2,01,16,53,M,04
200807082008-016070,3,01,17,23,F,00
200807082008-017693,1,01,1,71,M,  
200807082008-017693,1,03,2,68,F,  
2008070908-27042,1,01,1,27,M,02
2008070908-27042,1,03,2,40,M,03
2008070908-27042,2,  ,3,, ,  
2008070908-27042,3,  ,4,, ,  
2008070908-5376,1,01,1,57,M,  
2008070908-5376,2,01,2,47,F,02
2008070908-5376,2,03,3,14,F,04
2008070908-5376,2,06,4,26,F,04
200807092008-22692,1,01,1,58,M,  
200807092008-36869,1,01,1,58,M,  
200807092008-54485,2,  ,1,, ,  
200807092008-55897,1,01,1,30,M,02
200807092008-55897,2,01,2,22,F,  
20080709E040-2008-00477A,1,01,1,66,M,02
20080709E040-2008-00477A,2,01,2,50,F,04
20080709E040200800010A,1,01,1,32,M,  
20080709E040200800010A,2,01,2,19,M,02
200807102008-1094R,1,01,1,85,F,02
200807102008-1094R,1,04,2,12,F,03
200807102008-1094R,1,06,3,12,F,03
200807102008-27774R,1,01,1,29,F,  
200807102008008007,1,01,1,39,M,  
200807102008008007,1,03,2,42,F,02
200807102008008007,2,01,3,45,M,  
20080710I2008-031563R,1,01,1,22,F,  
20080710I2008-031563R,1,03,2,22,F,02
2008071108-03750,1,01,1,56,M,03
2008071108-03750,2,01,2,49,F,04
2008071108-03750,2,04,3,6,F,04
2008071108-03750,2,06,4,7,F,04
2008071108-35327,1,01,1,40,M,  
2008071108-35327,2,01,2,66,M,  
2008071208-1384,1,01,1,50,M,04
2008071208-1384,1,03,2,43,F,02
2008071208-1384,2,01,3,55,M,04
2008071208-1384,3,01,4,86,F,  
2008071208-6618,1,01,1,32,M,02
20080713932RED,1,01,1,61,M,  
20080713932RED,1,03,2,58,F,  
20080713932RED,2,01,3,61,M,02
20080713RD683,1,01,1,26,F,04
20080713RD683,2,01,2,51,F,02
20080713RD683,2,03,3,13,F,  
20080713RED#20,1,01,1,59,M,02
20080713RED#20,2,  ,2,, ,  
20080713RED440,1,01,1,28,F,  
2008071408-022578,1,00,1,19,F,  
2008071408-106281,1,11,1,47,M,02
2008071408-18957,1,01,1,33,M,  
2008071408-2236,1,01,1,51,M,02
2008071408-23882,1,01,1,40,F,  
2008071408-25922,1,01,1,27,M,02
2008071408-39439,1,  ,1,38,M,03
2008071408-39439,2,  ,3,, ,  
2008071408-39439,3,  ,4,, ,  
2008071408-45832,1,01,1,75,M,02
2008071408-45832,2,  ,2,, ,  
2008071408-45832,3,  ,3,, ,  
2008071408-55457,1,01,1,29,M,02
2008071408-55457,2,01,2,24,M,04
2008071408-55457,2,03,3,29,M,04
2008071408-55457,3,  ,4,, ,  
2008071408-6171,1,01,1,64,M,  
2008071408-6171,2,  ,2,, ,  
2008071408-6171,3,  ,3,, ,  
2008071408-63366,1,01,1,28,M,02
2008071408-71979,1,01,1,50,M,02
2008071408-78426,1,01,1,, ,  
2008071408-78426,1,02,2,32,M,02
2008071408-78426,1,05,3,31,M,03
2008071408-81541,1,01,1,26,F,04
2008071408-81541,2,01,2,36,M,02
20080714101679,1,01,1,39,F,02
20080714101679,1,06,2,9,M,04
20080714101679,2,  ,3,, ,  
20080714104852,1,  ,1,, ,  
20080714104852,1,01,2,48,F,02
20080714104852,2,01,3,, ,  
2008071435344/673,1,01,1,17,M,02
2008071437897-2008,1,01,1,26,F,  
2008071443894,1,01,1,35,M,02
2008071445296,1,01,1,25,M,02
2008071445296,2,01,2,17,M,  
2008071451868-08,1,03,1,,M,02
2008071463572,1,01,1,35,F,04
2008071463572,1,03,2,30,F,04
2008071463572,1,07,3,5,M,02
2008071463572,1,08,4,6,F,04
2008071463572,1,09,5,9,M,04
2008071467972,1,01,1,,M,02
2008071467972,1,05,2,22,M,02
200807148698,1,01,1,30,F,02
200807148698,1,03,2,25,M,04
200807148698,1,06,3,1,F,  
200807148698,2,01,4,20,F,04
2008071498721,1,01,1,38,M,  
2008071498721,1,03,2,39,M,  
2008071498721,2,01,3,33,F,02
20080714B060200801477A,1,01,1,51,M,  
20080714B060200801477A,1,04,2,36,F,  
20080714B060200801477A,1,05,3,6,F,  
20080714B060200801477A,2,01,4,18,F,  
20080714B060200801477A,3,01,5,18,F,  
20080714B060200801477A,3,04,6,21,F,02
20080714B060200801477A,3,05,7,,F,02
20080714B130-2008-03679A,2,01,1,66,M,02
20080714B130-2008-03679A,2,03,2,,M,00
20080714B130-2008-03679A,3,03,3,10,M,  
20080714C08-050112,1,01,1,26,M,02
20080714C08-050112,2,01,2,46,M,03
20080714C08-050112,2,03,3,46,M,03
20080714C08-050112,2,04,4,29,F,04
20080714C08-050112,2,06,5,9M,M,04
20080714C0869937,1,01,1,48,M,  
20080714C0869937,2,01,2,16,M,02
2008071608-000688,1,01,1,17,F,  
2008071608-000688,1,03,2,18,M,  
2008071608-012879,1,01,1,20,M,  
2008071608-012879,1,03,2,16,M,  
2008071608-012879,2,01,3,37,M,02
20080716E040200803013A,1,01,1,27,M,02
2008071708-19925,1,01,1,40,M,04
2008071708-19925,1,03,2,27,F,04
2008071708-19925,1,09,3,28,F,04
2008071708-19925,2,01,4,25,M,02
2008071708-20,1,01,1,47,M,02
2008071708-20,1,03,2,51,M,04
200807182008-022812,1,01,1,22,F,04
