id,vehicle_number,year,make,model,hit_run
20080339C120-2008-00153A,1,2003,CHEVROLET,WAGON, 
20080339C120-2008-00153A,2,2008,MITSUBISHI,4 DSD, 
200804012008005048,1,2001,DODGE,PICK-UP, 
200804012008005048,2,1995,FORD,PICK-UP, 
2008040308-108,1,1988,CADILLAC,BRO, 
2008040308-108,2,2006,HONDA,ODY, 
2008040308-259,1,2005,NISSAN,SENTRA, 
20080404208006573,1,2005,ACURA,MDX, 
20080404208006573,2,1995,JEEP,GC, 
20080404208006573,3,1994,BUICK,REG, 
20080404208009725,1,2006,DODGE,DURANGO, 
20080404A310-2008-01242A,1,1997,FORD,EXPLORER, 
20080404A310-2008-01242A,2,2006,FORD,EXPLORER, 
20080404A310-2008-01242A,3,1999,FREIGHTLINER,CENTURY CL., 
20080404A310200801191A,1,2003,FORD,FOCUS, 
20080404A310200801692A,1,1987,CHEVROLET,CAMARO, 
20080405T2008-167,1,1992,FORD,2 DOOR, 
20080405T2008-167,2,2002,HARLEY DAVIDSON,1200, 
200804062008-291,1,2005,CHEVROLET,4 DOOR, 
200804062008-291,2,1996,FORD,PICKUP, 
200804062008-291,3,2000,CHEVROLET,WAGON, 
200804062008-327,1,1999,BMW,528, 
200804062008-327,2,1999,KENWORTH,TRUCK, 
2008040808-01-20-249,1,2008,DODGE,CHARGER, 
2008040808-04-21-010,1,1995,DODGE,NEO, 
2008040808-05-04-007,1,1997,FORD,F-250,Y
2008040808-05-26-019,1,2000,FORD,MUSTANG, 
2008040808-05-26-019,2,1993,FORD,EXPLORER, 
2008040808-07-10-298,1,2006,HONDA,1000, 
2008040808-07-19-107,1,2005,CHRYSLER,VAN, 
2008040808-07-19-107,2,2007,CHEVROLET,COL, 
2008040808-07-19-107,3,1991,TOYOTA,CELICA, 
2008040808-07-19-107,4,2003,TOYOTA,MATRIX, 
2008040808-08-14-274,1,1997,CHEVROLET,LUM, 
2008040808-09-01-038,1,1997,CHEVROLET,LUMINA, 
2008040808-09-03-183,1,2006,FORD,VAN, 
2008040808-09-03-183,2,1994,HONDA,CIVIC, 
2008040808-09-03-183,3,2000,PONTIAC,GRAN, 
2008040808-10-09-551,1,2007,DODGE,CHARGER, 
2008040808-10-09-551,2,2007,GMS,MOPED, 
2008040808-11-15-018,1,1992,BUICK,LES, 
2008040808-11-15-018,2,1987,OLDS,CVT,Y
2008040808-11-26-927,1,2000,DODGE,INTREPID, 
2008040808-11-26-927,2,2003,ACURA,MDX, 
2008040808-12-01-447,1,1999,DODGE,CARAVAN, 
2008040808-12-17-563,1,1996,FREIGHTLINER,TRACTOR, 
20080408080114-01615,1,2003,FORD,XPD, 
20080408080114-044,1,2005,DODGE,DURANGO, 
20080408080213-159,1,1989,HONDA,CIVIC, 
20080408080213-159,2,1997,HYUNDAI,WAGON, 
20080408080329-291,1,1998,DODGE,STR,Y
20080408080329-291,2,1997,MERCURY,MNTNR, 
20080408080329-291,3,2000,FORD,TAURUS, 
20080408080329-291,4,1997,HYUNDAI,4DR, 
20080408080329-306,1,1998,DODGE,STR,Y
20080408080424295,1,2008,HONDA,ACCORD, 
20080408080424295,2,0   ,YAMAHA,700, 
20080408080525-282,1,1996,TOYOTA,CELICA,Y
20080408080525-282,2,2005,NISSAN,MAXIMA, 
20080408080525-282,3,1989,HONDA,CIVIC, 
20080408080625120,1,2008,MERCURY,SABLE, 
20080408080625120,2,1996,DODGE,INTREPID, 
20080408080713-264,1,2007,SUBARU,IMP, 
20080408080713-264,2,0   ,BAJA,70CC, 
20080408080820-356,1,1997,HONDA,ACCORD, 
20080408080830267,1,0   ,,MN,Y
20080408080911-589,1,1984,SUZUKI,RM500, 
20080408080911-589,2,1995,NISSAN,WGN, 
2008040820081219-109,1,2002,NISSAN,ALT, 
2008040820081219-109,2,1991,HONDA,CIVIC, 
2008040820081219-109,3,1995,CHEVROLET,CAM, 
2008040820081219-109,4,2005,NISSAN,MUR, 
2008040820081219-109,5,2004,CHEVROLET,TRA, 
2008040820081219-109,6,2008,CHRYSLER,CRO, 
2008040908-33739,1,2007,NISSAN,350, 
2008040908-42,1,2001,JEEP,GRA, 
2008040908-42,2,2004,NISSAN,SEN, 
2008040908-42,3,2007,ACURA,TSX, 
2008040908-65602,1,1999,NISSAN,ALTIMA, 
2008040908-86586,1,1996,FORD,CON, 
2008040908-86586,2,2004,TOYOTA,COR, 
2008040908-93061,1,2007,SUZUKI,GRAND VRT., 
2008040908-93061,2,1991,CHEVROLET,ASTRO, 
200804092008-003324,1,1990,NISSAN,MAXIMA, 
200804092008-20438,1,2003,VOLKSWAGEN,JETTA, 
200804092008-20438,2,2008,VOLKSWAGEN,PASSAT, 
200804092008-54947,1,2005,HONDA,CIVIC, 
200804092008-63595,1,1995,HONDA,ACCORD, 
200804092008-92154,1,2004,CHEVROLET,IMPALA, 
200804092008-92154,2,2008,MAZDA,3, 
200804112008002287,1,2003,DODGE,PICK-UP, 
200804122008-00775,1,2005,TOYOTA,COROLLA, 
200804122008-00775,2,2005,NISSAN,ALTIMA, 
20080413A-08-048,1,2004,FORD,F-150, 
20080413A-08-048,2,2001,CHEVROLET,IMPALA, 
20080413A-08-063,1,2003,FORD,WINDSTAR, 
2008041408DRPA1347,1,1992,FORD,PICK-UP, 
20080414A310-2008-303A,1,2001,NISSAN,MAXIMA, 
20080414A310-2008-303A,2,2004,CHEVROLET,TRACKER, 
20080414A310200801235A,1,1996,HONDA,CIV, 
20080414A310200802165A,1,2008,CHRYSLER,TOWN & C, 
20080414A310200802165A,2,2000,MAZDA,626, 
2008041508-23207,1,1987,JEEP,, 
2008041508-28165,1,2008,HONDA,CIVIC, 
2008041508-37018,1,2001,FORD,4-DR, 
2008041508-41729,1,2008,SUZUKI,SX4, 
2008041508-41729,2,1997,MERCEDES BENZ,C23, 
2008041508-46184,1,2001,JEEP,GRAND CHER, 
2008041508-48911,1,2007,YAMAHA,PW50W, 
2008041508-9952,1,1998,BUICK,CENTURY,Y
200804152008-31010,1,2008,HARLEY DAVIDSON,MC, 
200804152008-34048,1,2007,HYUNDAI,4-DR, 
200804152008-45329,1,2005,PONTIAC,4 DR, 
200804152008-46285,1,2003,MITSUBISHI,4 DOOR,Y
200804152008-46474,1,1994,HONDA,4 DR, 
200804152008-46474,2,1999,SATURN,4 DR, 
200804152008-49706,1,2001,CHRYSLER,WAGON, 
20080415A310200800411,1,2006,TOYOTA,SCION, 
2008041608-280A,1,2007,CHEVROLET,WAGON, 
2008041608-386-A,1,1998,HONDA,ACCORD, 
2008041708-004,1,2004,FORD,F-150, 
200804172008-0226,1,2007,INTERNATIONAL,TRACTOR, 
200804172008-323,1,2006,FORD,VAN, 
200804172008-323,2,2004,CHRYSLER,4DR, 
200804172008-330,1,2000,KAWASAKI,ZRX, 
200804182008000065,1,2005,HONDA,CIVIC, 
200804182008000065,2,1995,NISSAN,PATHFINDER, 
200804182008005688,1,2002,TOYOTA,SIENNA, 
2008042208-001423,1,1993,FORD,F-150, 
2008042208-003826,1,1996,FORD,TAU, 
2008042208-009342,1,2006,HARLEY DAVIDSON,, 
2008042208-010383,1,1996,PLYMOUTH,VOYAGER, 
2008042208-010383,2,1992,TOYOTA,CAMRY, 
2008042208-010702,1,2000,FORD,F150 PKUP, 
2008042208-010702,2,2009,MITSUBISHI,GAL, 
200804252008003082,1,2007,TOYOTA,SION, 
2008042708-1158,1,1999,TOYOTA,CAM, 
2008042708-3584,1,2005,BUICK,LACROSSE CX, 
2008042708-3584,2,2007,CHEVROLET,MALIBU, 
2008042708-48352,1,2008,CHEVROLET,SILVERADO, 
200804282008007483,1,1998,VOLKSWAGEN,JETTA, 
200804282008008794,1,2000,YAMAHA,ROADSTAR, 
200804282008008794,2,1997,MAZDA,626, 
200804282008012657,1,2004,MAZDA,4DR,Y
200804302008-1443,1,0   ,HONDA,250CC, 
200804302008-400,1,1989,FLX,SUB BUS, 
200804302008-400,2,2003,KIA,RIO, 
200804302008-661,1,1995,MAZDA,4DR, 
20080431130-08A,1,1989,FLX,BUS, 
20080431130-08A,2,1993,PONTIAC,GRAN PRIX, 
20080431146-08A,1,2002,FORD,TAURUS, 
2008043408-1003-AC,1,1999,DODGE,CAR, 
2008043408-1003-AC,2,1998,TOYOTA,SIE, 
2008043408-1045-AC,1,2004,TOYOTA,TAC, 
2008043408-1045-AC,2,2006,NISSAN,MUR, 
2008043408-1088-AC,1,2005,TOYOTA,CAM, 
2008043408-115-AC,1,2003,INFINITI,FX35, 
2008043408-115-AC,2,2004,NISSAN,350, 
2008043408-321-AC,1,2003,HYUNDAI,SAN, 
2008043408-321-AC,2,2002,FORD,ECONO, 
2008043408-334-AC,1,2007,HYUNDAI,SANTA FE, 
2008043408-779-AC,1,2005,HYUNDAI,TUCSON, 
2008043408-935-AC,1,2001,CHEVROLET,RAM, 
2008043408-935-AC,2,1994,DODGE,CRV, 
2008043508-01152,1,1999,FORD,TAURUS, 
2008043508-01152,2,2004,HYUNDAI,SF, 
2008043508-03315,1,1993,JEEP,CHEROKEE, 
2008043508-04654,1,2007,DODGE,WAG, 
2008043508-04654,2,1998,JEEP,WRA, 
2008043508-08624,1,1995,FORD,EXPLORER, 
2008043508-08624,2,2004,HARLEY DAVIDSON,MC, 
2008043508-10373,1,2002,FORD,F250, 
2008043508-10373,2,2001,HONDA,ATV, 
2008043508-10841,1,2001,HYUNDAI,4DR, 
2008043508-12271,1,2001,MITSUBISHI,2 DOOR, 
2008043508-12271,2,2008,CHEVROLET,TRUCK, 
200804362008-006521,1,1999,OLDS,ALE, 
200804362008-006521,2,2005,ACURA,3.2, 
200804362008-006521,3,2000,DODGE,CAR, 
200804362008-012017,1,2006,TOYOTA,TACOMA, 
200804362008-012017,2,2008,HYUNDAI,SANTE FE, 
200804362008-012017,3,1995,PONTIAC,GRAND, 
200804362008-029265,1,2001,HYUNDAI,XG3, 
200804362008-034082,1,2007,HARLEY DAVIDSON,DYNA, 
200804362008-034082,2,1995,TOYOTA,TACOMA, 
200804362008-037028,1,2002,LINCOLN,TOWN, 
200804362008-052787,1,2004,FORD,RANGER, 
20080436A160-2008-00227A,1,1999,NISSAN,SENTRA, 
20080436A160-2008-00227A,2,1996,CHEVROLET,BLAZER, 
200804372008-07072,1,2003,CHEVROLET,MALIBU, 
200804372008-07072,2,2004,FORD,F-150, 
200804372008-07072,3,1993,PLYMOUTH,VOYAGER, 
200805022008-003996,1,2003,TOYOTA,CAMARY, 
200805022008-016705,1,2002,TOYOTA,VAN, 
20080504A050-2008-00165A,1,2004,FORD,F-250, 
20080504A050200800033A,1,0   ,,,Y
20080504A050200800392A,1,2003,MERCURY,HARLEY DAVIDSON, 
20080504A050200800418A,1,2002,HYUNDAI,ACCENT, 
200805052008-007950,1,2005,GMC,CANYON, 
200805052008-007950,2,2000,HONDA,ACCORD, 
200805052008-011164,1,2008,FORD,F150, 
200805052008-014275,1,2002,HARLEY DAVIDSON,FATBOY, 
200805052008-016339,1,2003,CHEVROLET,IMPALA, 
200805052008-028490,1,2007,HYUNDAI,ACC, 
200805052008-028490,2,2005,FORD,F25, 
200805052008-028979,1,2001,FORD,EXDPEDIT, 
200805052008-028979,2,1985,HONDA,V30, 
200805052008-033717,1,1992,TOYOTA,TERCEL, 
200805052008-033717,2,2003,DODGE,RAM, 
200805052008-034173,1,2008,TOYOTA,SCION/XB, 
200805052008-034173,2,2001,FORD,F-150, 
200805052008036658,1,1999,HONDA,ACCORD, 
20080506E030200801201A,1,2002,BUICK,LES, 
20080506E030200801201A,2,2001,FORD,TAU, 
20080506E030200801201A,3,2006,CHRYSLER,300, 
20080506I-2008-05954,1,2000,CHEVROLET,, 
20080506I-2008-14633,1,1995,YAMAHA,VERGO, 
20080506I-2008-22260,1,1995,VOLVO,850, 
20080506I-2008-25019,1,1999,FORD,ESCORT, 
20080506I-2008-37097,1,2007,CHEVROLET,COB, 
20080506I-2008-43836,1,2001,HONDA,CIVIC, 
20080506I-2008-43836,2,1981,KAWASAKI,750, 
2008050808-35120,1,2007,LEXUS,4-D, 
20080508PD-08-24990,1,1999,RTS,NOV, 
20080510I-2008-08672,2,1996,DODGE,DAKOTA, 
20080511A050-2008-00138A,1,2003,PORSCHE,911, 
20080511A050-2008-00138A,2,1997,GMC,SIE, 
2008051408-16715,1,1997,,ROADWARRIOR, 
2008051408-16715,2,2005,SUZUKI,XL-7, 
2008051408-20380,1,2001,KIA,OPT, 
2008051408-20380,2,2008,KAWASAKI,EX2, 
200805142008-36402,1,2007,HONDA,FIT, 
200805152008-013724,1,2004,CHEVROLET,TRUCK, 
2008060108-11080,1,1988,NISSAN,SENTRA,Y
2008060108-11080,2,1989,MERCURY,SABLE, 
2008060108-21326,1,1998,CHEVROLET,CAMARP, 
2008060108-21459,1,2008,HONDA,CBR6, 
2008060108-22125,1,2004,DODGE,INTREPID, 
2008060108-22207,1,1995,CHEVROLET,GMT400,Y
2008060108-22715,1,1996,FORD,EXPLORER,Y
2008060108-25807,1,2005,NISSAN,350, 
2008060108-27441,1,1996,HYUNDAI,SPR, 
2008060108-27441,2,1997,FORD,EXP, 
20080601BR-22532-08,1,2007,SUZUKI,FOR, 
20080602A100-08-258A,1,2005,HARLEY DAVIDSON,MC, 
20080602A100-08-258A,2,1996,FORD,TAURUS, 
20080602A100-2008-00261A,1,2001,CHEVROLET,LUMINA, 
20080603A040-2007-00321A,1,2002,GMC,YUKON, 
20080605A040-2008-0094A,1,1994,LEXUS,LS 300, 
20080605A040200800502A,1,1995,FORD,EXP, 
20080605A040200800502A,2,2008,SUZUKI,VITARA, 
20080605A040200800502A,3,1997,FORD,EXP, 
20080605A040200800580A,1,1990,GMC,PCKUP, 
20080605A040200800580A,2,1997,DODGE,PCKUP, 
20080606A040-2008-0444A,1,2005,HARLEY DAVIDSON,FXS, 
20080606A040200800443A,1,2003,HARLEY DAVIDSON,FXS, 
20080606A040200800533A,1,1997,OLDS,88, 
20080607A040-2008-00450A,1,1988,GMC,SIERRA, 
20080607A040-2008-00450A,2,2002,GMC,SIERRA, 
20080607A040200800810A,1,2000,CHEVROLET,CAVALIER, 
20080608A100-08-379A,1,1999,CHRYSLER,SEBRING, 
20080608A100200800022A,1,2006,PONTIAC,GRAND PRIX, 
2008061008008663,1,1989,TOYOTA,COR, 
2008061008010768,1,2006,GMC,TORRENT, 
2008061008010768,2,1985,HONDA,M/C, 
2008061008011578,1,1994,ISUZU,ROD, 
2008061008011578,2,2001,DODGE,DUR, 
2008061008020817,1,2008,TOYOTA,PRIUS, 
2008061008020817,2,1998,FORD,EXPLORER, 
2008061008025507?,1,1996,CHEVROLET,MONTE CARLO, 
2008061008028595,1,2002,NISSAN,FRO, 
2008061008028595,2,1998,NISSAN,MAX, 
20080612A040200800107A,1,1999,VOLKSWAGEN,JETTA, 
20080612A040200800107A,2,2002,DODGE,CARAVAN, 
20080612A040200800183A,1,1998,TOYOTA,TACOMA, 
20080612A040200800183A,2,1997,OLDS,AURORA, 
20080613A040-2008-00163A,1,1998,MITSUBISHI,GALANTE, 
20080613A040-2008-00163A,2,2005,KIA,SEDONA, 
20080613A040-2008-00163A,3,2002,FORD,EXPLORER, 
20080613A040200800420A,1,2001,FORD,SPORT-TRAC, 
200806142008-00013900,1,1995,JEEP,WRG, 
200806142008-00018657,1,2001,TOYOTA,, 
200806142008-00018657,2,1988,OLDS,STD, 
200806142008-00045329,1,2000,HONDA,PRE, 
200806142008-00045329,2,1996,VOLKSWAGEN,JET, 
200806142008-00049648,1,2003,INFINITI,, 
200806142008-00049648,2,2008,HARL,, 
200806142008-00059856,1,2004,GMC,TK, 
200806142008-00059856,2,2008,MERCEDES BENZ,, 
200806142008-00063471,1,1995,CHEVROLET,CAV, 
200806142008-00075692,1,2008,NISSAN,ALT, 
200806142008-00075692,2,1986,LINCOLN,CON, 
200806142008-00609000,1,2000,NISSAN,ALT, 
200806142008-42989,1,1993,CHEVROLET,CAV, 
200806142008-42989,2,1999,HARLEY DAVIDSON,MC, 
20080614A100200800304A,1,2003,DODGE,CARAVAN, 
20080614A100200800304A,2,1998,CHEVROLET,MALIBU, 
200807012008-10441,1,2002,JEEP,LIB, 
200807012008-13736,1,1985,HARLEY DAVIDSON,FXT, 
200807012008-15166,1,1999,NISSAN,MAY, 
200807012008-15166,2,2000,TOYOTA,TAR, 
200807012008-5307,1,2003,HYUNDAI,ELANTRA, 
200807012008-5307,2,2006,HONDA,CBR, 
200807012008-8345,1,0   ,,SPEED 4, 
200807012008-951,1,2004,VOLKSWAGEN,PASSAT, 
200807012008-951,2,1996,TOYOTA,CAMRY, 
200807012008-9946,1,1990,HONDA,CIV, 
200807012008-9946,2,1998,JEEP,LRT, 
200807012008-9946,3,2006,HONDA,CIV, 
2008070208-10720,1,2004,KAWASAKI,MOTORCYCLE, 
2008070208-10720,2,2006,NISSAN,4 DR, 
2008070208-11832,1,1999,VOLVO,S80, 
2008070208-3926,1,0   ,HONDA,WAGON, 
2008070208-3926,2,0   ,,,Y
2008070208-449,1,2003,MERCEDES BENZ,C320, 
2008070208-5674,1,1995,CHEVROLET,MC,Y
2008070208-5674,2,1985,FORD,F150, 
2008070208-6375,1,1989,DODGE,DYN, 
2008070208-7613,1,1980,CADILLAC,ELD,Y
2008070208-8238,1,2008,HARLEY DAVIDSON,, 
2008070208-8238,2,1995,TOYOTA,COROLLA, 
200807022008-8465,1,2003,NISSAN,ALT, 
20080703MVC2008-048,1,2001,FORD,ESC, 
2008070408-1456,1,2004,ACURA,MDX, 
2008070408-1456,2,2001,VOLKSWAGEN,PASSAT, 
2008070408-1456,3,2002,DODGE,P/U, 
2008070408-662,1,2002,DODGE,STRATUS, 
2008070408-662,2,2003,ACURA,, 
2008070508-003604,1,0   ,,, 
2008070508-3338,1,2005,LEXUS,470, 
2008070508-3338,2,1996,NISSAN,SENTRA, 
2008070508-3338,3,1999,MERCURY,COUGAR, 
200807082008-016070,1,1999,FORD,EXPEDITI?, 
200807082008-016070,2,2000,FORD,WIN, 
200807082008-016070,3,2008,HONDA,ACC, 
200807082008-017693,1,2003,CHEVROLET,MALIBU, 
2008070908-27042,1,2004,DODGE,INT, 
2008070908-27042,2,2000,LINCOLN,TWN, 
2008070908-27042,3,1991,TOYOTA,TER, 
2008070908-5376,1,2004,FORD,ECO, 
2008070908-5376,2,1997,CHEVROLET,CAV., 
200807092008-22692,1,2003,NISSAN,ALT, 
200807092008-36869,1,2001,PONTIAC,AZT, 
200807092008-54485,2,0   ,,, 
200807092008-55897,1,0   ,HONDA,CVR, 
200807092008-55897,2,2005,CHEVROLET,COB, 
20080709E040-2008-00477A,1,2007,MITSUBISHI,RAIDER, 
20080709E040-2008-00477A,2,2008,CHEVROLET,SUBURBAN, 
20080709E040200800010A,1,2001,NISSAN,FRONTIER, 
20080709E040200800010A,2,1999,TOYOTA,4 RUNNER, 
200807102008-1094R,1,1997,TOYOTA,AVALON, 
200807102008-27774R,1,2001,LEXUS,RX300, 
200807102008008007,1,2006,MERCURY,SDN, 
200807102008008007,2,2007,FORD,EXPLORER, 
20080710I2008-031563R,1,2000,CHEVROLET,VENTURE, 
2008071108-03750,1,1986,MERCEDES BENZ,300, 
2008071108-03750,2,1999,MERCEDES BENZ,280, 
2008071108-35327,1,2002,NISSAN,MAX, 
2008071108-35327,2,1988,CHEVROLET,CAP, 
2008071208-1384,1,2005,HYUNDAI,ELANTRA, 
2008071208-1384,2,2004,FORD,F150 P/U, 
2008071208-1384,3,1998,HONDA,CIVIC, 
2008071208-6618,1,2005,SUBARU,WRX, 
20080713932RED,1,2008,BUICK,4 DR, 
20080713932RED,2,2006,FORD,2 DR, 
20080713RD683,1,2005,HONDA,ACC., 
20080713RD683,2,2001,INFINITI,I30, 
20080713RED#20,1,2000,CHRYSLER,4 DR, 
20080713RED#20,2,1999,HONDA,WAG, 
20080713RED440,1,1999,SUBARU,IMP, 
2008071408-022578,1,1997,KIA,4 DR, 
2008071408-106281,1,2006,HARLEY DAVIDSON,883R, 
2008071408-18957,1,2003,FORD,CRAV, 
2008071408-2236,1,1994,VOLVO,940, 
2008071408-23882,1,1995,RTS,BUS, 
2008071408-25922,1,1997,FORD,EXPL, 
2008071408-39439,1,1999,KAWA,ZX7, 
2008071408-39439,2,1998,PONTIAC,SUNFIRE, 
2008071408-39439,3,0   ,ISZU,ROD, 
2008071408-44185,2,0   ,DODGE,STRATUS, 
2008071408-45832,1,1998,MERCURY,MYSTIC, 
2008071408-45832,2,1994,CHEVROLET,CAPRICE, 
2008071408-45832,3,0   ,FORD,ESCAPE, 
2008071408-55457,1,2008,HONDA,ACCORD,Y
2008071408-55457,2,2001,OLDS,AURORA, 
2008071408-55457,3,1997,VOLKSWAGEN,PASSAT, 
2008071408-6171,1,2002,GMC,YUKON, 
2008071408-6171,2,1999,SATURN,SL1, 
2008071408-6171,3,1995,FORD,WINDSTAR, 
2008071408-63366,1,2007,YAMAHA,R6, 
2008071408-71979,1,1978,LINCOLN,T.C., 
2008071408-78426,1,1993,PONTIAC,?DR, 
2008071408-81541,1,0   ,NISSAN,ALTIMA, 
2008071408-81541,2,2004,NISSAN,, 
2008071408-88457,1,0   ,,,Y
20080714101679,1,2000,FORD,WINDSTAR, 
20080714101679,2,2008,BMW,X5, 
20080714104852,1,1994,CHEVROLET,LUMINA, 
20080714104852,2,0   ,JEEP,CHEROKEE,Y
2008071435344/673,1,1981,JEEP,4DR, 
2008071435344/673,2,2001,CHEVROLET,WAGON, 
2008071435344/673,3,1998,OLDS,4DR, 
2008071437897-2008,1,2006,TOYOTA,2, 
2008071443894,1,2004,FORD,EXPLORER, 
2008071445296,1,2006,FORD,4 DR, 
2008071445296,2,2006,NISSAN,4 DR, 
2008071451868-08,1,0   ,,,Y
2008071463572,1,1998,DODGE,STRATUS, 
2008071463572,2,1999,FORD,VAN, 
2008071467972,1,1997,CHEVROLET,MONTE CARLO, 
200807148698,1,1993,VOLVO,940, 
200807148698,2,1999,MITSUBISHI,GAL, 
2008071498721,1,2007,FORD,VAN, 
2008071498721,2,1998,HONDA,CIVIC, 
20080714B060200801477A,1,2001,MERCURY,GMG, 
20080714B060200801477A,2,2007,LEXUS,GS, 
20080714B060200801477A,3,2004,DODGE,NEO, 
20080714B130-2008-03679A,1,2000,NISSAN,MAXIMA, 
20080714B130-2008-03679A,2,1996,DODGE,STRATUS, 
20080714B130-2008-03679A,3,2008,FORD,F450, 
20080714C08-050112,1,1994,HONDA,CIVIC, 
20080714C08-050112,2,1998,MAZDA,MIL, 
20080714C08-050112,3,1997,MG,GAL, 
20080714C0869937,1,1995,NISSAN,MAXIMA, 
20080714C0869937,2,0   ,YAMAHA,MOTORCYCLE, 
2008071608-000688,1,2007,INFINITI,G35, 
2008071608-012879,1,1998,HONDA,CIV, 
2008071608-012879,2,2003,HARLEY DAVIDSON,, 
20080716E040200803013A,1,1995,HONDA,PRELUDE SI, 
2008071708-19925,1,1993,HONDA,CV, 
2008071708-19925,2,2001,KAWASAKI,NINJA, 
2008071708-20,1,2005,JEEP,LAREDO, 
200807182008-022812,1,2008,NISSAN,SEN, 
200807182008-022812,2,2004,INFINITI,JNR, 
2008071908-07146,1,1997,NISSAN,MAX, 
2008071908-17171,1,1995,CHEVROLET,AST, 
2008071908-8693,1,0   ,,,Y
200807192008-19482,1,2000,CHEVROLET,BLASER, 
200807208006149,1,2008,HONDA,ACC, 
200807212008-001934,1,2005,GMC,ENVOY, 
2008072208-52637,1,0   ,,,Y
2008072208-9834,1,2002,VOLKSWAGEN,JETTA, 
2008072208-9834,2,2005,GMC,ENVOY, 
200808012008-017620,1,2002,CHEVROLET,CAV, 
200808012008-017620,2,1995,HONDA,ACC, 
200808012008-017620,3,2002,DAEWOO,LEGAWZA, 
2008080208-000019294,1,2001,TOYOTA,COR, 
2008080208-00003838,1,1994,HONDA,ACCORD, 
2008080208-00004338,1,1992,CHEVROLET,1500, 
2008080208-00004338,2,2006,TOYOTA,MATRIX, 
2008080208-00006101,1,1990,ISUZU,REG BED P/U,Y
2008080208-00017583,1,2004,JEEP,LIBERTY, 
2008080208-00017583,2,1986,KAWASAKI,ZX1, 
2008080208-00019388,1,2006,TOYOTA,COROLLA, 
2008080208-00019388,2,2001,TOYOTA,4 RUNNER, 
2008080208-00019388,3,1994,FORD,RANGER, 
2008080208-00019784,1,2000,MITSUBISHI,MON, 
2008080208-00019784,2,2003,HONDA,ACCORD, 
2008080208-00029438,1,2006,NISSAN,SENTRA, 
2008080208-00029438,2,2005,FORD,EXPLORER, 
2008080208-00029872,1,2006,HARLEY DAVIDSON,FXD, 
2008080208-00037563,1,2006,HUMMER,, 
2008080208-00037563,2,2000,SATURN,SL1, 
2008080208-00042251,1,2007,DODGE,DAKOTA, 
2008080208-00042251,2,1994,TOYOTA,COROLLA, 
2008080208-54027,1,2005,DODGE,GCV, 
20080802A310200800954A,1,2005,NISSAN,SENTRA, 
200808032008002987,1,1997,HARLEY DAVIDSON,MC, 
20080804200805857,1,1991,NISSAN,STA, 
20080804200805886,1,2005,DODGE,PICKUP, 
20080804A310-2008-01385A,1,2008,HONDA,MOTORCYCLE, 
200808052008-10375,1,2007,TOYOTA,COR, 
200808052008-12396,1,1998,FORD,EXP, 
200808052008-14541,1,2005,HARLEY DAVIDSON,FLH, 
200808052008-14541,2,1999,VOLKSWAGEN,CAB, 
200808052008-15817,1,2003,UTIL,TK, 
200808052008-16905,1,1989,CHEVROLET,CAM, 
200808052008-18582,1,2002,HYUNDAI,SON, 
200808052008-5096,1,0   ,SUZUKI,250, 
200808052008-5096,2,1996,FORD,WIN., 
200808052008-5099,1,1998,FORD,PKUP, 
200808052008-6271,1,2001,HARLEY DAVIDSON,MC, 
200808052008-6271,2,1993,TOYOTA,SUB., 
200808052008-7402,1,2005,TOYOTA,HIGHLANDE, 
200808052008-7402,2,2005,HARLEY DAVIDSON,XL8, 
200808052008-8217,1,1998,SATURN,SC1, 
20080805A310200801915A,1,2006,MERCURY,MARINER, 
20080805A31200802004A,1,1992,FORD,EXPLORER, 
200808062008-00002055,1,2001,PLYMOUTH,NEON, 
200808062008-00003869,1,1996,DODGE,GR.CARAVAN, 
200808062008-00003869,2,1995,LINCOLN,CONTINENTAL, 
200808062008-00009410,1,2006,FORD,F150, 
200808062008-00032752,1,2000,GMC,JIMMY, 
200808062008-00032752,2,2007,GMC,3500, 
2008080638073-08,1,2005,HYUNDAI,ELA, 
2008080638073-08,2,2001,HONDA,CIV, 
20080808080001227,1,2002,CHEVROLET,SILVERADO, 
20080808080006724,1,1997,DODGE,RAM, 
20080808080006724,2,1998,CHEVROLET,TAHOE, 
20080808080007504,1,2004,FORD,EXCURSION, 
20080808080007504,2,2005,TOYOTA,TUNDRA, 
200808082008001483,1,1997,GMC,JIMMY, 
200808082008001483,2,2006,FORD,EXPLORER, 
200808082008001483,3,1991,FORD,STY, 
200808082008001483,4,2003,ACURA,TL-TYPE S, 
200808082008005196,1,1993,FORD,EXPLORER, 
200808082008009055,1,2007,NISSAN,VERSA, 
200808082008009055,2,2008,MAZDA,CX-, 
20080809200812023,1,2007,SUZUKI,SX4, 
20080809200812023,2,1993,EAGLE,VISION, 
200808102008-296,1,2008,HUMMER,H3, 
2008081108-10335,1,2006,HARLEY DAVIDSON,883 SPORT, 
2008081108-11637,1,2008,SUZUKI,BOULEVARD, 
2008081108-1320,1,2007,ISUZU,NPR, 
2008081108-18262,1,1995,FORD,ESCORT, 
2008081108-18262,2,2001,FREIGHTLINER,COLU, 
2008081108-19383,1,2000,DODGE,DURANGO, 
2008081108-20800,1,2001,TOYOTA,COROLLA, 
2008081108-20800,2,1996,MERCURY,SABLE, 
2008081108-29818,1,2006,GMC,YUKON,Y
2008081108-5295,1,1993,CHRYSLER,CONCORDE, 
