id,dt,lat,lon,city,county,street_1,street_2,crash_type,death_count,severity
20091709A140-2009-00310A,2009-06-11 09:09:00,39.64932,75.31063,PILESGROVE TWP,SALEM,US 40,,07,0,I
20091709A140200900315A,2009-06-12 17:52:00,39.64600,75.33775,PILESGROVE TWP,SALEM,NJ 45,,13,0,I
20091710A040-2009-00371A,2009-06-18 00:05:00,39.58949,75.15960,PITTSGROVE TWP,SALEM,SALEM COUNTY 611,CR 610,11,0,I
20091710A040-2009-00383A,2009-06-22 12:15:00,39.53148,75.10741,PITTSGROVE TWP,SALEM,SALEM COUNTY 655,SALEM COUNTY 674,03,0,I
20091711A140200900222A,2009-04-26 13:21:00,39.55790,75.44128,QUINTON TWP,SALEM,NJ 49,HOWARD AVE,07,0,I
20091713I-2009-09332,2009-08-14 16:32:00,39.71641,75.47093,CARNEYS POINT TWP,SALEM,US 130,HARRISON ST,11,0,I
20091714A140-2009-00304A,2009-06-07 15:11:00,39.59411,75.11954,UPPER PITTSGROVE TWP,SALEM,US 40,ROUTE 553 / BUCK RD,01,0,I
20091714A140-2009-00726A,2009-12-17 08:09:00,39.56966,75.23829,UPPER PITTSGROVE TWP,SALEM,NJ 77,CR 611 / ELMER-SHIRLEY RD,03,0,I
20091714A140200900060A,2009-01-28 13:22:00,39.60562,75.19998,UPPER PITTSGROVE TWP,SALEM,US 40,CR 677 / BURLINGTON RD / GREENVILLE,03,0,I
20091801200900000003,2009-01-01 13:54:00,40.68691,74.65317,BEDMINSTER TWP,SOMERSET,US 206,DEERHAVEN RD / OLD DUTCH RD,07,0,I
20091801200900000048,2009-01-23 23:15:00,40.63327,74.69510,BEDMINSTER TWP,SOMERSET,SOMERSET COUNTY 620,COWPERTHWAITE ROAD,11,0,I
20091801200900000071,2009-02-19 07:04:00,40.63619,74.66951,BEDMINSTER TWP,SOMERSET,SOMERSET COUNTY 620,AIRPORT ROAD,11,0,I
20091801200900000230,2009-07-27 13:48:00,40.66202,74.64537,BEDMINSTER TWP,SOMERSET,US 202,RIVER RD,03,0,I
20091801200900000336,2009-11-01 13:29:00,40.68274,74.63869,BEDMINSTER TWP,SOMERSET,US 202,ELM ST,05,0,I
20091803I-2009-020659,2009-11-18 17:11:00,40.71857,74.56737,BERNARDSVILLE BORO,SOMERSET,US 202,CHURCH STREET,03,0,I
2009180409-007876,2009-05-31 00:39:00,40.57908,74.52593,BOUND BROOK BORO,SOMERSET,US 22,ROUTE 527 / MOUNTAIN AVE,06,0,I
2009180409-010596,2009-07-20 17:28:00,40.56070,74.54448,BOUND BROOK BORO,SOMERSET,ROUTE 533,LAMONTE AVE,14,0,I
2009180409-012388,2009-08-28 21:16:00,40.56158,74.53772,BOUND BROOK BORO,SOMERSET,ROUTE 533,TALMAGE AVE,04,0,I
2009180409-015321,2009-10-23 19:44:00,40.56275,74.53187,BOUND BROOK BORO,SOMERSET,ROUTE 527,W 2ND ST,13,0,I
20091805B-09-517,2009-11-04 19:11:00,40.60082,74.68659,BRANCHBURG TWP,SOMERSET,US 22,CR 637 / RARITIAN VALLEY COLLAGE DR,13,0,I
20091805B-09-581,2009-12-17 20:00:00,40.56127,74.70135,BRANCHBURG TWP,SOMERSET,US 202,CR 637 / OLD YORK RD,03,0,I
2009180609-1221,2009-04-07 20:19:00,40.56377,74.58353,BRIDGEWATER TWP,SOMERSET,SOMERSET COUNTY 612,MT PLEASANT RD,04,0,I
2009180609-1529,2009-05-01 09:01:00,40.56947,74.57597,BRIDGEWATER TWP,SOMERSET,NJ 28,CR 633 / FINDERNE AVE,07,0,I
200918062009-00001465,2009-04-26 18:36:00,40.58032,74.60575,BRIDGEWATER TWP,SOMERSET,US 22,GROVE ST,02,0,I
200918062009-00001777,2009-05-20 09:25:00,40.58006,74.60166,BRIDGEWATER TWP,SOMERSET,US 22,N GASTON AVE,11,0,I
200918062009-00002508,2009-07-11 01:38:00,40.60078,74.62360,BRIDGEWATER TWP,SOMERSET,US 202,CROSS ROADS,04,0,I
200918062009-00002859,2009-08-06 22:26:00,40.60177,74.62378,BRIDGEWATER TWP,SOMERSET,US 202,CROSS RD,13,0,I
200918062009-00003290,2009-09-11 20:20:00,40.56951,74.57595,BRIDGEWATER TWP,SOMERSET,SOMERSET COUNTY 633,RT 28,14,0,I
200918089027039,2009-05-20 07:05:00,40.50827,74.47571,FRANKLIN TWP,SOMERSET,ROUTE 527,BLOOMFIELD AVE / HIGHWOOD RD,03,0,I
200918089048599,2009-08-31 13:16:00,40.46445,74.50223,FRANKLIN TWP,SOMERSET,NJ 27,HEMPSTEAD DR,07,0,I
200918089059835,2009-10-22 12:53:00,40.48385,74.47871,FRANKLIN TWP,SOMERSET,NJ 27,MILLSTONE RD,03,0,I
200918089066637,2009-11-27 23:14:00,40.45172,74.51967,FRANKLIN TWP,SOMERSET,NJ 27,CORTELYOUS LN,13,0,I
200918089067639,2009-12-03 08:50:00,40.52107,74.52265,FRANKLIN TWP,SOMERSET,SOMERSET COUNTY 619,NEW BRUNSWICK RD,07,0,I
20091809CC-112809-?346,2009-01-13 22:38:00,40.59157,74.49793,GREEN BROOK TWP,SOMERSET,US 22,CRAMER AVE,03,0,I
2009181009-3133,2009-11-26 21:23:00,40.54247,74.61328,HILLSBOROUGH TWP,SOMERSET,US 206,BROOKS BLVD.,14,0,I
200918102009-492,2009-02-20 10:28:00,40.49836,74.65529,HILLSBOROUGH TWP,SOMERSET,ROUTE 514,AUTEN RD / RAIDER BLVD,03,0,I
200918112009-00837,2009-01-24 19:15:00,40.54775,74.58643,MANVILLE BORO,SOMERSET,ROUTE 533,KNOPF ST,13,0,I
200918112009-03379,2009-04-03 13:58:00,40.54353,74.59789,MANVILLE BORO,SOMERSET,BROOK BLVD,N THIRTEENTH AVE,11,0,I
200918112009-04651,2009-05-08 14:55:00,40.54313,74.58715,MANVILLE BORO,SOMERSET,ROUTE 533,DAKOTA ST,13,0,I
200918112009-12207,2009-12-13 10:04:00,40.55257,74.58451,MANVILLE BORO,SOMERSET,ROUTE 533,CR 608,11,0,I
20091814I-N2009-008365,2009-04-10 10:00:00,40.62632,74.42114,NORTH PLAINFIELD BORO,SOMERSET,NORWOOD AVE,BROOK AVENUE,03,0,I
20091814I-N2009-018710,2009-08-07 07:09:00,40.64157,74.41472,NORTH PLAINFIELD BORO,SOMERSET,US 22,CR 642 / MOUNTAIN AVE,07,0,I
20091814I-N2009-019350,2009-08-15 12:16:00,40.62471,74.43041,NORTH PLAINFIELD BORO,SOMERSET,ROUTE 531,GRANDVIEW AVE,07,0,I
2009181509-7554-R,2009-12-30 15:44:00,40.70718,74.65588,PEAPACK-GLADSTONE BORO,SOMERSET,ROUTE 512,RAMPO WAY,11,0,I
20091820B130200903879A,2009-12-16 19:07:00,40.65098,74.46573,WARREN TWP,SOMERSET,I-78,,11,0,I
2009182109-08299,2009-08-18 13:51:00,40.66412,74.40200,WATCHUNG BORO,SOMERSET,SOMERSET COUNTY 655,UNION AVE,04,0,I
200919022009-2951,2009-04-26 03:51:00,41.02012,74.72860,ANDOVER TWP,SUSSEX,SUSSEX COUNTY 669,HUNTERS WAY,11,0,I
20091904I-B2009-002206,2009-05-04 12:44:00,40.92527,74.71868,BYRAM TWP,SUSSEX,SUSSEX COUNTY 604,,04,0,I
20091906I-F2009-010003,2009-11-03 21:27:00,41.12372,74.57915,FRANKLIN BORO,SUSSEX,NJ 23,RAPOLE STREET,04,0,I
20091907B050200900305A,2009-03-21 18:17:00,41.03978,74.82520,FREDON TWP,SUSSEX,SUSSEX COUNTY 610,,04,0,I
20091908B050-2009-00074A,2009-01-17 09:12:00,40.95688,74.80941,GREEN TWP,SUSSEX,SUSSEX COUNTY 611,OLD FORGE LANE,11,0,I
2009190909-2073,2009-11-26 18:09:00,41.15340,74.57617,HAMBURG BORO,SUSSEX,NJ 94,NJ 23 / HAMBURG TPK,13,0,I
20091911I-H2009-000535,2009-01-12 18:26:00,41.10448,74.56065,HARDYSTON TWP,SUSSEX,NJ 23,BEAVER LAKE RD,04,0,I
20091911I-H2009-009556,2009-07-19 19:12:00,41.08854,74.51180,HARDYSTON TWP,SUSSEX,ROUTE 515,SNUFFTOWN ROAD,11,0,I
20091911I-H2009-016990,2009-12-21 09:47:00,41.10333,74.56254,HARDYSTON TWP,SUSSEX,NJ 23,LACEYTOWN RD,04,0,I
20091913B050-2009-00784A,2009-08-06 11:03:00,41.08959,74.67867,LAFAYETTE TWP,SUSSEX,NJ 15,NJ,03,0,I
20091914B050-2009-00859A,2009-08-30 17:24:00,41.27024,74.75104,MONTAGUE TWP,SUSSEX,SUSSEX COUNTY 650,CRIGGER,07,0,I
20091918I-S2009-011058,2009-04-23 10:01:00,41.04020,74.64272,SPARTA TWP,SUSSEX,NJ 181,ROUTE 517 / SPARTA AVE,07,0,I
20091922I-2009-010669,2009-06-01 16:10:00,41.18283,74.47253,VERNON TWP,SUSSEX,BREAKNECK RD,ALTURAS LANE,13,0,I
20091922I-2009-013916,2009-07-26 10:58:00,41.23088,74.43487,VERNON TWP,SUSSEX,NJ 94,DEKAY RD,10,0,I
20091922I-2009-014660,2009-08-08 16:02:00,41.23191,74.42503,VERNON TWP,SUSSEX,NJ 94,DEKAY RD,10,0,I
20091922I-2009-015549,2009-08-24 16:23:00,41.26478,74.52709,VERNON TWP,SUSSEX,LAKE WALLKILL RD,OWEN STATION ROAD,11,0,I
20091922I-2009-016490,2009-09-06 15:25:00,41.19103,74.51057,VERNON TWP,SUSSEX,NJ 94,DEKAY RD,11,0,I
20091922I-2009-016820,2009-09-11 14:55:00,41.20510,74.47223,VERNON TWP,SUSSEX,NJ 94,BUTTERNUT DR,04,0,I
20091922I-2009-017537,2009-09-26 12:38:00,41.19180,74.50837,VERNON TWP,SUSSEX,NJ 94,SANDHILL ROAD,10,0,I
20091922I-2009-019307,2009-11-03 18:00:00,41.25159,74.48659,VERNON TWP,SUSSEX,ROUTE 565,ARMSTRONG DR,11,0,I
20091922I-2009-019456,2009-11-07 03:14:00,41.20450,74.55888,VERNON TWP,SUSSEX,ROUTE 565,SCENIC LAKES RD,11,0,I
20091922I-2009-021682,2009-12-21 09:17:00,41.20269,74.52349,VERNON TWP,SUSSEX,ROUTE 517,EDSALL DR,04,0,I
20091924B050-2009-00726A,2009-07-24 17:51:00,41.19809,74.59460,WANTAGE TWP,SUSSEX,NJ 23,,03,0,I
20091924B050-2009-01057A,2009-10-20 15:15:00,41.23363,74.64344,WANTAGE TWP,SUSSEX,SUSSEX COUNTY 650,HICKORY RD,03,0,I
2009200209-9665,2009-06-28 22:00:00,40.62966,74.30843,CLARK TWP,UNION,UNION COUNTY 613,EMERALD PL,01,0,I
200920022009-11731,2009-08-04 16:22:00,40.61227,74.33299,CLARK TWP,UNION,UNION COUNTY 655,MEADOW RD,03,0,I
2009200309-28104,2009-05-24 03:30:00,40.63781,74.30481,CRANFORD TWP,UNION,UNION COUNTY 632,BEHNERT PL,11,0,I
2009200309-47789,2009-09-09 21:37:00,40.65032,74.30353,CRANFORD TWP,UNION,UNION COUNTY 632,LINCOLN AVE E,14,0,I
2009200309-51754,2009-09-30 08:19:00,40.65540,74.29813,CRANFORD TWP,UNION,UNION COUNTY 610,THOMAS ST,11,0,I
2009200309-9576,2009-02-17 21:20:00,40.66475,74.30196,CRANFORD TWP,UNION,ORANGE AVE,MANOR AVE,11,0,I
2009200409-11212,2009-06-04 11:56:00,40.67009,74.20843,ELIZABETH CITY,UNION,MADISON AVE,ANNA ST,06,0,I
2009200409-15830,2009-08-08 00:56:00,40.65103,74.21998,ELIZABETH CITY,UNION,US 1,NJ 439 / BAY WAY / S ELMORA AVE,01,0,I
2009200409-20697,2009-10-12 11:24:00,40.66038,74.20005,ELIZABETH CITY,UNION,E JERSEY ST,DIVISION ST,03,0,I
2009200409-25556,2009-12-18 23:34:00,40.67129,74.21480,ELIZABETH CITY,UNION,NJ 27,MAGNOLIA AVE / PRINCE ST,07,0,I
2009200409-2605,2009-02-07 14:04:00,40.66711,74.20987,ELIZABETH CITY,UNION,MADISON AVE,E GRAND ST,07,0,I
2009200409-4528,2009-03-07 03:30:00,40.65290,74.21343,ELIZABETH CITY,UNION,US 1,MAPLE AVE,11,0,I
2009200409-6406,2009-04-02 15:19:00,40.67350,74.20676,ELIZABETH CITY,UNION,MADISON AVE,JULIA ST,13,0,I
20092006200913008,2009-12-14 11:16:00,40.65359,74.32299,GARWOOD BORO,UNION,NJ 28,CEDAR ST,11,0,I
2009200709-11045,2009-06-20 01:22:00,40.69845,74.24224,HILLSIDE TWP,UNION,US 22,CORNELL ST,13,0,I
2009200709-18971,2009-10-08 06:10:00,40.67935,74.22259,HILLSIDE TWP,UNION,NJ 439,IRVINGTON AVE,04,0,I
2009200709-593,2009-01-10 13:53:00,40.68759,74.22281,HILLSIDE TWP,UNION,UNION COUNTY 630,REVERE DRIVE,04,0,I
2009200709-7809,2009-05-03 01:22:00,40.69919,74.23638,HILLSIDE TWP,UNION,US 22,BLOY ST,13,0,I
2009200709-9737,2009-05-31 00:13:00,40.69982,74.23875,HILLSIDE TWP,UNION,UNION COUNTY 631,LEO STREET,13,0,I
2009200909-3939,2009-02-01 02:41:00,40.64047,74.25505,LINDEN CITY,UNION,UNION COUNTY 619,UNION STREET,13,0,I
200920099025148,2009-07-01 21:34:00,40.63069,74.25233,LINDEN CITY,UNION,ROUTE 514,N WOOD AVE,10,0,I
200920099031221,2009-08-10 08:07:00,40.61642,74.25258,LINDEN CITY,UNION,US 1,PLEASANT ST,10,0,I
200920099046486,2009-11-26 02:12:00,40.63721,74.26436,LINDEN CITY,UNION,NJ 27,CR 617 / N WOOD AVE / WOOD AVE,01,0,I
20092009D030-2009-02573A,2009-09-30 06:01:00,40.62595,74.21496,LINDEN CITY,UNION,I-95  N.J. TURNPIKE,,01,0,I
200920102009-000460,2009-01-15 13:15:00,40.67520,74.34871,MOUNTAINSIDE BORO,UNION,US 22,WALNUT AVE,01,0,I
2009201209-27993,2009-08-14 01:58:00,40.60583,74.43325,PLAINFIELD CITY,UNION,W 4TH ST,GRANT AVENUE,06,0,I
2009201209-29279,2009-08-23 12:34:00,40.59951,74.45530,PLAINFIELD CITY,UNION,ROCK AVE,MYRTLE AVE,11,0,I
2009201209-34712,2009-10-04 06:50:00,40.60815,74.43472,PLAINFIELD CITY,UNION,GRANT AVE,S. SECOND ST,11,0,I
2009201209-40058,2009-11-17 17:45:00,40.61737,74.41642,PLAINFIELD CITY,UNION,WATCHUNG AVE,NJ 28,11,0,I
2009201209-40470,2009-11-20 18:48:00,40.61778,74.41772,PLAINFIELD CITY,UNION,NJ 28,WATCHUNG AVE,06,0,I
2009201209-43851,2009-12-16 11:34:00,40.61200,74.42442,PLAINFIELD CITY,UNION,NJ 28,LIBERTY ST,03,0,I
2009201209-7627,2009-03-06 07:31:00,40.62093,74.41185,PLAINFIELD CITY,UNION,UNION COUNTY 601,RICHMOND ST,04,0,I
2009201209-9616,2009-03-23 12:54:00,40.62942,74.41443,PLAINFIELD CITY,UNION,UNION COUNTY 620,FARRAGUT RD,11,0,I
200920132009-029644,2009-12-24 22:24:00,40.61712,74.28426,RAHWAY CITY,UNION,NJ 27,CR 613 / GRAND AVE / WESTFIELD AVE,14,0,I
200920132009-04490,2009-02-04 21:49:00,40.61772,74.28371,RAHWAY CITY,UNION,NJ 27,UNION ST,06,0,I
2009201409-32803,2009-11-06 14:19:00,40.65888,74.27251,ROSELLE BORO,UNION,UNION COUNTY 610,VINE ST,01,0,I
200920152009-018096,2009-10-15 15:05:00,40.66063,74.27121,ROSELLE PARK BORO,UNION,NJ 28,COLUMBUS PL,03,0,I
200920152009-11566,2009-07-06 16:18:00,40.66340,74.25077,ROSELLE PARK BORO,UNION,NJ 28,SHERIDAN AVE,01,0,I
200920152009-6172,2009-04-11 21:45:00,40.66208,74.26053,ROSELLE PARK BORO,UNION,NJ 28,WALNUT STREET,14,0,I
200920152009-753,2009-01-12 19:15:00,40.66602,74.26809,ROSELLE PARK BORO,UNION,UNION COUNTY 619,WEBSTER AVE,13,0,I
200920162009-2920,2009-02-16 22:45:00,40.64757,74.36708,SCOTCH PLAINS TWP,UNION,UNION COUNTY 610,WHITTER AVE,11,0,I
200920172009-5623,2009-08-17 06:50:00,40.70888,74.30801,SPRINGFIELD TWP,UNION,ROUTE 509 SPUR,WABENO AVE,04,0,I
2009201720092831,2009-04-29 21:41:00,40.71108,74.31099,SPRINGFIELD TWP,UNION,NJ 124,CR 635 / CHURCH MALL / MOUNTAIN AVE,13,0,I
20092017B130-2009-02643A,2009-09-13 14:45:00,40.71178,74.32333,SPRINGFIELD TWP,UNION,NJ 24,,02,0,I
20092018090021385,2009-12-07 08:51:00,40.71362,74.34217,SUMMIT CITY,UNION,ROUTE 527,CR 636 / ORCHARD ST,03,0,I
200920182009-002239,2009-02-06 04:54:00,40.69236,74.37410,SUMMIT CITY,UNION,UNION COUNTY 645,ROUTE 527,11,0,I
2009201909-116405,2009-10-14 09:28:00,40.70437,74.25854,UNION TWP,UNION,OAKLAND AVE,GREGORY AVE,11,0,I
2009201909-126810,2009-11-13 14:52:00,40.71417,74.27390,UNION TWP,UNION,UNION COUNTY 633,BURKLEY PL,11,0,I
2009201909-127877,2009-11-16 08:13:00,40.68838,74.24489,UNION TWP,UNION,NJ 82,STERLING RD,13,0,I
2009201909-137783,2009-12-13 17:28:00,40.67388,74.26682,UNION TWP,UNION,UNION COUNTY 627,CAROLYN ROAD,13,0,I
2009201909-32766,2009-03-12 05:25:00,40.69791,74.27635,UNION TWP,UNION,NJ 82,CALDWELL AVE,13,0,I
2009201909-5859/105612,2009-09-16 13:54:00,40.69102,74.25165,UNION TWP,UNION,NJ 82,CRANBROOK RD,13,0,I
2009201909-80132,2009-07-08 20:19:00,40.68943,74.29916,UNION TWP,UNION,US 22,SPRINGFIELD RD N,14,0,I
2009201909:80132,2009-07-08 20:19:00,40.69345,74.26240,UNION TWP,UNION,US 22,CR 637 / SPRINGFIELD RD,14,0,I
200920192009-6596,2009-10-24 08:31:00,40.71659,74.28231,UNION TWP,UNION,UNION COUNTY 630,BROWN AVE,11,0,I
200920192009-76372,2009-06-27 07:07:00,40.69217,74.27751,UNION TWP,UNION,US 22,FAIRWAY DR,01,0,I
20092019E0402009-01722A,2009-06-19 17:19:00,40.69454,74.26164,UNION TWP,UNION,GARDEN STATE PARKWAY,,01,0,I
2009202009-13027,2009-05-29 21:04:00,40.64971,74.35145,WESTFIELD TOWN,UNION,UNION COUNTY 610,CLARK ST,15,0,I
2009202009-19240,2009-08-05 12:10:00,40.64961,74.35221,WESTFIELD TOWN,UNION,UNION COUNTY 610,CLARK ST,13,0,I
20092101B020200900035A,2009-01-11 19:44:00,40.91970,74.83250,ALLAMUCHY TWP,WARREN,I-80,,02,0,I
20092107B150200900229A,2009-05-22 13:04:00,40.67192,75.11980,GREENWICH TWP,WARREN,I-78,,02,0,I
2009211609-016,2009-01-20 07:13:00,40.80319,74.86472,MANSFIELD TWP,WARREN,NJ 57,OLD TURNPIKE RD,04,0,I
2009211609-066,2009-03-26 17:41:00,40.80363,74.86351,MANSFIELD TWP,WARREN,NJ 57,OLD TURNPIKE RD,01,0,I
2009211609-180,2009-07-26 10:50:00,40.79413,74.87543,MANSFIELD TWP,WARREN,NJ 57,HEISER RD,04,0,I
200921202009-2397,2009-05-03 17:31:00,40.67634,75.16250,POHATCONG TWP,WARREN,NJ 122,MAPLE AVE,07,0,I
200921202009-4115,2009-08-07 17:21:00,40.68004,75.14612,POHATCONG TWP,WARREN,US 22,,01,0,I
200921202009-4602,2009-09-02 22:06:00,40.67604,75.15948,POHATCONG TWP,WARREN,NJ 122,ROUTE 519 (ST. JAMES AVENUE),14,0,I
2009212209-045,2009-02-21 22:04:00,40.75148,74.95533,WASHINGTON TWP,WARREN,WARREN COUNTY 645,WASHBURN AVE.,11,0,I
2009212209-080,2009-04-14 19:29:00,40.74526,74.94748,WASHINGTON TWP,WARREN,WARREN COUNTY 632,CR 645,03,0,I
2009212209-086,2009-04-24 00:03:00,40.76321,74.95542,WASHINGTON TWP,WARREN,NJ 57,PORT COLDEN RD,04,0,I
2009212209-092,2009-04-29 16:40:00,40.74942,74.97821,WASHINGTON TWP,WARREN,NJ 31,BROAD ST / SPRINGTOWN RD,04,0,I
2009212209-116,2009-06-07 12:44:00,40.74912,75.01119,WASHINGTON TWP,WARREN,NJ 57,MILLPOND RD / PLEASANT VALLEY RD,11,0,I
2009212209-212,2009-09-15 09:52:00,40.73953,74.97667,WASHINGTON TWP,WARREN,NJ 31,,04,0,I
2009212309-181,2009-08-23 02:34:00,40.76484,75.01244,WHITE TWP,WARREN,WARREN COUNTY 623,,11,0,I
