id,vehicle_number,year,make,model,hit_run
2009040809-12-04-1185,1,0   ,,,Y
20090408090415-484,1,1988,MAZDA,323, 
20090408090605882,1,1995,HONDA,ACC, 
20090408090605882,2,1996,CHEVROLET,CIR, 
20090408090607134,1,2002,MERCURY,MOU, 
20090408090607134,2,1997,CADILLAC,, 
20090408090607134,3,2001,NISSAN,SDN, 
20090408090721-1834,1,1998,FORD,4 DR, 
20090408090915-822,1,1999,BLU,BUS, 
20090408090915-822,2,2007,MERCEDES BENZ,C230, 
20090408090915-822,3,1998,MERCURY,SABL, 
200904080912070783,1,1998,DODGE,SUV, 
20090408091225-487,1,2000,FORD,ECONOLINE, 
20090408091225-487,2,1987,PLYMOUTH,RELIANT, 
20090408A310200901021A,1,1993,MAZDA,PROTEGE, 
2009040909-011107,1,1999,CHEVROLET,CAV, 
2009040909-1572,2,2002,TOYOTA,CAMRY, 
2009040909-32032,1,0   ,,,Y
2009040909-59970,1,2009,TOYOTA,COROLLA, 
2009040909-59970,2,2006,ACURA,TSX, 
2009040909-59970,3,2000,CHRYSLER,GRAND VOY, 
2009040909-60728,1,2000,INTERNATIONAL,BOX TRK, 
2009040909-71675,1,2007,HONDA,ACC, 
2009040909-71675,2,2008,BMW,135, 
2009040909-71675,3,2009,TOYOTA,CAM, 
2009040909-88696,1,1999,FORD,MUSTANG, 
2009040909-88696,2,2006,TOYOTA,COROLLA, 
2009040909-88696,3,2002,NISSAN,MAXIMA, 
2009040909-88696,4,1998,FORD,EXPLORER, 
2009040909-91780,1,1998,HONDA,ACCORD, 
2009040909-96809,1,2000,NISSAN,QUE, 
200904092009-085471,1,2006,HARLEY DAVIDSON,DYNA GLIDE, 
200904112009003656,1,2001,CHEVROLET,WAGON, 
200904122009-01693,1,2001,HONDA,ACCORD, 
200904122009-2099,1,2000,CHEVROLET,IMPALA, 
200904122009-99865,1,2009,SATURN,AURA, 
20090413A-09-008,1,2004,DODGE,RAM 1500, 
20090413A-09-077,1,1999,TOYOTA,SOLARA, 
20090413A-09-077,2,2000,HONDA,ACCORD, 
20090414090051217,1,2008,TOYOTA,4 DOOR, 
2009041409DRPA1307,1,2004,PONTIAC,GRAND PRIX, 
2009041409DRPA1307,2,2008,HYUNDAI,ACCENT, 
20090414A310200901788A,1,2001,PONTIAC,AZTEK, 
20090414A310200901788A,2,1994,HONDA,ACCORD, 
2009041509-11661,1,2005,DODGE,STRATUS, 
2009041509-12942,1,1998,FORD,CONTOUR, 
2009041509-12942,2,1997,MERCURY,MOUNTAINEER, 
2009041509-20524,1,2000,OLDS,SIL, 
2009041509-20524,2,2001,HONDA,CIVIC, 
20090415090028935,1,1998,DODGE,NEO, 
20090415090028935,2,2006,HYUNDAI,SON, 
20090415090032605,1,1994,TOYOTA,CAM, 
20090415090036379,1,2007,HONDA,, 
20090415090036379,2,2007,HONDA,MC, 
200904152009-5057,1,0   ,,,Y
20090415A310200901499A,1,2001,JEEP,GR. CHEROKEE, 
20090415A310200901499A,2,2003,CHEVROLET,MALIBU, 
2009041609-252-A,1,2008,FORD,ESP, 
200904162009-400-A,1,2004,VOLVO,TRUCK, 
200904182009000358,1,2000,FORD,WINDSTAR, 
200904182009000358,2,1994,PONTIAC,BONNEVILLE, 
20090418A310-2009-01630A,1,2003,CHEVROLET,CAVALIER, 
20090418A310-2009-01630A,2,2006,FREIGHTLINER,TT, 
20090418A310-2009-02649A,1,1999,FREIGHTLINER,CENTURY, 
20090418A310-2009-02649A,2,2006,CHRYSLER,300, 
20090418A310-2009-02649A,3,1998,FORD,ESCORT, 
20090418A310-2009-02649A,4,2005,MERCEDES BENZ,AETERRA, 
20090418A310-2009-02649A,5,2003,JEEP,LIBERTY, 
20090418A310-2009-02649A,6,2007,NISSAN,ARMADA, 
20090418A310-2009-02649A,7,2004,HONDA,ACCORD, 
20090418A310-2009-02649A,8,1999,TOYOTA,COROLLA, 
2009042009-0203,1,2001,CHRYSLER,SEBRING, 
2009042009-0203,2,2001,FORD,EXPLORER, 
2009042009-0203,3,2005,FREIGHTLINER,TRACTOR, 
20090421D020-2009-00135A,1,2004,CHRYSLER,PT CRUISER, 
2009042209-004768,1,1999,CHEVROLET,ASTRO VAN, 
2009042209-009810,1,1995,TOYOTA,COROLLA, 
2009042309-0402-01,1,1989,FLX,BUS, 
2009042309-0402-01,2,2003,TOYOTA,4DR, 
2009042409-01234,1,2004,CHRYSLER,PT CRUISER, 
2009042409-01234,2,2008,TOYOTA,CAMRY, 
200904252009000101,1,1995,CHRYSLER,CIRUS, 
200904252009000101,2,1996,FORD,ESCORT, 
2009042709-15342,1,1990,FORD,RAV, 
2009042709-32457,1,2006,TOYOTA,CAMRY, 
200904270930164,1,1999,HONDA,MC, 
200904270930164,2,1995,LEXUS,SC, 
200904272009-14743,1,2004,FORD,F-150, 
200904282009008030,1,1998,CHEVROLET,ASTRO, 
200904282009008030,2,2008,FORD,F55, 
200904282009008170,1,1991,HARLEY DAVIDSON,MC, 
200904282009009196,1,1996,CHEVROLET,CAV, 
200904302009-1250,1,1974,VOLKSWAGEN,2 DR, 
200904302009-1250,2,1999,DODGE,WAG, 
200904302009-595,1,2005,FORD,TAU, 
200904302009-595,2,2007,HONDA,CIV, 
200904302009-595,3,2002,CHEVROLET,IMP, 
200904302009-595,4,0   ,,SUV,Y
20090430A310-2009-01286A,1,1999,CHRYSLER,CIVIC, 
20090431301-09A,1,2005,NISSAN,MAXIMA, 
20090431301-09A,2,1998,JEEP,PATHFINDER, 
2009043199-09A,1,2003,WOR,TRK, 
2009043409-464-AC,1,1996,FORD,B, 
2009043409-464-AC,2,2006,NISSAN,ALT, 
2009043409-464-AC,3,2007,BUICK,REN, 
2009043409-73-AC,1,2005,ACURA,TSX, 
2009043409-73-AC,2,2006,CHRYSLER,TC, 
2009043409-822-AC,1,2004,KAWASAKI,125, 
2009043409-841-AC,1,2005,SUZUKI,SV1, 
2009043409-841-AC,2,2007,CHRYSLER,300, 
2009043509-02144,1,2003,HARLEY DAVIDSON,M/C, 
2009043509-04043,1,1998,FORD,4 DOOR, 
2009043509.01017,1,1998,HONDA,4DOOR, 
200904362009-012537,1,2005,DODGE,RAM, 
200904362009-012537,2,2003,GMC,BB, 
200904362009-012656,1,1988,FORD,TEMPO, 
200904362009-013036,1,2005,HONDA,PIL, 
200904362009-013036,2,1997,AMT,INT, 
200904362009-013912,1,1991,CHEVROLET,SLV, 
200904362009-013912,2,2002,VOLVO,S60, 
200904362009-014447,1,2005,HONDA,ATV, 
200904362009-019961,1,2004,CADILLAC,ESC, 
200904362009-019961,2,1988,VOLVO,740, 
200904362009-028123,1,2006,MERCURY,MOU, 
200904362009-029065,1,2004,HARLEY DAVIDSON,SOFT, 
200904362009-030213,1,2006,CHEVROLET,COR, 
200904362009-030213,2,2001,MERCURY,SAB, 
200904362009-030213,3,2005,FORD,ESP, 
200904362009-035552,1,2006,MITSUBISHI,ECLIPSE, 
200904362009-035552,2,2004,HONDA,CR-V, 
200904362009-036803,1,2005,ACURA,TL, 
200904362009-036803,2,2000,PIERCE,LDH, 
200904362009-055002,1,2002,MERCURY,GRM, 
200904362009017244,1,1987,YAMAHA,TRIKE, 
200904362009017244,2,2005,CHEVROLET,EQU, 
20090436A160-2009-00159A,1,1996,FORD,EXP, 
20090501I-2009-08851,1,2002,TOYOTA,CAMRY, 
200905022009-013900,1,2001,FORD,F250, 
20090504A050-2009-00392-A,1,0   ,BUICK,CENTURY, 
20090504A050200900292A,1,2008,HONDA,ACCORD,Y
20090504A050200900292A,2,1994,ISUZU,RODEO, 
20090504E030-2009-00459A,1,2000,HONDA,CIVIC, 
200905052009-005646,1,2002,DODGE,RAM,Y
200905052009-005646,2,2006,FORD,EXPLORER, 
200905052009-008664,1,2008,FORD,F-150, 
200905052009-008664,2,2004,SUZUKI,GSXR, 
200905052009-010409,1,2008,,97CC, 
200905052009-013821,1,1999,HARLEY DAVIDSON,FAT BOY, 
200905052009-015009,1,1989,FORD,ESCORT, 
200905052009-015967,1,1998,TEXTRON,GOLF, 
200905052009-017052,1,0   ,JEEP,CHEROKE, 
200905052009-017052,2,1997,SUBARU,LEGACY, 
200905052009-017665,1,2000,FORD,FOCUS, 
200905052009-017995,1,1999,VOLKSWAGEN,SDN, 
200905052009-030988,1,2003,MERCURY,GMQ, 
20090505E0302009-783A,1,1997,PONTIAC,GRAN PRIX, 
20090506E030-2009-00961A,1,1999,MERCURY,GRAND MARQUIS, 
20090506E030-2009-00961A,2,0   ,GMC,SIERRA, 
20090506E030-2009-00961A,3,2007,DODGE,RAM, 
20090506E030-2009-00961A,4,2005,FORD,TAURUS, 
20090506E030-2009-00961A,5,1983,PORSCHE,928, 
20090506E030-2009-00961A,6,2003,HONDA,PILOT, 
20090506E030-2009-01071A,1,2005,DODGE,CARAVAN, 
20090506E030-2009-01072A,1,1999,CHEVROLET,LUMINA, 
20090506E030-2009-01072A,2,2010,VOLKSWAGEN,TIGUAN, 
20090506E030200901450A,1,2001,HYUNDAI,ELANTRA, 
20090506I-2009-05297,1,2002,GMC,SONOMA, 
20090506I-2009-31116,1,2003,HARLEY DAVIDSON,MOTORCY, 
20090506I-2009-31116,2,1995,FORD,EXPLORE, 
20090506I-2009-37802,1,1997,BUICK,REGAL, 
20090506I-2009-38929,1,1994,JEEP,CHEROKEE, 
20090506I-2009-38929,2,2004,KAWASAKI,VN1, 
2009050709-12903,1,1997,HONDA,CIVIC, 
2009050709-30156,1,1997,FORD,TRUCK, 
2009050709-30156,2,2008,TOYOTA,2 DR, 
2009050709-30402,1,0   ,,,Y
2009050809-36240,1,2004,CADILLAC,SRX, 
2009050809-36240,2,2005,FORD,EXP, 
20090511A050-2009-00014P,1,1999,POLARIS,SPORTSMAN 90, 
20090511A050-2009-00129A,1,2003,FORD,F250, 
20090511A050-2009-00253A,1,0   ,CADILLAC,EL DORADO, 
20090511A050-2009-00253A,2,0   ,CHEVROLET,S-10, 
20090511A050-2009-00271A,1,1997,HONDA,ACCORD, 
20090511A050-2009-00271A,2,2007,TOYOTA,HIGHLANDER, 
20090511A050-2009-00370A,1,1998,BUICK,LESABRE, 
20090511A050200900220A,1,2005,KIA,SORENTO, 
20090511E030200900546A,1,0   ,FORD,CROWN VICTORIA, 
2009051409-36163,1,1998,FORD,4DR, 
200905142009-28608,1,1997,HARLEY DAVIDSON,M/C, 
200905142009-28608,2,1996,FORD,FOUR DOOR, 
200905142009-35857,1,1991,NISSAN,FOUR DOOR, 
20090516A050-2009-00082P,1,2007,HONDA,TRX400EX, 
20090516A050-2009-00159A,1,0   ,FORD,TAURUS, 
20090516A050-2009-00159A,2,0   ,FORD,ESCORT, 
20090601BR-13937-09,1,2001,POLARIS,SCRAMBLER, 
20090601BR-20508-09,1,2003,CHEVROLET,SILVERADO, 
20090601BR-22853-09,1,1992,BUICK,REGAL, 
20090601BR-23400-09,1,2009,NISSAN,MAX, 
20090601BR-30630-09,1,2006,HINO,999, 
20090601BR-30630-09,2,1998,DODGE,RAM P/U, 
20090601BR-30630-09,3,1997,HYUNDAI,CP, 
20090601BR-30630-09,4,2004,HONDA,CIVIC, 
20090601BR-36636-09,1,1994,FORD,EXPLORER, 
20090603A040-2009-00154A,1,2003,FORD,EXPLORER, 
20090604A100-2009-00287A,1,2003,HARLEY DAVIDSON,XL 1200, 
20090605A040200900520A,1,2002,JEEP,CHEROKEE, 
20090608A100200900118A,1,1991,HONDA,CIVIC, 
20090608A100200900300A,1,2001,FORD,CROWN VICTORIA, 
20090609A100-2009-00230A,1,2003,CHEVROLET,IMPALA,Y
20090609A100-2009-00231-A,1,1994,FORD,F150, 
20090609A100-2009-00231-A,2,2002,HARLEY DAVIDSON,DYNAGLIDE, 
20090609A100-2009-00392A,1,2004,TOYOTA,COROLLA, 
20090609A100-2009-00392A,2,2008,HARLEY DAVIDSON,1200, 
20090609A100-2009-00431A,1,2006,FORD,WAGON, 
20090609A100200900494A,1,1999,FORD,CROWN VICTORIA, 
20090609A100200900539A,1,1997,CHEVROLET,S10, 
20090609A100200900539A,2,1996,FORD,CROWN VICTORIA, 
20090609A100200900539A,3,2009,CHEVROLET,EXPRESS, 
2009061009006659,1,1998,MERCURY,MOU, 
2009061009006659,2,2005,HYUNDAI,TUC, 
2009061009021335,1,2003,MITSUBISHI,GALANT, 
2009061009022872,1,2001,NISSAN,FRONTIER, 
2009061009022872,2,2008,DODGE,GRD CARAVAN, 
2009061009022872,3,1997,TOYOTA,CAMRY, 
2009061009022872,4,1991,CHEVROLET,S10, 
2009061009025627,1,2006,DODGE,PKUP, 
2009061009026712,1,1989,CHEVROLET,PICK UP, 
2009061009026712,2,2008,CHEVROLET,IMP, 
20090610A100-2009-00002A,1,1999,FORD,WINDSTAR, 
20090612A040-2009-00298A,1,1991,CHEVROLET,PKUP, 
20090612A040200900222A,1,1999,CHEVROLET,SUBURBAN, 
20090612A040200900222A,2,2001,FORD,RANGER, 
20090613A040-2009-192A,1,2003,CADILLAC,CTS, 
20090613A040200900243A,1,2000,DODGE,NEON, 
20090613A040200900243A,2,2007,FORD,F-250, 
200906142009-00001733,1,2005,CHRYSLER,, 
200906142009-00002288,1,1990,LEXUS,400, 
200906142009-00003080,1,1999,HONDA,CIV, 
200906142009-00003080,2,2000,MITSUBISHI,, 
200906142009-00030657,1,2006,NISSAN,ALT, 
200906142009-00032450,1,2005,HARLEY DAVIDSON,, 
200906142009-00041555,1,2009,CHRYSLER,300, 
200906142009-00041555,2,1996,YAMAHA,CYL, 
200906142009-00045344,1,1995,CHEVROLET,BLZ,Y
200906142009-00045344,2,2001,CHEVROLET,C25, 
200906142009-00059349,1,2002,MITSUBISHI,, 
200906142009-00079650,1,2002,HYUNDAI,, 
200906142009-00079650,2,2005,CHEVROLET,, 
200906142009-00080479,1,1999,NISSAN,ALT, 
200906142009-00080518,1,2002,NISSAN,ALT, 
200906142009-00080518,2,1989,TOYOTA,, 
20090614A100200900463A,1,2002,PONTIAC,SUNFIRE, 
20090614A100200900553A,1,1998,DODGE,RAM, 
2009070109-19336,1,1997,PLYMOUTH,WAG, 
200907012009-1041,1,2005,CHEVROLET,EQUINOX, 
200907012009-11910,1,1997,CHRYSLER,CXI, 
200907012009-11910,2,2000,OLDS,ALE, 
200907012009-11910,3,2003,MERCURY,, 
200907012009-11910,4,2007,NISSAN,ARM, 
200907012009-17088,1,1996,EAGLE,TAL, 
200907012009-17874,1,2004,TOYOTA,SND, 
200907012009-17874,2,1996,JEEP,GCK, 
200907012009-709,1,1999,NISSAN,ALTIMA, 
2009070209-11897,1,2009,MITSUBISHI,LAN, 
200907032009-005959,1,2005,HONDA,CRV, 
200907032009-005959,2,2008,MERCEDES BENZ,MC, 
20090703MVC2009-063,1,2000,FREIGHTLINER,CENTURY, 
20090703MVC2009-063,2,2008,BMW,X3, 
2009070409-2420,1,2008,HONDA,CIVIC, 
2009070409-661,1,2008,HONDA,CRV, 
2009070509-15787,1,1992,ACURA,REG, 
2009070509-18307,1,2007,TRUCK,T1L, 
2009070509-18307,2,1995,CHEVROLET,VAN, 
2009070509-18307,3,2007,HONDA,ACCORD, 
2009070509-4037,1,2003,MERCEDES BENZ,C23, 
2009070509-4037,2,2006,CHEVROLET,TRA, 
2009070509-6259,1,1999,PONTIAC,GRAND AM, 
2009070509-6259,2,2009,FORD,VAN, 
2009070509-6259,3,1995,JEEP,CHEROKEE, 
20090707B060200901008A,1,2000,YAMAHA,MC, 
2009070909-21173,1,2002,FRO,XPL, 
2009070909-63385,1,2005,DODGE,MAGNUM, 
2009070909-63763,1,2000,DODGE,INT, 
2009070909-95475,1,2002,HYUNDAI,SON, 
20090709200928893,1,2000,VOLKSWAGEN,JET, 
20090709200928893,2,1994,GMC,SIE, 
20090709B130-2009-1505A,1,2006,HYUNDAI,ELA, 
20090709B130-2009-1505A,2,1997,SUBARU,WAGON, 
20090709B130-2009-1505A,3,2007,AUDI,4 DR, 
20090709B130-2009-1505A,4,2007,JEEP,4 DR, 
20090710I2009-001989R,1,2003,BMW,M3, 
20090710I2009-008589,1,2002,FORD,EXPLORER, 
20090710I2009-008589,2,2008,CHEVROLET,LUMINA, 
20090710I2009-011016,1,2006,HONDA,CIVIC, 
20090710I2009-011897,1,1993,BUICK,CENTURY, 
20090710I2009-011897,2,2000,MAZDA,PROTEGE, 
2009071109-00447,1,2008,INFINITI,M35, 
2009071209-5674,1,2004,INFINITI,FX35, 
20090712B130-2009-01993A,1,2002,CHEVROLET,SILVERADO, 
20090713RED-0234,1,2006,HARLEY DAVIDSON,BK, 
20090713RED-0234,2,2000,MERCEDES BENZ,S43, 
20090713RED-623,1,1999,TOYOTA,CAM, 
20090713RED1006,1,2002,VOLKSWAGEN,4 DR, 
20090713RED212,1,1996,DODGE,COR, 
20090713RED639,1,2008,VOLKSWAGEN,2 DR, 
20090713RED960,1,1999,SUBARU,WAGON, 
20090713RED960,2,2007,NISSAN,VRN57K, 
2009071408-1233,1,1996,TOYOTA,LANDCRUIS, 
2009071408-1233,2,1998,DODGE,CARAVAN,Y
2009071409-00430,1,1999,RTS,, 
2009071409-11764,1,1995,TOYOTA,CAMRY, 
2009071409-11764,2,2002,MCI,04500, 
2009071409-14194,1,1990,NISSAN,PKUP, 
2009071409-14194,2,1999,SATURN,4DR, 
2009071409-18326,1,2001,TOYOTA,CAM, 
2009071409-19123,1,1995,CHEVROLET,VAN, 
2009071409-19123,2,1994,BMW,4 DR, 
2009071409-19123,3,1999,MERCEDES BENZ,WAGON, 
2009071409-24680,1,1997,HYUNDAI,TIB,Y
2009071409-36586,1,1996,SUBARU,LEGACY, 
2009071409-37379,1,2001,FORD,EXPEDITION, 
2009071409-37379,2,1982,CHEVROLET,VETTE,Y
2009071409-41073,1,2005,MITSUBISHI,OUTLANDER, 
2009071409-45311,1,2006,FORD,FOCUS, 
2009071409-45311,2,2006,PONTIAC,G6, 
2009071409-46003,1,2004,FORD,EXP, 
2009071409-46003,2,2009,HONDA,ACC, 
2009071409-46003,3,0   ,FORD,4DR, 
2009071409-49004,1,2002,DODGE,NEON, 
2009071409-49004,2,2008,KIA,SPECTRA, 
2009071409-50676,1,1998,DODGE,TEK, 
2009071409-50676,2,1989,PONTIAC,BONSIVILLE, 
2009071409-50676,3,1999,JEEP,GACHER, 
2009071409-66525,1,1990,SUZUKI,600, 
2009071409-66812,1,2005,JEEP,GRAND, 
2009071409-78985,1,0   ,,, 
2009071409-79368,1,2006,RANGE ROVER,TRUCK, 
2009071409-82927,1,1999,HYUNDAI,4 DR, 
2009071409-83265,1,1990,HONDA,ACC, 
2009071409-83265,2,2005,NISSAN,ALTIM, 
2009071409-89841,1,2005,NISSAN,ALT, 
2009071409-89841,2,2004,GMC,YOKON, 
2009071409-91743,1,2009,FORD,TAURUS,Y
2009071409-91743,2,2000,TOYOTA,THUNDER, 
2009071409-91743,3,2000,FORD,WIN, 
2009071409-92278,1,1999,FORD,TAURUS, 
200907140961773,1,2000,DODGE,DURANG, 
200907140961773,2,0   ,,,Y
2009071414757,1,1999,DODGE,DURANGO, 
200907142009-27311,2,2002,HYUNDAI,SON, 
2009071424680,1,0   ,,4 DR, 
2009071435811-09,1,0   ,,M/C, 
2009071436064,1,2005,HONDA,CRV, 
2009071440965-09,1,1996,JEEP,CHERO, 
2009071440965-09,2,1998,LAND ROVER,RR, 
2009071450173-09,1,1998,HONDA,CIVIC, 
2009071463733,1,2006,BMW,330XI, 
2009071463733,2,2005,KIA,SUV, 
2009071468824-09,1,0   ,,MDX, 
2009071468824-09,2,2001,,MC, 
200907147895,1,2003,FORD,EXPLORER, 
200907147895,2,2006,HONDA,ACCORD, 
200907148546,1,2002,GMC,GMC, 
200907148546,2,1998,FORD,TURUS, 
2009071489783,1,2006,MACK,TT, 
2009071491994-09,1,2006,FORD,CRN VCT, 
2009071491994-09,2,1999,PLYMOUTH,VOYAGER, 
2009071493447-09,1,1995,BUICK,4 DR, 
20090714B130-2009-00113A,1,1997,LINCOLN,TOWN CAR, 
20090714B130200900348A,1,2003,FORD,4 DR, 
20090714B130200900348A,2,2003,FORD,4 DR, 
20090714B130200900348A,3,2006,NISSAN,4 DR, 
20090714B130200900348A,4,2002,HONDA,4 DR, 
20090714B130200900348A,5,1999,FORD,WAGON, 
20090714B130200900348A,6,1999,MITSUBISHI,TRK, 
20090714B130200900348A,7,1999,LINCOLN,4DR, 
20090714B130200900348A,8,2006,MAZDA,4 DR, 
20090714B130200900348A,9,2007,NISSAN,4DR, 
20090714B130200900348A,10,1996,ACURA,4 DR, 
20090714B130200900348A,11,2007,CHRYSLER,WAGON, 
20090714B130200900348A,12,1998,HONDA,2 DR, 
20090714D030200900769A,1,1998,FORD,EXPLORER, 
2009071609-000449,1,1997,OLDS,BRAVDO, 
2009071609-011880,1,2003,BUICK,CEN, 
2009071609-011880,2,2000,PONTIAC,SUN, 
2009071609-011880,3,2004,HONDA,CRV, 
2009071609-011880,4,2005,MACK,CV7, 
2009071609-014447,1,2001,ACURA,CL, 
2009071609-015307,1,2006,FREIGHTLINER,M21, 
2009071609-015307,2,1997,FORD,CRW, 
2009071609-017908,1,2007,HYUNDAI,ELA, 
2009071609-017908,2,2007,HYUNDAI,SON, 
2009071609-017908,3,1988,CHEVROLET,CAP, 
2009071609-017908,4,2008,CHEVROLET,TRK, 
2009071609-020812,1,2005,DODGE,RAM, 
2009071709-16453,1,2009,FORD,FLE, 
2009071709-17580,1,1999,MERCURY,MOUNT, 
2009071709-17580,2,2006,GMC,XH884J, 
2009071709-22018,1,2007,INFINITI,G35, 
2009071709-22018,2,1993,TOYOTA,CAMRY, 
2009071709-3106,1,0   ,,BUS,Y
20090718B060200901382A,1,2006,TOYOTA,CAMRY, 
2009071909-12735,1,1997,FORD,EX, 
2009071909-12735,2,2005,HONDA,ACC, 
2009071909-2630,1,2000,HONDA,PRE, 
2009071909-2630,2,2003,HONDA,ODY, 
2009072209-17114,1,1989,MERCURY,MARQUIS, 
2009072209-22691,1,2005,SUBARU,LEGACY, 
2009072209-22691,2,1995,HONDA,CIVIC, 
2009072209-22691,3,1998,HONDA,CIVIC, 
2009072209-22691,4,2007,CHRYSLER,IMPALA, 
2009072209-30398,1,1996,FORD,PLU, 
2009072209-31459,1,1992,SUZUKI,FS-500E, 
2009072209-42513,1,2005,VOLKSWAGEN,TOUREG, 
2009072209-44955,1,1998,MAZDA,MWG, 
2009072209-44955,2,2006,BMW,ROA, 
2009072209-46404,1,2003,COL,FOR, 
2009072209-46404,2,1995,TOYOTA,4 RUN., 
200907229020923,1,2002,SAAB,SEDAN, 
200907229026858,1,2006,NISSAN,MURANO, 
200907229026858,2,1999,LEXUS,RX3, 
200907229826320,1,2007,MERCURY,MAR, 
200907229826320,2,2008,SUZUKI,4X4, 
20090722B060200903621A,2,2003,MERCEDES BENZ,E500, 
20090722B060200903621A,3,1999,PONTIAC,GRAND AM, 
200908012009010421,1,2004,CHEVROLET,PKUP, 
2009080209-00004568,1,2002,BMW,X5, 
2009080209-00005890,1,1998,VOLKSWAGEN,JETTA, 
2009080209-00017449,1,2003,MERCEDES BENZ,S430, 
2009080209-00026350,1,2004,FORD,F650, 
2009080209-00026350,2,2002,TOYOTA,CAM, 
2009080209-00037199,1,2003,JAGUAR,S, 
2009080209-00037199,2,1981,KAWASAKI,LTD, 
20090802A310-2009-00551A,1,2003,FORD,FOCUS, 
20090802A310-2009-00551A,2,2006,HONDA,ODYSSEY, 
20090802A310-2009-00814A,1,2000,CHEVROLET,BLAZER, 
20090802A310-2009-00814A,2,0   ,,,Y
20090803D020200900929A,1,2003,VOLVO,T.T., 
20090803D020200900929A,2,1993,PETERBILT,T.T., 
20090803D020200900929A,3,1999,KENWORTH,T.T., 
200908052009-0535,1,2003,TOYOTA,CAMRY, 
200908052009-0535,2,2001,MITSUBISHI,MIRAGE, 
200908052009-0535,3,1999,JEEP,CHEROKEE, 
200908052009-11260,1,1995,PLYMOUTH,NEON, 
200908052009-11260,2,2003,FORD,EXP., 
200908052009-14479,1,2004,BUICK,LES, 
200908052009-14479,2,2006,PETERBILT,357, 
200908052009-17216,1,2007,NISSAN,4 DOOR, 
200908052009-17216,2,1995,FORD,PICKUP, 
200908052009-20196,1,2001,CADILLAC,DEVILLE, 
200908052009-21359,1,2004,PONTIAC,, 
200908052009-21359,2,2001,NISSAN,ALT, 
200908052009-21548,1,2000,FORD,F 150, 
200908052009-5164,1,2006,,VICTORY, 
200908052009-5849,1,1996,HONDA,PRELUDE, 
200908052009-7319,1,1996,FORD,BRONCO, 
200908052009-9877,1,0   ,POLARIS,ATV, 
20090805A310200902364A,1,1999,JEEP,GCK, 
200908062009-00000539,1,1999,JEEP,GRA, 
200908062009-00000539,2,1999,BLU,BUS, 
200908062009-00025662,1,2009,HARLEY DAVIDSON,XL1, 
200908062009-00026482,1,1992,NISSAN,4X4, 
200908062009-00026978,1,2007,KAWASAKI,MOTORCYCLE, 
200908062009-00026978,2,2004,GMC,YUKON, 
200908062009-00029479,1,2008,ACURA,, 
200908062009-00029479,2,2003,HYUNDAI,ELA, 
200908062009-00030260,1,1993,FORD,TBD, 
20090806200900006227,1,1995,MERCURY,SAB, 
20090806200900006227,2,2001,TOYOTA,RAV 4, 
20090806200900015824,1,2006,NISSAN,MURANO, 
20090806200900015824,2,2007,SATURN,AURA, 
2009080809-8490,1,2001,JEEP,WRANGLER, 
20090808090003403,1,2003,JEEP,GRD. CHEROK., 
20090808090003403,2,2001,CHEVROLET,MONTE CARLO, 
20090808090005439,1,1993,DODGE,DAKOTA, 
20090808090005439,2,1994,CHEVROLET,CAVALIER, 
20090808090005439,3,2005,NISSAN,ALTIMA, 
20090808090005439,4,2001,MERCURY,MOUNTAINEER, 
20090808090005832,1,2000,DODGE,NEON, 
20090808090007201,1,2007,MERCURY,MILAN, 
20090808090007201,2,1997,KENWORTH,TRACTOR TRAIL, 
20090808090007201,3,2004,BMW,530, 
20090808090007201,4,1994,FORD,R82, 
200908082009-8257,1,1993,CHEVROLET,S-10, 
2009080820090001239,1,1998,CHEVROLET,CHEYENNE, 
2009080820090011505,1,2004,FORD,EXPEDITION, 
2009080820090011593,1,2005,TOYOTA,MATRIX, 
2009080820090011593,2,2000,JEEP,WRANGLER, 
200908082009005941,1,2002,CHEVROLET,IMPALA, 
200908082009007291,1,2008,HONDA,ACCORD, 
200908082009007291,2,1996,HONDA,ACCORD, 
200908092009-09739,1,1997,PLYMOUTH,VOYAGER, 
200908092009001601,1,2001,PONTIAC,GRAND PRIX, 
200908102009-090,1,2000,MERCURY,MOUNT, 
200908102009-090,2,1998,PETERBILT,2 DOOR, 
200908102009-090,3,2004,CHEVROLET,AVEO, 
200908102009-090,4,0   ,,, 
200908102009-274,1,1995,GMC,WAGON, 
20090810A310200901544A,1,1994,FORD,EXPLORER, 
2009081109-15515,1,1996,CHEVROLET,LUMINA, 
2009081109-15928,1,2005,CHEVROLET,TRAILBLZR, 
2009081109-16312,1,1993,FORD,F 150, 
2009081109-18282,1,2002,CHEVROLET,TRL BLZR, 
2009081109-18282,2,1998,PLYMOUTH,VOYAGER, 
2009081109-20633,1,2001,OLDS,AURORA, 
2009081109-2673,1,2008,DODGE,DURANGO, 
2009081109-32094,1,1997,FORD,F150, 
2009081109-34235,1,2005,BAJA,125, 
2009081109-3479,1,2008,MITSUBISHI,ECLIPSE, 
2009081109-3479,2,1995,TOYOTA,CAMRY, 
2009081109-3479,3,2009,HYUNDAI,SONATA, 
2009081109-4571,1,2004,FORD,FOCUS, 
2009081109-4571,2,2007,CHEVROLET,TAHOE, 
200908122009-67,1,0   ,,MINI BIKE, 
200908152009-6445/100,1,2001,MITSUBISHI,GAL, 
20090816A09-40,1,2008,CHEVROLET,TRLBLZ, 
20090816A09-40,2,1999,CHRYSLER,SEB, 
