id,vehicle_number,year,make,model,hit_run
201101112011-00012418,2,2008,HARLEY DAVIDSON,, 
201101112011-00012418,3,2002,HARLEY DAVIDSON,, 
201101112011-00012418,4,2005,LEXUS,ES300, 
201101112011-00018219,1,0   ,,,Y
201101112011-00029361,1,1997,TOYOTA,COROLLA, 
201101112011-00029932,1,2003,VOLKSWAGEN,, 
201101112011-00029932,2,1998,MERCURY,SABLE, 
201101112011-00031475,1,2000,VOLKSWAGEN,JETTA, 
201101112011-00031475,2,1997,FORD,E-450, 
201101112011-00037687,1,1993,FORD,F-150 XLT, 
2011011211-02529,1,1997,NISSAN,MAXIMA, 
2011011211-20437,1,2010,MACK,TRUCK, 
2011011211-20437,2,2005,SUZUKI,4 DOOR, 
2011011211-21332,1,1988,CHEVROLET,PICK-UP, 
2011011211-24637,1,2002,DODGE,2 DOOR, 
2011011211-24637,2,2004,DODGE,PICKUP, 
2011011211-24637,3,2001,PONTIAC,4 DOOR, 
2011011211-39676,1,2007,FORD,TAURUS, 
2011011211-40406,1,1994,HONDA,CIVIC, 
2011011211-40406,2,1996,HONDA,ACCORD, 
2011011211-42303,1,2000,CHEVROLET,SILVERADO, 
2011011211-42303,2,2002,MAZDA,TRIBUTE, 
2011011211-45019,1,2002,CHEVROLET,MALIBU, 
2011011211-45019,2,1993,TOYOTA,CAMRY, 
20110112A160-2011-00707A,1,2007,NISSAN,ALTIMA, 
20110113A160-2011-00828A,1,1996,NISSAN,MAXIMA, 
20110113I-2011-02371,1,0   ,FORD,ESCORT, 
20110113I-2011-02371,2,0   ,CHRYSLER,VOY, 
20110113I-2011-04250,1,2001,KAWASAKI,MOTORCY, 
20110113I-2011-04915,1,2010,FORD,F15, 
20110113I-2011-06708,1,2010,FORD,TAU, 
20110113I-2011-07628,1,2001,HONDA,MC, 
20110113I-2011-07628,2,2011,HYUNDAI,SON, 
20110113I-2011-09138,1,2006,SATURN,ION, 
20110114I-2011-02305,1,0   ,TOYOTA,CAM, 
20110114I-2011-02305,2,2008,FORD,MUS, 
20110114I-2011-08244,1,1991,NISSAN,SEN, 
2011011611-08835,1,2007,JEEP,4 DR, 
20110117I-2011-003086,1,2006,FORD,ECO, 
201101192011-1824,1,2008,HONDA,CRV, 
201101192011-1824,2,2005,CHEVROLET,EQUINOX, 
201101192011-38718,1,1997,TOYOTA,CAMRY, 
201101192011-38718,2,0   ,,, 
20110122I-2011-04963,1,2006,LEXUS,RX3, 
20110122I-2011-15743,1,2002,MITSUBISHI,GAL, 
2011020211-35,1,2005,CHEVROLET,MALIBU, 
20110202AF11-28,1,2010,MERCEDES BENZ,C4A, 
20110202AF11-28,2,1982,HONDA,MC, 
20110202PI-11-0428,1,1997,GMC,JMY, 
20110202PI-11-0428,2,2008,BUICK,ENC, 
20110202PI-11-1875,1,2010,BMW,328, 
20110202PI-11-1901,1,1972,NORTON,MC, 
20110202PI-11-3371,1,2006,CHEVROLET,MAL, 
20110202PI-11-3371,2,2007,TOYOTA,TER, 
201102042011-00230,1,1995,TOYOTA,4 DOOR, 
201102042011-08128,1,1995,HONDA,4 DOOR, 
201102042011-14553,1,2008,DODGE,VAN, 
201102042011-3549,1,2011,HYUNDAI,4 DR, 
2011020511-05628,1,2004,BUICK,LESABRE, 
2011020511-05628,2,1999,FORD,WINSTAR, 
20110205D030-2011-01924A,1,2006,NISSAN,ALTIMA, 
20110205D030-2011-01924A,2,1998,PETERBILT,TRACTOR, 
20110205D030-2011-01924A,3,2001,FREIGHTLINER,TRACTOR, 
201102062011-052,1,2008,TOYOTA,CAMRY, 
20110206I-2011-006546,1,1998,MAZDA,626, 
20110206I-2011-006546,2,2000,TOYOTA,CELICA, 
20110206I-2011-011021,1,1991,CHEVROLET,CAV, 
20110206I-2011-011021,2,1999,MERCURY,MARQUIS, 
201102072011-009110,1,2000,HONDA,ACCORD, 
201102072011-009110,2,2005,HONDA,PILOT, 
201102072011-010073,1,1997,JEEP,GRAND, 
2011021011-16793,1,1996,HYUNDAI,ACC, 
2011021011-16793,2,2005,PONTIAC,G6, 
2011021011-16793,3,2009,HONDA,CRV, 
201102112011-023850,1,2003,LINCOLN,NAV, 
201102112011-023850,2,2002,TOYOTA,TUNDRA, 
20110212B250201100021P,1,2009,MITSUBISHI,LANCER,Y
20110212B250201100021P,2,2000,MERCURY,VILLAGER, 
20110212ER-11-05051,1,2000,MAZDA,T?, 
20110212ER-11-05051,2,2006,MAZDA,TRI, 
20110212ER-11-07130,1,2000,JEEP,CHEROKEE, 
20110212ER-11-07130,2,1997,GMC,TRK, 
201102142011:32430,1,2006,FORD,FOCUS, 
201102142011:32430,2,2011,HYUNDAI,SONATA, 
20110215R007-11,1,2007,TOYOTA,SIE, 
20110215R270-11,1,2007,BUICK,LUC. CX, 
20110215R270-11,2,2009,HONDA,CIVIC, 
20110215R297(A)11,1,2000,PONTIAC,VAN, 
20110215R330(A)11,1,2000,FORD,EXPEDITION, 
20110215R359-11,1,1997,NISSAN,SEN, 
20110215R359-11,2,2007,HONDA,CRV, 
20110215R455-11,1,2006,HONDA,PILOT, 
20110215R507-11,1,1998,BMW,540I, 
20110215R507-11,2,2002,OLDS,WAGON, 
20110215R507-11,3,2006,GMC,YUK, 
20110215R507-11,4,2011,NISSAN,JUK, 
2011021711-06911,1,2005,KAWASAKI,535, 
2011021711-06911,2,2009,TOYOTA,TC, 
2011021711-08281,1,2003,TOYOTA,CAMRY, 
2011021711-08281,2,2010,VOLVO,WAGON, 
2011021711-08366,1,2000,DODGE,PKUP, 
20110219I-2011-008874,1,1996,CHEVROLET,LUMINA, 
20110219I-2011-008874,2,1998,HONDA,CIVIC, 
20110219I-2011-049295,1,0   ,,, 
20110219I-2011-049295,2,2002,TOYOTA,RAV4, 
20110219I-2011-058051,1,2004,TOYOTA,COROLLA, 
2011022011-12533,1,2009,BMW,WAGON, 
2011022011-12533,2,2006,PONTIAC,WAGON, 
2011022011-12533,3,2008,CHEVROLET,WAGON, 
2011022011-7669,1,2008,LEXUS,GS, 
2011022011-9561,1,2003,AUDI,A4, 
2011022011-9561,2,2006,BMW,X5, 
20110221I-2011-028454,1,2001,JEEP,CHEROKEE, 
20110221I-2011-028454,2,2002,ACURA,3.2, 
20110221I-2011-028454,3,1999,VOLKSWAGEN,JETTA, 
2011022211-12350,1,2002,MERCEDES BENZ,C2S, 
2011022311-11620,1,2007,HONDA,4 DR., 
2011022311-23339,1,2011,HONDA,4 DR., 
2011022311-23339,2,2004,JEEP,4 DR., 
2011022311-31110,1,2007,TOYOTA,4 DR., 
2011022311-46504,1,2010,NISSAN,ALT, 
2011022311-46504,2,2001,FORD,VAN, 
2011022311-64631,1,2007,ISUZU,WGN., 
2011022311-64631,2,2011,TOYOTA,4 DR., 
2011022311-64631,3,2001,CHEVROLET,2 DR., 
2011022311-70644,1,2007,TOYOTA,4 DR., 
2011022311-84259,1,2000,TOYOTA,2 DR., 
2011022424-11-03114,1,2003,MCI,BUS, 
201102271103642,2,2004,CHEVROLET,CB, 
201102271112422,1,2006,VOLKSWAGEN,PAS, 
2011022811-006425,1,1996,HONDA,ACC., 
2011022811-006946,1,2004,HYUNDAI,4 DOOR, 
2011022811-006946,2,2001,DODGE,DA? PLUP, 
2011022929-11-012484-309,1,2007,ACURA,MDX, 
201102312011-019660,1,2002,GMC,TG3, 
201102312011-019660,2,1998,NISSAN,SEN, 
201102312011-019660,3,1997,JEEP,GRAND, 
20110231B0602011-01905A,1,2006,HONDA,VT, 
20110231B060201102107A,1,2005,INTERNATIONAL,860, 
20110231B060201102107A,2,2002,TOYOTA,CELICA, 
20110232D030-2011-03785A,1,2004,JEEP,LIBERTY, 
2011023311-11672,1,1999,FORD,TRACTOR, 
2011023311-11672,2,2000,FREIGHTLINER,TRACTOR, 
2011023311-13067,1,2011,HONDA,ODYS, 
2011023311-13067,2,2010,HARLEY DAVIDSON,FLH, 
20110235MP-007252-11,1,0   ,MERCEDES BENZ,300, 
2011023611-165,1,2004,CHEVROLET,MALIBU, 
2011023611-239,1,2009,TOYOTA,CAMRY, 
2011023611-298,1,2004,TOYOTA,SOLARA, 
2011023611-298,2,1994,HARLEY DAVIDSON,MC, 
201102382011-003770,1,2007,LEXUS,IS, 
201102382011-005285,1,2001,FORD,15V, 
201102382011-005285,2,2010,FORD,FUSION, 
2011023911-2114,1,2010,HONDA,CIVIC, 
2011023911-2114,2,2005,DODGE,CAR, 
2011023911-9720,1,2009,MERCURY,MIL, 
20110240MV-11-153,1,1992,CHEVROLET,LLV, 
20110240MV-11-153,2,1997,JEEP,GC, 
2011024111-003541,1,2003,NISSAN,ALT, 
2011024111-004233,1,2011,HONDA,CIV, 
2011024111-004233,2,2009,HONDA,CIV, 
2011024211-02786,1,2003,MERCURY,4 DR, 
2011024211-02786,2,2010,TRI,MC, 
2011024311-MV-49,1,2008,VOLKSWAGEN,BEETLE, 
2011024311-MV-49,2,2006,SUZUKI,AERIO, 
2011024311-MV-49,3,1999,GMC,JIMMY, 
2011024311-MV-53,1,1991,CADILLAC,DTS, 
2011024311MV57,1,1998,CHEVROLET,BLAZER, 
2011024311MV57,2,2006,TOYOTA,RAV4, 
2011024411-5265,1,2004,NISSAN,ALTIMA, 
201102462011-8907,1,1999,NISSAN,MAXIMA, 
201102462011-8907,2,1998,CHEVROLET,BLAZER, 
20110246I-2011-033823,1,2005,HONDA,CIVIC, 
20110246I-2011-049463,1,2006,BMW,WAG, 
2011024811-07566,1,2004,JEEP,WGN.,Y
2011024811-12229,1,2003,AUDI,4 DR., 
2011024811-6882,1,2009,DODGE,WAGON, 
2011025011-12589,1,0   ,,, 
2011025011-12589,2,1999,TOYOTA,CAMRY, 
2011025011-14266,1,2000,CHEVROLET,CAV, 
2011025011-15599,1,2010,KIA,4DR, 
2011025011-2785,1,2001,ACURA,3.2TL, 
2011025011-2785,2,2001,VOLKSWAGEN,JETTA, 
2011025011-2785,3,1998,HONDA,CIVIC, 
2011025011-4891,1,2001,CHEVROLET,IMP, 
20110251I-2011-010139,1,2010,HONDA,MC, 
20110251I-2011-011159,1,1995,FORD,PICKUP, 
20110251I-2011-017836,1,2003,CHEVROLET,4 DOOR, 
20110251I-2011-021437,1,2005,CHEVROLET,BUS, 
20110251I-2011-021871,2,2010,NISSAN,4 DOOR, 
20110251I-2011-023153,1,2007,TOYOTA,4 DOOR, 
20110251I-2011-023153,2,2010,TOYOTA,2 DOOR, 
20110251I-2011-023153,3,2010,TOYOTA,4 DOOR, 
201102532011-002069,1,2011,JEEP,LIBERTY, 
201102542011-006120,1,2001,INTERNATIONAL,TRUCK, 
201102542011-006120,2,1998,MAZDA,PRTG, 
201102562011-006215,1,2009,SUBARU,IMPREZA, 
201102562011-006215,2,2007,FORD,P71, 
201102562011-008751,1,1997,BMW,740, 
201102562011-011322,1,2005,HONDA,ACCORD, 
2011025711-01358,1,1994,SUZUKI,4DOOR, 
2011025711-01358,2,2002,FORD,EXPLORER, 
2011025711-04008,2,2008,TOYOTA,COR, 
201102571107942,1,2000,OLDS,BRD, 
201102571107942,2,2000,TOYOTA,RAV4, 
201102571107942,3,2007,CHEVROLET,COB, 
2011025811-07795,1,2010,LEXUS,WGN., 
201102592011-007867,1,2000,HYUNDAI,ELA, 
2011026011-022195,1,0   ,TOYOTA,4 DR, 
2011026011-048090,1,2011,JEEP,4 DOOR, 
20110260BC-11-001796,1,1999,FORD,EC-1, 
20110260BC-11-001796,2,2010,FORD,ECO, 
20110260BC-11-057898,1,2007,INFINITI,G35, 
20110260PD-11-058850,1,1998,FORD,ECO VAN, 
20110261TY-11-09454,1,2003,DODGE,CVN, 
20110261TY-11-13637,1,1998,FORD,EXPLORER, 
20110262T-11-04,1,2005,CADILLAC,CTS,Y
20110262T-11-04,2,1999,SUBARU,FORESTER, 
2011026511-00089,1,1986,FORD,800, 
2011026511-00089,2,1991,GHC,P-UP, 
201102652011-00116,1,2000,FORD,F250, 
20110265WG-11-03407,1,1999,PLYMOUTH,VOYAGER, 
201102662011-004807/209-11,1,1997,FORD,4 DOOR, 
201102662011-004807/209-11,2,1996,NISSAN,QUE, 
201102662011-4552/200-11,1,2006,HYUNDAI,ELANTRA, 
201102662011-4552/200-11,2,1995,HONDA,CIVIC HATCH, 
201102672011-007783,1,2008,SHENKE,SCOOTER, 
201102672011-012820,1,2003,CHEVROLET,MALIBU, 
20110301C120-2011-00172A,1,2006,HARLEY DAVIDSON,FXD, 
20110301E030-2011-00535A,1,2007,HYUNDAI,ACC, 
20110301E030-2011-1665A,1,2008,MITSUBISHI,BOX TRUCK, 
2011030411-2506,1,1994,FORD,STY,Y
2011030411-2506,2,2004,ACURA,TL, 
2011030411-2506,3,2008,NISSAN,ROUGE, 
201103042011-14717,1,2006,MAZDA,TK, 
201103042011-14717,2,1994,CHEVROLET,CAM, 
201103042011-14717,3,2000,HYUNDAI,ELA, 
201103052011-3509,1,2006,HYUNDAI,SONATA, 
201103052011-8737,1,0   ,,,Y
201103062011-04389,1,2007,FORD,E-350, 
201103062011-04389,2,2010,JEEP,LIBERTY, 
2011030711-2319,1,0   ,,,Y
2011030711-932,1,2007,DODGE,CHARGER, 
2011030711-932,2,2000,TOYOTA,TUNDRA, 
2011030711-932,3,1997,FORD,RANGER, 
2011030842652-11,1,1994,FORD,RANGER PKU, 
2011030843223-11,1,1998,HONDA,CIVIC, 
2011030843223-11,2,2001,BMW,525, 
201103102011-1824,1,2001,HARLEY DAVIDSON,MOTORCYCLE, 
20110310201103428,1,1994,BMW,325, 
20110310201106220,1,2004,VOLVO,SUV, 
20110310201110794,1,2000,LINCOLN,CONTINENTL, 
2011031311-22388,1,1979,FORD,, 
2011031311-22388,2,2004,JEEP,LAR, 
2011031311-23715,1,2009,JEEP,WAGON, 
2011031311-23715,2,2004,VOLKSWAGEN,4 DOOR, 
2011031311-8492,1,1998,MERCEDES BENZ,WAGON, 
2011031311-8492,2,2005,MID,BUS, 
2011031311-9229,1,2000,HONDA,4 DR, 
2011031311-9229,2,1998,TOYOTA,4 DR, 
201103132011-11569,1,2005,HONDA,2 DR, 
201103132011-11569,2,2008,FORD,4 DR, 
201103132011-13524,1,1993,BMW,2 DR, 
201103132011-13524,2,2004,SUZUKI,WGN, 
201103132011-13524,3,2008,TOYOTA,4 DR, 
201103152011-5692,1,2008,MERCEDES BENZ,350, 
201103152011-6882,1,2002,FORD,EXPLORER, 
20110315C020201100327A,1,2010,CHEVROLET,COBALT, 
20110315C020201100328A,1,2010,CHEVROLET,COBALT, 
20110315C020201100328A,2,2011,VOLVO,TRACTOR, 
20110315C020201100447A,1,2002,FORD,RANGER, 
20110316C020201100586A,1,1997,HONDA,ACCORD, 
201103172011-3993,1,2005,CHEVROLET,2DR, 
201103172011-4192,1,2009,KAWASAKI,NINJA, 
201103172011-5679,1,2000,DODGE,4 DR, 
201103172011-6515,1,2000,GMC,, 
20110318201112317,1,2006,TOYOTA,CAMRY, 
20110318201112317,2,2000,KENWORTH,TRACTOR, 
20110318MVA-11-10733,1,1996,CHEVROLET,BLAZER, 
20110318MVA11-3511,1,1995,MITSUBISHI,ECLIPSE, 
20110318MVA11-3511,2,2003,NISSAN,MAXIMA, 
20110318MVA11-3511,3,1999,MACK,CH613E7, 
20110318MVA11-4836,1,2007,MAZDA,RX-8, 
20110318MVA11-4836,2,1999,CHEVROLET,SUBURBAN, 
20110318MVA11-7022,1,2006,CHEVROLET,SILVERADO, 
20110318MVA11-7022,2,2004,FORD,F-250, 
2011031911-10076,1,1998,CHEVROLET,S10, 
2011031911-10076,2,1996,CHEVROLET,SDN, 
2011031911-2090,1,2003,HONDA,ACCORD, 
2011031911-7406,1,2003,CHEVROLET,TRAIL BLAZER, 
2011031911-7406,2,2011,CHEVROLET,HHR, 
2011031911-9589,1,2000,NISSAN,ALTIMA, 
2011031911-9589,2,2000,NISSAN,MAXIMA, 
201103192011-13124,1,1998,TOYOTA,COR, 
201103192011-13124,2,2009,KENWORTH,TK, 
2011032011-813,1,1999,FORD,TAURUS, 
2011032011-813,2,2000,GMC,JIMMY, 
201103202011-3594,1,2001,FORD,MUSTANG, 
201103202011-3594,2,2006,HONDA,RIDGELINE, 
201103202011-392,1,2002,BMW,325, 
201103202011-5046,1,1993,TOYOTA,FOUR RUNNER, 
201103202011-5046,2,2010,HONDA,CIVIC, 
201103202011-5046,3,2002,HONDA,ACCORD, 
201103202011-5046,4,1999,FORD,F 250, 
201103202011-5046,5,1988,FORD,F 150, 
201103202011-5993,1,2008,SATURN,4DR, 
201103202011-5993,2,2004,TOYOTA,CAMRY, 
201103202011-5993,3,2000,JAGUAR,4DR, 
201103222011-247,1,2005,JEEP,GR. CHER., 
201103222011-247,2,1999,TOYOTA,CAMRY, 
201103222011-431,1,1999,JEEP,GRND CHER, 
201103232011-7882,1,2005,ACURA,TL-4DR, 
201103242011-03986,1,2009,PONTIAC,G6, 
201103242011-07570,1,2009,HONDA,ACCORD, 
201103242011-07570,2,2007,HONDA,ACCORD, 
201103242011-27235,1,2000,FORD,EXPLORER, 
201103242011-27235,2,1993,CHEVROLET,1500, 
20110324C020-2011-00300A,1,2003,JEEP,, 
20110324C020201100329A,1,2000,MERCEDES BENZ,S500, 
20110324C020201100329A,2,1998,FORD,CONTOUR, 
20110324D020-2011-00851A,1,2007,UD,BOX TRUCK, 
20110324D020-2011-00851A,2,2005,HONDA,ACCORD, 
20110324D020-2011-00851A,3,2011,MCI,BUS, 
20110324D020-2011-00851A,4,1994,MACK,TRACTOR, 
20110324D020-2011-00851A,5,2011,TOYOTA,CAMRY, 
20110324D020-2011-00851A,6,2010,CADILLAC,WAGON, 
201103292011-10258,1,2006,FORD,FOC, 
201103292011-6906,1,2001,HARLEY DAVIDSON,CLASSIC, 
201103292011-6931,1,1991,VOLVO,WAGON, 
201103292011-7137,1,2001,NISSAN,ALT, 
201103292011-7137,2,2005,CHEVROLET,COL/PKUP, 
201103292011-9511,1,2004,CHRYSLER,PT CRUISER, 
20110330A11-067,1,1998,LEXUS,GS-300, 
20110330A11-067,2,2002,CHEVROLET,SUV, 
20110330A11-067,3,2009,VOLKSWAGEN,GOLF, 
20110332C080-2011-00199A,1,2004,JEEP,GCH, 
20110332C080-2011-00199A,2,1999,ACURA,TL, 
20110332C080-2011-00702A,1,2006,LINCOLN,LS, 
20110333C080-2011-00349A,1,0   ,MERCURY,MARQ, 
20110333C080-2011-00349A,2,0   ,CHEVROLET,COBALT, 
20110333C080-2011-00490A,1,2003,HARLEY DAVIDSON,, 
20110333C080-2011-00490A,2,2008,CHEVROLET,MALIBU, 
20110333C080-2011-00547A,1,1998,FORD,TAU, 
20110333C080-2011-00547A,2,2005,DODGE,CARAVAN, 
20110333C080-2011-00547A,3,2011,MERCEDES BENZ,E350, 
20110333C080-2011-00593A,1,2005,CHEVROLET,IMP, 
20110333C080-2011-00708A,1,1998,LINCOLN,MK8, 
20110334C020-2011-00494A,1,2001,SATURN,SL1, 
20110334C080-2011-00436A,1,2009,CHEVROLET,TAH, 
20110334C080-2011-00436A,2,2003,MERCURY,SAB, 
20110334C080-2011-00436A,3,2009,PONTIAC,G6, 
20110334M11-154,1,1991,HONDA,CRX, 
20110334M11-172,1,2010,CHEVROLET,SILVERADO, 
20110334M11-172,2,2007,HARLEY DAVIDSON,MC, 
20110334M11-270,1,2007,SATURN,AURORA, 
20110334M11-273,1,2010,KUBOTA,M5640SU, 
20110334M11-273,2,2004,CHEVROLET,MALIBU, 
20110334M11-273,3,2010,TOYOTA,COROLLA, 
201103372011-0059,1,1999,DODGE,CARAVAN, 
201103372011-11777,1,2005,SATURN,ION, 
201103372011-11777,2,2000,PETERBILT,TOW TRUCK, 
201103372011-11807,1,2009,CHEVROLET,HHR, 
201103372011-3737,1,2001,FORD,RANGER, 
201103372011-7076,1,2003,CHEVROLET,3500 PICKUP, 
201103372011-7076,2,2001,YAMAHA,XVS650, 
201103382011-00004481,1,1999,MAZDA,626 LX, 
201103382011-00009681,1,1996,FORD,F-250, 
201103382011-00012156,1,2000,FORD,FOCUS, 
201103382011-00013593,1,2007,TOYOTA,RAV4, 
201103382011-00013599,1,2003,VOLVO,S60, 
201103382011-00013599,2,2009,KAWASAKI,VN900-C, 
201103382011-00014111,1,1995,CHEVROLET,CAVALIER, 
201103382011-00022259,1,2006,KAWASAKI,NINJAZZR600, 
201103382011-00024778,1,2007,TOYOTA,4 RUNNER, 
201103382011-00025186,1,1995,PONTIAC,SUNFIRE, 
201103382011-00025186,2,2003,HONDA,CRV, 
2011033961,1,2004,HONDA,, 
2011033961,2,2005,HONDA,ACCORD, 
20110339C120-2011-00003P,1,2006,HONDA,TRX450ER, 
201104032011300?,1,1992,HONDA,?, 
201104032011300?,2,2009,BMW,4 DR, 
20110403D02020110281A,1,1994,PETERBILT,TT, 
20110404211000325,1,2010,JEEP,LIB, 
20110404211000325,2,1996,SATURN,SC2, 
20110404211000648,1,1996,CADILLAC,SEVILLE,Y
20110404211000648,2,2006,HONDA,CIVIC, 
20110404211000648,3,2009,DODGE,SPR, 
20110404211003959,1,1996,HONDA,CIVIC, 
20110404211004019,1,2007,INTERNATIONAL,TRT, 
20110404211004019,2,2002,VOLKSWAGEN,PASSAT, 
20110404A310201100288A,1,1988,FORD,F150, 
201104052011-3892,1,2005,HONDA,CRV, 
201104052011-3892,2,2001,ISUZU,WAGON, 
201104052011-3892,3,2006,CHRYSLER,300 T, 
201104052011-3892,4,2011,MITSUBISHI,LANCER GTS, 
20110405T2011-299,1,1991,CHEVROLET,SILVERADO, 
201104062011-032,1,1996,FORD,ESCORT, 
201104062011-032,2,2004,HYUNDAI,SEDAN, 
201104062011-032,3,2001,CHEVROLET,MALIBU, 
201104062011-032,4,2004,HYUNDAI,SANTA FE, 
201104062011-032,5,1997,DODGE,INTREPID, 
2011040811-07-03-1878,1,1990,TOYOTA,4 RUNNER, 
2011040811-07-17-1410,1,2001,HONDA,CIVIC, 
2011040811-09-09-1090,1,2006,NISSAN,MARONO, 
2011040811-09-22-1515,1,2011,BUICK,4DR, 
2011040811-09-22-1515,2,2007,FORD,4-DR, 
2011040811-10-06-1083,1,0   ,HONDA,CIVIC,Y
2011040811-11-17-0296,1,2001,HYUNDAI,SANTAFE, 
201104081101011511,1,1997,JEEP,SPORT, 
201104081101011511,2,2001,BUICK,LES, 
20110408110302-0441,1,1999,ISUZU,RED,Y
201104081103180050,1,1998,BUICK,REGAL, 
20110408110402983,1,2007,GMC,TRUCK, 
201104081104051257,1,1997,MAZDA,626, 
201104081104090773,1,2010,CHEVROLET,4DR, 
201104081105141637,1,2003,HONDA,PILOT, 
20110408110820-1020,1,0   ,,, 
20110408110820-1020,2,1994,FORD,MUST, 
201104081108201338,1,0   ,,VAN,Y
201104081108220627,1,2001,FORD,ESCAPE, 
20110408110824-1100,1,2007,ISUZU,INT, 
20110408110824-1100,2,0   ,,,Y
20110408110930-1033,1,2008,DODGE,DUR, 
20110408110930-1033,2,0   ,HONDA,, 
201104081110070825,1,1995,JEEP,CHE, 
201104081110080228,1,2000,INFINITI,I70,Y
201104081110251520,1,2008,DODGE,CHA, 
201104081110251520,2,1996,HONDA,CIV, 
201104081111041609,1,2011,MITSUBISHI,WAGON, 
201104081111041609,2,2006,YAMAHA,ATV, 
201104081112191707,1,0   ,,,Y
2011040811DRPA1096,1,1995,JEEP,WRANGLER, 
201104082011-07-26-1439,1,0   ,,ATV, 
20110408201103270477,1,0   ,,,Y
20110408A310-2011-01868A,1,2005,SATURN,ION, 
20110408A310-2011-01868A,2,1996,MERCURY,VILLAGER, 
20110408OIT-11188282,1,2007,INTERNATIONAL,INT, 
20110408OIT-11188282,2,0   ,,,Y
2011040911-001381,1,2009,TOYOTA,CAM, 
2011040911-015508,1,2003,ACURA,RSX, 
2011040911-015508,2,2001,CHEVROLET,IMP, 
2011040911-016036,1,2007,MACK,RC, 
2011040911-016036,2,2006,MACK,MR, 
2011040911-021975,1,2011,HYUNDAI,SON, 
2011040911-021975,2,2006,NISSAN,MAX, 
2011040911-021975,3,2011,CHEVROLET,MAL, 
2011040911-055754,1,2009,DODGE,CAL, 
2011040911-063826,1,2010,TOYOTA,COR, 
2011040911-064584,1,2002,BUICK,PARK AVE, 
2011040911-072744,1,1989,CHEVROLET,S10, 
2011040911-072744,2,1999,SATURN,, 
2011040911-090033,1,2006,BMW,X3, 
2011040911-090033,2,1999,DODGE,INT, 
2011040911-090033,3,2011,FORD,FSI, 
201104112011000886,1,2004,INTERNATIONAL,TRUCK, 
201104112011000886,2,1998,MERCURY,WAGON, 
201104112011002594,1,0   ,,,Y
201104122011-00874,1,1995,SUBARU,LEGACY, 
201104122011-04717,1,1994,FORD,EXPLORER, 
20110414110038398,1,1999,INTERNATIONAL,BUS, 
20110414110038398,2,1991,NISSAN,PICK-UP, 
20110414110125552,1,2002,HARLEY DAVIDSON,M/C, 
20110414110125552,2,2005,SATURN,2DR, 
2011041511-025609,1,2011,NISSAN,ALTIMA, 
2011041511-025609,2,2005,SUZUKI,GSX, 
2011041511-032655,1,1997,FORD,ECONOLINE, 
2011041511-3406,1,2009,HONDA,CBR 600 RR, 
2011041511-3406,2,2012,CHEVROLET,MALIBU, 
20110415110000907,1,2004,CHEVROLET,IMPALA, 
2011041611-006-A,1,2006,HONDA,4 DOOR, 
