id,vehicle_number,position,occupant_number,age,sex,condition
2012042712-13289,1,01,1,44,M,  
2012042712-13858,1,01,1,23,F,04
2012042712-13858,1,03,2,21,F,02
2012042712-46036,1,01,1,29,M,  
2012042712-46036,2,01,2,17,M,03
2012042712-46036,2,03,3,50,M,02
2012042712-46036,3,01,4,32,F,  
2012042712-58853,1,01,1,47,M,  
2012042712-58853,1,03,2,50,F,  
2012042763-12A,1,01,1,30,F,02
201204282012000283,1,01,1,44,F,02
201204282012003028,1,01,1,23,F,02
201204282012003028,2,01,2,31,F,04
201204282012005240,1,01,1,21,F,03
201204282012005240,2,01,2,72,F,02
201204282012007490,1,01,1,37,M,  
201204302012-1512,1,01,1,41,M,  
201204302012-1608,1,01,1,24,F,  
201204302012-949,1,01,1,59,M,02
201204302012-949,2,01,2,52,M,04
20120431137-12A,1,01,1,45,M,  
20120431140-12A,1,01,1,35,F,  
20120431140-12A,1,09,2,5,F,  
20120431140-12A,2,01,3,72,M,02
20120431238-12A,1,01,1,21,F,02
20120431238-12A,2,01,2,23,F,  
2012043412-1006-AC,1,01,1,45,M,02
2012043412-1006-AC,1,03,2,40,F,02
2012043412-1006-AC,2,01,3,21,F,  
2012043412-195-AC,1,01,1,60,F,02
2012043412-209-AC,1,01,1,49,F,  
2012043412-530-AC,1,01,1,34,M,  
2012043412-530-AC,2,01,2,56,F,02
2012043412-530-AC,3,01,3,42,M,  
2012043412-649-AC,1,01,1,40,M,02
2012043412-777-AC,1,01,1,43,F,02
2012043412-777-AC,2,01,2,72,M,04
2012043412-854-AC,1,01,1,40,F,  
2012043412-854-AC,2,01,2,43,F,02
2012043412-862-AC,1,01,1,79,M,02
2012043412-862-AC,1,03,2,79,F,04
2012043412-948-AC,1,01,1,29,F,02
2012043412-948-AC,2,01,2,39,F,02
2012043412-948-AC,2,03,3,18,F,02
2012043412-948-AC,2,04,4,2,F,00
2012043412-948-AC,2,05,5,9,F,03
2012043412-986-AC,1,01,1,19,F,04
2012043412-986-AC,2,01,2,46,F,02
201204362012-006700,1,01,1,36,M,02
201204362012-019913,1,01,1,22,M,02
201204362012-019913,2,01,2,65,M,  
201204362012-054249,1,01,1,21,M,02
20120436A160-2012-00616A,1,01,1,30,F,02
20120504A050-2012-00191A,1,01,1,17,F,03
20120504A050-2012-00191A,2,01,2,44,F,02
20120504A050-2012-00191A,2,03,3,9,F,03
20120504A050-2012-00197A,1,01,1,77,M,  
20120504A050-2012-00303A,1,01,1,41,M,  
20120504A050-2012-00303A,2,01,2,26,M,03
20120504A050-2012-00303A,2,03,3,33,F,  
20120504A050-2012-00303A,2,04,4,15,M,  
20120504A050-2012-00303A,2,05,5,10,M,  
20120504A050-2012-00303A,2,06,6,44,F,  
20120504A050-2012-00303A,2,07,7,11,M,  
20120504A050-2012-00303A,2,08,8,6,M,  
20120504A050-2012-00303A,3,01,9,42,M,02
20120504A050-2012-00303A,3,03,10,39,F,03
20120504A050-2012-00303A,3,06,11,9,F,04
20120504A050-2012-00441A,1,01,1,17,F,02
20120504A050-2012-00484A,1,01,1,63,F,04
20120504A050-2012-00484A,1,03,2,62,F,04
20120504A050-2012-00484A,1,06,3,64,F,03
20120504A050-2012-00484A,2,01,4,23,M,02
20120505I-2012-000856,1,01,1,20,M,02
20120505I-2012-002953,1,01,1,49,F,  
20120505I-2012-016433,1,01,1,41,M,  
20120505I-2012-016433,1,10,2,91,F,  
20120505I-2012-016433,1,10,3,69,F,  
20120505I-2012-016433,1,10,4,63,M,  
20120505I-2012-016433,1,10,5,28,F,  
20120505I-2012-017862,1,01,1,51,M,02
20120505I-2012-023948,1,01,1,40,F,  
20120505I-2012-023948,1,06,2,9,M,  
20120505I-2012-024721,1,01,1,27,M,03
20120505I-2012-024721,1,03,2,25,M,02
20120505I-2012-026054,1,01,1,21,M,03
20120505I-2012-026054,1,03,2,60,F,02
20120505I-2012-032382,1,01,1,36,M,  
20120505I-2012-032794,1,01,1,34,F,04
20120505I-2012-032794,1,05,2,2,F,  
20120505I-2012-032794,2,01,3,47,F,02
20120505I-2012-032794,2,03,4,23,F,02
20120506I-2012-10345,1,01,1,48,F,  
20120506I-2012-10345,1,03,2,18,F,  
20120506I-2012-10345,2,01,3,33,F,02
20120506I-2012-22306,1,01,1,20,M,04
20120506I-2012-22306,1,03,2,16,M,02
20120506I-2012-28547,1,01,1,40,F,  
20120508PD-12-27176,1,01,1,17,F,  
20120508PD-12-27176,2,01,2,56,M,  
20120508PD-12-27176,2,03,3,56,F,02
20120508PD-12-27176,2,04,4,9,M,  
20120509I-2012-16463,1,01,1,17, ,  
20120509I-2012-16463,1,03,2,16,M,  
20120509I-2012-16463,1,04,3,16,M,  
20120511A050-2012-00054A,1,01,1,27,M,02
20120511A050-2012-00226A,1,01,1,48,M,02
20120601BR-23909-12,1,01,1,37,M,02
20120601BR-36157-12,1,01,1,32,M,  
20120601BR-36157-12,1,06,2,2,M,  
20120602A100-2012-00122A,1,01,1,30,M,  
20120605A100-2012-00315A,1,01,1,29,M,02
20120607A040-2012-00173A,1,01,1,59,F,02
20120607A040-2012-00173A,2,01,2,44,F,04
20120607A040-2012-00173A,2,10,3,72,F,  
20120607A040-2012-00173A,2,10,4,69,F,  
20120607A040-2012-00173A,2,10,5,76,M,  
20120607A040-2012-00173A,2,10,6,74,F,  
20120607A040-2012-00173A,2,10,7,71,F,04
20120607A040-2012-00316A,1,01,1,51,M,02
20120608A100-2012-00296A,1,01,1,32,M,02
20120608A100-2012-00424A,1,01,1,40,M,02
2012061012-08853,1,01,1,27,M,  
2012061012-18767,1,01,1,18,F,  
2012061012-18767,2,01,2,26,F,02
2012061012-18767,2,03,3,24,F,03
2012061012-18767,2,04,4,2,M,04
2012061012-18767,2,05,5,7,F,04
2012061012-20042,1,01,1,29,M,02
2012061012-29760,1,01,1,22,M,02
2012061012-32193,1,01,1,23,M,03
2012061012-32193,1,03,2,18,F,04
2012061012-32193,1,04,3,19,M,04
2012061012-32193,1,06,4,23,F,02
2012061012-32193,2,01,5,24,M,  
20120610A100-2012-00299A,1,01,1,24,M,02
20120612A040-2012-00578A,1,01,1,32,M,02
201206142012007133,1,01,1,25,F,04
201206142012007133,2,01,2,49,F,02
201206142012007141,1,01,1,49,F,02
201206142012010592,1,01,1,66,M,03
201206142012010592,2,01,2,26,M,02
201206142012014383,1,01,1,54,F,  
201206142012014383,1,04,2,8,M,  
201206142012014383,1,06,3,6,F,  
201206142012016880,1,01,1,29,F,03
201206142012016880,2,01,2,40,F,02
201206142012017565,1,01,1,42,M,03
201206142012017565,2,01,2,72,F,02
201206142012025021,1,01,1,28,M,  
201206142012028675,1,01,1,56,M,02
201206142012029725,1,01,1,21,M,02
201206142012029725,2,01,2,53,M,  
201206142012033133,1,01,1,59,M,03
201206142012033133,1,03,2,58,F,02
201206142012033133,2,01,3,60,F,03
201206142012039558,1,01,1,34,M,02
201206142012042445,1,01,1,21,F,02
201206142012042445,2,01,2,53,M,  
201206142012043954,1,01,1,84,F,02
201206142012062979,1,01,1,31,F,03
201206142012062979,2,01,2,29,M,  
201206142012062979,2,06,3,3,M,02
201206142012063218,1,01,1,52,F,02
201206142012063218,2,01,2,26,F,04
2012070112-10876,1,01,1,33,M,02
2012070112-10876,2,01,2,33,M,04
2012070112-13389,1,01,1,48,M,02
201207012012-11890,1,01,1,58,F,  
201207012012-11890,1,10,2,24,M,  
201207012012-11890,1,10,3,59,F,  
201207012012-11890,1,10,4,47,M,  
201207012012-11890,1,10,5,32,F,  
201207012012-962,1,01,1,21,F,  
201207012012-962,1,03,2,21,M,  
2012070212-21787,1,01,1,43,M,  
2012070212-23108,1,01,1,50,M,  
2012070512-009436,1,01,1,35,M,  
2012070512-10011,1,01,1,32,M,02
2012070512-10011,2,  ,2,, ,  
2012070512-10011,3,  ,3,, ,  
2012070512-14723,1,01,1,46,M,  
2012070512-14723,1,04,2,8,M,  
2012070512-14723,1,06,3,8,M,  
2012070512-22477,1,01,1,65,M,02
2012070512-22477,2,01,2,43,M,04
2012070512-22477,2,04,3,13,M,04
2012070512-22477,2,06,4,14,M,04
2012070512-22477,2,07,5,11,M,04
2012070512-22477,2,07,6,10,M,04
2012070512-22477,2,09,7,10,F,04
2012070512-22477,2,10,8,11,M,04
2012070512-22477,2,10,9,12,F,04
2012070512-22477,3,01,10,43,M,  
2012070512-5691,1,01,1,, ,  
2012070512-?006,1,01,1,26,M,02
2012070512-?006,2,01,2,76,M,  
2012070512-?006,2,02,3,75,F,  
201207082012-004852,1,01,1,35,M,02
20120709C-2012-005259,1,01,1,40,M,02
20120709I-2012-016259,1,01,1,76,M,00
20120709I-2012-016259,1,03,2,52,M,04
20120709I-2012-016259,1,06,3,40,F,04
20120709I-2012-016259,2,01,4,30,M,02
20120709I-2012-024765,1,01,1,, ,  
20120709I-2012-035780,1,01,1,32,F,02
20120709I-2012-035780,1,03,2,19,F,02
20120709I-2012-035780,2,01,3,43,F,04
20120709I-2012-035780,2,04,4,13,F,04
20120709I-2012-035780,3,01,5,59,F,00
20120709I-2012-070048,1,01,1,36,M,02
20120709I-2012-070048,2,  ,2,, ,  
20120709I-2012-141482,1,01,1,,M,  
20120710I2012-012672,1,01,1,40,F,  
20120710I2012-012672,1,05,2,3,F,  
2012071212-001699,1,01,1,, ,  
2012071212-005293,1,01,1,78,M,02
2012071212-006733,1,01,1,58,M,  
2012071212-009696,1,01,1,28,M,  
2012071212-009696,1,04,2,24,F,  
2012071212-009696,1,06,3,,F,  
2012071212-013302,1,01,1,50,F,  
2012071212-014470,1,01,3,52,F,  
2012071312-RED954,1,01,1,17,M,02
2012071312-RED954,1,03,2,15,M,04
20120713RED148,1,01,1,76,M,  
2012071412-11880,1,01,1,32,M,  
2012071412-11880,1,03,2,24,F,02
2012071412-11880,1,05,3,3,F,02
2012071412-15297,1,01,1,43,M,  
2012071412-15297,2,01,2,59,M,02
2012071412-16942,1,01,1,39,M,  
2012071412-16988,1,01,1,45,F,02
2012071412-16988,2,01,2,, ,  
2012071412-26437,1,01,1,, ,  
2012071412-30471,1,01,1,32,M,02
2012071412-30471,2,01,2,61,F,  
2012071412-33550,1,01,1,55,M,  
2012071412-33550,1,03,2,50,F,  
2012071412-33550,1,04,3,19,F,  
2012071412-34350,1,01,1,, ,  
2012071412-34350,1,03,2,34,M,02
2012071412-34350,2,04,3,33,M,04
2012071412-34350,2,06,4,37,F,04
2012071412-34350,2,08,5,7,M,04
2012071412-34350,3,  ,6,, ,  
2012071412-34350,4,  ,7,, ,  
2012071412-35882,1,01,1,36,M,  
2012071412-35882,1,03,2,35,M,  
2012071412-35882,1,07,3,51,F,  
2012071412-35882,1,09,4,54,M,  
2012071412-35882,2,01,5,38,F,02
2012071412-3607,1,01,1,49,F,02
2012071412-37459,1,01,1,49,M,02
2012071412-38890,1,01,1,30,M,02
2012071412-38890,2,01,2,,M,  
2012071412-43005,1,01,1,, ,  
2012071412-49161,1,01,1,31,M,03
2012071412-50437,1,01,1,44,M,02
2012071412-50437,2,01,2,25,M,02
2012071412-52924,1,01,1,77,M,02
2012071412-52924,2,01,2,31,M,  
2012071412-52924,3,01,3,43,M,  
2012071412-54685-AC,1,01,1,39,M,02
2012071412-56026,1,01,1,42,M,02
2012071412-56026,2,01,2,24,F,04
2012071412-57704,1,01,1,, ,  
2012071412-58707,1,01,1,51,F,  
2012071412-58707,2,01,2,29,M,03
2012071412-58707,2,03,3,60,M,02
2012071412-62169,1,01,1,, ,  
2012071412-65469,1,01,1,31,M,04
2012071412-65469,2,01,2,21,M,02
2012071412-67195,1,01,1,42,M,02
2012071412-71410,1,01,1,22,M,02
2012071412-73005,1,01,1,, ,  
2012071412-73660,2,01,1,37,F,  
2012071412-74214,1,01,1,, ,  
2012071412-80986,1,01,1,26,M,03
2012071412-80986,1,06,2,33,F,02
201207141281865,1,01,1,34,M,02
201207142012-39552,1,01,1,28,F,04
201207142012-49157,1,01,1,62,M,  
201207142012-49157,1,03,2,50,M,04
201207142012-49157,1,06,3,27,F,  
201207142012-51102,1,01,1,42,M,  
2012071421427854,1,01,1,40,M,  
2012071421427854,2,01,2,,M,02
2012071432594,1,01,1,25,F,  
2012071432594,2,01,2,37,F,02
2012071433189-12,1,01,1,69,M,  
2012071433189-12,2,  ,2,,M,02
2012071433189-12,2,01,3,85,M,  
2012071433189-12,3,  ,4,, ,  
2012071438563,1,01,1,24,F,  
2012071438563,2,01,2,25,F,04
2012071438563,2,02,3,27,F,02
2012071438563,2,03,4,4,M,04
2012071438563,2,04,5,25,F,04
2012071461178-12,1,01,1,43,F,04
2012071470710-2012,1,01,1,26,M,02
2012071470710-2012,1,02,2,28,F,02
20120714C120/78684,1,01,1,40,M,02
20120714C12054930,1,01,1,17,M,  
2012071612-02666,1,01,1,49,F,02
2012071612-06095,1,01,1,48,F,  
2012071612-06095,2,01,2,23,F,02
2012071612-06095,2,03,3,34,M,04
2012071612-06095,2,04,4,6,F,03
2012071612-06095,2,05,5,6,M,04
2012071612-39301,1,01,1,26,M,02
2012071712-02340,1,01,1,56,M,  
20120718B060201200096A,1,01,1,31,M,02
2012071912-6558,1,00,1,,M,  
2012071912-6558,1,00,2,58,M,  
2012071912-6558,1,00,3,29,M,  
2012071912-6558,1,00,4,28,F,  
2012071912-6558,1,01,5,44,M,  
201207212012-011065,1,01,1,70,M,04
201207212012-011065,2,01,2,57,F,02
201207212012-014533,1,01,1,18,M,  
2012072212005180,1,01,1,37,M,  
2012072212005180,2,01,2,74,F,02
2012072212005180,2,03,3,59,F,  
2012072212021424,1,01,1,66,M,02
20120722B060-2012-01465A,1,01,1,27,M,04
20120722B060-2012-01465A,2,01,2,23,M,02
20120722B060-2012-01465A,2,03,3,19,F,03
201208021200002282,1,01,1,72,F,02
201208021200007518,1,01,1,29,F,  
201208021200007518,1,07,2,2,M,  
201208021200017821,1,01,1,41,F,  
201208021200017821,1,08,2,7,M,  
201208021200017821,1,09,3,1,M,  
201208021200017821,2,01,4,75,F,04
201208021200017821,3,01,5,41,M,03
201208021200017821,4,01,6,43,M,02
20120803A310-2012-00997A,1,02,1,34,M,02
20120803A310-2012-00997A,2,01,2,47,M,  
20120803A310-2012-00997A,2,03,3,47,F,  
20120804201204045,1,01,1,63,M,02
20120804201204045,2,01,2,18,F,03
20120804A310201200466A,1,01,1,28,M,02
201208052012-03829,1,01,1,42,M,02
201208052012-10144,1,01,1,44,M,02
201208052012-10144,1,03,2,47,F,  
201208052012-10144,2,01,3,38,M,  
201208052012-10144,2,03,4,37,F,  
201208052012-10144,2,04,5,10,M,  
201208052012-10144,2,06,6,5,M,  
201208052012-10144,3,01,7,61,M,03
201208052012-10144,3,03,8,65,F,04
201208052012-10567,1,01,1,30,M,02
201208052012-11230,1,01,1,58,F,03
201208052012-11230,2,01,2,24,M,02
201208052012-11503,1,01,1,63,M,02
201208052012-12575,1,01,1,64,M,02
201208052012-15234,1,01,1,17,F,02
201208052012-15462,1,01,1,20,M,02
201208052012-15527,1,01,1,56,F,02
201208052012-15527,2,01,2,37,F,04
201208052012-15527,3,01,3,39,F,02
201208052012-18464,1,01,1,43,M,02
201208052012-4300,1,01,1,66,M,04
201208052012-4300,2,01,2,17,M,02
201208052012-4300,2,03,3,16,M,02
201208052012-4748,1,01,1,59,F,02
201208052012-4748,2,01,2,26,M,04
201208052012-8583,1,01,1,82,F,02
20120805A310-2012-01764A,1,01,1,22,F,02
201208062012-00006641,1,01,1,51,M,02
201208062012-00006641,2,01,2,39,M,  
201208062012-00012336,1,01,1,17,F,  
20120807201214429,1,01,1,33,M,04
20120807201214429,1,03,2,56,M,04
20120807201214429,2,01,3,76,F,02
20120807201218528,1,01,1,56,F,02
20120807A310-2012-01878A,1,01,1,29,F,02
201208082012-09004,1,01,1,24,M,  
201208082012-09004,1,03,2,31,M,  
201208082012-09004,1,10,3,35,M,  
201208082012010950,1,01,1,23,M,02
20120808201210191,1,01,1,29,M,02
20120808201210191,2,01,2,39,M,02
20120808201210191,2,03,3,38,F,04
20120808201210191,2,04,4,9,F,02
20120808201210191,2,06,5,3,F,  
20120808201210191,2,07,6,7,M,03
20120808201210191,2,09,7,7,M,03
20120808201210191,3,01,8,48,M,  
20120808201210191,3,03,9,57,F,  
20120808201210191,3,04,10,89,F,  
20120808201218240,1,01,1,30,F,  
20120808201218240,1,03,2,33,F,  
20120808201218240,2,01,3,44,F,02
20120808201218240,2,03,4,16,F,02
20120808201218240,3,01,5,47,M,  
20120808201221582,1,01,1,53,F,  
201208102012-079,1,01,1,65,F,02
201208102012-079,2,01,2,45,M,04
201208102012-149,1,01,1,26,M,  
201208102012-209,1,01,1,17,F,02
201208102012-209,1,03,2,18,F,02
201208102012-209,2,01,3,20,F,  
201208102012-405,1,01,1,42,M,02
201208102012-405,2,02,2,62,M,02
2012081112-01924,1,01,1,47,F,02
2012081112-11958,1,01,1,30,M,03
2012081112-11958,1,03,2,31,M,03
2012081112-11958,2,01,3,58,M,03
2012081112-11958,2,03,4,17,M,02
2012081112-14240,1,01,1,17,M,03
2012081112-14240,1,03,2,16,F,02
2012081112-14240,2,01,3,35,M,02
2012081112-14240,2,03,4,45,F,03
2012081112-14240,3,01,5,52,M,  
2012081112-18403,1,01,1,44,F,03
2012081112-18403,1,03,2,45,M,02
2012081112-18403,2,  ,3,, ,  
2012081112-20966,1,01,1,21,F,02
2012081112-21875,1,01,1,20,F,02
2012081112-27825,1,01,1,22,M,02
2012081112-27825,1,03,2,21,M,02
2012081112-27825,1,06,3,22,M,03
2012081112-3350,1,01,1,71,F,  
2012081112-3350,2,01,2,22,M,02
201208112012029224,1,01,1,28,M,02
201208112012031450,1,01,1,32,M,02
201208112012034551,1,01,1,35,F,04
201208112012034551,2,01,2,67,M,02
20120814201204748,1,01,1,57,F,04
20120814201204748,2,01,2,17,F,02
2012081812-14460,1,01,1,42,F,  
2012081812-15640,1,01,1,27,M,04
2012081812-15640,2,01,2,32,M,02
2012081812-1788,1,01,1,78,F,02
2012081812-1788,2,01,2,35,M,04
2012081812-2594,1,01,1,30,M,02
2012081812-2594,2,01,2,23,M,04
2012081812-2594,2,03,3,20,M,04
2012081812-2594,2,04,4,21,M,04
2012081812-2594,3,01,5,48,M,04
2012081812-26608,1,01,1,20,F,02
2012081812-26608,2,01,2,60,M,  
2012081812-40957,1,01,1,55,F,02
2012081812-40957,1,03,2,15,F,  
2012081812-40957,2,01,3,37,F,03
2012081812-40957,2,04,4,12,F,04
2012081812-42882,1,01,1,33,M,02
2012081812-42882,2,01,2,27,M,  
201208182012-16075,1,01,1,59,M,  
201208182012-40491,1,01,1,51,M,02
20120820A310-2012-01625A,1,01,1,48,M,02
20120820A310-2012-01625A,2,01,2,52,M,  
20120820A310-2012-01625A,2,03,3,23,M,  
201208222012-18007,1,01,1,33,M,02
201208222012-18007,2,01,2,25,M,  
201209012012-22049,1,01,1,78,M,02
201209012012-22049,1,03,2,64,F,  
201209012012-22049,1,06,3,14,M,  
201209012012-40571,1,01,1,79,M,02
201209012012-40696,2,01,1,, ,02
201209012012-46314,1,01,1,18,M,  
201209012012-46314,1,03,2,18,M,  
201209012012-46314,1,04,3,18,M,  
201209012012-46314,1,06,4,17,M,  
201209012012-46555,1,01,1,22,M,  
201209012012-48731,1,01,1,66,M,02
201209012012-48731,2,01,2,34,F,04
201209012012-48731,2,02,3,70,M,04
201209012012-48731,2,06,4,24,F,04
201209012012-71062,1,01,1,77,M,  
2012090412-001916,1,01,1,31,M,  
2012090412-016531,1,01,1,25,M,  
2012090512-13392,1,01,1,59,M,02
2012090512-59860,1,01,1,38,M,  
2012090531207-12,1,01,1,27,M,02
2012090610019-12,1,01,1,56,M,  
2012090610840-12,1,01,1,47,M,  
2012090611320-12,1,01,1,20,F,  
2012090611320-12,1,03,2,18,F,  
2012090612-000019,1,01,1,29,M,04
2012090612-000019,2,  ,3,, ,  
2012090612-010502,1,01,1,32,M,02
2012090612-010502,2,01,2,23,M,03
2012090612-010502,2,03,3,23,M,02
2012090612-010502,2,07,4,24,M,03
2012090612-010502,2,09,5,22,M,03
2012090612-011992,1,01,1,51,F,  
2012090612-011992,1,03,2,12,F,  
2012090612-14958,1,01,1,27,M,  
2012090612-5439,1,01,1,32,M,  
2012090613-12,1,01,1,20,M,  
2012090613-12,1,03,2,19,M,  
2012090613-12,1,06,3,17,M,  
2012090615409-12,1,  ,1,, ,  
2012090616476-12,1,01,1,23,M,02
2012090616977-12,1,01,1,62,F,  
201209061708-12,1,01,1,20,M,02
2012090619247-12,1,01,1,55,M,03
2012090619247-12,1,03,2,48,F,04
2012090619727-12,1,01,1,23,M,03
2012090619727-12,2,01,2,37,M,02
2012090619727-12,2,03,3,26,M,03
2012090620355-12,1,01,1,20,F,04
2012090620355-12,2,01,2,23,F,02
2012090620355-12,2,03,3,26,M,02
2012090621117-12,1,01,1,34,M,  
2012090628813-12,1,01,1,49,M,  
2012090628813-12,1,09,2,41,M,  
2012090628841-12,1,01,1,26,F,  
201209062937-12,1,01,1,20,M,02
2012090630572-12,1,01,1,53,M,02
201209064093-12,1,01,1,25,M,02
201209064178-12,1,01,1,44,M,02
201209065332-12,1,01,1,34,M,  
201209065332-12,2,01,2,59,M,02
201209067447-12,1,01,1,27,M,  
20120906984-12,1,01,1,44,M,  
201209069882-12,1,01,1,23,M,02
201209069882-12,2,01,2,50,M,02
201209069882-12,2,03,3,58,F,02
20120906SO-12-025415,1,01,1,59,M,  
20120906SO-12-025415,1,03,2,48,F,  
20120906SO-12-025415,2,  ,4,71,F,  
20120906SO-12-025415,2,  ,5,62,M,  
20120906SO-12-025415,2,  ,6,58,F,  
20120906SO-12-025415,2,  ,7,64,F,  
20120906SO-12-025415,2,01,8,56,M,  
2012090712002843,1,01,1,66,M,02
2012090712006968,1,01,1,31,M,  
2012090712006968,2,01,2,18,F,02
2012090712015558,1,01,1,36,M,02
2012090712016789,1,01,1,57,M,  
2012090712024533,1,01,1,33,F,  
2012090712024533,2,01,2,46,F,02
2012090712027739,1,01,1,91,F,  
20120907D030-2012-02095A,1,01,1,38,M,02
20120907D030-2012-02930A,1,01,1,47,M,02
2012090812-00-9193,1,01,1,77,M,  
2012090812-00-9193,2,01,2,27,M,03
2012090812-00-9193,2,03,3,25,M,02
2012090812018278,1,01,1,, ,  
2012090812069548,1,01,1,41,M,02
20120908S0-12-007278,1,01,1,49,F,  
20120908SO-12-002852,1,01,1,23,M,  
20120908SO-12-002852,1,03,2,20,M,  
20120908SO-12-022561,1,01,1,52,M,  
20120908SO-12-022561,1,05,2,7,M,  
2012090912-009456,1,01,1,30,M,02
2012090912-009456,2,01,2,54,M,  
2012090912-020210,1,01,1,36,M,  
2012090912-020210,2,01,2,20,M,02
20120909D030/2012-00678A,1,01,1,21,F,02
2012091012-08-06-012501,1,01,1,29,M,  
2012091012-1528,2,01,1,33,M,02
2012091012001621,1,01,1,78,M,  
2012091012001621,2,01,2,58,F,02
2012091012004607,1,01,1,27,M,  
2012091012004607,2,01,2,55,M,02
2012091012004607,2,03,3,48,F,02
2012091012017349,1,01,1,22,F,  
2012091012030826,1,01,1,30,F,  
2012091012066350,1,01,1,55,M,  
2012091012074058,1,01,1,62,M,  
2012091012075516,1,01,1,28,F,02
2012091012075516,2,01,2,52,M,  
2012091012075516,2,03,3,66,M,04
20120912I-2011-005710,1,01,1,30,M,  
20120912I-2011-005710,1,02,2,25,F,  
20120912I-2011-005710,1,04,3,32,M,  
20120912I-2011-005710,1,05,4,29,M,02
20120912I-2011-005710,1,06,5,30,F,  
20120912I-2012-014024,1,01,1,62,M,  
20120912I-2012-016761,1,01,1,36,F,  
20120912SO-12-020940,1,01,1,45,M,  
20120912SO-12-020940,1,03,2,15,M,  
20121002B110-2012-00760A,1,01,1,50,M,02
201210052012-000760,1,01,1,39,M,02
201210062012016508,1,01,1,21,M,02
201210062012033157,1,01,1,26,M,02
20121008C040201200108A,1,01,1,74,M,02
20121009082812,1,01,1,61,M,02
20121009082812,1,04,2,54,F,04
20121009082812,2,01,3,29,M,  
20121009101112,1,01,1,70,F,02
20121009102212,1,01,1,43,F,02
20121009102212,2,01,2,20,M,  
20121009102712,1,01,1,28,F,  
20121009102712,2,01,2,80,F,02
20121016C040-2012-00004A,1,01,1,16,M,02
20121018B110-2012-01091A,1,01,1,35,M,02
20121019072/12,1,01,1,29,M,  
20121019072/12,2,01,2,20,M,04
20121019072/12,2,03,3,19,M,03
20121019072/12,2,04,4,18,M,  
20121019072/12,2,05,5,18,F,03
20121019072/12,2,06,6,18,M,02
20121019084-12,1,01,1,66,F,  
20121019084-12,1,03,2,31,F,  
20121019084-12,2,01,3,48,M,02
20121019084-12,2,04,4,47,F,02
2012102112-132,1,01,1,44,M,02
2012102112-279,1,01,1,68,M,02
2012102112-527,1,11,1,51,M,02
2012102112-527,2,01,2,52,M,04
2012102112-555,1,01,1,26,M,04
2012102112-555,1,03,2,23,F,02
2012102112-555,2,01,3,56,F,  
201210222012-39,1,01,1,74,M,02
20121022M2012-219,1,01,1,21,M,  
20121024TT12-A-059,1,01,1,24,M,  
20121024TT12-A-059,2,01,2,53,M,02
2012110112-3993,1,01,1,53,M,03
2012110112-3993,2,01,2,23,F,02
2012110112-3993,2,03,3,22,M,02
2012110112-3993,2,06,4,22,M,02
2012110112-4780,1,01,1,54,F,  
2012110112-9179,1,01,1,19,M,  
2012110112-9179,1,03,2,19,M,  
2012110112-9179,2,11,3,59,M,02
20121102I-2012-020620,1,  ,1,, ,  
20121102I-2012-021726,1,01,1,82,F,02
20121102I-2012-021726,2,01,2,54,F,03
20121102I-2012-021726,3,01,3,17,F,  
20121102I-2012-021726,3,03,4,48,F,  
20121102I-2012-023358,1,01,1,62,M,02
2012110312-19214,1,01,1,21,M,  
2012110312-24546,1,01,1,35,M,  
2012110312-25377,1,01,1,24,M,02
2012110312-28174,1,01,1,64,M,  
2012110312-28174,1,03,2,65,F,  
2012110312-28174,1,06,3,32,M,02
2012110312-30315,1,01,1,74,M,  
2012110312-30315,2,01,2,41,M,02
2012110312-40609,1,01,1,93,F,  
2012110312-40609,1,03,2,91,F,  
2012110312-41034,1,01,1,18,M,04
2012110312-41034,2,01,2,73,M,02
2012110312-41299,1,01,1,35,M,02
2012110312-46602,1,01,1,24,M,  
2012110312-46602,1,03,2,25,F,03
2012110312-9735,1,01,1,41,M,  
2012110312-9735,1,02,2,13,F,03
2012110312-9735,2,01,3,18,M,02
20121103C060-2012-00524A,1,01,1,20,F,02
20121103C060-2012-00524A,1,03,2,58,M,  
20121103C060-2012-00524A,1,04,3,16,F,  
20121103C060-2012-00524A,2,01,4,36,M,  
20121103C060-2012-00535A,1,01,1,18,F,02
20121103C060-2012-00535A,2,01,2,46,M,04
20121103C060-2012-00535A,2,02,3,65,F,02
20121104201206945,1,01,1,52,F,  
20121106HT2012-005851,1,01,1,43,M,  
20121106HT2012-015379,1,01,1,89,M,02
20121106HT2012-016923,1,01,1,21,F,03
20121106HT2012-016923,1,03,2,26,M,02
20121106HT2012-020329,1,01,1,27,M,04
20121106HT2012-020329,1,03,2,27,F,02
20121106HT2012-020329,2,01,3,31,M,02
20121106HT2012-025568,1,01,1,23,M,  
2012110712-28132-AC,1,01,1,25,M,  
2012110712-28132-AC,1,03,2,29,F,  
2012110712-28132-AC,1,06,3,6,F,  
2012110712-40440-AC,1,01,1,57,M,  
2012110712-40440-AC,2,01,2,38,M,02
2012110712-5115-AC,1,01,1,71,F,02
20121107C060-2012-01697A,1,01,1,42,F,04
20121107C060-2012-01697A,1,03,2,18,F,  
20121107C060-2012-01697A,2,01,3,32,M,02
20121107C060-2012-01697A,3,01,4,65,M,03
2012111012-5516,1,01,1,82,F,02
2012111012-5516,2,01,2,25,F,04
2012111012-9291,1,01,1,50,F,  
