id,vehicle_number,charge
2012090531207-12,1,39:4-50G                      
2012090531207-12,2,39:4-96                       
2012090610019-12,1,                              
2012090610840-12,1,                              
2012090611320-12,1,                              
2012090612-000019,1,39:4-50G                      
2012090612-000019,2,                              
2012090612-010502,1,39:3-40                       
2012090612-010502,2,39:4-50                       
2012090612-010502,3,39:4-96                       
2012090612-010502,4,39:4-50G                      
2012090612-011992,1,                              
2012090612-14958,1,DWI                           
2012090612-5439,1,39:4-97                       
2012090613-12,1,39:4-50                       
2012090615409-12,1,                              
2012090616476-12,1,                              
2012090616476-12,2,                              
2012090616977-12,1,                              
201209061708-12,1,39:4-129                      
201209061708-12,2,                              
2012090619247-12,1,39:4-50                       
2012090619727-12,1,                              
2012090619727-12,2,                              
2012090620355-12,1,FAILURE TO YIELD ROW          
2012090620355-12,2,UNREGISTERED VEHICLE          
2012090621117-12,1,                              
2012090628813-12,1,                              
2012090628841-12,1,                              
201209062937-12,1,39:3-29                       
201209062937-12,2,39:4-97                       
201209062937-12,3,39:4-88A                      
201209062937-12,4,39:4-96                       
2012090630572-12,1,                              
201209064093-12,1,39:3-70                       
201209064178-12,1,                              
201209065332-12,1,                              
201209065332-12,2,                              
201209067447-12,1,VIOLATION OF PROVISIONAL LIC.?
20120906984-12,1,                              
201209069882-12,1,DWI                           
201209069882-12,2,                              
20120906SO-12-025415,1,                              
20120906SO-12-025415,2,                              
2012090712002843,1,                              
2012090712006968,1,                              
2012090712006968,2,M497 CARELESS DRIVING 39:4-97 
2012090712015558,1,39:4-50                       
2012090712015558,2,                              
2012090712015558,3,                              
2012090712016789,1,M436 DRIVER/YIELD PEDESTRIANS?
2012090712024533,1,                              
2012090712024533,2,                              
2012090712027739,1,                              
20120907D030-2012-02095A,1,                              
20120907D030-2012-02930A,1,                              
2012090812-00-9193,1,UNLICENSED DRIVER             
2012090812-00-9193,2,                              
2012090812018278,1,                              
2012090812069548,1,                              
20120908S0-12-007278,1,                              
20120908SO-12-002852,1,39:4-127 39:3-75.2            
20120908SO-12-022561,1,                              
2012090912-009456,1,                              
2012090912-009456,2,39:4-90                       
2012090912-020210,1,39:4-96                       
2012090912-020210,2,39:4-50A                      
20120909D030/2012-00678A,1,39:4-97                       
2012091012-08-06-012501,1,                              
2012091012-1528,1,                              
2012091012-1528,2,                              
2012091012001621,1,                              
2012091012001621,2,                              
2012091012004607,1,                              
2012091012004607,2,                              
2012091012017349,1,39:4-36A(1)                   
2012091012030826,1,                              
2012091012066350,1,                              
2012091012074058,1,                              
2012091012075516,1,                              
2012091012075516,2,                              
20120912I-2011-005710,1,39:4-50 DRIVING WHILE UNDER T?
20120912I-2011-005710,2,                              
20120912I-2012-014024,1,                              
20120912I-2012-016761,1,39:3-10 UNLICENSED DRIVER     
20120912SO-12-020940,1,39:4-50                       
20121002B110-2012-00760A,1,                              
201210052012-000760,1,                              
201210052012-000760,2,                              
201210062012016508,1,                              
201210062012033157,1,39:4-50 DRIVING WHILE UNDER T?
20121008C040201200108A,1,                              
20121009082812,1,39:4-97                       
20121009082812,2,                              
20121009101112,1,                              
20121009102212,1,39:4-97                       
20121009102212,2,                              
20121009102712,1,                              
20121009102712,2,                              
20121016C040-2012-00004A,1,39:3C-17B                     
20121018B110-2012-01091A,1,                              
20121019072/12,1,                              
20121019072/12,2,39:4-97                       
20121019084-12,1,39:4-97                       
20121019084-12,2,                              
2012102112-132,1,39:4-96 RECKLESS              
2012102112-279,1,39:4-88B                      
2012102112-527,1,                              
2012102112-527,2,39:4-97                       
2012102112-555,1,39:4-144                      
2012102112-555,2,                              
201210222012-39,1,39:4-97                       
20121022M2012-219,1,NO CHARGE                     
20121024TT12-A-059,1,39:4-90                       
20121024TT12-A-059,2,                              
2012110112-3993,1,39:4-50                       
2012110112-3993,2,                              
2012110112-4780,1,                              
2012110112-9179,1,39:4-97                       
2012110112-9179,2,                              
20121102I-2012-020620,1,                              
20121102I-2012-021726,1,39:4-97                       
20121102I-2012-021726,2,39:6B-2                       
20121102I-2012-021726,3,39:6B-2                       
20121102I-2012-023358,1,                              
2012110312-19214,1,39:4-36 A(1)                  
2012110312-24546,1,39:4-36A(1)                   
2012110312-25377,1,39:4-97                       
2012110312-28174,1,                              
2012110312-30315,1,39:4-144                      
2012110312-30315,2,39:4-96                       
2012110312-40609,1,39:4-97                       
2012110312-41034,1,39:4-97                       
2012110312-41034,2,                              
2012110312-41299,1,39:4-97                       
2012110312-46602,1,39:4-50                       
2012110312-9735,1,39:4-90                       
2012110312-9735,2,                              
20121103C060-2012-00524A,1,39:4-97 CARELESS DRIVING      
20121103C060-2012-00524A,2,                              
20121103C060-2012-00535A,1,39:4-97                       
20121103C060-2012-00535A,2,                              
20121104201206945,1,                              
20121106HT2012-005851,1,                              
20121106HT2012-015379,1,39:4-97                       
20121106HT2012-016923,1,39:4-97                       
20121106HT2012-020329,1,                              
20121106HT2012-020329,2,39:4-88.A                     
20121106HT2012-025568,1,39:4-97                       
2012110712-28132-AC,1,39:3 4                        
2012110712-40440-AC,1,                              
2012110712-40440-AC,2,39:4 88B                      
2012110712-5115-AC,1,39:4 97                       
20121107C060-2012-01697A,1,                              
20121107C060-2012-01697A,2,                              
20121107C060-2012-01697A,3,                              
2012111012-5516,1,39:4-90                       
2012111012-5516,2,                              
2012111012-9291,1,39:4-10.10                    
2012111112001443,1,                              
2012111112002452,1,DL/REGISTRATION SUSPENDED     
2012111112003918,1,CARELESS DRIVING              
2012111112009537,1,                              
2012111112013254,1,                              
20121112D010-2012-01190A,1,39:4-97                       
20121112D010-2012-01190A,2,                              
20121112D010-2012-01190A,3,                              
20121112D010-2012-01190A,4,                              
20121112D010-2012-01285A,1,                              
20121112D010-2012-01285A,2,                              
20121112I-2012-006924,1,39:4-50 DWI                   
20121112I-2012-006924,2,                              
201211132012-11092,1,                              
201211132012-11092,2,                              
201211132012-11092,3,                              
201211132012-11092,4,                              
201211132012-11602,1,                              
201211132012-11602,2,39:4-97                       
201211132012-21832,1,39:4-97                       
201211132012-35018,1,                              
201211132012-35018,2,39:4-97                       
201212011202070701A,1,                              
201212011202070701A,2,                              
201212011207294040A,1,                              
201212011209174927A,1,39:4-97 CARLESS DRIVING       
201212011209174927A,2,                              
20121201D010-2012-01890A,1,                              
20121202I-2012-006537,1,                              
2012120312-807,1,CARELESS DRIVING              
2012120312-807,2,                              
2012120312-807,3,                              
2012120412-10025,1,                              
2012120412-10025,2,39:4-90                       
2012120412-25616,1,                              
2012120412-29792,1,39:4-97                       
2012120412-53682,1,39:4-50                       
2012120412-54335,1,                              
2012120412-54335,2,                              
2012120412-54335,3,CARELESS DRIVING              
20121204D010-2012-00902A,1,39:4-126                      
20121204D010-2012-00902A,2,                              
20121204D010-2012-01013A,1,39:4-97                       
2012120512011466,1,                              
2012120512013379,1,                              
2012120512013379,2,39:4-97                       
2012120512040502,1,39:4-97                       
2012120512?35955,1,                              
20121205B130-2012-02073A,1,39:4-50 DWI                   
20121205B130-2012-02073A,2,                              
20121205B130-2012-03121A,1,                              
20121205B130-2012-03121A,2,                              
20121205D010-2012-01646A,1,                              
2012120912015039,1,39:4-96 RECKLESS DRIVING      
2012120912015039,2,                              
2012120912015039,3,                              
2012120912023221,1,39:3-40 SUSPENDED DL          
2012120912028548,1,                              
2012120912028548,2,                              
2012120912028548,3,                              
2012120912030691,1,                              
2012120912030691,2,                              
2012120912041904,1,39:4-85 IMPROPER PASSING      
2012120912044386,1,                              
2012120912044386,2,                              
2012121012-10080,1,39:4-97                       
2012121012-10080,2,                              
2012121012-10080,3,                              
2012121012-10080,4,                              
2012121012-10080,5,                              
2012121012-34852,1,39:4-36                       
201212122012-00393,1,CARELESS                      
201212122012-00393,2,                              
201212122012-00393,3,                              
201212122012-07562,1,39:4-97                       
201212122012-12910,1,FAIL TO STOP AT RED LIGHT     
201212122012-12910,2,CARELESS DRIVING              
201212142012-00043566,2,                              
2012121512062396,1,39:3-76.2 SAFETY BELTS        
2012121512062396,2,39:4-50 DUI/DWI               
2012121612005213,1,                              
2012121612005213,2,                              
2012121612043919,1,                              
2012121712001656,1,                              
2012121712001656,2,                              
2012121712007746,1,39:4-97 CARELESS DRIVING      
2012121712012315,1,                              
2012121712021965,1,39:4-97 CARELESS DRIVING      
2012121712029384,1,39:4-97 CARELESS DRIVING      
2012121712029743,1,39:4-97 CARELESS DRIVING      
2012121812-34857,1,                              
201212182012-005295,1,                              
2012121912001610,1,                              
2012121912007134,1,                              
2012121912010753,1,                              
2012121912014494,1,                              
2012121912014577,1,                              
20121219E050-2012-00307A,1,                              
20121220I-2013-015671,1,                              
20121221I-2012-004488,1,39:4-98 SPEEDING              
20121221I-2012-004488,2,                              
20121221I-2012-004488,3,                              
20121221I-2012-004488,4,                              
20121221I-2012-015871,1,39:4-97 CARELESS DRIVING      
20121221I-2012-015871,2,                              
20121221I-2012-018205,1,39:4-129 ACTION AT MVC        
20121221I-2012-035629,1,39:4-50 OPERATE MOTOR VEHICL? 
20121221I-2012-035629,2,                              
20121221I-2012-035629,3,                              
20121221I-2012-051484,1,                              
20121221I-2012-051484,2,                              
2012122212004043,1,39:4-97                       
2012122212004043,2,                              
2012122212009246,1,                              
2012122212009246,2,                              
2012122212012117,1,39:4-50 DUI/DWI               
2012122212017038,1,39:4-50 DUI/DWI               
2012122212022501,1,                              
2012122212022501,2,                              
2012122212025992,1,39:4-50                       
2012122212025992,2,39:4-49.1                     
2012122412000640,1,                              
2012122412000640,2,                              
201212241200763,1,39:3-10 39:4-97 39:4-88B      
2012122512007484,1,39:4-97 TRAFFIC REGULATION    
2012122512018866,1,                              
2012122512018866,2,                              
2012122512018866,3,                              
2012122512039378,1,                              
2012122512039378,2,                              
2012122512047193,1,                              
2012122512081618,1,39:4-97 TRAFFIC REGULATION    
2012122512105072,1,                              
2012122512105072,2,                              
20121225D010-2012-00235A,1,                              
20121225D010-2012-00235A,2,                              
20121225D010-2012-01123A,1,                              
20121225D010-2012-01123A,2,39:3-76.2F                    
2012130312-2343,1,2C:12-1.1 2C:12-1.2/AA-047551?
2012130312-9674,1,FAILURE TO STOP CARELESS DRIV?
2012130312-9674,2,                              
2012130312AP33765,1,                              
2012130412-003120,1,                              
2012130912-2088,1,39:4-97 CARELESS DRIVING      
2012130912-2165,1,                              
2012130912-2738,1,39:4-50                       
20121311I-2012-006641,1,39:4-97 CARELESS DRIVING      
20121311I-2012-014096,1,39:4-97 CARELESS DRIVING      
2012131512-136,1,39:4-144                      
2012131512-136,2,39:4-97.2                     
201213162012-0012557,1,                              
2012131812-10312-AC,1,                              
2012131812-11033-AC,1,39:4-144                      
2012131812-11033-AC,2,                              
2012131812-22559-AC,1,39:3 40                       
2012131912-16423-AC,1,                              
2012131912-16423-AC,2,                              
2012131912-2264-AC,1,                              
2012131912-2264-AC,2,                              
2012131912-27022-AC,1,39:4 50                       
2012131912-27022-AC,2,                              
2012131912-27022-AC,3,                              
2012131912-31150-AC,1,                              
2012131912-31150-AC,2,                              
2012131912-36161-AC,1,39:4 97                       
2012131912-36161-AC,2,                              
2012131912-36319-AC,1,39:4 50 OPERATING M.V. UNDER ?
2012131912-43501-AC,1,                              
2012131912-54001-AC,1,39:4 81                       
2012131912-54001-AC,2,                              
2012131912-58030-AC,1,39:4 97                       
2012131912-58030-AC,2,                              
2012131912-6444-AC,1,                              
2012131912-6444-AC,2,                              
2012132112-2816,1,39:4-50                       
2012132112-2816,2,                              
2012132112-2816,3,                              
2012132112-3841,1,                              
2012132112-3841,2,                              
2012132212-7107,1,MULTIPLE                      
2012132212-7107,2,                              
20121323I-2012-018301,1,39:4-97 CARELESS DRIVING      
2012132512-961-AC,1,                              
2012132512-961-AC,2,                              
2012132612-8254,1,                              
2012132612-8254,2,                              
2012132612MN19270,1,                              
2012132612MN24536,1,                              
201213262012-13252,1,                              
2012132812-031117,1,                              
20121330I-2012-005004,1,                              
20121330I-2012-005004,2,                              
201213311201240102,1,                              
201213311201240102,2,39:4-50                       
201213311201240102,3,                              
201213311203170101,1,39:4-50 ?                     
201213311203180070,1,                              
201213311203180070,2,39:3-40 39:3-4 39:6B-2 39:4-1?
20121331120520-0036,1,                              
20121331120520-0036,2,39:4-96                       
20121331121021-0082,1,                              
201213311211260035,1,                              
2012133120928-0084,1,                              
20121331E050-2012-00806A,1,39:3-76.2F FAILURE TO WEAR SE?
20121331E050-2012-00962A,1,39:4-96                       
20121332C060-2012-00376A,1,                              
20121332C060-2012-00376A,2,39:4-96                       
20121332C060-2012-00376A,3,39:3-40                       
20121332C060-2012-01077A,1,                              
2012133412NT28561,1,                              
2012133412NT28561,2,                              
2012133412NT33124,1,                              
2012133412NT33124,2,                              
2012133412NT34383,1,                              
201213342012-06863,1,                              
201213342012-06863,2,                              
201213342012-10531,1,CARELESS DRIVING              
201213342012-10531,2,                              
201213342012-14313,1,                              
201213342012-14452,1,                              
201213342012-21046,1,PENDING                       
201213342012-21046,2,PENDING                       
201213342012-27503,1,39:4-129                      
201213342012-27503,2,                              
201213362012-6888,1,39:4-97                       
201213362012-6888,2,                              
201213372012-1343,1,39:4-50 39:4-96               
201213372012-377,1,                              
201213372012-377,2,                              
2012133912-452-AC,1,39:4 50 OPERATING M.V UNDER T?
2012133912-807-AC,1,                              
2012133912-97-AC,1,                              
2012133912-97-AC,2,                              
20121345I-2012-03156,1,                              
201213502012-4176,1,                              
20121351C060201200416A,1,                              
201213522012-00507,1,                              
201213522012-00870,1,39:4-50 39:4-96               
201213522012-01901,1,39:4-144 & 39:4-97            
201213522012-01901,2,                              
201213522012-01995,1,                              
2012140112-00650,1,                              
2012140112-00650,2,                              
2012140312-17665-AC,1,39:4-97 CARELESS DRIVING      
2012140312-3753-AC,1,                              
2012140312-3753-AC,2,39:4-81 FAILURE TO OBSERVE TR?
2012140312-3753-AC,3,                              
201214062012-003979,1,39:4-97 CARELESS DRIVING      
201214062012-004034,1,                              
20121406AWI-12-1092,1,39:4-90                       
20121406AWI-12-1092,2,39:4-126                      
2012140712-0487,1,39:4-84                       
2012140712-0487,2,                              
2012140712-0487,3,                              
201214082012-020640,1,                              
201214092012-22678,1,39:4-155 39:4-82 39:4-90 39:4?
201214092012-22678,2,                              
201214092012-25735,1,DWI CARESS AND RECKLESS DRIVI?
201214092012-25735,2,LEAVING SCENE FAILURE TO REPO?
201214092012-25735,3,FAILURE TO KEEP RIGHT UNSAFE ?
201214092012-25737,1,DWI CARELSS AND RECKLESS DRIV?
201214092012-25737,2,LEAVING SCENE FAILURE TO REPO?
201214092012-25737,3,FAILURE TO KEEP RIGHT UNSAFE ?
201214092012-25737,4,UNLICENSED NO SEATBELT        
201214092012-25737,5,SPEEDING DRIVING ON SIDEWALK  
201214092012-3459,1,39:4-50 39:4-96 39:4-88 39:3-?
201214092012-6271,1,                              
2012141012-14756,1,39:4-50                       
2012141012-14756,2,39:4-96                       
20121411B080-2012-01030A,1,                              
20121411B080-2012-01030A,2,                              
201214122012-003896,1,RECKLESS DRIVING (39:4-96)    
201214122012-007825,1,                              
201214122012-007825,2,                              
201214122012-008615,1,                              
201214122012-008615,2,39:4-50 MORE CHARGES PG2      
201214122012-008616,1,39:4-50                       
201214122012-027560,1,D.W.I. 39:4-50                
20121412B080201200661A,1,                              
201214132012-001338,1,                              
201214132012-005528,1,                              
2012141420120000419,1,39:4-50                       
2012141420120008809,1,39:4-88A                      
2012141420120008809,2,39:3-76.2F                    
2012141512-1715,1,39:4-97                       
2012141612-06399,1,                              
2012141612-06399,2,                              
201214212012-616,1,39:4-96 39:4-97               
20121421I-2012-008486,1,                              
20121421I-2012-010896,1,39:4-97 CARELESS DRIVING      
20121421I-2012-010896,2,39:4-97.3 OPERATE WHILE ON CE?
201214232012-003976,1,                              
201214232012-003976,2,39:4-144                      
201214232012-021532,1,                              
2012142512-0090,1,39:4-50 4-96 4-88B            
201214272012-006934,1,39:4-98                       
201214272012-018011,1,                              
201214272012-018011,2,                              
201214272012-074071,1,39:4-50                       
201214282012-000242,1,                              
201214282012-000242,2,                              
2012142912-27045,1,                              
2012142912-27045,2,                              
2012142912-8857,1,39:4-97                       
201214292012-0016995,1,                              
201214292012-0029764,1,                              
201214292012-10377,1,RECKLESS DRIVING 39:4-96      
201214292012-10377,2,IMPROPER PASSING 39:4-85      
20121430LH-2012-006352,1,39:4-97                       
201214322012-017946,1,                              
201214322012-023539,1,                              
201214322012-025326,1,39:4-97                       
201214322012-025592,1,                              
201214322012-026404,1,                              
201214322012-026404,2,                              
201214352012-008161,1,                              
201214352012-008161,2,                              
20121435B080201200285A,1,                              
20121435B080201200285A,2,                              
201214362012-001654,1,39:4-97                       
201214362012-001654,2,                              
201214362012-005517,1,                              
20121436B080201200674A,1,39:4-97 CARELESS              
20121436B080201200674A,2,                              
201214382012-014467,1,                              
201214382012-014467,2,39:4-97                       
2012150512-265,1,                              
2012150512-265,2,                              
2012150512-265,3,                              
2012150512-537,1,CARELESS DRIVING              
2012150512-537,2,                              
2012150512-591,1,39:4-369(1)                   
2012150512-602,1,39:4-88B                      
2012150512-602,2,                              
2012150512-666,1,34:4-50                       
2012150512-802,1,4-97                          
2012150512-802,2,39:4-886                      
20121505E030-2012-00606A,1,39:3-40                       
201215062012-00003534,1,39:3-72                       
201215062012-00003534,2,                              
201215062012-00013079,1,39:4-97                       
201215062012-00013079,2,                              
201215062012-00013622,1,39:4-88B                      
201215062012-00013622,2,                              
201215062012-00014476,1,                              
201215062012-00014476,2,                              
201215062012-00014476,3,                              
201215062012-00014476,4,                              
201215062012-00022253,1,39:4-88B                      
201215062012-00023374,1,39:4-50                       
201215062012-00023374,2,                              
201215062012-00023374,3,                              
201215062012-00023374,4,                              
201215062012-00041701,1,                              
201215062012-00051367,1,39:4-97                       
201215062012-00051367,2,                              
201215062012-00067553,1,                              
20121506E050201200572A,1,                              
2012150712-10388,1,                              
2012150712-10388,2,39:4-144                      
2012150712-14203,1,39:4-50                       
2012150712-15817,1,                              
2012150712-20491,1,                              
2012150712-21012,1,39:4-97 3-29C                 
2012150712-21012,2,                              
2012150712-23521,1,                              
2012150712-23521,2,                              
2012150712-24720,1,39:3-4                        
2012150712-24720,2,39:3-4                        
2012150712-27343,1,                              
2012150712-27343,2,                              
2012150712-2925,1,39:4-90                       
2012150712-2925,2,                              
2012150712-33224,1,39:4-50                       
2012150712-33224,2,                              
2012150712-33224,3,                              
2012150712-33224,4,                              
2012150712-34419,1,39:4-81 4-85.1 4-97           
2012150712-34419,2,                              
2012150712-34602,1,                              
2012150712-36236,1,                              
2012150712-36236,2,39:4-81                       
2012150712-36587,1,                              
2012150712-36587,2,39:4-144 39:3-10A             
2012150712-41212,1,                              
2012150712-41463,1,                              
2012150712-43717,1,39:4-81                       
2012150712-43717,2,                              
2012150712-50015,1,39:4-50                       
2012150712-50015,2,                              
2012150712-50373,1,                              
2012150712-50373,2,                              
2012150712-50373,3,                              
2012150712-50373,4,39:4-97                       
2012150712-52690,1,39:4-97                       
2012150712-52690,2,39:3-76.7                     
2012150712-52845,1,                              
2012150712-57257,1,                              
2012150712-58213,1,                              
2012150712-58219,1,39:3-76.7 3-76.3              
2012150712-6683,1,39:4-97                       
2012150712-70499,1,                              
2012150712-70683,1,39:4-144                      
2012150712-70683,2,                              
2012150712-70929,1,                              
2012150712-70929,2,                              
2012150712-74730,1,39:4-88B                      
20121508C120-2012-00015A,1,39:4-97                       
20121511I-2012-005962,1,39:4-50                       
20121511I-2012-008378,1,                              
20121511I-2012-014223,1,39:4-97                       
20121511I-2012-021323,1,39:4-129B ACTION IN CASE OF A?
20121511I-2012-031278,1,                              
20121511I-2012-031278,2,                              
20121511I-2012-031777,1,                              
20121511I-2012-036201,1,39:4-88B TRAFFIC ON MARKED LA?
20121511I-2012-037397,1,                              
20121511I-2012-038053,1,                              
20121511I-2012-038053,2,39:4-50 DRIVING WHILE INTOXIC?
20121511I-2012-040057,1,39:4-97 CARELESS DRIVING      
20121511I-2012-041827,1,39:4-81 FAILURE TO OBSERVE SI?
20121511I-2012-041827,2,                              
20121511I-2012-049547,1,39:4-50 BRIVING WHILE INTOXIC?
20121512120005281,1,                              
20121512120008428,1,39:3-4                        
20121512120008428,2,39:3-4                        
20121512120018032,1,                              
20121512120018032,2,                              
20121512120022884,1,                              
20121512120022884,2,                              
20121512120027680,1,                              
20121512120027680,2,39:4-66B                      
2012151412-04244,1,                              
2012151412-24303,1,                              
2012151412-29786,1,                              
2012151412-39191,1,39:4-97                       
2012151412-47027,1,                              
2012151412-47452,1,                              
2012151412-47452,2,                              
2012151412-55162,1,                              
2012151412-69205,1,39:4-82                       
2012151412-69205,2,39:3-10                       
2012151412-76694,1,PENDING                       
2012151412-77890,1,                              
2012151412-85394,1,                              
2012151412-85394,2,                              
2012151412-92887,1,                              
2012151412-92887,2,                              
2012151412-97954,1,                              
2012151412-97954,2,37:4-144                      
2012151412-97954,3,                              
2012151412-98990,1,39:4-50 39:4-97 39:3-10       
20121514E050-2012-00189A,1,*                             
2012151612-4263,2,                              
2012151612-5355,1,                              
2012151612-5355,2,39:4-119A                     
2012151612-8464,1,                              
2012151612-8464,2,                              
2012151612-9839,1,39:4-144                      
2012151612-9839,2,                              
201215172012-809,1,                              
201215182011-392,1,39:4-129 LEAVING THE SCENE    
201215182012-140,1,                              
201215182012-140,2,                              
201215182012-146,1,FAIL TO YIELD ROW AT INTERSE? 
201215182012-146,2,                              
201215182012-164,1,                              
201215182012-164,2,                              
201215182012-170,1,39:4-144                      
201215182012-170,2,                              
201215182012-217,1,                              
201215182012-258,1,                              
201215182012-320,1,                              
201215182012-338,1,FAIL TO WEAR SEATBELT 39:3-76?
201215182012-377,1,39:3C-17 OPERATION OF ATV ON ?
201215182012-377,2,NO ACTION                     
201215182012-456,1,FAILURE TO MAINTAIN LANE 39:4?
201215182012-693,1,39:4-66.1                     
201215182012-693,2,                              
20121520I-2012-29356,1,39:4-50                       
2012152512-266,1,                              
2012152512-414,1,                              
2012152512-414,2,                              
2012152512-436,1,39:4-81                       
2012152512-436,2,                              
201215302012-002416,1,                              
201215302012-006257,2,39:4-97                       
201215302012-012468,1,                              
20121530I-2012-017131,1,                              
20121530I-2012-017131,2,                              
20121530I-2012-017131,3,39:3-10 UNLICENSED DRIVER     
20121530I-2012-024956,1,                              
20121530I-2012-025927,1,                              
2012153312000731,1,                              
2012153312048484,1,39:4-90                       
2012153312048484,2,                              
2012153312048484,3,                              
2012160212-10478,1,                              
2012160212-11067,1,                              
2012160212-11067,2,                              
2012160212-12562,1,39:4-50                       
2012160212-12562,2,                              
2012160212-12599,1,                              
2012160212-12599,2,                              
2012160212-1507,1,39:3-4                        
2012160212-1507,2,39:4-50                       
2012160212-15099,1,                              
2012160212-2136,1,                              
2012160212-2136,2,                              
2012160212-2136,3,                              
2012160212-2136,4,                              
2012160212-2440,1,                              
2012160212-2440,2,DWI 2/29/12                   
2012160212-274,1,                              
2012160212-274,2,                              
2012160212-274,3,                              
2012160212-4,1,39:4-50 (DWI)                 
2012160212-6445,1,CL503750 39:4-50              
2012160212-8897,1,39:6B-2                       
2012160312-00525,1,                              
20121604I-2012-014302,1,                              
20121604I-2012-014302,2,39:4-97.3 USE OF HANDHELD CEL?
2012160512-06198,1,                              
2012160512-06198,2,                              
2012160512-07352,1,39:4-36 FAILURE TO YIELD TO   
2012160512-07499,1,                              
2012160712-39830,1,                              
2012160712-39830,2,                              
201216072012-17346,1,39:4-129                      
201216072012-17346,2,39:4-50                       
201216072012-37779,1,39:4-50G                      
201216072012-37779,2,                              
2012160801299956,1,                              
2012160801299956,2,                              
2012160812-009118,1,                              
2012160812-009118,2,                              
2012160812-009118,3,                              
2012160812-011936,1,                              
2012160812-011936,2,                              
2012160812-025861,1,                              
2012160812-025861,2,39:3-40                       
2012160812-038810,1,                              
2012160812-038810,2,                              
2012160812-072604,1,39:4-50 39:3-40 39:4-82       
2012160812-072604,2,S760120 S760158               
2012160812-074533,1,39:4-50                       
2012160812-082335,1,39:3-4 39:3-29(S854099)       
2012160812-082335,2,39:4-98                       
2012160812-085565,1,39:4-97.3A                    
2012160812-085565,2,                              
2012160812-085565,3,                              
2012160812-111864,1,39:4-129                      
2012160812-111864,2,                              
2012160812-122555,1,                              
2012160812-122555,2,                              
2012160812-67908,1,                              
2012160812-85292,1,39:4-50                       
201216082012-73724,1,                              
2012160833802,1,                              
2012160833802,2,                              
2012160833802,3,                              
2012160859826,1,                              
2012160859826,2,                              
201216088614,1,39:4-129                      
201216088614,2,                              
201216088930,1,                              
201216088930,2,                              
20121608B060-2012-02517A,1,                              
20121608B060-2012-02517A,2,                              
20121608PCSD12-01082,1,39:4-50.14                    
20121608PCSD12-01082,2,39:3-40                       
2012160912-00923,1,39:4-50 39:4-51B              
201216106666,1,                              
20121611I-2012-002614,1,39:4-50 DWI                   
20121611I-2012-002615,1,SEE PAGE 2                    
20121611I-2012-002615,2,                              
20121611I-2012-008685,1,CARELESS DRIVING              
2012161212-03113,1,39:4-32                       
20121612B060201201148A,1,                              
201216132012-000558,1,NONE ISSUED AT SCENE          
201216132012-001718,1,6B-2 39:3-4 39:3-76.7         
201216142012004458,1,                              
201216142012006724,1,                              
201216142012010117,1,39:4-97                       
201216142012010117,2,                              
201216142012010117,3,39:3-40                       
201216142012010117,4,                              
201216142012013484,1,                              
201216142012016294,1,                              
201216142012016294,2,                              
201216142012016294,3,39:6B-2                       
201216142012018496,1,                              
201216142012018496,2,                              
201216142012018496,3,                              
201216142012023422,1,                              
201216142012023422,2,39:3-40                       
201216142012025701,1,                              
201216142012029479,1,                              
201216142012029479,2,                              
201216142012030651,1,39:4-50                       
201216142012031074,1,39:4-50                       
201216142012033534,1,                              
201216142012033534,2,                              
201216142012034456,1,                              
201216142012034456,2,39:4-50G                      
201216142012035056,1,39:3-4                        
20121614PCSD12-02481,1,3-76.2F FAILURE TO WEAR SEATB?
2012161512-15437-AC,1,                              
2012161512-15437-AC,2,39:4 144                      
20121701A140-2012-00539A,1,                              
20121701A140-2012-00539A,2,                              
201217052012-002813,1,39:4-97                       
20121705A140-2012-00428A,1,                              
20121705A140-2012-00428A,2,                              
20121710A040-2012-00761A,1,39:4-82                       
20121710A040-2012-00761A,2,                              
20121711A140-2012-00395A,1,                              
20121711A140-2012-00395A,2,                              
20121714A140201200134A,1,                              
2012180112006494,1,                              
20121801B130201201745A,1,                              
2012180212012537,1,                              
2012180212012537,2,39497 CARELESS DRIVING        
20121802B130-2012-00739A,1,39:4-14.3.0                   
20121802B130-2012-02813A,1,39:4-50                       
20121802BT-2012-010092,1,39:4-144                      
20121802BT-2012-010092,2,                              
20121802BT-2012-017289,1,39:4-58 39:4-66 39:4-97       
20121802BT-2012-017289,2,                              
20121803I-2012-016369,1,                              
20121803I-2012-016798,1,39:3-10 UNLICENSED DRIVER     
20121803I-2012-016798,2,39:4-144                      
201218062012-00000130,1,                              
201218062012-00000130,2,39:4-97                       
201218062012-00000692,1,                              
201218062012-00000692,2,                              
201218062012-00000852,1,39:4-90                       
201218062012-00001587,1,                              
201218062012-00001859,1,39:4-144                      
201218062012-00001859,2,                              
201218062012-00002289,1,                              
201218062012-00003149,1,39:4-97                       
201218062012-00003346,1,                              
201218062012-00003346,2,                              
20121806B130201201679A,1,39:4-98                       
2012180812006610,1,39:3-40 DRIVING WHILE SUSPEND?
2012180812027566,1,                              
2012180812032475,1,39:3-44 UNSAFE VEHICLE        
2012180812032475,2,                              
2012180812032475,3,                              
2012180812039737,1,39:4-81                       
2012180812039737,2,                              
2012180812041479,1,                              
2012180912-263-AC,1,                              
20121809AC-226/12-4104,1,                              
20121809CC71/12-529,1,                              
20121809CC71/12-529,2,39:3-76.2F                    
201218102012-877,1,                              
201218102012-978,1,39:4-82                       
201218102012-978,2,                              
