id,vehicle_number,year,make,model,hit_run
201501112015-00030667,1,2003,TOYOTA,COROLLA, 
201501112015-00030667,2,2012,GMC,, 
201501112015-00035223,1,2005,HONDA,ACCORD, 
201501112015-00035223,2,2012,HONDA,PILOT, 
201501112015-00035223,3,2003,NISSAN,ALTIMA, 
201501112015-00039157,1,2003,CHEVROLET,VENTURE, 
201501112015-00039157,2,2006,FORD,ECONOLINE E35, 
201501122015014347,1,2001,HONDA,ACC, 
201501122015016226,1,2007,TOYOTA,CAM, 
201501122015016226,2,2006,HONDA,ACC, 
201501122015020681,1,2015,TOYOTA,OTH, 
201501122015020681,2,2002,SATURN,, 
201501122015022492,1,2003,CHEVROLET,EXP, 
201501122015022492,2,2013,CHEVROLET,SON, 
201501122015025188,1,2001,CHEVROLET,CAV, 
201501122015028003,1,    ,KTM,UNK, 
201501122015037780,1,2014,FORD,P4B, 
201501122015037780,2,1992,HARLEY DAVIDSON,XL, 
201501122015041112,1,2015,SUBARU,LEG, 
201501122015041112,2,2012,HONDA,ACC, 
20150112A160-2015-00289A,1,2015,MITSUBISHI,OUTLANDER, 
20150112A160-2015-00304A,1,2003,HYUNDAI,SANTA FE, 
20150112A160-2015-00304A,2,2015,FORD,F-250, 
20150113I-2015-07805,1,2011,MERCURY,GRA, 
20150113I-2015-07805,2,2013,FORD,F15, 
20150113I-2015-18388,1,2002,CHEVROLET,MAL, 
20150113I-2015-18388,2,2011,TOYOTA,TUN, 
20150117I-2015-001864,1,2001,CHEVROLET,S10, 
20150119I-2015-035806,1,2001,CHEVROLET,G25, 
20150120E030-2015-00010A,1,2002,CHEVROLET,SILVERADO, 
20150120E030-2015-01433A,1,2006,NISSAN,PATHFINDER, 
20150122I-2015-08114,1,2014,KIA,SOU, 
20150122I-2015-08114,2,2014,LAND ROVER,RAN, 
20150122I-2015-11394,1,2013,GMC,TER, 
20150122I-2015-11394,2,1998,FORD,EXP, 
20150122I-2015-11394,3,2005,NISSAN,QUE, 
2015020315-01745,1,1998,VOLVO,S70,Y
2015020315-29337,1,2007,HONDA,CIV, 
2015020315-40538,1,2013,NISSAN,ARM, 
2015020515-00414,1,2014,FORD,FUSSION, 
2015020515-00414,2,1997,ACURA,CL, 
2015020515-00414,3,2012,NISSAN,ROGUE, 
2015020515-00414,4,2002,GMC,SAVANNA, 
2015020515-08867,1,2001,TOYOTA,COROLLA, 
2015020515-08867,2,2007,FORD,F150, 
2015020515-08867,3,2012,FORD,ECONOL, 
20150206I-2015-000220,1,2015,NISSAN,4D, 
20150206I-2015-005305,1,2012,INFINITI,SL, 
20150206I-2015-005305,2,2005,JEEP,CHEROKEE, 
20150206I-2015-012239,1,2010,TOYOTA,COR, 
201502072015-008888,1,1996,INTERNATIONAL,470, 
201502072015-009844,1,2005,TOYOTA,HIGHLAND, 
20150211B060-2015-00835A,1,1996,OLDS,CIERA, 
20150211B060-2015-02238A,1,2001,CHEVROLET,MALIBU, 
20150211B060-2015-02238A,2,2005,INTERNATIONAL,TRUCK, 
20150211B060-2015-02238A,3,2008,FORD,PICKUP, 
20150211I-2015-039763,1,2009,HONDA,CRV, 
20150211I-2015-039763,2,2013,ACURA,RDX, 
201502132015-002289,1,2003,JEEP,LIBERTY, 
201502132015-003844,1,2010,NISSAN,SEN, 
201502132015-003844,2,2003,BUICK,REG, 
20150215I-2015-036263,1,2014,MERCEDES BENZ,ML350, 
20150216I-2015-020172,1,2014,LEXUS,ES, 
20150216I-2015-020172,2,2012,BOBCAT,SKID STEE, 
2015021715-10356,1,2009,HONDA,PIL, 
2015021715-10356,2,2000,TOYOTA,CEL, 
2015021715-18583,1,2015,NISSAN,ALT, 
2015021815-14706-AC,1,2010,HONDA,CIVIC, 
2015021815-14706-AC,2,1998,HONDA,CRV, 
2015021815-4190-AC,1,2003,HYUNDAI,SONATA, 
20150219I-2015-030307,1,2007,MAZDA,CX9, 
20150219I-2015-037873,1,2001,LEXUS,RX300, 
20150219I-2015-037873,2,2010,HYUNDAI,ELANTRA, 
2015022015-16065,1,2011,TOYOTA,HIGHLANDER, 
2015022015-1834,1,2003,AUDI,4DR, 
2015022015-8635,1,2013,VOLKSWAGEN,GOLF, 
2015022015-8635,2,2014,AUDI,S4, 
20150221I-2015-027121,1,2003,CHEVROLET,BLZ, 
20150221I-2015-027121,2,1996,SUZUKI,LS6, 
20150221I-2015-029821,1,2006,BMW,525, 
20150221I-2015-029821,2,1996,VOLKSWAGEN,JET, 
20150221I-2015-032607,1,2005,BEN,TOR, 
20150221I-2015-032607,2,2008,HONDA,PIL, 
20150221I-2015-032804,1,1999,MERCEDES BENZ,280, 
20150222I-2015-014639,1,2016,TOYOTA,COROLA, 
2015022315-041402,1,2004,HONDA,CRV, 
2015022315-041402,2,2010,CADILLAC,, 
2015022315-041402,3,1994,MACK,TT, 
2015022315-072937,1,2013,BMW,320, 
2015022315-072937,2,2004,CHEVROLET,IMP, 
2015022315-077179,1,2005,VOLKSWAGEN,JET, 
2015022315-077179,2,1999,CHEVROLET,MAL, 
20150223B060-2015-00797A,1,2011,HONDA,CRV, 
20150223B060-2015-00797A,2,2006,FREIGHTLINER,COLUMBIA, 
2015022424-15-01389,1,2002,FORD,ECONOLINE, 
2015022424-15-01389,2,    ,HONDA,ODYSSEY, 
2015022424-15-02296,1,2004,CHEVROLET,VMO, 
2015022424-15-02296,2,2014,,VMO, 
20150225I-2015-14666,1,2015,HONDA,ACC, 
201502272015-001225,1,2013,FORD,EXPLOR, 
201502272015-001225,2,2007,FORD,EDG, 
201502272015-005064,1,2009,TOYOTA,RV4, 
201502272015-005064,2,2000,BUICK,CEN, 
201502272015-008407,1,2014,HYUNDAI,SAN, 
201502272015-008407,2,2009,WEL,EW1, 
201502272015-010779,1,2006,FORD,F35,Y
201502312015-022051,1,2004,AUDI,A4, 
201502312015-022051,2,2004,NISSAN,SEN, 
2015023315-00675,1,2015,MAZDA,323, 
2015023315-06529,1,2013,HYUNDAI,SAN, 
2015023315-11692,1,1991,HARLEY DAVIDSON,XL8, 
2015023315-11692,2,2011,TOYOTA,YAR, 
2015023315-16370,1,2014,DODGE,150, 
2015023315-17681,1,2011,FORD,EDG, 
2015023315-18324,1,2001,CHEVROLET,CVT, 
2015023315-19349,1,2008,PORSCHE,UK, 
201502342015-004973,1,2000,FORD,EPR, 
201502342015-008672,1,2015,NISSAN,WAGON, 
20150234I-2015-010387,1,2008,MERCURY,MIL, 
20150234I-2015-010387,2,2010,NISSAN,SEN, 
20150237M-15-83,1,2012,KAWASAKI,UNKNOWN, 
201502382015-007133,1,2002,DODGE,CVN, 
201502382015-007133,2,2015,CHEVROLET,EXP, 
201502382015-007133,3,2008,JEEP,WRA, 
2015023915-1689,1,2005,HONDA,CIVIC, 
2015023915-6410,1,2009,BMW,325, 
2015023915-6410,2,2007,HYUNDAI,ELN, 
2015023915-7107,1,2006,FORD,ECO, 
2015023915-7107,2,1998,MERCEDES BENZ,MTN, 
2015024141-15-007888,1,2010,HYUNDAI,ELANTRA, 
2015024215-04494,1,2002,HONDA,HON, 
20150242B060-2015-00168A,1,2001,JEEP,4X4, 
2015024315-MV-39,1,2008,GMC,SIERRA, 
2015024444-15-02105,1,2015,KIA,OPTIMA, 
2015024444-15-02105,2,2010,HARLEY DAVIDSON,UNKNOWN, 
2015024444-15-07388,1,2009,TOYOTA,VENZA, 
2015024444-15-07388,2,2013,BMW,328, 
20150245I-2015-004503,1,2008,MERCEDES BENZ,MC, 
20150245I-2015-004503,2,2012,AUDI,A6, 
20150245I-2015-004503,3,2013,LEXUS,RX3, 
20150245I-2015-004503,4,2012,VOLKSWAGEN,JETTA, 
20150245I-2015-014460,1,2015,HONDA,PIL, 
20150245I-2015-014460,2,2000,PONTIAC,SUN, 
20150245I-2015-015331,1,2006,VOLVO,XC9, 
20150245I-2015-015331,2,2001,HONDA,CIVIC, 
20150245I-2015-015331,3,2006,NISSAN,PATHFIND, 
20150246I-2015-000540,1,2000,HONDA,ACC, 
20150246I-2015-000540,2,2008,JEEP,CHEROKEE, 
20150246I-2015-023691,1,2004,FORD,F550, 
20150246I-2015-023691,2,1996,DODGE,CAR, 
20150246I-2015-040855,1,2002,TOYOTA,CAM, 
20150246I-2015-040855,2,2015,NISSAN,ALT, 
20150246I-2015-040855,3,2005,KIA,KM, 
20150246I-2015-043270,1,1994,TOYOTA,CAM, 
20150246I-2015-046419,1,2004,FORD,ECO, 
20150246I-2015-046419,2,2009,TOYOTA,COR, 
20150246I-2015-055349,1,2012,CHEVROLET,EQU, 
20150246I-2015-055349,2,2010,TOYOTA,CAMRY, 
20150246I-2015-055349,3,2016,HONDA,PILOT, 
20150246I-2015-055349,4,2005,,F15, 
2015024815-09874,1,2007,NISSAN,SUV, 
20150250D030-2015-03580A,1,2006,HONDA,ACC, 
20150250D030-2015-03580A,2,1999,AMIN,CEMENT MIXER, 
20150251I-2015-019523,1,2002,FORD,VAN, 
2015025215-3632,1,1994,TOYOTA,COROLLA, 
2015025215-3632,2,2007,NISSAN,MURANO, 
20150252BC-15-033116,1,2002,INTERNATIONAL,TRK, 
2015025615-07861,1,1999,FORD,F150, 
2015025615-11145,1,2000,FORD,F15, 
2015025715-02801,1,2006,HYUNDAI,SONATA, 
2015025715-02801,2,2005,KIA,SPECTRA, 
2015025715-02801,3,1998,DODGE,DAKOTA PICK, 
2015025715-03111,1,2013,HONDA,CR-V, 
2015025715-03111,2,2005,CHEVROLET,MALIBU, 
2015025715-07022,1,2007,HONDA,CIVIC, 
2015025715-07022,2,2010,NISSAN,ALTIMA, 
2015025715-08234,1,2006,FORD,ECONOLINE V,Y
2015025715-08234,2,2009,FORD,EDGE, 
201502592015-002661,1,2013,NISSAN,MAXIMA, 
201502592015-002661,2,2011,TOYOTA,AVALON, 
20150260PD-15-047717,1,2010,HONDA,CIVIC, 
20150260PD-15-047717,2,2003,FORD,RANCHERO, 
20150260PD-15-048397,1,2015,HONDA,CROSSTOUR, 
20150261A2015-395,1,2011,FREIGHTLINER,, 
20150261A2015-438,1,2005,TOYOTA,CAMRY, 
20150265WG-15-03391,1,2009,KAWASAKI,UNKNOWN, 
20150268E040-2015-01108A,1,2012,VOLKSWAGEN,GOLF, 
20150268E040-2015-01108A,2,2006,PONTIAC,GRAND PRIX, 
20150268E040-2015-01108A,3,2006,BUICK,LACROSSE, 
20150268E040-2015-01108A,4,2012,LINCOLN,MKZ, 
2015027015-7611,1,2015,FREIGHTLINER,M2, 
2015027015-7611,2,1999,INTERNATIONAL,CBC, 
20150301C120-2015-00058A,1,2002,CHEVROLET,BLAZER, 
20150301C120-2015-00067A,1,2010,TOYOTA,TUNDRA, 
20150301C120-2015-00067A,2,2014,CHEVROLET,SPARK LT, 
20150301C120-2015-00083A,1,2013,NISSAN,NV, 
2015030415-4134,1,2011,HONDA,ODYSSEY, 
2015030415-4134,2,2010,TOYOTA,VERSA, 
201503042015-5002,1,2008,MID,BUS, 
201503042015-5002,2,2011,IC,BUS, 
201503042015-7629,1,2006,TOYOTA,PRIUS, 
201503062015-003321,1,2013,JEEP,WRA, 
201503062015-003321,2,2007,DODGE,CAR, 
201503062015-003321,3,2003,TOYOTA,COR, 
20150306C020-2015-00903A,1,1993,TOYOTA,100, 
20150306C020-2015-00903A,2,2006,CHEVROLET,MAL, 
201503082015-14849,1,2005,HONDA,2 DOOR, 
201503082015-14849,2,2016,MACK,TT, 
20150310201505114,1,2008,CHRYSLER,4 DR, 
20150312201500075,1,2011,VOLKSWAGEN,JETTA, 
201503152015-9039,1,2010,FORD,FUSION, 
201503152015-9039,2,2016,KIA,SEDONA, 
201503152015-9039,3,2009,TOYOTA,CAMRY, 
201503152015-9039,4,2005,NISSAN,SENTRA, 
20150316C020201500861A,1,2000,DODGE,NEO, 
20150316C020201500861A,2,2005,FORD,EXP, 
201503172015-0979,1,2007,TOYOTA,SCION, 
201503172015-3890,1,2005,HONDA,CRF DIRTBIKE, 
201503172015-5609,1,2010,DODGE,VAN, 
201503172015-5609,2,2001,YAMAHA,FZ1, 
201503182015-0669,1,    ,,,Y
201503182015-0670,1,1993,HONDA,ACCORD, 
201503182015-10454,1,2006,HONDA,ELEMENT, 
201503182015-10454,2,2014,HONDA,CIVIC, 
201503182015-8957,1,2006,KAWASAKI,VULCAN, 
2015031915-9108,1,2014,KIA,SOUL, 
2015031915-9108,2,2002,CADILLAC,DEVILLE, 
201503202015-4856,1,2003,HONDA,PILOT, 
201503202015-4856,2,2000,MACK,688, 
201503222015-064,1,2013,HONDA,ACC, 
201503222015-064,2,2007,SATURN,ION, 
201503222015-064,3,2013,HONDA,CIV, 
201503222015-10308,1,2006,HYUNDAI,SANTA, 
201503222015-10558,1,2015,NISSAN,ROGUE, 
201503222015-11861,1,1995,MAZDA,626, 
201503222015-11861,2,2000,HONDA,ODYSSEY, 
201503222015-11861,3,2015,FREIGHTLINER,UNKNOWN, 
201503242015-08879,1,2013,IC,BUS, 
201503242015-12637,1,2012,TOYOTA,XB SCION, 
201503242015-12637,2,2006,GMC,SAV VAN, 
201503242015-13330,1,    ,,,Y
201503242015-13330,2,2004,SUZUKI,VL1, 
201503242015-24559,1,2004,NISSAN,MAX, 
201503242015-24559,2,2012,NISSAN,ROG, 
201503242015-25779,1,2009,CHEVROLET,EXP,Y
201503242015-27831,1,2012,FORD,FUS, 
20150324C020-2015-00568A,1,1982,MACK,TT, 
20150324C020-2015-00568A,2,2015,FORD,SUV, 
20150324D020-2015-00705A,1,2016,HYUNDAI,TUSCON, 
2015032615-4429,1,2013,FORD,F150, 
201503262015-4608,1,1998,HONDA,SHADOW, 
201503262015-4608,2,2010,JOHN DEERE,5055E, 
2015032715-0327,1,1999,OLDS,4 DR, 
2015032715-0327,2,1998,TOYOTA,WAGON, 
2015032715-0375,1,2002,YAMAHA,MC, 
201503282015-1039,1,2011,JEEP,WRANGLER, 
201503282015-1039,2,2012,FORD,ECONOLINE, 
201503282015-3461,1,1998,FORD,EXPLORER,Y
201503282015-3461,2,1998,FORD,F-150 PICKUP, 
201503282015-3461,3,2005,MAZDA,RX8, 
2015032915-6790,1,2005,HARLEY DAVIDSON,FLH, 
201503292015-13531,1,2012,CHEVROLET,SILVERADO, 
201503292015-13531,2,2005,PONTIAC,SUNFIRE, 
201503292015-17643,1,2000,HYUNDAI,ELANTRA, 
20150332C080-2015-00047A,1,1996,MERCURY,MAR, 
20150332C080-2015-00047A,2,2007,HYUNDAI,VER, 
20150332C080-2015-00757A,1,2002,TOYOTA,CAMRY, 
20150333C080-2015-00567A,1,2001,HYUNDAI,SONATA, 
20150333C080-2015-00567A,2,2004,NISSAN,PATHFINDER, 
20150334C020-2015-00965A,1,2000,ACURA,INTEGRA, 
20150334C020-2015-00965A,2,2011,KIA,SOR, 
20150334M15-122,1,2013,TOYOTA,COROLLA, 
20150334M15-122,2,2009,HONDA,ACCORD, 
20150336C120-2015-00150A,1,2003,HARLEY DAVIDSON,FXS, 
201503372015-07719,1,2007,NISSAN,QUEST, 
201503372015-08735,1,2002,CHEVROLET,BLAZER, 
201503372015-09798,1,2015,DODGE,RAM, 
201503372015-09815,1,2003,OLDS,ALERO, 
201503372015-09815,2,2007,KIA,SORRENTO, 
201503372015-13591,1,1999,TOYOTA,COROLLA, 
20150337C020-2015-00710A,1,1999,FORD,150, 
201503382015-00017161,1,1999,FORD,E25, 
201503382015-00021299,1,2010,CHEVROLET,CAMARO, 
201503382015-00021299,2,2004,YAMAHA,RI, 
20150339C080201500815A,1,2007,FORD,E-250, 
20150339C080201500815A,2,2005,CHEVROLET,EXP 1500, 
20150403A310-2015-00852A,1,1999,TOYOTA,SOLARA, 
20150403A310-2015-00852A,2,2006,PETERBILT,TRK, 
20150404A310201502359A,1,2005,PONTIAC,G6, 
20150404A310201502568A,1,2008,TOYOTA,COROLLA, 
20150404A310201502568A,2,2005,ACURA,RDX, 
201504052015014858,1,2004,CHEVROLET,AVO, 
201504052015014858,2,2004,LEXUS,RX3, 
201504062015000362,1,2014,NISSAN,ARM, 
2015040815-12-12-1438,1,1996,SUZUKI,SIDEKICK, 
2015040815-15848,1,2006,TOYOTA,HIG, 
2015040815-15848,2,2001,MCI,BUS, 
2015040815-38664,1,2003,CHEVROLET,IMP, 
2015040815-38664,2,2010,NISSAN,, 
2015040815-38664,3,2015,CHRYSLER,T/C, 
2015040815-68241,1,2012,FORD,TK, 
201504081502045612,1,2000,CHEVROLET,VENTURE, 
20150408150221-2698,1,1995,FORD,F-250, 
20150408150221-2698,2,    ,HONDA,QUAD, 
201504081505125208,1,2013,FORD,FOCUS, 
20150408150610-4218,1,2002,NISSAN,ALTIMA, 
20150408150610-4218,2,2007,YAMAHA,YZF, 
201504081508273926,1,2005,CADILLAC,SDN, 
201504081508273926,2,2013,NISSAN,SDN, 
201504081510083987,1,2005,CHRYSLER,WAGON, 
20150408151227-1066,1,2004,ACURA,MDX, 
20150408A310-2015-00873A,1,2002,CADILLAC,DEV, 
2015040915-009175,1,2012,CHEVROLET,IMP, 
2015040915-010803,1,2012,VOLKSWAGEN,BTL, 
2015040915-043015,1,2009,PONTIAC,G5, 
2015040915-043015,2,2014,TOYOTA,CAM, 
2015040915-043015,3,2014,HONDA,CIV, 
2015040915-056967,1,2008,TOYOTA,CAM, 
2015040915-078119,1,2004,HONDA,CRV, 
2015040915-078119,2,2005,CHEVROLET,GRA, 
2015040915-080855,1,2011,TOYOTA,SNA, 
2015040915-092450,1,1998,HONDA,CIV, 
2015040915-092450,2,2015,TOYOTA,RV4, 
2015040915-092888,1,2014,ACURA,TSX, 
20150409A310-2015-01008A,1,2001,ACURA,MDX, 
201504122015-003396,1,2013,MAZDA,5, 
201504142015-06755,1,2001,FORD,EXD, 
201504142015-06755,2,2008,NISSAN,TIT, 
201504142015-06755,3,2015,CADILLAC,, 
201504142015-08463,1,2010,FORD,ESC, 
201504142015-08463,2,2007,TOYOTA,PRIUS, 
20150414A310-2015-01719A,1,1997,DODGE,DAKOTA, 
20150414A310-2015-01738A,1,2011,FORD,FUSION, 
20150414A310-2015-01738A,2,2012,NISSAN,SENTRA, 
20150414A310-2015-01959A,1,1999,ACURA,CL, 
20150415A310201502276A,1,1992,OLDS,CIE, 
20150415A310201502276A,2,2003,FORD,EXPEDITION, 
20150415A310201502353A,1,1996,NISSAN,MAXIMA, 
20150415A310201502353A,2,2000,BUICK,LE SABRE, 
201504222015-003123,1,2008,HONDA,CIV, 
201504222015-003123,2,2008,BUICK,ENC, 
201504222015-003123,3,2012,TOYOTA,CAM, 
201504222015-004701,1,2002,HONDA,CIV, 
201504222015-004701,2,2013,FORD,ESC, 
201504232015-00612,1,2013,TOYOTA,CAM, 
201504232015-00612,2,1996,INTERNATIONAL,, 
201504232015-006612,1,2013,TOYOTA,CAM, 
201504232015-006612,2,1996,INTERNATIONAL,, 
201504232015-008325,1,2003,HYUNDAI,SAN, 
201504252015000763,1,2002,HYUNDAI,ELANTRA, 
20150427#15-4681,1,2001,JEEP,GRA, 
20150427#15-4681,2,2008,HYUNDAI,ACC, 
2015042715-2963129361,1,2006,CHRYSLER,TC, 
20150427150023227,1,2014,DODGE,CHA, 
20150427150023227,2,2014,INFINITI,QX7, 
20150427150023227,3,2011,AUDI,A5, 
20150427150023227,4,2011,HYUNDAI,TCN, 
20150427150023227,5,2006,KIA,OPT, 
20150427150023227,6,2014,SUBARU,OUT, 
20150427150023227,7,2014,NISSAN,ALTIMA, 
20150427150025452,1,2004,DODGE,STR, 
20150427150025452,2,2012,NISSAN,ALT, 
20150427150025452,3,2005,MERCEDES BENZ,320, 
20150427150025620,1,2003,FORD,TAU, 
20150427150025620,2,2007,ACURA,MDX, 
201504272015-41765,1,2002,MITSUBISHI,DIAMANTE, 
201504272015-41765,2,1999,FORD,F-150, 
201504272015-41765,3,1996,DODGE,DAKOTA, 
201504282015000829,1,2014,HYUNDAI,SAN, 
20150430A310-2015-01990A,1,2004,HONDA,ACCORD, 
20150430A310-2015-01990A,2,2001,HYUNDAI,SONATA, 
20150430A310-2015-01990A,3,2015,HONDA,CRV, 
201504322015-00971,1,2001,NISSAN,ALT, 
201504322015-00971,2,2003,FORD,ECP, 
201504322015-00971,3,2004,HONDA,CBR, 
2015043415-1001-AC,1,2001,CHRYSLER,SEB, 
2015043415-1001-AC,2,2014,JEEP,GRA, 
2015043415-123-AC,1,2011,SUBARU,OUT, 
2015043415-123-AC,2,2005,MERCURY,MOU, 
2015043415-133-AC,1,2015,TOYOTA,CAM, 
2015043415-133-AC,2,2015,MAZDA,CX5, 
2015043415-171-AC,1,2006,CHEVROLET,COB, 
2015043415-749-AC,1,2004,LEXUS,330, 
2015043415-749-AC,2,2004,ACURA,MDX, 
2015043415-749-AC,3,2003,FORD,ECP, 
20150435150010451,1,2013,HARLEY DAVIDSON,, 
20150435150011153,1,2005,AUDI,100, 
20150436150001448,1,2010,ACURA,TSX, 
20150436150001448,2,2006,MITSUBISHI,LANCER, 
20150436150003107,1,2006,CHEVROLET,COL, 
20150436150009122,1,2012,FORD,300 SERIES, 
20150436150013586,1,2003,TOYOTA,COROLLA,Y
20150436150017715,1,2006,FORD,MUSTANG, 
20150436150017715,2,2002,TOYOTA,SEQUOIA, 
20150436150033066,1,2003,DODGE,NEON, 
20150436150033066,2,2011,TOYOTA,CAMRY, 
20150436150034689,1,2013,HYUNDAI,VELOSTER, 
20150436150034689,2,2012,TOYOTA,COROLLA, 
20150436A160-2015-00056A,1,2010,MERCEDES BENZ,GI450, 
20150436A160-2015-00056A,2,2004,MACK,MP2, 
20150436A160-2015-00177A,1,2011,FORD,F150, 
20150436A160-2015-00177A,2,2002,GMC,C8500, 
20150436A160-2015-00232A,1,2007,CHEVROLET,EQUINOX, 
20150436A160-2015-00232A,2,2011,FORD,450, 
20150436A160-2015-00293A,1,2007,HONDA,ACCORD, 
20150436A160-2015-00694A,1,2008,VOLKSWAGEN,JETTA, 
2015043701251-15,1,    ,FORD,,Y
20150504A050-2015-00207A,1,2001,HARLEY DAVIDSON,SFT, 
20150504A050-2015-00207A,2,2016,SUBARU,FORESTER, 
20150504A050-2015-00231A,1,2012,NISSAN,JUKE, 
20150504A050-2015-00231A,2,2013,CHEVROLET,TAHOE, 
20150504A050-2015-00648A,1,2010,INFINITI,G37, 
20150505I-2015-012058,1,2013,TOYOTA,PRIUS, 
20150505I-2015-012446,1,2002,DODGE,NEON,Y
20150505I-2015-032450,1,2003,CHEVROLET,S10,Y
20150505I-2015-032450,2,2002,SUZUKI,VL1, 
20150505I-2015-034461,1,2011,HONDA,CIVIC, 
20150505I-2015-034461,2,2014,HONDA,CIVIC, 
20150505I-2015-054849,1,2004,CHRYSLER,TNC,Y
20150506E030-2015-00336A,1,2001,HONDA,CIVIC, 
20150506E030-2015-00902A,1,2004,KIA,RIO, 
20150506I-2015-11497,1,2006,HONDA,CRV, 
20150506I-2015-11497,2,2006,VOLKSWAGEN,SDN, 
20150506I-2015-24004,1,2006,HARLEY DAVIDSON,HARDTAIL, 
20150508PD-15-19509,1,2003,TOYOTA,COROLLA, 
20150508PD-15-33008,1,2015,NISSAN,ALTIMA, 
20150508PD-15-33008,2,2014,NISSAN,ROGUE, 
20150509I-2015-09797,1,2011,TOYOTA,VN, 
20150509I-2015-09797,2,2001,ACURA,MDX, 
20150511A050-2015-00389A,1,2016,HONDA,PILOT, 
201505142015-028079,1,2007,FORD,F150, 
201505142015-031593,1,2014,CADILLAC,SRX, 
2015060115-32479,1,2001,DODGE,CARAVAN, 
2015060115-32479,2,2000,FORD,EXPEDITION, 
2015060115-34590,1,2008,VOLKSWAGEN,JET, 
2015060115-34590,3,2001,TOYOTA,TUNDRA, 
2015060115-40511,1,2011,BUICK,LUC, 
20150603A040-2015-00066A,1,1998,LINCOLN,NAVIGATOR, 
20150603A040-2015-00448A,1,2003,DODGE,NEON, 
20150603A040-2015-00448A,2,2011,CHEVROLET,TRV, 
20150603A040-2015-00587A,1,1997,TOYOTA,4-RUNNER, 
20150609A100-2015-00003A,1,2008,MERCURY,MILAN, 
20150609A100-2015-00003A,2,1999,CHEVROLET,MONTE CARLO, 
20150609A100-2015-00268A,1,2013,VOLKSWAGEN,JET, 
20150609A100-2015-00268A,2,2005,FORD,EXP, 
2015061015-00315,1,2003,MAZDA,, 
2015061015-00315,2,2014,HYUNDAI,SONATA, 
2015061015-05687,1,2001,MERCURY,SABLE, 
2015061015-05789,1,    ,,,Y
2015061015-06069,1,2004,PONTIAC,SUN, 
2015061015-07888,1,2008,CHEVROLET,COB, 
2015061015-07888,2,2001,DODGE,RAM, 
2015061015-26513,1,    ,,,Y
20150613A040201500905A,1,1995,NISSAN,PATHFINDER, 
20150613A040201500905A,2,1999,MACK,RD6, 
201506142015037096,1,2009,KAWASAKI,, 
201506142015046031,1,2006,YAMAHA,R6, 
201507012015-1196,1,2009,NISSAN,ALTIMA, 
201507012015-1196,2,1999,FORD,EXPEDITION, 
201507012015-1196,3,2002,FORD,WINDSTAR, 
20150701I-2015-019168,1,2002,CHEVROLET,CAV, 
20150701I-2015-019168,2,2014,JEEP,COM, 
20150701I-2015-021668,1,2000,FORD,EXPLORER, 
20150701I-2015-030919,1,1991,HONDA,CIV, 
2015070215-20926,1,1997,GMC,SUB, 
2015070215-4043,1,2004,PONTIAC,SUN, 
20150703I-2015-000317,3,1999,JEEP,CHE, 
20150703I-2015-009055,1,2014,CHEVROLET,TRA, 
20150703I-2015-009055,2,2014,MERCEDES BENZ,C-C, 
20150703I-2015-009055,3,2011,UTL,TRL, 
2015070415-14195,1,2005,MAC,MR6, 
2015070515-004879,1,2006,ACURA,TSX, 
2015070515-004879,2,2007,FORD,EXPLORER, 
2015070515-007004,1,2003,FORD,TAURUS, 
